stop_lat,zone_id,stop_lon,stop_url,stop_id,stop_desc,stop_name,location_type
34.070129,,-117.15665,,6887,E Lugonia Av State Rte 38,Lugonia @ Judson Wb Fs,0
34.070106,,-117.133693,,6884,Mentone Blvd Opal Av,Mentone @ Opal Wb Ns,0
34.070107,,-117.147753,,6885,E Lugonia Av N Dearborn St,Lugonia @ Dearborn Wb Fs,0
34.069983,,-117.125853,,6882,Mentone Blvd Agate Av,Mentone @ Agate Wb Fs,0
34.070047,,-117.129445,,6883,Mentone Blvd Beryl Av,Ment0ne @ Beryl Wb Ns,0
34.067911,,-117.121523,,6880,Crafton Av Marble Dr,Crafton @ Marble Nb Fs,0
34.069921,,-117.121966,,6881,Mentone Blvd State Rte 38,Mentone @ Crafton Wb Fs,0
34.070112,,-117.161114,,6888,E Lugonia Av State Rte 38,Lugonia @ Grove Wb Fs,0
34.070122,,-117.167468,,6889,E Lugonia Av State Rte 38,Lugonia @ University Wb Fs,0
34.121433,,-117.55102,,7168,Baseline Rd Ellena E,Baseline @ Mountain View Eb Fs,0
34.121453,,-117.545351,,7169,Baseline Rd Rochester Av,Baseline @ Rochester Eb Fs,0
34.121501,,-117.593243,,7163,Baseline Rd Archibald Av,Baseline @ Archibald Eb Fs,0
34.004355,,-117.047784,,7945_merged_950467,County Line Rd 3rd St,County Line Rd @ 3rd Wb Fs,0
34.121443,,-117.558471,,7166,Baseline Rd Milliken Av,Baseline @ Milliken Eb Fs,0
34.121449,,-117.555281,,7167,Baseline Rd Ellena W,Baseline @ Ellena West Eb Fs,0
34.121474,,-117.584591,,7164,Baseline Rd Hermosa Av,Baseline @ Hermosa Eb Fs,0
34.121427,,-117.567854,,7165,E Baseline Rd S E Milliken Ave S,Baseline @ Spruce Eb Fs,0
34.021613,,-117.038832,,8079,California St,California @ Eureka Sb Mid,0
34.023824,,-117.038828,,8078,California St,California @ Eureka Sb Fs,0
34.010045,,-117.034474,,8071,Bryant St,Bryant @ H Nb Ns,0
34.004783,,-117.034494,,8070,County Line Rd Bryant St,County Line @ Bryant Eb Ns,0
34.019726,,-117.038732,,8073,California St Bella Vista Dr,California @ Bella Vista Nb Fs,0
34.016468,,-117.038832,,8072,California St,Calif @ Wildwood Cyn Nb Fs,0
34.027546,,-117.038821,,8075,California St,California @ E Nb Fs,0
34.023215,,-117.038831,,8074,California St,California @ Eureka Nb Ns,0
34.031794,,-117.041221,,8077,Avenue B,B Ave @ First Wb Fs,0
34.030052,,-117.038809,,8076,California St,California @ D Nb Fs,0
34.106256,,-117.435936,,5649,Sierra Av Ivy Av,Sierra @ Foothill Sb Fs,0
34.106681,,-117.431326,,5648,Foothill Blvd Mango Av,Foothill @ Mango Wb Ns,0
34.092339,,-117.366272,,6629,E Merrill Av S Joyce Av,Merrill @ Sycamore Wb Fs,0
34.106242,,-117.528502,,7075_merged_950500,Foothill Blvd Sacred Heart Pl,Foothill @ Market Place Eb Fs,0
34.106768,,-117.400572,,5641,W Foothill Blvd State Rte 66,Foothill @ Linden Wb Ns,0
34.106768,,-117.409735,,5643,Foothill Blvd Locust Av,Foothill @ Locust Wb Fs,0
34.106783,,-117.405432,,5642,Foothill Blvd State Rte 66,Foothill @ Maple Wb Fs,0
34.106745,,-117.418472,,5645,Foothill Blvd Alder Av,Foothill @ Alder Wb Fs,0
34.106751,,-117.41418,,5644,Foothill Blvd Laurel Av,Foothill @ Laurel Wb Fs,0
34.106683,,-117.427448,,5647,Foothill Blvd Palmetto Av,Foothill @ Palmetto Wb Fs,0
34.106738,,-117.422786,,5646,Foothill Blvd Tamarind Av,Foothill @ Tamarind Wb Fs,0
34.128672,,-117.264102,,10,E Pacific St N Barton St,Pacific High School,0
34.005113,,-117.056225,,8065,5th St,Fifth @ County Line Sb Ns,0
34.115729,,-117.314339,,5735,W 9th St S N Mt Vernon Ave S,9th @ Mt Vernon Eb Ns,0
34.115725,,-117.318752,,5734,N Western Av W 9th St,9th @ Western Eb Ns,0
34.111663,,-117.31389,,5736,N Mount Vernon Av W Victoria St,Mt Vernon @ 7th Sb Fs,0
34.12821,,-117.322667,,5731,N Medical Center Dr S W 15th St S,Medical Center @ 16th Sb Fs,0
34.119888,,-117.322633,,5733,N Medical Center Dr W 11th St,Medical Center @ 11 Th Sb Ns,0
34.123708,,-117.322652,,5732,N Medical Center Dr S W Home Ave S,Medical Center @ Home Sb Fs,0
34.150475,,-117.470684,,8410,Unnamed St Boulder Wy,Summit @ Falcon Ridge Wb Ns,0
34.128696,,-117.308456,,6468,N Massachusetts Av W 16th St,Massachusetts @ 16th Nb Fs,0
34.171446,,-117.320663,,5555,W Kendall Dr Brookfield St,Kendall @ 48th Wb Fs,0
34.169391,,-117.316344,,5554,W Kendall Dr N Little Mountain Dr,Kendall @ Little Mountain Wb Fs,0
34.128399,,-117.308615,,6460,N Massachusetts Ave S W Evans St S,Massachusetts @ 16th Sb Fs,0
34.121143,,-117.298731,,6461,N G St W Baseline St,G Street @ Baseline Sb Fs,0
34.115685,,-117.298719,,6462,N G St W 9th St,G Street @ 9th Sb Fs,0
34.109852,,-117.298679,,6463,N G St S W Spruce St S,G Street @ 6th St Sb Fs,0
34.110372,,-117.298557,,6464,N G St W 6th St,G Street @ 6th Street Nb Fs,0
34.115982,,-117.298582,,6465,N G St W 9th St,G St @ 9th Nb Fs,0
34.120777,,-117.298627,,6466,N G St W Baseline St,G Street @ Baseline Nb Ns,0
34.121726,,-117.308484,,6467,N Massachusetts Ave N W 14th St N,Massachusetts @ Baseline Nb Fs,0
34.155671,,-117.337692,,7742,Nolan St N Macy St,Nolen @ Kern Nb Fs,0
34.132588,,-117.331178,,7743,N California St W 19th St,California @ 19th Sb Fs,0
34.137929,,-117.307688,,7740,N Muscupiabe Dr W 24th St,Muscupiabe @ 24th St Nb Fs,0
34.125398,,-117.64163,,8491,N Campus Av E 17th St,Campus @ 17th Sb Ns,0
34.111909,,-117.298691,,7746,N G St W 7th St,Gst @ 7th Sb Fs,0
34.128602,,-117.322754,,7744,W 16th St,16th St @ Medical Center,0
34.124919,,-117.308569,,7745,N Massachusetts Av W 14th St,Massachusetts @ 14th Sb Fs,0
34.104515,,-117.281578,,7748,E 3rd St N Allen St,3rd @ Allen Eb Fs,0
34.101927,,-117.251341,,7749,N Del Rosa Dr F St,Del Rosa @ Rialto Sb Fs,0
34.114489,,-117.29184,,6524,N D St W 8th St,D Street @ 8th Nb Fs,0
34.184839,,-117.347996,,5423_merged_950529,W Kendall Dr Bailey Ct,Kendall @ Bailey Eb Fs,0
34.116338,,-117.173839,,6549,Church St River Oaks Ln,Church @ River Oaks Sb Ns,0
34.098627,,-117.251213,,6914,S Del Rosa Dr Harry Sheppard Blvd,Del Rosa @ Harry Shepard Nb Fs,0
34.105316,,-117.293992,,8307,,Sbx- E St @ Court Nb Ns,0
34.105313,,-117.294231,,8306,,Sbx- E St @ Court Sb Fs,0
34.121139,,-117.294023,,8305,,Sbx- E St @ Baseline Nb Ns,0
34.12101,,-117.29426,,8304,,Sbx- E St @ Baseline Sb Fs,0
34.135718,,-117.29405,,8303,,Sbx- E St @ Highland Nb Ns,0
34.136347,,-117.294233,,8302,,Sbx- E St @ Highland Sb Ns,0
34.149881,,-117.294016,,8301,,Sbx- E St @ Marshall Nb Fs,0
34.149628,,-117.294132,,8300,N E St W 33rd St,Sbx- E St@marshall Sb Ns,0
34.070464,,-117.369906,,6729,W Valley Blvd S Riverside Av,Valley @ Riverside Eb Fs,0
34.072249,,-117.370318,,6728,S Riverside Av E San Bernardino Av,Riverside @ Gateway Sb Fs,0
34.150587,,-117.335531,,6480,W Blake St Kerry St,Blake @ State Wb Fs,0
34.100444,,-117.294082,,8309,S E St N E St,Sbx- E St @ Rialto Nb Ns,0
34.100433,,-117.294267,,8308,,Sbx- E St @ Rialto Sb Fs,0
34.063401,,-117.61634,,5820,E Holt Blvd S Walker Av,Holt @ Corona Eb Ns,0
34.055527,,-117.172113,,8095,E Citrus Av N Church St,Redlands High School,0
34.063727,,-117.611029,,5822,N Vineyard Av E Holt Blvd,Vineyard At Holt,0
34.070188,,-117.592875,,5825,E Inland Empire Blvd N Archibald Av,Inland Empire @ Archibald Eb Fs,0
34.02854,,-117.056235,,8092,5th St,Fifth @ Pecan Nb Fs,0
34.022321,,-117.056242,,8091,5th St,Fifth @ Bella Vista Nb Fs,0
34.016254,,-117.056239,,8090,5th St,Fifth @ Wildwood Cyn Nb Fs,0
34.071334,,-117.573301,,5829,E Inland Empire Blvd N Archibald Av,Inland Empire @ Porsche Eb Fs,0
34.071844,,-117.577416,,5828,E Inland Empire Blvd N Archibald Av,Inland Empire @ Lotus Eb Fs,0
34.172606,,-117.323371,,5558,W Kendall Dr Brookfield St,Kendall @ Wilderness Eb Fs,0
34.154409,,-117.352872,,6484,Vermont St W Kern St,Vermont @ Kern Nb Fs,0
34.103486,,-117.435812,,5651,Sierra Av Upland Av,Sierra @ Upland Sb Ns,0
34.034005,,-117.650783,,6091,S Euclid Av State Rte 83,Euclid And Philadelphia Nb Fs,0
34.028099,,-117.650748,,6090,S Euclid Av W Geyer Ct,Euclid @ Walnut Nb Fs,0
34.041325,,-117.650803,,6093,S Euclid Av State Rte 83,Euclid @ Francis Nb Fs,0
34.03771,,-117.650794,,6092,State Rte 83 Unnamed St,Euclid @ Cedar Nb Fs,0
34.051705,,-117.650822,,6095,State Rte 83 W Belmont St,Euclid @ Belmont Nb Fs,0
34.046354,,-117.650842,,6094,State Rte 83 De Anza Cir,Euclid @ Elm Nb Ns,0
34.058031,,-117.650887,,6097,State Rte 83 S Euclid Av,Euclid @ Sunkist Nb Fs,0
34.055257,,-117.650862,,6096,State Rte 83 W California St,Euclid @ Mission Nb Fs,0
34.089421,,-117.370219,,6659,S Riverside Ave S W Merrill Ave S,Riverside @ James Nb Fs,0
34.086048,,-117.370205,,6658,S Riverside Ave E E Grant St E,Riverside @ Randall Nb Fs,0
34.078425,,-117.370184,,6655,S Riverside Ave E E San Bernardino Ave E,Riverside @ San Bernardino Nb Fs,0
34.076429,,-117.370182,,6654,S Riverside Ave E E San Bernardino Ave E,Riverside @ Value Center 2 Mb Fs,0
34.071078,,-117.370167,,6652,S Riverside Ave E Valley Blvd,Riverside @ Valley Nb Fs,0
34.070599,,-117.364363,,6651,W Valley Blvd E Valley Blvd,Valley @ Wildrose Wb Fs,0
34.063358,,-117.669958,,5919,W Holt Blvd N Mountain Av,Holt @ Mountain Wb Ns,0
34.063395,,-117.665396,,5918,W Holt Blvd N Boulder Av,Holt @ Boulder Wb Fs,0
34.011825,,-117.698007,,6327,Chino Av C St,Chino @ Monte Vista Wb Mid,0
34.063389,,-117.660713,,5917,W Holt Blvd Unnamed St,Holt @ San Antonio Wb Fs,0
34.063401,,-117.656019,,5916,W Holt Blvd Unnamed St,Holt @ Vine Wb Fs,0
34.063454,,-117.637343,,5911,E Holt Blvd N Allyn Av,Holt @ Allyn Wb Fs,0
34.063474,,-117.631962,,5910,E Holt Blvd S Cucamonga Av,Holt @ Cucamonga Wb Lat,0
34.092423,,-117.689513,,7468,Central Av Moreno St,Central @ Arrow Hwy Nb Fs,0
34.121256,,-117.305604,,6381,W Baseline St N Perris St,Baseline @ Perris Eb Fs,0
34.121264,,-117.308171,,6380,W Baseline St N Massachusetts Av,Baseline @ Massachusetts Eb Fs,0
34.121239,,-117.300557,,6382,W Baseline St N H St,Baseline @ H Street Eb Fs,0
34.00736,,-117.715355,,6389,Pipeline Av Enrico St,Pipeline @ Margarita Sb Lat,0
34.015689,,-117.32238,,8010_merged_950492,Center St Walker Av,Center @ Michigan Wb Fs,0
34.101019,,-117.636738,,7908,San Bernardino Rd N 11th Av,San Bernardino @ 11th,0
34.063346,,-117.647111,,7909,E Holt Blvd N Cherry Av,Holt @ Plum Eb Fs,0
34.021172,,-117.610991,,7900,S Vineyard Ave E St Andrews Dr,Vineyard @ Merion Sb Ns,0
34.019241,,-117.606948,,7901,E Riverside Dr Unnamed St,Riverside @ Wispering Lakes Eb Ns,0
34.019126,,-117.596887,,7902,E Riverside Dr S Colonial Av,Riverside @ Colonial Eb Fs,0
34.019296,,-117.602181,,7903,E Riverside Dr Unnamed St,Riverside @ Ontario Wb Fs,0
34.033309,,-117.610908,,7906,S Vineyard Ave E Philadelphia St,Vineyard @ Raymond Kay Way,0
34.077608,,-117.693687,,6271,San Bernardino St Fremont Av,San Bernardino @ Fremont Eb Fs,0
34.077609,,-117.697989,,6270,San Bernardino St Monte Vista Av,San Bernardino @ Monte Vista Eb Fs,0
34.074087,,-117.689573,,6273,Central Av Benito St,Central @ Benito Sb Ns,0
34.077613,,-117.689582,,6272,Central Av San Bernardino St,Central @ San Bernardino  Sb Fs,0
34.070337,,-117.689602,,6274,Central Av Orchard St,Central @ Orchard Sb Fs,0
34.171846,,-117.309542,,6076,48th St Cypress Dr,48th @ 4th Wb Fs,0
34.171878,,-117.307433,,6075,48th St Cedar Dr,48th @ Mountain Wb Fs,0
34.17191,,-117.302854,,6074,48th St N F St,48th @ F St Wb Fs,0
34.168954,,-117.302622,,6073,N F St E W 41st St E,F @ 41 St Nb Fs,0
34.033149,,-117.706874,,7346,Ramona Av Philadelphia St,Ramona @ Philadelphia Sb Fs,0
34.025981,,-117.706819,,7347,Ramona Av Walnut Av,Ramona @ Walnut Sb Fs,0
34.040468,,-117.706954,,7344,Ramona Av Francis Av,Ramona @ Francis Sb Fs,0
34.037819,,-117.70693,,7345,Ramona Av Mustang Rd,Ramona @ Mustang Sb Mid,0
34.052157,,-117.706855,,7342,Ramona Av Howard St,Ramona @ Howard Sb Fs,0
34.044628,,-117.707011,,7343,Ramona Av Elm St,Ramona @ Elm Sb Fs,0
34.061846,,-117.707137,,7340,Ramona Av Brooks St,Ramona @ Brooks Sb Ns,0
34.055807,,-117.706933,,7341,Ramona Av Mane St,Ramona @ Mission Sb Fs,0
34.051968,,-117.270285,,5137,University Av Yardley Pl,University @ Yardley Eb Fs,0
34.052217,,-117.273792,,5135,University Av E Wier Rd,University @ Barton Eb Fs,0
34.051821,,-117.278119,,5134,E Barton Rd E Wier Rd,Barton @ Waterman Eb Fs,0
34.050895,,-117.281891,,5133,E Washington St S Hunts Ln,Barton @ Wier Eb Fs,0
34.050378,,-117.285921,,5132,E Washington St S Hunts Ln,Barton @ Hunts Eb Fs,0
34.04888,,-117.291179,,5131,Washington St Mohave Dr,Washington @ Mojave Eb Ns,0
34.018927,,-117.706363,,7349,Riverside Dr Ramona Av,Riverside @ Ramona Eb Fs,0
34.080485,,-117.575622,,7462,Haven Av Trademark Pkwy N,Haven @ Trademark Nb Fs,0
34.134262,,-117.272711,,6,N Valencia Av E 21st St,21st @ Valencia Nb Fs,0
34.092361,,-117.357977,,6627_merged_950521,E Merrill Av E Rialto Av,Merrill @ Pampas Wb Ns,0
34.182181,,-117.343121,,5424,W Kendall Dr Wagonwheel Rd,Kendall @ Wagonwheel Eb Fs,0
34.046758,,-117.206242,,7009,Barton Rd Brookdale Dr,Barton @ Bellevue Wb Ns,0
34.047247,,-117.200498,,7008,S Brookside Ave E N Brookside Ave E,Brookside @ Price Wb Ns,0
34.055822,,-117.175839,,7001,E Redlands Blvd N Church St,Redlands @ Citrus Wb Fs,0
34.055577,,-117.174362,,7000,E Citrus Av N Church St,Citrus @ Church Wb Fs,0
34.055357,,-117.185786,,7003,Brookside Av 7th St,Brookside @ Eureka Wb Fs,0
34.057329,,-117.179092,,7002,E Redlands Blvd 7th St,Redlands @ 7th Wb Ns,0
34.051111,,-117.193483,,7005,Brookside Av N Ash St,Brookside @ Ash Wb Fs,0
34.052341,,-117.191264,,7004,Brookside Av N Ash St,Brookside @ Center Wb Fs,0
34.04866,,-117.197899,,7007,Brookside Av N San Mateo St,Brookside @ San Mateo Wb Ns,0
34.07773,,-117.409868,,5229,San Bernardino Av Locust Av,San Bernardino @ Locust Wb Fs,0
34.077771,,-117.405622,,5228,S San Bernardino Ave S S Dumond Dr S,San Bernardino @ Dumond Wb Lat,0
34.077856,,-117.382983,,5223,W San Bernardino Av S Cactus Av,San Bernardino @ Cactus Wb Ns,0
34.077794,,-117.379093,,5222,W San Bernardino Av S Lilac Av,San Bernardino @ Lilac Wb Fs,0
34.077814,,-117.37501,,5221,W San Bernardino Ave S S Willow Ave S,San Bernardino @ Willow Wb Fs,0
34.077871,,-117.369988,,5220,W San Bernardino Ave S E San Bernardino Ave S,San Bernardino @ Riverside Wb Ns,0
34.077771,,-117.401058,,5227,San Bernardino Av Linden Av,San Bernardino @ Linden Wb Fs,0
34.077779,,-117.396593,,5226,San Bernardino Av Cedar Av,San Bernardino @ Cedar Wb Fs,0
34.077792,,-117.392379,,5225,San Bernardino Av Larch Av,San Bernardino @ Larch Wb Fs,0
34.077792,,-117.387794,,5224,W San Bernardino Av Bloomington Av,San Bernardino @ Bloomington Wb Fs,0
34.077414,,-117.4874,,5880,San Bernardino Av Cherry Av,San Bernardino @ Cherry Wb Ns,0
34.077256,,-117.529539,,5887,E 4th St E E Barrington Ave E,4th St @ Barrington Wb Ns,0
34.077255,,-117.519812,,5886,San Bernardino Av Calabash Av,San Bernardino @ Transportation Wb,0
34.077301,,-117.515511,,5885,San Bernardino Av Calabash Av,San Bernardino @ Commerce Wb Fs,0
34.121479,,-117.504889,,7175,Baseline Av N Heritage Cir,Baseline @ Heritage Eb Fs,0
34.121506,,-117.508342,,7174,Baseline Av Las Palmas Dr,Baseline @ Las Palmas Eb Ns,0
34.055658,,-117.195177,,6893,W State St New York St,State @ New York Wb Ns,0
34.121368,,-117.496607,,7176,Baseline Av N Heritage Cir,Baseline @ South Heritage Eb Fs,0
34.120916,,-117.529392,,7171,Baseline Rd Day Creek Blvd,Baseline @ Victoria Park Eb Fs,0
34.121501,,-117.536809,,7170,Baseline Rd Day Creek Blvd,Baseline @ Day Creek Eb Fs,0
34.120858,,-117.523448,,7172,Baseline Rd Etiwanda Av,Baseline @ Etiwanda Eb Fs,0
34.121303,,-117.479543,,7179,Baseline Av Live Oak Av,Baseline @ Live Oak Eb Fs,0
34.121364,,-117.484033,,7178,Baseline Av Mcguire Av,Baseline @ Mcguire Eb Fs,0
34.08067,,-117.440119,,5611,Juniper Av Holly Dr,Juniper @ Holly Sb Ns,0
34.136001,,-117.289936,,5722,W Highland Av N Arrowhead Av,Highland @ Arrowhead Wb Fs,0
34.062731,,-117.732955,,5793_merged_950518,E Holt Av Mountain View Av,Holt @ Reservoir Eb Ns,0
34.136017,,-117.294328,,5723,W Highland Av N F St,Highland @ E Wb Fs,0
33.997664,,-117.688904,,7041,Central Av Edison Av,Central @ Edison Nb Fs,0
34.01164,,-117.710887,,6417,Chino Av Norton Av,Chino @ Norton Eb Fs,0
34.051182,,-117.282157,,8425,,Wier @ Barton Nb Fs,0
34.146655,,-117.227178,,8421,E Lynwood Dr N Victoria Av,Lynwood @ Victoria Eb Ns,0
34.004685,,-117.689086,,7042,Central Av Unnamed St,Central @ Schaefer Nb Fs,0
34.112479,,-117.313773,,5740,N Mount Vernon Av W 7th St,Mt Vernon @ 7th Nb Fs,0
34.115823,,-117.313937,,5741,W 9th St N Herrington Av,9th @ Mt Vernon Wb Fs,0
34.115795,,-117.318939,,5742,N Western Av W 9th St,9th @ Western Wb Ns,0
34.121723,,-117.322521,,5744,N Medical Center Dr W Baseline St,Medical Center @ Baseline Nb Fs,0
34.001107,,-117.715155,,6413,E Pipeline Ave E E Cheyenne Ct E,Pipeline @ Spectrum North Nb Fs,0
34.134411,,-117.322523,,5747,N Medical Center Dr W 21st St,Medical Center @ 21st Nb Ns,0
34.13597,,-117.318017,,5748,W Highland Av N Cabrera Av,Highland @ Western Eb Fs,0
34.094952,,-117.556043,,5749,Milliken Av Azusa Ct,Milliken @ Jersey Nb Fs,0
33.997393,,-117.71513,,6412,E Pipeline Ave E E Edison Ave E,Pipeline @ Edison Nb Fs,0
34.069961,,-117.182137,,6840,E Lugonia Ave E Alta St,Lugonia @ Orange Eb Fs,0
34.092037,,-117.448765,,5586,Merrill Av Fontana Av,Merrill @ Oleander Eb Fs,0
34.092045,,-117.444408,,5587,Merrill Av Chantry Av,Merrill @ Cypress Eb Fs,0
34.147045,,-117.335406,,6479,N State St W Darby St,State @ Darby Nb Fs,0
34.143529,,-117.335402,,6478,N State St Mallory St,State @ Mallory Nb Fs,0
34.091984,,-117.466989,,5582,Merrill Av Sultana Av,Merrill @ Elm Eb Ns,0
34.091997,,-117.462326,,5583,Merrill Av Poplar Av,Merrill @ Poplar Eb Fs,0
34.077196,,-117.558317,,7599,N Milliken Av 4th St,Milliken @ 4th St Sb Fs,0
34.12119,,-117.204233,,7598,Baseline St Church Av,Baseline @ Church Eb Fs,0
34.074028,,-117.433646,,7597,Marygold Av Unnamed St,Marygold @ Mango Wb Fs,0
34.140755,,-117.31534,,6472,,27th @ Little Mtn Wb Fs,0
34.136122,,-117.307659,,6470,N Muscupiabe Dr W 23rd St,Muscupiabe @ Highland Nb Fs,0
33.975393,,-117.371356,,7593,W Vine St E W 13th St E,Riverside Metro Link Sb Lat,0
34.121164,,-117.195199,,29,Baseline St Norwood St,Baseline @ Boulder Eb Fs,0
34.092304,,-117.440034,,5588,Juniper Av Merrill Av,Juniper @ Merrill Nb Fs,0
34.094398,,-117.440039,,5589,Juniper Av Scrra,Juniper @ Ceres Nb Fs,0
34.063418,,-117.611821,,7758,E Holt Blvd S Walker Av,Holt & Vineyard Eb Ns,0
34.004294,,-117.04751,,7945_merged_950508,County Line Rd 3rd St,County Line Rd @ 3rd Wb Fs,0
34.0524,,-117.706719,,7755,Ramona Av Howard St,Ramona @ Howard Nb Fs,0
34.058489,,-117.121534,,7754,Crafton Av 3rd Av,Crafton @ 3rd Ave Sb Mid,0
34.074009,,-117.437445,,7757,Marygold Av Chantry Av,Marygold @ Sierra Wb Fs,0
34.07562,,-117.706888,,7756,Ramona Ave Benito St,Ramona @ Benito Nb Mid,0
34.085595,,-117.259841,,7751,S Tippecanoe Av E Mill St,Tippecanoe @ Central Sb Fs,0
34.088757,,-117.259751,,7750,S Tippecanoe Av E Mill St,Tippecanoe @ Mill Sb Mid,0
34.099002,,-117.370426,,6718,S Riverside Av E Rialto Av,Riverside @ Rialto Sb Ns,0
34.098143,,-117.370422,,6719,S Riverside Av E Rialto Av,Riverside @ Rialto Sb Fs,0
34.104049,,-117.370458,,6716,N Riverside Av E 3rd St,Riverside @ 3rd Sb Fs,0
34.100837,,-117.370414,,6717,N Riverside Av E 1st St,Riverside @ 1st St Sb Ns,0
34.113918,,-117.370463,,6714,N Riverside Av W Etiwanda Av,Riverside @ Etiwanda Sb Fs,0
34.10982,,-117.370436,,6715,N Riverside Av E Rosewood St,Riverside @ Rosewood Sb Ns,0
34.120853,,-117.370428,,6712,N Riverside Av W Baseline Rd,Riverside @ Baseline Sb Fs,0
34.117926,,-117.370477,,6713,N Riverside Av E Wabash St,Riverside @ Wabash Sb Fs,0
34.128484,,-117.370504,,6710,N Riverside Av E Walnut Av,Riverside @ Walnut Sb Fs,0
34.124297,,-117.370487,,6711,N Riverside Av Unnamed St,Riverside @ Virginia Sb Fs,0
34.121257,,-117.27315,,5692,E Baseline St Crestview Av,Baseline @ Crestview Eb Fs,0
34.121263,,-117.268322,,5693,E Baseline St N Myrtle Dr,Baseline @ Bobbett Eb Ns,0
34.121258,,-117.28226,,5691,E Baseline St N Sepulveda Av,Baseline @ Sepulveda Eb Fs,0
34.121263,,-117.252199,,5696,Baseline St Del Rosa Dr,Baseline @ Del Rosa Dr Eb Fs,0
34.121257,,-117.245907,,5697,Baseline St Elm St,Baseline @ Elm Eb Fs,0
34.121262,,-117.264193,,5694,E Baseline St N Barton St,Baseline @ Barton Eb Ns,0
34.121283,,-117.257104,,5695,E Baseline St Dwight Wy,Baseline @ Fairfax Eb Fs,0
34.121272,,-117.241865,,5698,Baseline St Rogers Ln,Baseline @ Sterling Eb Fs,0
34.12125,,-117.237932,,5699,Baseline St Unnamed St,Baseline @ Mckinley Eb Ns,0
34.161967,,-117.334759,,6488,,University @ Hallmark Nb Ns,0
34.071033,,-117.261296,,7858,S Tippecanoe Ave E Brier Dr,Tippecanoe @ Brier Sb Fs,0
34.116559,,-117.370333,,6668,N Riverside Av E Holly St,Riverside @ Holly Nb Fs,0
34.120549,,-117.370254,,6669,N Riverside Av E Baseline Rd,Riverside @ Wabash Nb Fs,0
34.098351,,-117.370295,,6662,S Riverside Av E Rialto Av,Riverside @ Rialto Nb Ns,0
34.099433,,-117.370292,,6663,S Riverside Av E 1st St,Riverside @ Rialto Nb Fs,0
34.092723,,-117.370221,,6660,S Riverside Ave S W Bloomington Ave S,Riverside @ Merrill Nb Fs,0
34.095399,,-117.370234,,6661,S Riverside Ave S E Wilson St S,Riverside @ Wilson Nb Fs,0
34.111262,,-117.370308,,6666,N Riverside Av E Cornell Dr,Riverside @ Cornell Nb Fs,0
34.114197,,-117.370325,,6667,N Riverside Av E Etiwanda Av,Riverside @ Etiwanda Nb Fs,0
34.100885,,-117.370206,,6664,N Riverside Av E 1st St,Riverside @ 1st Nb Fs,0
34.102681,,-117.370314,,6665,N Riverside Av E 3rd St,Riverside @ 2nd Nb Fs,0
34.088991,,-117.641361,,5968,S Campus Av E Highland Ct,Campus @ 7th Nb Fs,0
34.092005,,-117.45358,,5585,Merrill Av Citrus Av,Merrill @ Citrus Eb Fs,0
34.128566,,-117.263892,,7,E Pacific St N Barton St,Pacific High School,0
34.077928,,-117.631799,,5960,E 4th St N Allyn Av,4th @ Cucamonga Eb Fs,0
34.077582,,-117.627032,,5961,E 4th St N Allyn Av,4th @ Calaveras Eb Ns,0
34.081539,,-117.619731,,5962,N Baker Ave W E 5th St W,Baker @ 5th Nb Fs,0
34.084954,,-117.61991,,5963,E 6th St N Lassen Av,6th @ Baker Wb Fs,0
34.085104,,-117.628593,,5964,E 6th St N Grove Av,6th @ Grove Wb Fs,0
34.085291,,-117.633216,,5965,E 6th St N Holmes Ct,6th @ Holmes Wb Ns,0
34.085302,,-117.637617,,5966,E 6th St N Hope Av,6th @ Hope Wb Fs,0
34.085412,,-117.641364,,5967,N Campus Av E 6th St,Campus @ 6th Nb Fs,0
34.102516,,-117.291921,,8505,N D St W Rialto Av,Dst @ 2nd Sb Fs,0
34.065741,,-117.272605,,8314,,Sbx- Hospitality @ Carnegie Sb Fs,0
34.065975,,-117.27263,,8315,,Sbx- Hospitality@carnegie Nb Ns,0
34.107706,,-117.291917,,8504,N D St W 5th St,Dst @ 5th Sb Fs,0
34.091952,,-117.473922,,5580,Merrill Av Hemlock Av,Merrill @ Carob Eb Fs,0
34.121332,,-117.29206,,8507,W Baseline St N D St,Baseline @ Dst Wb Fs,0
34.061675,,-117.575655,,7913,N Haven Av E Jurupa St,Haven @ Airport Nb Fs,0
34.061422,,-117.575792,,7912,S Haven Av E Inland Empire Blvd,Haven @ Airport Sb Fs,0
34.063713,,-117.650917,,7911,N Euclid Av E Holt Blvd,Euclid @ Holt Nb Fs,0
34.063513,,-117.649244,,7910,E Holt Blvd N Lemon Av,Holt @ Lemon Wb Ns,0
34.06342,,-117.64172,,7914,E Holt Blvd S Campus Av,Holt @ Campus Wb Fs,0
34.121398,,-117.330894,,6288,W Baseline St N Pennsylvania Av,Baseline @ Caifornia Wb Ns,0
34.121394,,-117.348776,,6289,E Baseline Rd N Pepper Av,Baseline @ Meridian Wb Fs,0
34.172174,,-117.289184,,5436,N Electric Av W 48th St,Electric @ 49th Sb Fs,0
34.121371,,-117.311471,,6284,W Baseline St N Garner Av,Baseline @ Garner Wb Fs,0
34.121373,,-117.317753,,6285,W Baseline St N Blackstone Av,Baseline @ Blackstone Wb Fs,0
34.121451,,-117.322091,,6286,W Baseline St N Tiajuana St,Baseline @ Med Center Wb Ns,0
