timetable_id,route_id,direction_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday,route_label,service_notes,direction_label,orientation
32,1649,0,20171201,20190101,0,0,0,0,0,1,0,I-680 SolanoExpress,Year-round (Saturday only),West,horizontal
33,1649,0,20171201,20190101,1,1,1,1,1,0,0,I-680 SolanoExpress,Year-round (Monday-Friday),West,horizontal
34,1649,1,20171201,20190101,0,0,0,0,0,0,1,I-680 SolanoExpress,Year-round (Sunday only),East,horizontal
35,1649,1,20171201,20190101,0,0,0,0,0,1,0,I-680 SolanoExpress,Year-round (Saturday only),East,horizontal
36,1649,1,20171201,20190101,1,1,1,1,1,0,0,I-680 SolanoExpress,Year-round (Monday-Friday),East,horizontal
37,1650,0,20171201,20190101,0,0,0,0,0,0,1,I-80 SolanoExpress,Year-round (Sunday only),North,horizontal
38,1650,0,20171201,20190101,0,0,0,0,0,1,0,I-80 SolanoExpress,Year-round (Saturday only),North,horizontal
39,1650,0,20171201,20190101,1,1,1,1,1,0,0,I-80 SolanoExpress,Year-round (Monday-Friday),North,horizontal
40,1650,1,20171201,20190101,0,0,0,0,0,0,1,I-80 SolanoExpress,Year-round (Sunday only),South,horizontal
41,1650,1,20171201,20190101,0,0,0,0,0,1,0,I-80 SolanoExpress,Year-round (Saturday only),South,horizontal
42,1650,1,20171201,20190101,1,1,1,1,1,0,0,I-80 SolanoExpress,Year-round (Monday-Friday),South,horizontal
43,6819,0,20171201,20190101,1,1,1,1,1,0,0,Jesse Bethel,Year-round (Monday-Friday),North,horizontal
44,1639,0,20171201,20190101,0,0,0,0,0,1,0,Northeast,Year-round (Saturday only),North,horizontal
45,1639,0,20171201,20190101,1,1,1,1,1,0,0,Northeast,Year-round (Monday-Friday),North,horizontal
46,1639,1,20171201,20190101,0,0,0,0,0,1,0,Northeast,Year-round (Saturday only),South,horizontal
47,1639,1,20171201,20190101,1,1,1,1,1,0,0,Northeast,Year-round (Monday-Friday),South,horizontal
48,5802,0,20171201,20190101,1,1,1,1,1,0,0,SF Express,Year-round (Monday-Friday),North,horizontal
49,5802,1,20171201,20190101,1,1,1,1,1,0,0,SF Express,Year-round (Monday-Friday),South,horizontal
50,1644,0,20171201,20190101,0,0,0,0,0,0,1,Springs Rd,Year-round (Sunday only),North,horizontal
51,1644,0,20171201,20190101,0,0,0,0,0,1,0,Springs Rd,Year-round (Saturday only),North,horizontal
52,1644,0,20171201,20190101,1,1,1,1,1,0,0,Springs Rd,Year-round (Monday-Friday),North,horizontal
53,1644,1,20171201,20190101,0,0,0,0,0,0,1,Springs Rd,Year-round (Sunday only),South,horizontal
54,1644,1,20171201,20190101,0,0,0,0,0,1,0,Springs Rd,Year-round (Saturday only),South,horizontal
55,1644,1,20171201,20190101,1,1,1,1,1,0,0,Springs Rd,Year-round (Monday-Friday),South,horizontal
56,1643,0,20171201,20190101,0,0,0,0,0,1,0,Tennessee,Year-round (Saturday only),West,horizontal
57,1643,0,20171201,20190101,1,1,1,1,1,0,0,Tennessee,Year-round (Monday-Friday),West,horizontal
58,1643,1,20171201,20190101,0,0,0,0,0,1,0,Tennessee,Year-round (Saturday only),East,horizontal
59,1643,1,20171201,20190101,1,1,1,1,1,0,0,Tennessee,Year-round (Monday-Friday),East,horizontal
60,1641,0,20171201,20190101,0,0,0,0,0,1,0,Tuolumne,Year-round (Saturday only),North,horizontal
61,1641,0,20171201,20190101,1,1,1,1,1,0,0,Tuolumne,Year-round (Monday-Friday),North,horizontal
62,1641,1,20171201,20190101,0,0,0,0,0,1,0,Tuolumne,Year-round (Saturday only),South,horizontal
63,1641,1,20171201,20190101,1,1,1,1,1,0,0,Tuolumne,Year-round (Monday-Friday),South,horizontal
