timetable_id,stop_id,stop_sequence,stop_name,connected_routes
36,777843,6,Military West & 1st (Benicia City Park),"20/Columbus, 78/I-680 SolanoExpress, /80s"
36,777748,7,East 5th & East N,"78/I-680 SolanoExpress, /80s"
36,777724,8,Pleasant Hill BART,78/I-680 SolanoExpress
36,778035,9,Walnut Creek BART,"78/I-680 SolanoExpress, /80s"
37,777750,1,El Cerrito Del Norte BART,"80/I-80 SolanoExpress, 82/SF Express"
37,777736,2,Curtola Parkway & Lemon (Curtola Park and Ride),"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
37,777738,3,Curtola Parkway & Napa,"78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
37,847516,4,Vallejo Transit Center (VTC),"1/Broadway, 2/Northeast, 3/Glen Cove, 4/Tuolumne, 5/Fairgrounds, 6/Tennessee, 78/I-680 SolanoExpress, 7/Springs Rd, 80/I-80 SolanoExpress, /80s, 82/SF Express, 85/Fairfield SolanoExpress, 8/Benicia Rd, 9/Mare Island - Deprecated"
38,777750,1,El Cerrito Del Norte BART,"80/I-80 SolanoExpress, 82/SF Express"
38,777736,2,Curtola Parkway & Lemon (Curtola Park and Ride),"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
38,777738,3,Curtola Parkway & Napa,"78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
38,847516,4,Vallejo Transit Center (VTC),"1/Broadway, 2/Northeast, 3/Glen Cove, 4/Tuolumne, 5/Fairgrounds, 6/Tennessee, 78/I-680 SolanoExpress, 7/Springs Rd, 80/I-80 SolanoExpress, /80s, 82/SF Express, 85/Fairfield SolanoExpress, 8/Benicia Rd, 9/Mare Island - Deprecated"
39,777750,1,El Cerrito Del Norte BART,"80/I-80 SolanoExpress, 82/SF Express"
39,777736,2,Curtola Parkway & Lemon (Curtola Park and Ride),"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
39,777738,3,Curtola Parkway & Napa,"78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
39,847516,4,Vallejo Transit Center (VTC),"1/Broadway, 2/Northeast, 3/Glen Cove, 4/Tuolumne, 5/Fairgrounds, 6/Tennessee, 78/I-680 SolanoExpress, 7/Springs Rd, 80/I-80 SolanoExpress, /80s, 82/SF Express, 85/Fairfield SolanoExpress, 8/Benicia Rd, 9/Mare Island - Deprecated"
40,847516,1,Vallejo Transit Center (VTC),"1/Broadway, 2/Northeast, 3/Glen Cove, 4/Tuolumne, 5/Fairgrounds, 6/Tennessee, 78/I-680 SolanoExpress, 7/Springs Rd, 80/I-80 SolanoExpress, /80s, 82/SF Express, 85/Fairfield SolanoExpress, 8/Benicia Rd, 9/Mare Island - Deprecated"
40,777737,2,Curtola Parkway & Napa,"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
40,777736,3,Curtola Parkway & Lemon (Curtola Park and Ride),"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
40,777750,4,El Cerrito Del Norte BART,"80/I-80 SolanoExpress, 82/SF Express"
41,847516,1,Vallejo Transit Center (VTC),"1/Broadway, 2/Northeast, 3/Glen Cove, 4/Tuolumne, 5/Fairgrounds, 6/Tennessee, 78/I-680 SolanoExpress, 7/Springs Rd, 80/I-80 SolanoExpress, /80s, 82/SF Express, 85/Fairfield SolanoExpress, 8/Benicia Rd, 9/Mare Island - Deprecated"
41,777737,2,Curtola Parkway & Napa,"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
41,777736,3,Curtola Parkway & Lemon (Curtola Park and Ride),"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
41,777750,4,El Cerrito Del Norte BART,"80/I-80 SolanoExpress, 82/SF Express"
42,847516,1,Vallejo Transit Center (VTC),"1/Broadway, 2/Northeast, 3/Glen Cove, 4/Tuolumne, 5/Fairgrounds, 6/Tennessee, 78/I-680 SolanoExpress, 7/Springs Rd, 80/I-80 SolanoExpress, /80s, 82/SF Express, 85/Fairfield SolanoExpress, 8/Benicia Rd, 9/Mare Island - Deprecated"
42,777737,2,Curtola Parkway & Napa,"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
42,777736,3,Curtola Parkway & Lemon (Curtola Park and Ride),"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
42,777750,4,El Cerrito Del Norte BART,"80/I-80 SolanoExpress, 82/SF Express"
43,777799,1,Glen Cove & Bayside,"38/Jesse Bethel, 3/Glen Cove"
43,777813,2,Glen Cove & Sea Lion,"38/Jesse Bethel, 3/Glen Cove"
43,777805,3,Glen Cove & James River,"38/Jesse Bethel, 3/Glen Cove"
43,777802,4,Glen Cove & Glen Cove Marina,"38/Jesse Bethel, 3/Glen Cove"
43,777801,5,Glen Cove & Camino Del Sol,"38/Jesse Bethel, 3/Glen Cove"
43,777810,6,Glen Cove & S. Regatta,"38/Jesse Bethel, 3/Glen Cove"
