timetable_id,stop_id,stop_sequence,stop_name,connected_routes
34,12321,6,North Beale Road and Wal-Mart,"1/Yuba City to Yuba College, 3/Olivehurst to Yuba College, 4A/Marysville Loop, 4B/Marysville Loop, 6/Linda Shuttle, /Wheatland Route"
34,12319,7,North Beale Road and Rio Rancho Motel,"1/Yuba City to Yuba College, 4A/Marysville Loop, 4B/Marysville Loop"
34,12432,8,D and 2nd,"1/Yuba City to Yuba College, 4A/Marysville Loop, 4B/Marysville Loop"
34,12286,9,F Street and Second Street (Buttes Manor),"1/Yuba City to Yuba College, 4A/Marysville Loop"
34,12270,10,3rd St between H St and F St,"1/Yuba City to Yuba College, 4A/Marysville Loop"
34,12268,11,H Street and 7th Street,"1/Yuba City to Yuba College, 4A/Marysville Loop"
34,758939,12,Yuba Co. Government Center and I & 9th Streets,"1/Yuba City to Yuba College, /Foothill Route, /Live Oak Route, /Wheatland Route"
34,12172,13,Alturas St. and Shasta St.,"1/Yuba City to Yuba College, 2A/Yuba City Loop, 2B/Yuba City Loop, /Live Oak Route"
34,12171,14,Plumas St.  and Church St.,"1/Yuba City to Yuba College, 2A/Yuba City Loop"
34,12169,15,Forbes Ave. and Almond St.,1/Yuba City to Yuba College
34,12166,16,Forbes Ave. and Orange St.,1/Yuba City to Yuba College
34,12165,17,Forbes Ave. and Clark Ave.,1/Yuba City to Yuba College
34,12163,18,Forbes Ave. and Gray Ave.,1/Yuba City to Yuba College
34,12161,19,Gray Ave. and Louise Ave. (Paradise Motel),1/Yuba City to Yuba College
