trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops,area_id,service_area_radius
t_146798_b_2645_tn_0,09:05:00,09:05:00,20259,5,,0,0,97468.089193839,0,0,,
t_146798_b_2645_tn_0,09:20:00,09:20:00,20501,6,,2,3,120936.48019351,0,0,,
t_146798_b_2645_tn_0,09:35:00,09:35:00,20257,7,,0,0,143203.593979388,0,0,,
t_146798_b_2645_tn_0,10:00:00,10:00:00,20255,8,,0,0,168961.176754818,0,0,,
t_146798_b_2645_tn_0,10:20:00,10:20:00,20254,9,,0,0,205198.569069123,0,0,,
t_146798_b_2645_tn_0,10:25:00,10:25:00,20503,10,,2,3,233304.219428157,0,0,,
t_146798_b_2645_tn_0,10:50:00,10:50:00,20253,11,,0,0,262808.958996419,0,0,,
t_146798_b_2645_tn_0,11:20:00,11:20:00,20252,12,,0,0,282305.335945587,0,0,,
t_146798_b_2645_tn_0,12:05:00,12:05:00,20251,13,,0,0,362400.162444004,0,0,,
t_146798_b_2645_tn_0,12:45:00,12:45:00,20250,14,,0,0,405302.74608614,0,0,,
t_1467_b_78_tn_0,08:25:00,08:25:00,20508,1,,0,1,0,0,0,,
t_1467_b_78_tn_0,08:50:00,08:50:00,20510,2,,2,3,16595.5509782675,0,0,,
t_1467_b_78_tn_0,09:05:00,09:05:00,20512,3,,0,0,33885.5803115899,0,0,,
t_1467_b_78_tn_0,09:30:00,09:30:00,20260,4,,1,0,55626.26610356,0,0,,
t_146809_b_2645_tn_0,07:00:00,07:00:00,20260,1,,0,0,0,0,0,,
t_146809_b_2645_tn_0,07:10:00,07:10:00,20507,2,,2,3,11302.6099748446,0,0,,
t_146809_b_2645_tn_0,07:15:00,07:15:00,20506,3,,2,3,25651.7488589151,0,0,,
t_146809_b_2645_tn_0,07:17:00,07:17:00,20259,4,,0,0,28943.7175127663,0,0,,
t_146809_b_2645_tn_0,07:20:00,07:20:00,20504,5,,2,3,30311.2827979462,0,0,,
t_146809_b_2645_tn_0,07:40:00,07:40:00,20501,6,,2,3,53044.8155987357,0,0,,
t_146809_b_2645_tn_0,07:55:00,07:55:00,20257,7,,0,0,75305.8154683,0,0,,
t_146809_b_2645_tn_0,08:10:00,08:10:00,20255,8,,0,0,101063.39824369,0,0,,
t_146810_b_2645_tn_0,18:30:00,18:30:00,20260,1,,0,0,0,0,0,,
t_146810_b_2645_tn_0,18:40:00,18:40:00,20507,2,,2,3,11302.6099748446,0,0,,
t_146810_b_2645_tn_0,18:45:00,18:45:00,20506,3,,2,3,25651.7488589151,0,0,,
t_146810_b_2645_tn_0,18:47:00,18:47:00,20259,4,,0,0,28943.7175127663,0,0,,
t_146810_b_2645_tn_0,18:50:00,18:50:00,20504,5,,2,3,30311.2827979462,0,0,,
t_146810_b_2645_tn_0,19:10:00,19:10:00,20501,6,,2,3,53044.8155987357,0,0,,
t_146810_b_2645_tn_0,19:25:00,19:25:00,20257,7,,0,0,75305.8154683,0,0,,
t_146810_b_2645_tn_0,19:40:00,19:40:00,20255,8,,0,0,101063.39824369,0,0,,
t_146811_b_2645_tn_0,13:15:00,13:15:00,20260,1,,0,0,0,0,0,,
t_146811_b_2645_tn_0,13:25:00,13:25:00,20507,2,,2,3,11302.6099748446,0,0,,
t_146811_b_2645_tn_0,13:30:00,13:30:00,20506,3,,2,3,25651.7488589151,0,0,,
t_146811_b_2645_tn_0,13:32:00,13:32:00,20259,4,,0,0,28943.7175127663,0,0,,
t_146811_b_2645_tn_0,13:35:00,13:35:00,20504,5,,2,3,30311.2827979462,0,0,,
t_146811_b_2645_tn_0,13:55:00,13:55:00,20501,6,,2,3,53044.8155987357,0,0,,
t_146811_b_2645_tn_0,14:10:00,14:10:00,20257,7,,0,0,75305.8154683,0,0,,
t_146811_b_2645_tn_0,14:25:00,14:25:00,20255,8,,0,0,101063.39824369,0,0,,
t_146812_b_2645_tn_0,11:45:00,11:45:00,20255,1,,0,1,0,0,0,,
