stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
31,167005,"HARBOR GATEWAY TRANSIT CENTER (BAY 5)",,33.869070,-118.287543,,,,,,2
310,515097,"PACIFIC COAST HWY + CHESTNUT AV",,33.789940,-118.196667,,,,,,2
311,515095,"PACIFIC COAST HWY + MAGNOLIA AV",,33.789940,-118.198513,,,,,,2
312,515093,"PACIFIC COAST HWY + MAINE AV",,33.789940,-118.200998,,,,,,2
313,515091,"PACIFIC COAST HWY + SANTA FE AV",,33.789912,-118.216377,,,,,,2
314,515089,"PACIFIC COAST HWY + JUDSON AV",,33.789940,-118.222000,,,,,,2
315,515087,"2101 PACIFIC COAST HWY",,33.791660,-118.235728,,,,,,2
316,515085,"PACIFIC COAST HWY + BLINN AV",,33.791172,-118.245265,,,,,,2
317,515083,"PACIFIC COAST HWY + WATSON AV",,33.791000,-118.248025,,,,,,2
318,515081,"PACIFIC COAST HWY + SANFORD AV",,33.791000,-118.251363,,,,,,2
319,515079,"PACIFIC COAST HWY + EUBANK AV",,33.791637,-118.256668,,,,,,2
32,642047,"VERMONT AV + ARTESIA BL",,33.873252,-118.290802,,,,,,2
320,515077,"PACIFIC COAST HWY + AVALON BL",,33.791275,-118.262967,,,,,,2
321,515075,"PACIFIC COAST HWY + ISLAND AV",,33.791045,-118.266722,,,,,,2
322,515073,"PACIFIC COAST HWY + NEPTUNE AV",,33.790908,-118.269445,,,,,,2
323,515071,"PACIFIC COAST HWY + WILMINGTON BL",,33.790627,-118.274670,,,,,,2
324,712013,"WILMINGTON BL + SANDISON ST",,33.792590,-118.275107,,,,,,2
325,712015,"WILMINGTON BL + Q ST",,33.794195,-118.275147,,,,,,2
326,712017,"WILMINGTON BL & MAIN ST + LOMITA BL",,33.799040,-118.275265,,,,,,2
327,712019,"MAIN ST + SEPULVEDA BL",,33.807343,-118.275543,,,,,,2
328,712021,"MAIN ST + 233RD ST",,33.814390,-118.275485,,,,,,2
329,712023,"MAIN ST + 228TH ST",,33.818717,-118.275443,,,,,,2
33,642049,"VERMONT AV + 168TH ST",,33.879080,-118.291100,,,,,,2
330,712025,"MAIN ST + 223RD ST",,33.824022,-118.275840,,,,,,2
331,223035,"223RD ST + DOLORES ST",,33.824117,-118.272563,,,,,,2
332,223037,"223RD ST + GRACE AV",,33.824113,-118.267835,,,,,,2
333,732033,"AVALON BL + 223RD ST",,33.824630,-118.263543,,,,,,2
334,732035,"AVALON BL + 220TH ST",,33.827722,-118.263543,,,,,,2
335,215067,"CARSON ST + AVALON BL",,33.831767,-118.264158,,,,,,2
336,215065,"CARSON ST + GRACE AV",,33.831735,-118.268412,,,,,,2
337,215063,"CARSON ST + DOLORES ST",,33.831727,-118.272027,,,,,,2
338,215061,"CARSON ST + MAIN ST",,33.831707,-118.278505,,,,,,2
339,215059,"CARSON ST + MONETA AV",,33.831715,-118.281980,,,,,,2
34,642051,"VERMONT AV + GARDENA BL",,33.881437,-118.291200,,,,,,2
340,215057,"CARSON ST + FIGUEROA ST",,33.831703,-118.286570,,,,,,2
341,215055,"CARSON ST + VERMONT AV",,33.831675,-118.290047,,,,,,2
342,215047,"CARSON ST + DENKER AV",,33.831623,-118.303698,,,,,,2
343,215045,"CARSON ST + WESTERN AV",,33.831535,-118.309598,,,,,,2
344,215043,"CARSON ST + CABRILLO AV",,33.831508,-118.314188,,,,,,2
345,215041,"CARSON ST + ARLINGTON AV",,33.831472,-118.317505,,,,,,2
346,215039,"CARSON ST + MANUEL AV",,33.831468,-118.319910,,,,,,2
347,215037,"CARSON ST + ACACIA AV",,33.831408,-118.325908,,,,,,2
348,215035,"CARSON ST + CRENSHAW BL",,33.831412,-118.329108,,,,,,2
349,215033,"CARSON ST + FERN AV",,33.831357,-118.332070,,,,,,2
35,123047,"GARDENA BL + HOOVER ST",,33.881715,-118.286710,,,,,,2
350,215031,"CARSON ST + HICKORY AV",,33.831357,-118.334433,,,,,,2
351,215029,"CARSON ST + MAPLE AV",,33.831308,-118.339797,,,,,,2
352,215027,"CARSON ST + MADRONA AV",,33.831265,-118.344645,,,,,,2
353,215025,"CARSON ST + DEL AMO CIRCLE BL",,33.831230,-118.347885,,,,,,2
354,562059,"HAWTHORNE BL + CARSON ST",,33.831825,-118.352493,,,,,,2
355,562061,"HAWTHORNE BL + DEL AMO CIRCLE WEST",,33.833562,-118.352812,,,,,,2
356,205019,"TORRANCE BL + ANZA AV",,33.837690,-118.362905,,,,,,2
357,205017,"TORRANCE BL + VICTOR ST",,33.837690,-118.366520,,,,,,2
358,205015,"TORRANCE BL + PALOS VERDES BL",,33.837695,-118.369600,,,,,,2
359,205013,"TORRANCE BL + HENRIETTA ST",,33.837710,-118.371408,,,,,,2
36,662111,"FIGUEROA ST + GARDENA BL",,33.882128,-118.282458,,,,,,2
360,205011,"TORRANCE BL + PROSPECT AV",,33.838910,-118.376575,,,,,,2
361,205009,"TORRANCE BL + JUANITA AV",,33.838350,-118.378818,,,,,,2
362,205007,"TORRANCE BL + CAMINO REAL HELBERTA AV",,33.837965,-118.382455,,,,,,2
363,205005,"TORRANCE BL + PACIFIC COAST HWY",,33.838367,-118.385832,,,,,,2
365,006002,"240TH ST LAYOVER",,33.806458,-118.349533,,,,,,2
366,562043,"HAWTHORNE BL + PACIFIC COAST HWY",,33.805345,-118.351043,,,,,,2
367,562049,"HAWTHORNE BL + LOMITA BL",,33.816555,-118.350943,,,,,,2
368,562055,"HAWTHORNE BL + SEPULVEDA BL",,33.825988,-118.351400,,,,,,2
369,642034,"VERMONT AV + TORRANCE BL",,33.842590,-118.289948,,,,,,2
37,662113,"FIGUEROA ST + ALONDRA BL",,33.885895,-118.282617,,,,,,2
370,652009,"HARBOR TRANSITWAY + ROSECRANS AV",,33.902048,-118.286570,,,,,,2
371,652011,"HARBOR TRANSITWAY + HARBOR FREEWAY STATION",,33.928930,-118.280768,,,,,,2
372,652013,"HARBOR TRANSITWAY + MANCHESTER BL",,33.960278,-118.280768,,,,,,2
373,652015,"HARBOR TRANSITWAY + SLAUSON AV",,33.988928,-118.280432,,,,,,2
374,652017,"HARBOR TRANSITWAY + 37TH ST - USC",,34.017947,-118.280015,,,,,,2
375,652019,"FIGUEROA WY + ADAMS BL",,34.028600,-118.274708,,,,,,2
376,662161,"FIGUEROA ST + 23RD ST",,34.030957,-118.274092,,,,,,2
377,662163,"FIGUEROA ST + WASHINGTON BL",,34.034707,-118.271728,,,,,,2
378,662167,"FIGUEROA ST + PICO BL",,34.040915,-118.267637,,,,,,2
379,662173,"FIGUEROA ST + OLYMPIC BL",,34.045373,-118.263463,,,,,,2
38,662115,"FIGUEROA ST + 157TH ST",,33.888797,-118.282735,,,,,,2
380,662179,"FIGUEROA ST + 7TH ST",,34.049155,-118.259988,,,,,,2
381,682229,"OLIVE ST + 5TH ST",,34.049442,-118.253092,,,,,,2
382,682231,"OLIVE ST + GENERAL THADDEUS KOSCIUSZKO WY",,34.053090,-118.249517,,,,,,2
383,023323,"1ST ST + HILL ST",,34.054512,-118.246893,,,,,,2
384,702021,"SPRING ST + 1ST ST",,34.053903,-118.243457,,,,,,2
385,023105,"ALISO ST + LOS ANGELES ST",,34.054977,-118.239760,,,,,,2
386,762173,"ALAMEDA ST + LOS ANGELES ST",,34.056685,-118.237297,,,,,,2
388,764173,"ALAMEDA ST + LOS ANGELES ST",,34.056627,-118.237577,,,,,,2
389,025005,"ARCADIA ST + LOS ANGELES ST",,34.055155,-118.238927,,,,,,2
39,662117,"FIGUEROA ST + REDONDO BEACH BL",,33.893083,-118.282935,,,,,,2
390,705021,"SPRING ST + 1ST ST",,34.054310,-118.243397,,,,,,2
391,025323,"1ST ST + HILL ST",,34.054782,-118.247132,,,,,,2
392,684133,"GRAND AV + 3RD ST",,34.052652,-118.251900,,,,,,2
