stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
5180,1,JERROLD AVE & RANKIN ST   , ,37.741704,-122.394691, , 
5181,1,JERROLD AVE & SELBY ST   , ,37.743302,-122.396787, , 
5182,1,JERROLD AVE & SELBY ST   , ,37.742775,-122.396936, , 
5184,1,JONES ST & BEACH ST  , ,37.807132,-122.417324, , 
5185,1,JONES ST & GEARY BLVD  , ,37.78686,-122.41325, , 
5186,1,JONES ST & POST ST  , ,37.78781,-122.41344, , 
5187,1,JONES ST & SUTTER ST  , ,37.78869,-122.41361, , 
5189,1,JUDAH ST & 5TH AVE  , ,37.762299,-122.462001, , 
5190,1,JUDAH ST & 6TH AVE  , ,37.762397,-122.462849, , 
5191,1,JUDAH ST & 7TH AVE  , ,37.762334,-122.46435, , 
5192,1,JUDAH ST & 7TH AVE  , ,37.762201,-122.464144, , 
5193,1,JUDAH ST & 9TH AVE  , ,37.762227,-122.466688, , 
5194,1,JUDAH ST & 9TH AVE  , ,37.762139,-122.466312, , 
5195,1,JUDAH ST & 12TH AVE  , ,37.762069,-122.469324, , 
5196,1,JUDAH ST & 12TH AVE  , ,37.761988,-122.469526, , 
5197,1,JUDAH ST & 15TH AVE  , ,37.761848,-122.472777, , 
5198,1,JUDAH ST & 16TH AVE   , ,37.761913,-122.473781, , 
5199,1,JUDAH ST & 19TH AVE  , ,37.761743,-122.476921, , 
5200,1,JUDAH ST & 19TH AVE  , ,37.761655,-122.477194, , 
5201,1,JUDAH ST & 22ND AVE  , ,37.761534,-122.479855, , 
5202,1,JUDAH ST & 23RD AVE  , ,37.761547,-122.481164, , 
5203,1,JUDAH ST & 25TH AVE  , ,37.761452,-122.4833, , 
5204,1,JUDAH ST & 25TH AVE  , ,37.761373,-122.48356, , 
5205,1,JUDAH ST & 28TH AVE  , ,37.76131,-122.48651, , 
5206,1,JUDAH ST & 28TH AVE  , ,37.761232,-122.486763, , 
5207,1,JUDAH ST & 31ST AVE  , ,37.761172,-122.489719, , 
5208,1,JUDAH ST & 31ST AVE  , ,37.761105,-122.4895, , 
5209,1,JUDAH ST & 34TH AVE  , ,37.761028,-122.49293, , 
5210,1,JUDAH ST & 34TH AVE  , ,37.760955,-122.493199, , 
5211,1,JUDAH ST & 40TH AVE  , ,37.760743,-122.499359, , 
5212,1,JUDAH ST & 40TH AVE  , ,37.760679,-122.499154, , 
5213,1,JUDAH ST & 43RD AVE  , ,37.760598,-122.502574, , 
5214,1,JUDAH ST & 43RD AVE  , ,37.760518,-122.502839, , 
5215,1,JUDAH ST & 46TH AVE  , ,37.760493,-122.505832, , 
5216,1,JUDAH ST & 46TH AVE  , ,37.760392,-122.506064, , 
5218,1,JUDAH ST & 48TH AVE  , ,37.760269,-122.508135, , 
5219,1,JUDAH ST & FUNSTON AVE  , ,37.762075,-122.470329, , 
5220,1,JUDAH ST & FUNSTON AVE  , ,37.76195,-122.470572, , 
5221,1,JUDAH/LA PLAYA/OCEAN BEACH  , ,37.760363,-122.509011, , 
5223,1,JUDAH/LA PLAYA/OCEAN BEACH, ,37.760304,-122.508181, , 
5224,1,JUDAH ST & SUNSET BLVD  , ,37.760917,-122.495668, , 
5225,1,JUDAH ST & SUNSET BLVD  , ,37.760845,-122.495805, , 
5226,1,KANSAS ST & 17TH ST  , ,37.76482,-122.403617, , 
5227,1,KANSAS ST & 23RD ST  , ,37.75443,-122.402485, , 
5228,1,KANSAS ST & 25TH ST  , ,37.751887,-122.402223, , 
5229,1,KANSAS ST & 26TH ST  , ,37.750834,-122.402121, , 
5232,1,KEITH ST & OAKDALE AVE   , ,37.732581,-122.386634, , 
5233,1,KEITH ST & OAKDALE AVE   , ,37.732367,-122.386611, , 
5234,1,KING ST & 2ND ST   , ,37.77972,-122.389872, , 
5235,1,KING ST & 2ND ST   , ,37.7796,-122.38955, , 
5236,1,KING ST & 2ND ST   , ,37.7798,-122.38994, , 
5237,1,KING ST & 2ND ST   , ,37.779621,-122.389824, , 
5239,1,KING ST & 4TH ST   , ,37.776269,-122.394173, , 
5240,1,KING ST & 4TH ST   , ,37.776269,-122.394082, , 
5241,1,KING ST & 6TH ST/NOT A PUBLIC STOP, ,37.773318,-122.397774, , 
5242,1,KISKA RD & INGALLS ST   , ,37.73108,-122.37939, , 
5243,1,LAGUNA HONDA BLVD & CLARENDON AVE, ,37.75095,-122.461048, , 
5244,1,LAGUNA HONDA BLVD & DEWEY BLVD , ,37.747256,-122.459042, , 
5245,1,LAGUNA HONDA BLVD/OPP FOREST HILL, ,37.748327,-122.458836, , 
5247,1,LAGUNA HONDA BLVD/FOREST HILL STA, ,37.748211,-122.458905, , 
5249,1,LAGUNA HONDA BLVD & IDORA AVE  , ,37.743999,-122.456407, , 
5250,1,LAGUNA HONDA BLVD & IDORA AVE  , ,37.74415,-122.45663, , 
5253,1,1798 LAGUNA HONDA BLVD, ,37.754652,-122.463798, , 
5254,1,LAGUNA HONDA BLVD & PORTOLA DR , ,37.74311,-122.45548, , 
5255,1,LAGUNA HONDA BLVD & ULLOA ST   , ,37.743473,-122.455776, , 
5256,1,LAGUNA HONDA BLVD & VASQUEZ AVE, ,37.74602,-122.45816, , 
5257,1,LAGUNA ST & CHESTNUT ST  , ,37.801513,-122.431418, , 
5258,1,LAGUNA ST & CHESTNUT ST  , ,37.80135,-122.43123, , 
5260,1,LAGUNA ST & HAYES ST  , ,37.776752,-122.42627, , 
5261,1,LEGION OF HONOR DR & CLEMENT ST, ,37.781653,-122.494615, , 
5263,1,LINCOLN BLVD & BOWLEY ST  , ,37.788393,-122.482457, , 
5269,1,LINCOLN BLVD & PERSHING DR   , ,37.792088,-122.480968, , 
5272,1,LOMBARD ST & DIVISADERO ST  , ,37.798882,-122.442735, , 
5273,1,LOMBARD ST & DIVISADERO ST  , ,37.799078,-122.442861, , 
5274,1,LOMBARD ST & FILLMORE ST  , ,37.799711,-122.43613, , 
5275,1,LOMBARD ST & FILLMORE ST  , ,37.799881,-122.435958, , 
5276,1,LOMBARD ST & GRANT AVE  , ,37.8035,-122.40807, , 
5277,1,LOMBARD ST & GRANT AVE  , ,37.803381,-122.408039, , 
5278,1,LOMBARD ST & KEARNY ST  , ,37.8037,-122.40651, , 
5279,1,LOMBARD ST & KEARNY ST  , ,37.803559,-122.406525, , 
5280,1,LOMBARD ST & LAGUNA ST  , ,37.80057,-122.43101, , 
5281,1,LOMBARD ST & LAGUNA ST  , ,37.80037,-122.43121, , 
5282,1,LOMBARD ST & LYON ST  , ,37.798543,-122.44716, , 
5283,1,LOMBARD ST & LYON ST  , ,37.798418,-122.447137, , 
5284,1,LOMBARD ST & PIERCE ST  , ,37.799292,-122.439421, , 
5285,1,LOMBARD ST & PIERCE ST  , ,37.799542,-122.439192, , 
5286,1,LOMBARD ST & STOCKTON ST  , ,37.80328,-122.40963, , 
5288,1,LA SALLE AVE & INGALLS ST  , ,37.73077,-122.3814, , 
5289,1,LA SALLE AVE & NEWCOMB AVE   , ,37.73298,-122.38479, , 
5290,1,LA SALLE AVE & OSCEOLA DR  , ,37.73137,-122.38172, , 
5291,1,LOUISBURG ST & GENEVA AVE   , ,37.72163,-122.44935, , 
5292,1,LOUISBURG ST & NIAGRA AVE   , ,37.72039,-122.45013, , 
5293,1,LETTERMAN DR/TIDES BLDG, ,37.799382,-122.451849, , 
5294,1,LETTERMAN DR & LINCOLN BLVD, ,37.79922,-122.45172, , 
5295,1,LINCOLN WAY & 3RD AVE  , ,37.76612,-122.46014, , 
5296,1,LINCOLN WAY & 5TH AVE  , ,37.76618,-122.46246, , 
5297,1,LINCOLN WAY & 5TH AVE  , ,37.766047,-122.461887, , 
5298,1,LINCOLN WAY & 7TH AVE  , ,37.766091,-122.464603, , 
5299,1,LINCOLN WAY & 7TH AVE  , ,37.765957,-122.464007, , 
5300,1,LINCOLN WAY & 9TH AVE  , ,37.766001,-122.466746, , 
5301,1,LINCOLN WAY & 9TH AVE  , ,37.765859,-122.46623, , 
5302,1,LINCOLN WAY & 11TH AVE  , ,37.765903,-122.468889, , 
5303,1,LINCOLN WAY & 11TH AVE  , ,37.76575,-122.46871, , 
5304,1,LINCOLN WAY & 15TH AVE  , ,37.765715,-122.473221, , 
5305,1,LINCOLN WAY & 15TH AVE  , ,37.76556,-122.47305, , 
5306,1,LINCOLN WAY & 17TH AVE  , ,37.765616,-122.475421, , 
5307,1,LINCOLN WAY & 17TH AVE  , ,37.76546,-122.47524, , 
5309,1,LINCOLN WAY & 19TH AVE  , ,37.765526,-122.47761, , 
5310,1,LINCOLN WAY & 21ST AVE  , ,37.765428,-122.479696, , 
5311,1,LINCOLN WAY & 21ST AVE  , ,37.765285,-122.479489, , 
5312,1,LINCOLN WAY & 23RD AVE  , ,37.765329,-122.481839, , 
5313,1,LINCOLN WAY & 23RD AVE  , ,37.765195,-122.481632, , 
5314,1,LINCOLN WAY & 25TH AVE  , ,37.765221,-122.483993, , 
5315,1,LINCOLN WAY & 25TH AVE  , ,37.765105,-122.483363, , 
5316,1,LINCOLN WAY & 27TH AVE  , ,37.765131,-122.486136, , 
5317,1,LINCOLN WAY & 27TH AVE  , ,37.765016,-122.485506, , 
5318,1,LINCOLN WAY & 29TH AVE  , ,37.765032,-122.488267, , 
5319,1,LINCOLN WAY & 30TH AVE  , ,37.764881,-122.488714, , 
5320,1,LINCOLN WAY & 31ST AVE  , ,37.764943,-122.490422, , 
5321,1,LINCOLN WAY & 33RD AVE  , ,37.764844,-122.492565, , 
5323,1,LINCOLN WAY & 35TH AVE  , ,37.764754,-122.494708, , 
5324,1,LINCOLN WAY & 47TH AVE  , ,37.764186,-122.507405, , 
5325,1,LINCOLN WAY & ARGUELLO BLVD  , ,37.765984,-122.457956, , 
5326,1,LINCOLN WAY & FUNSTON AVE  , ,37.765813,-122.471032, , 
5327,1,LINCOLN WAY & FUNSTON AVE  , ,37.76565,-122.47086, , 
5328,1,LINCOLN WAY & GREAT HWY  , ,37.764131,-122.510052, , 
5329,1,LINCOLN WAY & LA PLAYA ST  , ,37.763926,-122.50957, , 
5330,1,LYELL ST & ALEMANY BLVD  , ,37.730641,-122.431331, , 
5331,1,LYON ST & GREENWICH ST  , ,37.797428,-122.447206, , 
5334,1,MAIN ST & HOWARD ST   , ,37.791116,-122.393956, , 
5335,1,MAIN ST & MISSION ST   , ,37.791991,-122.395033, , 
5336,1,MAIN ST & MARKET ST  , ,37.79253,-122.39567, , 
5337,1,MANSELL ST & BRUSSELS ST  , ,37.721096,-122.403067, , 
5338,1,MANSELL ST & BRUSSELS ST   , ,37.720926,-122.403124, , 
5339,1,MANSELL ST & DARTMOUTH ST   , ,37.719581,-122.408886, , 
5340,1,MANSELL ST & DARTMOUTH ST   , ,37.719376,-122.409058, , 
5341,1,MANSELL ST & GOETTINGEN ST   , ,37.720677,-122.404098, , 
5342,1,MANSELL ST & GOETTINGEN ST   , ,37.720766,-122.404338, , 
5343,1,MANSELL ST & HAMILTON ST   , ,37.720098,-122.406916, , 
5344,1,MANSELL ST & HAMILTON ST   , ,37.719892,-122.407088, , 
5345,1,MANSELL ST & JOHN F SHELLEY DR, ,37.718119,-122.414464, , 
5346,1,MANSELL ST & JOHN F SHELLEY DR, ,37.718039,-122.414258, , 
5347,1,MANSELL ST & JOHN F SHELLEY DR, ,37.718897,-122.418804, , 
5348,1,MANSELL ST & JOHN F SHELLEY DR, ,37.718718,-122.418633, , 
5349,1,MANSELL ST & SAN BRUNO AVE   , ,37.721443,-122.401154, , 
5350,1,MANSELL ST & SAN BRUNO AVE   , ,37.721541,-122.401394, , 
5351,1,MANSELL ST & SOMERSET ST   , ,37.720418,-122.405094, , 
5352,1,MANSELL ST & SOMERSET ST   , ,37.720525,-122.405117, , 
5353,1,MANSELL ST & UNIVERSITY ST   , ,37.718957,-122.411257, , 
5354,1,MANSELL ST & VISITACION AVE   , ,37.71877,-122.41136, , 
5355,1,MASON ST & BROADWAY, ,37.797208,-122.411825, , 
5356,1,MASON ST & BROADWAY  , ,37.797351,-122.412009, , 
5357,1,MASON ST & ELLIS ST  , ,37.78507,-122.40951, , 
5358,1,MASON ST & FILBERT ST   , ,37.800965,-122.41258, , 
5359,1,MASON ST & FILBERT ST   , ,37.800902,-122.412729, , 
5360,1,MASON ST & GREENWICH ST   , ,37.801929,-122.412775, , 
5361,1,MASON ST & GREENWICH ST   , ,37.80183,-122.412924, , 
5362,1,MASON ST & GREEN ST   , ,37.7991,-122.412203, , 
5363,1,MASON ST & GREEN ST  , ,37.79902,-122.412352, , 
5364,1,MASON ST & JACKSON ST  , ,37.795513,-122.41154, , 
5365,1,MASON ST & JACKSON ST  , ,37.795602,-122.411666, , 
5366,1,MASON ST & PACIFIC AVE  , ,37.7962,-122.411619, , 
5367,1,MASON ST & PACIFIC AVE  , ,37.79612,-122.411769, , 
5368,1,MASON ST & UNION ST   , ,37.800037,-122.412397, , 
5369,1,MASON ST & UNION ST   , ,37.799974,-122.412546, , 
5370,1,MASON ST & VALLEJO ST   , ,37.798199,-122.41202, , 
5371,1,MASON ST & VALLEJO ST  , ,37.798243,-122.412192, , 
5372,1,MASON ST & WASHINGTON ST  , ,37.794504,-122.411059, , 
5384,1,MCALLISTER ST & BAKER ST  , ,37.777397,-122.441659, , 
5385,1,MCALLISTER ST & BAKER ST  , ,37.77731,-122.44185, , 
5389,1,MCALLISTER ST & DIVISADERO ST , ,37.777825,-122.438289, , 
5390,1,MCALLISTER ST & DIVISADERO ST , ,37.77773,-122.43851, , 
5391,1,MCALLISTER ST & FILLMORE ST  , ,37.77864,-122.43207, , 
5392,1,MCALLISTER ST & FILLMORE ST  , ,37.778618,-122.431744, , 
5393,1,MCALLISTER ST & GOUGH ST  , ,37.77969,-122.42386, , 
5394,1,MCALLISTER ST & GOUGH ST  , ,37.779607,-122.423457, , 
5395,1,MCALLISTER ST & HYDE ST  , ,37.78073,-122.41569, , 
5396,1,MCALLISTER ST & HYDE ST   , ,37.78061,-122.41587, , 
5397,1,MCALLISTER ST & LARKIN ST  , ,37.78051,-122.41741, , 
5398,1,MCALLISTER ST & LAGUNA ST  , ,37.779331,-122.426941, , 
5399,1,MCALLISTER ST & LAGUNA ST  , ,37.779188,-122.426781, , 
5400,1,MCALLISTER ST & PIERCE ST  , ,37.778244,-122.435045, , 
5401,1,MCALLISTER ST & PIERCE ST  , ,37.77815,-122.43519, , 
5404,1,MCALLISTER ST & VAN NESS AVE  , ,37.78009,-122.42071, , 
5405,1,MCALLISTER ST & VAN NESS AVE  , ,37.780052,-122.420178, , 
5417,1,METRO POWELL STATION/DOWNTOWN, ,37.784199,-122.407695, , 
5418,1,BALBOA PARK BART/MEZZANINE LEVEL, ,37.721809,-122.447425, , 
5419,1,METRO VAN NESS STATION, ,37.775127,-122.419252, , 
5420,1,MONTEREY BLVD & ACADIA ST  , ,37.731668,-122.437768, , 
5422,1,MONTEREY BLVD & BADEN ST  , ,37.731668,-122.439635, , 
5423,1,MONTEREY BLVD & BADEN ST  , ,37.731516,-122.439853, , 
5424,1,MONTEREY BLVD & CONGO ST  , ,37.731659,-122.441915, , 
5425,1,MONTEREY BLVD & CONGO ST  , ,37.731508,-122.442133, , 
5426,1,MONTEREY BLVD & DETROIT ST  , ,37.731642,-122.444607, , 
5427,1,MONTEREY BLVD & DETROIT ST  , ,37.731508,-122.443977, , 
5428,1,MONTEREY BLVD & EDNA ST  , ,37.731633,-122.446474, , 
5429,1,MONTEREY BLVD & EDNA ST  , ,37.731481,-122.446692, , 
5430,1,MONTEREY BLVD & EL VERANO WAY , ,37.73008,-122.461502, , 
5431,1,MONTEREY BLVD & FAXON AVE   , ,37.730695,-122.459085, , 
5432,1,MONTEREY BLVD & FOERSTER ST  , ,37.731615,-122.449166, , 
5433,1,MONTEREY BLVD & FOERSTER ST  , ,37.731481,-122.448536, , 
5434,1,MONTEREY BLVD & GENNESSEE ST  , ,37.731472,-122.451239, , 
5435,1,MONTEREY BLVD & GENNESSEE ST  , ,37.731615,-122.451445, , 
5436,1,MONTEREY BLVD & NORTHGATE DR  , ,37.729972,-122.461857, , 
5437,1,MONTEREY BLVD & PLYMOUTH AVE  , ,37.731115,-122.457322, , 
5438,1,MONTEREY BLVD & PLYMOUTH AVE  , ,37.730874,-122.457654, , 
5439,1,MONTEREY BLVD & RIDGEWOOD AVE , ,37.731615,-122.453289, , 
5440,1,MONTEREY BLVD & RIDGEWOOD AVE , ,37.731472,-122.453083, , 
5441,1,MONTEREY BLVD & SAINT ELMO WAYE, ,37.730553,-122.460426, , 
5442,1,MONTEREY BLVD & SAN ALESO AVE  , ,37.732283,-122.46455, , 
5443,1,MONTEREY BLVD & SAN JACINTO WAY, ,37.732033,-122.463965, , 
5444,1,MONTEREY BLVD & VALDEZ AVE  , ,37.731445,-122.455649, , 
5445,1,MONTEREY BLVD & VALDEZ AVE  , ,37.731267,-122.455832, , 
5446,1,MT VERNON AVE & HOWTH ST   , ,37.71969,-122.45177, , 
5447,1,MT VERNON AVE & LOUISBURG ST   , ,37.71937,-122.45094, , 
5450,1,555 MYRA WAY  , ,37.738182,-122.450712, , 
5451,1,555 MYRA WAY  , ,37.7382,-122.450884, , 
5452,1,MYRA WAY & DALEWOOD WAY   , ,37.736736,-122.453794, , 
5453,1,MYRA WAY & MOLIMO DR  , ,37.737816,-122.451491, , 
5454,1,MYRA WAY & MOLIMO DR  , ,37.737727,-122.451732, , 
5455,1,MYRA WAY & OMAR WAY  , ,37.739244,-122.450357, , 
5456,1,MYRA WAY & OMAR WAY  , ,37.739226,-122.450529, , 
5457,1,NORTH POINT ST & DIVISADERO ST, ,37.80285,-122.44329, , 
5458,1,NORTH POINT ST & HYDE ST  , ,37.805803,-122.420226, , 
5459,1,NORTH POINT ST & HYDE ST  , ,37.805633,-122.420467, , 
5460,1,NORTH POINT ST & JONES ST  , ,37.806168,-122.417405, , 
5461,1,NORTH POINT ST & JONES ST  , ,37.806052,-122.417176, , 
5462,1,NORTH POINT ST & KEARNY ST  , ,37.80735,-122.4079, , 
5464,1,NORTH POINT ST & LARKIN ST  , ,37.80559,-122.42189, , 
5465,1,NORTH POINT ST & LARKIN ST  , ,37.805411,-122.422106, , 
5466,1,NORTH POINT ST & MASON ST  , ,37.80656,-122.41424, , 
5467,1,NORTH POINT ST & MASON ST  , ,37.806524,-122.41346, , 
5468,1,NORTH POINT ST & POLK ST  , ,37.805313,-122.423987, , 
5469,1,NORTH POINT ST & POLK ST  , ,37.805241,-122.423494, , 
5470,1,NORTH POINT ST & STOCKTON ST  , ,37.80704,-122.41038, , 
5471,1,NORTH POINT ST & STOCKTON ST  , ,37.80688,-122.410594, , 
5472,1,NORTH POINT ST & VAN NESS AVE , ,37.805063,-122.425237, , 
5473,1,NAPLES ST & AMAZON AVE   , ,37.7155,-122.4352, , 
5474,1,NAPLES ST & ATHENS ST   , ,37.712457,-122.437347, , 
5475,1,NAPLES ST & BRUNSWICK ST  , ,37.711797,-122.437989, , 
5476,1,NAPLES ST & BRAZIL AVE   , ,37.72251,-122.43002, , 
5477,1,NAPLES ST & CURTIS ST   , ,37.711083,-122.438504, , 
5478,1,NAPLES ST & FRANCE AVE   , ,37.71767,-122.43356, , 
5479,1,NAPLES ST & GENEVA AVE   , ,37.71445,-122.43597, , 
5480,1,NAPLES ST & GENEVA AVE   , ,37.714153,-122.436397, , 
5481,1,NAPLES ST & ITALY AVE   , ,37.7161,-122.43476, , 
5482,1,NAPLES ST & ROLPH ST   , ,37.713457,-122.436626, , 
5483,1,NAPLES ST & ROLPH ST   , ,37.713484,-122.436786, , 
5484,1,NAPLES ST & RUSSIA AVE   , ,37.7192,-122.43241, , 
5485,1,NAPLES ST & SEVILLE ST  , ,37.711672,-122.437897, , 
5486,1,NEWCOMB AVE & KEITH ST   , ,37.733152,-122.38598, , 
5487,1,NEWCOMB AVE & KEITH ST   , ,37.733,-122.386049, , 
5488,1,NEWCOMB AVE & LA SALLE AVE   , ,37.733044,-122.384858, , 
5489,1,NEWCOMB AVE & LA SALLE AVE   , ,37.733196,-122.385052, , 
5490,1,NEWCOMB AVE & NEWHALL ST   , ,37.736304,-122.391522, , 
5491,1,NEWHALL ST & OAKDALE AVE   , ,37.735796,-122.392175, , 
5496,1,MCCULLOUGH RD & BUNKER RD, ,37.836443,-122.50214, , 
5497,1,MCCULLOUGH RD & BUNKER RD   , ,37.83612,-122.50241, , 
5500,1,MIDDLE POINT RD & INNES AVE  , ,37.734174,-122.379541, , 
5501,1,MIDDLE POINT RD & WEST POINT RD, ,37.737011,-122.379321, , 
5503,1,MIDDLE POINT RD & WEST POINT RD, ,37.735164,-122.379323, , 
5504,1,MIDDLE POINT RD & WEST POINT RD, ,37.73502,-122.37947, , 
5505,1,MENDELL ST & CARGO WAY   , ,37.7437,-122.38317, , 
5507,1,MENDELL ST & NEWHALL ST  , ,37.74254,-122.3837, , 
5508,1,MENDELL ST & NEWHALL ST  , ,37.74253,-122.38393, , 
5509,1,MENDELL ST/US POST OFFICE, ,37.74106,-122.38444, , 
5510,1,MENDELL ST/OPPOSITE US POST OFFICE, ,37.741056,-122.384679, , 
5511,1,V.A. HOSPITAL, ,37.781827,-122.504106, , 
5513,1,126 MIRALOMA DR  , ,37.737744,-122.461458, , 
5514,1,MIRALOMA DR & BENGAL ALY  , ,37.737869,-122.461309, , 
5515,1,MIRALOMA DR & JUANITA WAY  , ,37.739377,-122.460083, , 
5516,1,MIRALOMA DR & JUANITA WAY   , ,37.739199,-122.460026, , 
5517,1,MIRALOMA DR & MARNE AVE  , ,37.740082,-122.459224, , 
5518,1,MIRALOMA DR & MARNE AVE   , ,37.740207,-122.45927, , 
5519,1,MIRALOMA DR & YERBA BUENA AVE , ,37.735505,-122.460804, , 
5528,1,MISSION ST & 1ST ST   , ,37.78992,-122.39749, , 
5529,1,MISSION ST & 2ND ST   , ,37.78775,-122.40024, , 
5530,1,MISSION ST & 2ND ST   , ,37.78787,-122.39985, , 
5531,1,MISSION ST & 3RD ST   , ,37.78651,-122.40157, , 
5532,1,MISSION ST & 3RD ST   , ,37.78597,-122.40249, , 
5533,1,MISSION ST & 4TH ST   , ,37.78464,-122.40393, , 
5534,1,MISSION ST & 4TH ST   , ,37.78436,-122.40452, , 
5535,1,MISSION ST & 5TH ST   , ,37.782716,-122.406525, , 
5536,1,MISSION ST & 5TH ST   , ,37.782725,-122.40664, , 
5537,1,MISSION ST & 6TH ST   , ,37.78119,-122.40831, , 
5538,1,MISSION ST & 6TH ST   , ,37.78075,-122.4091, , 
5539,1,MISSION ST & 7TH ST   , ,37.77897,-122.41135, , 
5540,1,MISSION ST & 8TH ST   , ,37.77723,-122.41355, , 
5541,1,MISSION ST & 8TH ST   , ,37.7777,-122.41273, , 
5542,1,MISSION ST & 9TH ST   , ,37.77645,-122.41431, , 
5543,1,MISSION ST & 9TH ST   , ,37.77594,-122.41518, , 
5544,1,MISSION ST & 11TH ST   , ,37.774323,-122.41712, , 
5545,1,MISSION ST & 11TH ST   , ,37.774306,-122.417292, , 
5546,1,MISSION ST & 13TH ST  , ,37.77047,-122.41978, , 
5547,1,MISSION ST & 14TH ST  , ,37.76862,-122.41993, , 
5548,1,MISSION ST & 14TH ST  , ,37.7678,-122.42002, , 
5551,1,MISSION ST & 16TH ST  , ,37.765125,-122.419668, , 
5552,1,MISSION ST & 16TH ST  , ,37.765036,-122.419726, , 
5553,1,MISSION ST & 18TH ST  , ,37.762635,-122.419348, , 
5554,1,MISSION ST & 18TH ST  , ,37.761761,-122.419463, , 
5557,1,MISSION ST & 20TH ST  , ,37.75911,-122.41902, , 
5558,1,MISSION ST & 20TH ST  , ,37.75817,-122.41909, , 
5561,1,MISSION ST & 22ND ST  , ,37.75582,-122.41871, , 
5562,1,MISSION ST & 22ND ST  , ,37.75517,-122.4188, , 
5565,1,MISSION ST & 24TH ST  , ,37.752356,-122.418401, , 
5566,1,MISSION ST & 24TH ST  , ,37.751964,-122.418528, , 
5567,1,MISSION ST & 26TH ST  , ,37.74951,-122.4181, , 
5568,1,MISSION ST & 26TH ST  , ,37.74857,-122.41818, , 
5571,1,MISSION ST & 30TH ST    , ,37.742408,-122.421945, , 
5572,1,MISSION ST & 30TH ST   , ,37.742417,-122.421991, , 
5573,1,4080 MISSION ST  , ,37.73217,-122.428, , 
5574,1,MISSION ST & ACTON ST   , ,37.708808,-122.452578, , 
5575,1,MISSION ST & ALLISON ST   , ,37.71448,-122.44264, , 
5577,1,MISSION ST & APPLETON AVE   , ,37.738867,-122.423871, , 
5578,1,MISSION ST & APPLETON AVE   , ,37.73899,-122.42404, , 
5579,1,MISSION ST & BEALE ST   , ,37.791144,-122.395916, , 
5580,1,MISSION ST & BOSWORTH ST  , ,37.73334,-122.42682, , 
5582,1,MISSION ST & BRAZIL AVE   , ,37.72454,-122.43481, , 
5583,1,MISSION ST & CORTLAND AVE   , ,37.741052,-122.422759, , 
5584,1,MISSION ST & CORTLAND AVE   , ,37.741079,-122.422874, , 
5585,1,MISSION ST & EVERGREEN ST   , ,37.70741,-122.45653, , 
5586,1,MISSION ST & EXCELSIOR AVE   , ,37.726355,-122.43351, , 
5588,1,MISSION ST & FLOURNOY ST   , ,37.70682,-122.45906, , 
5589,1,MISSION ST & FOOTE AVE   , ,37.71285,-122.44462, , 
5590,1,MISSION ST & FRANCIS ST   , ,37.72635,-122.43365, , 
5591,1,MISSION ST & FREMONT ST   , ,37.79015,-122.39695, , 
5592,1,MISSION ST & GENEVA AVE   , ,37.716455,-122.441149, , 
5593,1,MISSION ST & GENEVA AVE   , ,37.716642,-122.440782, , 
5594,1,MISSION ST & GOETHE ST   , ,37.70736,-122.45708, , 
5595,1,MISSION ST & GUTTENBERG ST  , ,37.71251,-122.44475, , 
5596,1,MISSION ST & HIGHLAND AVE  , ,37.737448,-122.423963, , 
5597,1,MISSION ST & HIGHLAND AVE  , ,37.73706,-122.4242, , 
5598,1,MISSION ST & ITALY AVE   , ,37.71915,-122.439087, , 
5599,1,MISSION ST & ITALY AVE   , ,37.71865,-122.439259, , 
5600,1,MISSION ST & LAWRENCE AVE   , ,37.7095,-122.45087, , 
5601,1,MISSION ST & LOWELL ST   , ,37.711468,-122.446291, , 
5602,1,MISSION ST & LOWELL ST   , ,37.711432,-122.446486, , 
5603,1,MISSION ST & MAIN ST   , ,37.791965,-122.39493, , 
5604,1,MISSION ST & MT VERNON AVE   , ,37.7147,-122.44265, , 
5605,1,MISSION ST & MURRAY ST   , ,37.73404,-122.42592, , 
5607,1,MISSION ST & NORTON ST   , ,37.72431,-122.43519, , 
5608,1,MISSION ST & OLIVER ST   , ,37.70962,-122.45006, , 
5609,1,MISSION ST & ONONDAGA AVE   , ,37.721282,-122.437483, , 
5610,1,MISSION ST & PERSIA AVE   , ,37.72338,-122.43568, , 
5613,1,MISSION ST & RICHLAND AVE  , ,37.73591,-122.42442, , 
5614,1,MISSION ST & RICHLAND AVE  , ,37.73562,-122.4247, , 
5615,1,MISSION ST & RUSSIA AVE   , ,37.721469,-122.437117, , 
5616,1,MISSION ST & RUTH ST   , ,37.72281,-122.43633, , 
5619,1,MISSION ST & SICKLES AVE   , ,37.70866,-122.45332, , 
5620,1,MISSION ST & SILVER AVE   , ,37.728723,-122.43132, , 
5621,1,MISSION ST & SILVER AVE   , ,37.728723,-122.431354, , 
5623,1,MISSION ST & SPEAR ST   , ,37.79239,-122.39435, , 
5624,1,MISSION ST & TRUMBULL ST  , ,37.73066,-122.42927, , 
5625,1,MISSION ST & TRUMBULL ST   , ,37.73045,-122.42971, , 
5626,1,MISSION ST & VALENCIA ST   , ,37.74508,-122.4203, , 
5627,1,MISSION ST & WHITTIER ST   , ,37.71048,-122.44834, , 
5628,1,MISSION ST & WHITTIER ST   , ,37.71022,-122.44845, , 
