stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1632,1632,Schoonover / Holvits Court,,36.660761,-121.76188,,,0,
1633,1633,Manassas / Wilderness Drive,,36.657819,-121.769695,,,0,
1634,1634,Schoonover / Devers Court,,36.65855,-121.76016,,,0,
1635,1635,Bunker Hill / Yorktown,,36.663144,-121.768768,,,0,
1636,1636,Schoonover / Patch Court,,36.656504,-121.75848,,,0,
1638,1638,Abrams / Schoonover Rd,,36.66064,-121.768254,,,0,
1639,1639,Abrams / Schoonover,,36.660524,-121.768286,,,0,
1655,1655,Central / PG Museum,,36.622024,-121.917226,,,0,
1665,1665,Foam / Hoffman,,36.614123,-121.900981,,,0,
1670,1670,Foam / Irving,,36.616498,-121.902964,,,0,
1707,1707,Bayer /  Carmel,,36.674437,-121.781589,,,0,
1709,1709,Imjin /  Reservation,,36.669909,-121.768344,,,0,
1711,1711,Preston /  Ready,,36.668898,-121.771157,,,0,
1713,1713,Preston /  Brown,,36.670574,-121.772327,,,0,
1715,1715,Preston /  Wahl,,36.670674,-121.774619,,,0,
1717,1717,Preston /  Barth,,36.668117,-121.775415,,,0,
1729,1729,Gen Moore Blvd /  Lightfighter,,36.647524,-121.805038,,,0,
1731,1731,Coe /  Fitch Middle School,,36.621762,-121.818629,,,0,
1733,1733,Coe /  #5200 (Sun Bay Apartments),,36.623066,-121.827573,,,0,
1735,1735,Coe /  Pacific Crest,,36.625348,-121.829607,,,0,
1737,1737,Coe / Ord Ave,,36.626167,-121.831735,,,0,
1741,1741,256 Coe Avenue,,36.629351,-121.834998,,,0,
1743,1743,Coe /  Monterey,,36.629279,-121.835098,,,0,
1745,1745,Coe /  Ord,,36.625971,-121.830946,,,0,
1747,1747,Coe /  Hibiscus Heights,,36.624659,-121.829071,,,0,
1749,1749,Coe /  Pork Chop Hill,,36.622137,-121.826712,,,0,
1755,1755,Gen Moore Blvd /  Lightfighter,,36.647962,-121.804572,,,0,
1765,1765,Abrams / Lexington,,36.666947,-121.776077,,,0,
1767,1767,Preston /  Barth,,36.668089,-121.77536,,,0,
1769,1769,Preston /  Wahl,,36.670647,-121.774564,,,0,
1771,1771,Preston /  Brown,,36.6706,-121.772373,,,0,
1773,1773,Preston /  Ready,,36.668865,-121.77119,,,0,
1774,1774,Imjin / 3rd Ave,,36.666284,-121.804037,,,0,
1775,1775,Imjin /  Reservation,,36.671076,-121.765799,,,0,
1776,1776,Imjin / 4th Ave,,36.666447,-121.799935,,,0,
1777,1777,Bayer /  Reservation,,36.677329,-121.779886,,,0,
1778,1778,Imjin / California,,36.665932,-121.796371,,,0,
1780,1780,Bostick /  Alexis,,36.673433,-121.782506,,,0,
1781,1781,Reindollar /  Larson,,36.672007,-121.784493,,,0,
1782,1782,Imjin / Abrams,,36.664082,-121.793787,,,0,
1783,1783,Reindollar /  Phillip,,36.67339,-121.787905,,,0,
1784,1784,Imjin / California,,36.666497,-121.79725,,,0,
1785,1785,Reindollar /  Redwood,,36.674948,-121.791137,,,0,
1786,1786,Imjin / 4th Ave,,36.666449,-121.801127,,,0,
1787,1787,Reindollar /  Berney,,36.675855,-121.79325,,,0,
1789,1789,Reindollar /  Vaughn,,36.67599,-121.795395,,,0,
1790,1790,Imjin / 3rd Ave,,36.666679,-121.805148,,,0,
1793,1793,Carmel /  Crescent,,36.680726,-121.794692,,,0,
1795,1795,Del Monte /  Beach,,36.693405,-121.797676,,,0,
