route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
140-155,124-D-Weekday-56,9692907-124-D-Weekday-56,"Manor/Palmetto",1401037,1,,1400576
140-155,124-D-Weekday-56,9692908-124-D-Weekday-56,"Manor/Palmetto",1401039,1,,1400576
140-155,124-D-Weekday-56,9692909-124-D-Weekday-56,"Manor/Palmetto",1401041,1,,1400576
140-155,124-D-Weekday-56,9692910-124-D-Weekday-56,"Manor/Palmetto",1401043,1,,1400576
140-155,124-D-Weekday-56,9692911-124-D-Weekday-56,"Manor/Palmetto",1401045,1,,1400576
140-155,124-D-Weekday-56,9692912-124-D-Weekday-56,"Manor/Palmetto",1401047,1,,1400576
140-155,124-D-Weekday-56,9692913-124-D-Weekday-56,"Manor/Palmetto",1401049,1,,1400576
140-155,124-D-Weekday-56,9692914-124-D-Weekday-56,"SFO AirTrain",1401002,0,,1400586
140-155,124-D-Weekday-56,9692915-124-D-Weekday-56,"SFO AirTrain",1401004,0,,1400586
140-155,124-D-Weekday-56,9692916-124-D-Weekday-56,"SFO AirTrain",1401008,0,,1400586
140-155,124-D-Weekday-56,9692917-124-D-Weekday-56,"SFO AirTrain",1401010,0,,1400586
140-155,124-D-Weekday-56,9692918-124-D-Weekday-56,"SFO AirTrain",1401012,0,,1400586
140-155,124-D-Weekday-56,9692919-124-D-Weekday-56,"SFO AirTrain",1401014,0,,1400586
140-155,124-D-Weekday-56,9692920-124-D-Weekday-56,"SFO AirTrain",1401016,0,,1400586
140-155,124-D-Weekday-56,9692921-124-D-Weekday-56,"SFO AirTrain",1401018,0,,1400586
140-155,124-D-Weekday-56,9692922-124-D-Weekday-56,"SFO AirTrain",1401022,0,,1400587
140-155,124-D-Weekday-56,9692923-124-D-Weekday-56,"SFO AirTrain",1401026,0,,1400587
140-155,124-D-Weekday-56,9692924-124-D-Weekday-56,"SFO AirTrain",1401032,0,,1400586
140-155,124-D-Weekday-56,9692925-124-D-Weekday-56,"SFO AirTrain",1401034,0,,1400586
140-155,124-D-Weekday-56,9692926-124-D-Weekday-56,"SFO AirTrain",1401036,0,,1400586
140-155,124-D-Weekday-56,9692927-124-D-Weekday-56,"SFO AirTrain",1401038,0,,1400586
140-155,124-D-Weekday-56,9692928-124-D-Weekday-56,"SFO AirTrain",1401040,0,,1400586
140-155,124-D-Weekday-56,9692929-124-D-Weekday-56,"SFO AirTrain",1401042,0,,1400586
140-155,124-D-Weekday-56,9692930-124-D-Weekday-56,"SFO AirTrain",1401044,0,,1400586
140-155,124-D-Weekday-56,9692931-124-D-Weekday-56,"SFO AirTrain",1401046,0,,1400586
140-155,124-D-Weekday-56,9692932-124-D-Weekday-56,"SFO AirTrain",1401048,0,,1400586
140-155,124-D-Weekday-56,9692933-124-D-Weekday-56,"SFO AirTrain",1401050,0,,1400586
140-155,124-D-Weekday-56,9692934-124-D-Weekday-56,"SFO AirTrain",1401052,0,,1400586
141-155,124-D-Weekday-56,9692935-124-D-Weekday-56,"San Bruno BART",1411020,0,,1410191
122-155,124-D-Weekday-56,9692936-124-D-Weekday-56,"Stonestown/SF State",1221068,0,,1220475
122-155,124-D-Weekday-56,9692937-124-D-Weekday-56,"Stonestown/SF State",1221070,0,,1220475
122-155,124-D-Weekday-56,9692938-124-D-Weekday-56,"Stonestown/SF State",1221072,0,,1220475
122-155,124-D-Weekday-56,9692939-124-D-Weekday-56,"Stonestown/SF State",1221074,0,,1220475
122-155,124-D-Weekday-56,9692940-124-D-Weekday-56,"Stonestown/SF State",1221076,0,,1220475
122-155,124-D-Weekday-56,9692941-124-D-Weekday-56,"Stonestown/SF State",1221066,0,,1220475
251-155,124-D-Weekday-56,9692942-124-D-Weekday-56,"Foster City",2511004,0,,2510054
141-155,124-D-Weekday-56,9692943-124-D-Weekday-56,"San Bruno BART",1411050,0,,1410158
141-155,124-D-Weekday-56,9692944-124-D-Weekday-56,"San Bruno BART",1411008,0,,1410191
141-155,124-D-Weekday-56,9692945-124-D-Weekday-56,"Shelter Creek",1411013,1,,1410173
ECR-155,124-D-Weekday-56,9692954-124-D-Weekday-56,"Daly City BART",4001136,0,,ECR0849
ECR-155,124-D-Weekday-56,9692956-124-D-Weekday-56,"Daly City BART",4001120,0,,ECR0848
ECR-155,124-D-Weekday-56,9692958-124-D-Weekday-56,"Daly City BART",4001106,0,,ECR0847
ECR-155,124-D-Weekday-56,9692960-124-D-Weekday-56,"Daly City BART",4001094,0,,ECR0846
ECR-155,124-D-Weekday-56,9692962-124-D-Weekday-56,"Daly City BART",4001082,0,,ECR0845
ECR-155,124-D-Weekday-56,9692963-124-D-Weekday-56,"Daly City BART",4001070,0,,ECR0844
ECR-155,124-D-Weekday-56,9692964-124-D-Weekday-56,"Daly City BART",4001132,0,,ECR0843
ECR-155,124-D-Weekday-56,9692965-124-D-Weekday-56,"Daly City BART",4001116,0,,ECR0842
ECR-155,124-D-Weekday-56,9692967-124-D-Weekday-56,"Daly City BART",4001102,0,,ECR0841
ECR-155,124-D-Weekday-56,9692968-124-D-Weekday-56,"Daly City BART",4001088,0,,ECR0840
ECR-155,124-D-Weekday-56,9692969-124-D-Weekday-56,"Daly City BART",4001078,0,,ECR0839
ECR-155,124-D-Weekday-56,9692970-124-D-Weekday-56,"Daly City BART",4001060,0,,ECR0838
ECR-155,124-D-Weekday-56,9692973-124-D-Weekday-56,"Daly City BART",4001048,0,,ECR0837
ECR-155,124-D-Weekday-56,9692975-124-D-Weekday-56,"Daly City BART",4001038,0,,ECR0836
ECR-155,124-D-Weekday-56,9692978-124-D-Weekday-56,"Daly City BART",4001126,0,,ECR0835
ECR-155,124-D-Weekday-56,9692980-124-D-Weekday-56,"Daly City BART",4001108,0,,ECR0834
ECR-155,124-D-Weekday-56,9692981-124-D-Weekday-56,"Daly City BART",4001096,0,,ECR0833
ECR-155,124-D-Weekday-56,9692984-124-D-Weekday-56,"Daly City BART",4001128,0,,ECR0832
ECR-155,124-D-Weekday-56,9692986-124-D-Weekday-56,"Daly City BART",4001110,0,,ECR0831
ECR-155,124-D-Weekday-56,9692987-124-D-Weekday-56,"Daly City BART",4001098,0,,ECR0830
ECR-155,124-D-Weekday-56,9692989-124-D-Weekday-56,"Daly City BART",4001086,0,,ECR0829
ECR-155,124-D-Weekday-56,9692991-124-D-Weekday-56,"Daly City BART",4001074,0,,ECR0828
ECR-155,124-D-Weekday-56,9692992-124-D-Weekday-56,"Daly City BART",4001058,0,,ECR0827
ECR-155,124-D-Weekday-56,9692994-124-D-Weekday-56,"Daly City BART",4001046,0,,ECR0826
ECR-155,124-D-Weekday-56,9692995-124-D-Weekday-56,"Daly City BART",4001036,0,,ECR0825
ECR-155,124-D-Weekday-56,9692996-124-D-Weekday-56,"Daly City BART",4001020,0,,ECR0824
ECR-155,124-D-Weekday-56,9693001-124-D-Weekday-56,"Daly City BART",4001134,0,,ECR0823
ECR-155,124-D-Weekday-56,9693003-124-D-Weekday-56,"Daly City BART",4001118,0,,ECR0822
ECR-155,124-D-Weekday-56,9693004-124-D-Weekday-56,"Daly City BART",4001104,0,,ECR0821
ECR-155,124-D-Weekday-56,9693006-124-D-Weekday-56,"Daly City BART",4001090,0,,ECR0820
ECR-155,124-D-Weekday-56,9693008-124-D-Weekday-56,"Daly City BART",4001080,0,,ECR0819
ECR-155,124-D-Weekday-56,9693009-124-D-Weekday-56,"Daly City BART",4001066,0,,ECR0818
ECR-155,124-D-Weekday-56,9693013-124-D-Weekday-56,"Daly City BART",4001028,0,,ECR0817
ECR-155,124-D-Weekday-56,9693021-124-D-Weekday-56,"Daly City BART",4001084,0,,ECR0816
ECR-155,124-D-Weekday-56,9693023-124-D-Weekday-56,"Daly City BART",4001072,0,,ECR0815
ECR-155,124-D-Weekday-56,9693024-124-D-Weekday-56,"Daly City BART",4001056,0,,ECR0814
ECR-155,124-D-Weekday-56,9693026-124-D-Weekday-56,"Daly City BART",4001044,0,,ECR0813
ECR-155,124-D-Weekday-56,9693027-124-D-Weekday-56,"Daly City BART",4001034,0,,ECR0812
ECR-155,124-D-Weekday-56,9693028-124-D-Weekday-56,"Daly City BART",4001022,0,,ECR0811
ECR-155,124-D-Weekday-56,9693029-124-D-Weekday-56,"Daly City BART",4001014,0,,ECR0810
ECR-155,124-D-Weekday-56,9693030-124-D-Weekday-56,"Palo Alto Transit Center",4001131,1,,ECR0809
ECR-155,124-D-Weekday-56,9693031-124-D-Weekday-56,"Palo Alto Transit Center",4001121,1,,ECR0808
ECR-155,124-D-Weekday-56,9693032-124-D-Weekday-56,"Daly City BART",4001050,0,,ECR0807
ECR-155,124-D-Weekday-56,9693033-124-D-Weekday-56,"Daly City BART",4001040,0,,ECR0806
ECR-155,124-D-Weekday-56,9693035-124-D-Weekday-56,"Daly City BART",4001030,0,,ECR0805
ECR-155,124-D-Weekday-56,9693039-124-D-Weekday-56,"Daly City BART",4001042,0,,ECR0804
ECR-155,124-D-Weekday-56,9693041-124-D-Weekday-56,"Daly City BART",4001032,0,,ECR0803
ECR-155,124-D-Weekday-56,9693046-124-D-Weekday-56,"Daly City BART",4001024,0,,ECR0802
ECR-155,124-D-Weekday-56,9693047-124-D-Weekday-56,"Daly City BART",4001008,0,,ECR0763
ECR-155,124-D-Weekday-56,9693048-124-D-Weekday-56,"Palo Alto Transit Center",4001129,1,,ECR0801
ECR-155,124-D-Weekday-56,9693051-124-D-Weekday-56,"Daly City BART",4001026,0,,ECR0800
ECR-155,124-D-Weekday-56,9693053-124-D-Weekday-56,"Palo Alto Transit Center",4001133,1,,ECR0799
ECR-155,124-D-Weekday-56,9693054-124-D-Weekday-56,"Palo Alto Transit Center",4001125,1,,ECR0798
ECR-155,124-D-Weekday-56,9693058-124-D-Weekday-56,"Daly City BART",4001124,0,,ECR0797
ECR-155,124-D-Weekday-56,9693059-124-D-Weekday-56,"Daly City BART",4001122,0,,ECR0796
ECR-155,124-D-Weekday-56,9693061-124-D-Weekday-56,"Daly City BART",4001112,0,,ECR0795
ECR-155,124-D-Weekday-56,9693063-124-D-Weekday-56,"Daly City BART",4001076,0,,ECR0794
ECR-155,124-D-Weekday-56,9693064-124-D-Weekday-56,"Daly City BART",4001100,0,,ECR0793
ECR-155,124-D-Weekday-56,9693067-124-D-Weekday-56,"Daly City BART",4001054,0,,ECR0790
ECR-155,124-D-Weekday-56,9693069-124-D-Weekday-56,"Daly City BART",4001092,0,,ECR0775
ECR-155,124-D-Weekday-56,9693070-124-D-Weekday-56,"Daly City BART",4001068,0,,ECR0776
ECR-155,124-D-Weekday-56,9693071-124-D-Weekday-56,"Daly City BART",4001062,0,,ECR0777
ECR-155,124-D-Weekday-56,9693072-124-D-Weekday-56,"Daly City BART",4001064,0,,ECR0778
ECR-155,124-D-Weekday-56,9693073-124-D-Weekday-56,"Daly City BART",4001130,0,,ECR0779
ECR-155,124-D-Weekday-56,9693074-124-D-Weekday-56,"Daly City BART",4001114,0,,ECR0780
ECR-155,124-D-Weekday-56,9693075-124-D-Weekday-56,"Palo Alto Transit Center",4001123,1,,ECR0781
ECR-155,124-D-Weekday-56,9693077-124-D-Weekday-56,"Palo Alto Transit Center",4001127,1,,ECR0782
ECR-155,124-D-Weekday-56,9693078-124-D-Weekday-56,"Palo Alto Transit Center",4001003,1,,ECR0783
ECR-155,124-D-Weekday-56,9693082-124-D-Weekday-56,"Daly City BART",4001016,0,,ECR0784
ECR-155,124-D-Weekday-56,9693083-124-D-Weekday-56,"Palo Alto Transit Center",4001009,1,,ECR0785
ECR-155,124-D-Weekday-56,9693084-124-D-Weekday-56,"Palo Alto Transit Center",4001011,1,,ECR0789
ECR-155,124-D-Weekday-56,9693085-124-D-Weekday-56,"Palo Alto Transit Center",4001013,1,,ECR0788
ECR-155,124-D-Weekday-56,9693086-124-D-Weekday-56,"Palo Alto Transit Center",4001015,1,,ECR0787
ECR-155,124-D-Weekday-56,9693087-124-D-Weekday-56,"Palo Alto Transit Center",4001017,1,,ECR0786
ECR-155,124-D-Weekday-56,9693088-124-D-Weekday-56,"Palo Alto Transit Center",4001019,1,,ECR0771
ECR-155,124-D-Weekday-56,9693089-124-D-Weekday-56,"Palo Alto Transit Center",4001021,1,,ECR0887
ECR-155,124-D-Weekday-56,9693090-124-D-Weekday-56,"Palo Alto Transit Center",4001023,1,,ECR0886
ECR-155,124-D-Weekday-56,9693091-124-D-Weekday-56,"Palo Alto Transit Center",4001025,1,,ECR0885
ECR-155,124-D-Weekday-56,9693092-124-D-Weekday-56,"Palo Alto Transit Center",4001027,1,,ECR0884
ECR-155,124-D-Weekday-56,9693093-124-D-Weekday-56,"Palo Alto Transit Center",4001029,1,,ECR0883
ECR-155,124-D-Weekday-56,9693094-124-D-Weekday-56,"Palo Alto Transit Center",4001031,1,,ECR0882
ECR-155,124-D-Weekday-56,9693095-124-D-Weekday-56,"Palo Alto Transit Center",4001033,1,,ECR0881
ECR-155,124-D-Weekday-56,9693096-124-D-Weekday-56,"Palo Alto Transit Center",4001035,1,,ECR0880
ECR-155,124-D-Weekday-56,9693097-124-D-Weekday-56,"Palo Alto Transit Center",4001037,1,,ECR0879
ECR-155,124-D-Weekday-56,9693098-124-D-Weekday-56,"Palo Alto Transit Center",4001039,1,,ECR0878
ECR-155,124-D-Weekday-56,9693099-124-D-Weekday-56,"Palo Alto Transit Center",4001041,1,,ECR0877
ECR-155,124-D-Weekday-56,9693100-124-D-Weekday-56,"Palo Alto Transit Center",4001043,1,,ECR0876
ECR-155,124-D-Weekday-56,9693101-124-D-Weekday-56,"Palo Alto Transit Center",4001045,1,,ECR0875
ECR-155,124-D-Weekday-56,9693102-124-D-Weekday-56,"Palo Alto Transit Center",4001047,1,,ECR0874
ECR-155,124-D-Weekday-56,9693103-124-D-Weekday-56,"Palo Alto Transit Center",4001049,1,,ECR0873
ECR-155,124-D-Weekday-56,9693104-124-D-Weekday-56,"Palo Alto Transit Center",4001051,1,,ECR0872
ECR-155,124-D-Weekday-56,9693105-124-D-Weekday-56,"Palo Alto Transit Center",4001053,1,,ECR0871
ECR-155,124-D-Weekday-56,9693106-124-D-Weekday-56,"Palo Alto Transit Center",4001055,1,,ECR0870
ECR-155,124-D-Weekday-56,9693107-124-D-Weekday-56,"Palo Alto Transit Center",4001057,1,,ECR0869
ECR-155,124-D-Weekday-56,9693108-124-D-Weekday-56,"Palo Alto Transit Center",4001059,1,,ECR0868
ECR-155,124-D-Weekday-56,9693109-124-D-Weekday-56,"Palo Alto Transit Center",4001061,1,,ECR0867
ECR-155,124-D-Weekday-56,9693110-124-D-Weekday-56,"Palo Alto Transit Center",4001063,1,,ECR0866
ECR-155,124-D-Weekday-56,9693111-124-D-Weekday-56,"Palo Alto Transit Center",4001065,1,,ECR0865
ECR-155,124-D-Weekday-56,9693112-124-D-Weekday-56,"Palo Alto Transit Center",4001067,1,,ECR0864
ECR-155,124-D-Weekday-56,9693113-124-D-Weekday-56,"Palo Alto Transit Center",4001069,1,,ECR0863
ECR-155,124-D-Weekday-56,9693114-124-D-Weekday-56,"Palo Alto Transit Center",4001071,1,,ECR0862
ECR-155,124-D-Weekday-56,9693115-124-D-Weekday-56,"Palo Alto Transit Center",4001073,1,,ECR0861
ECR-155,124-D-Weekday-56,9693116-124-D-Weekday-56,"Palo Alto Transit Center",4001075,1,,ECR0860
ECR-155,124-D-Weekday-56,9693117-124-D-Weekday-56,"Palo Alto Transit Center",4001077,1,,ECR0859
ECR-155,124-D-Weekday-56,9693118-124-D-Weekday-56,"Palo Alto Transit Center",4001079,1,,ECR0858
ECR-155,124-D-Weekday-56,9693119-124-D-Weekday-56,"Palo Alto Transit Center",4001081,1,,ECR0857
ECR-155,124-D-Weekday-56,9693120-124-D-Weekday-56,"Palo Alto Transit Center",4001083,1,,ECR0856
ECR-155,124-D-Weekday-56,9693121-124-D-Weekday-56,"Palo Alto Transit Center",4001085,1,,ECR0855
ECR-155,124-D-Weekday-56,9693122-124-D-Weekday-56,"Palo Alto Transit Center",4001087,1,,ECR0854
ECR-155,124-D-Weekday-56,9693123-124-D-Weekday-56,"Palo Alto Transit Center",4001089,1,,ECR0853
ECR-155,124-D-Weekday-56,9693124-124-D-Weekday-56,"Palo Alto Transit Center",4001091,1,,ECR0852
ECR-155,124-D-Weekday-56,9693125-124-D-Weekday-56,"Palo Alto Transit Center",4001093,1,,ECR0851
ECR-155,124-D-Weekday-56,9693126-124-D-Weekday-56,"Palo Alto Transit Center",4001095,1,,ECR0850
ECR-155,124-D-Weekday-56,9693127-124-D-Weekday-56,"Palo Alto Transit Center",4001097,1,,ECR0791
ECR-155,124-D-Weekday-56,9693128-124-D-Weekday-56,"Palo Alto Transit Center",4001099,1,,ECR0792
ECR-155,124-D-Weekday-56,9693129-124-D-Weekday-56,"Palo Alto Transit Center",4001101,1,,ECR0764
ECR-155,124-D-Weekday-56,9693130-124-D-Weekday-56,"Palo Alto Transit Center",4001103,1,,ECR0765
ECR-155,124-D-Weekday-56,9693131-124-D-Weekday-56,"Palo Alto Transit Center",4001105,1,,ECR0766
ECR-155,124-D-Weekday-56,9693132-124-D-Weekday-56,"Palo Alto Transit Center",4001107,1,,ECR0767
ECR-155,124-D-Weekday-56,9693133-124-D-Weekday-56,"Palo Alto Transit Center",4001109,1,,ECR0768
ECR-155,124-D-Weekday-56,9693134-124-D-Weekday-56,"Palo Alto Transit Center",4001111,1,,ECR0769
ECR-155,124-D-Weekday-56,9693135-124-D-Weekday-56,"Palo Alto Transit Center",4001113,1,,ECR0770
ECR-155,124-D-Weekday-56,9693136-124-D-Weekday-56,"Palo Alto Transit Center",4001115,1,,ECR0772
ECR-155,124-D-Weekday-56,9693137-124-D-Weekday-56,"Palo Alto Transit Center",4001117,1,,ECR0773
ECR-155,124-D-Weekday-56,9693138-124-D-Weekday-56,"Palo Alto Transit Center",4001119,1,,ECR0774
133-155,124-D-Weekday-56,9693139-124-D-Weekday-56,"San Bruno BART",1331045,1,,1330185
133-155,124-D-Weekday-56,9693140-124-D-Weekday-56,"Airport/Linden",1331048,0,,1330184
131-155,124-D-Weekday-56,9693141-124-D-Weekday-56,"Serramonte Center",1311101,1,,1310110
131-155,124-D-Weekday-56,9693142-124-D-Weekday-56,"Airport/Linden",1311102,0,,1310111
131-155,124-D-Weekday-56,9693143-124-D-Weekday-56,"Airport/Linden",1311088,0,,1310111
131-155,124-D-Weekday-56,9693144-124-D-Weekday-56,"Serramonte Center",1311099,1,,1310110
131-155,124-D-Weekday-56,9693145-124-D-Weekday-56,"Airport/Linden",1311100,0,,1310111
131-155,124-D-Weekday-56,9693146-124-D-Weekday-56,"Serramonte Center",1311107,1,,1310110
131-155,124-D-Weekday-56,9693147-124-D-Weekday-56,"Airport/Linden",1311106,0,,1310111
131-155,124-D-Weekday-56,9693148-124-D-Weekday-56,"Serramonte Center",1311113,1,,1310110
131-155,124-D-Weekday-56,9693149-124-D-Weekday-56,"Airport/Linden",1311112,0,,1310111
131-155,124-D-Weekday-56,9693150-124-D-Weekday-56,"Serramonte Center",1311119,1,,1310110
131-155,124-D-Weekday-56,9693151-124-D-Weekday-56,"Airport/Linden",1311118,0,,1310111
131-155,124-D-Weekday-56,9693152-124-D-Weekday-56,"Airport/Linden",1311090,0,,1310111
133-155,124-D-Weekday-56,9693153-124-D-Weekday-56,"Airport/Linden",1331046,0,,1330184
131-155,124-D-Weekday-56,9693154-124-D-Weekday-56,"Serramonte Center",1311097,1,,1310110
131-155,124-D-Weekday-56,9693155-124-D-Weekday-56,"Airport/Linden",1311098,0,,1310111
133-155,124-D-Weekday-56,9693156-124-D-Weekday-56,"San Bruno BART",1331051,1,,1330185
133-155,124-D-Weekday-56,9693157-124-D-Weekday-56,"Airport/Linden",1331054,0,,1330184
131-155,124-D-Weekday-56,9693158-124-D-Weekday-56,"Serramonte Center",1311109,1,,1310110
131-155,124-D-Weekday-56,9693159-124-D-Weekday-56,"Airport/Linden",1311108,0,,1310111
131-155,124-D-Weekday-56,9693160-124-D-Weekday-56,"Serramonte Center",1311115,1,,1310110
131-155,124-D-Weekday-56,9693161-124-D-Weekday-56,"Airport/Linden",1311114,0,,1310111
131-155,124-D-Weekday-56,9693162-124-D-Weekday-56,"Serramonte Center",1311105,1,,1310110
131-155,124-D-Weekday-56,9693163-124-D-Weekday-56,"Serramonte Center",1311111,1,,1310110
131-155,124-D-Weekday-56,9693164-124-D-Weekday-56,"Airport/Linden",1311110,0,,1310111
131-155,124-D-Weekday-56,9693165-124-D-Weekday-56,"Serramonte Center",1311117,1,,1310110
131-155,124-D-Weekday-56,9693166-124-D-Weekday-56,"Airport/Linden",1311116,0,,1310111
131-155,124-D-Weekday-56,9693167-124-D-Weekday-56,"Serramonte Center",1311083,1,,1310110
131-155,124-D-Weekday-56,9693168-124-D-Weekday-56,"Airport/Linden",1311084,0,,1310111
131-155,124-D-Weekday-56,9693169-124-D-Weekday-56,"Airport/Linden",1311076,0,,1310111
133-155,124-D-Weekday-56,9693170-124-D-Weekday-56,"San Bruno BART",1331041,1,,1330185
133-155,124-D-Weekday-56,9693171-124-D-Weekday-56,"Airport/Linden",1331044,0,,1330184
131-155,124-D-Weekday-56,9693172-124-D-Weekday-56,"Serramonte Center",1311093,1,,1310110
131-155,124-D-Weekday-56,9693173-124-D-Weekday-56,"Airport/Linden",1311094,0,,1310111
131-155,124-D-Weekday-56,9693174-124-D-Weekday-56,"Airport/Linden",1311078,0,,1310111
131-155,124-D-Weekday-56,9693175-124-D-Weekday-56,"Serramonte Center",1311087,1,,1310110
131-155,124-D-Weekday-56,9693176-124-D-Weekday-56,"Serramonte Center",1311103,1,,1310110
131-155,124-D-Weekday-56,9693177-124-D-Weekday-56,"Serramonte Center",1311079,1,,1310110
131-155,124-D-Weekday-56,9693178-124-D-Weekday-56,"Airport/Linden",1311080,0,,1310111
131-155,124-D-Weekday-56,9693179-124-D-Weekday-56,"Serramonte Center",1311089,1,,1310110
133-155,124-D-Weekday-56,9693180-124-D-Weekday-56,"San Bruno BART",1331039,1,,1330185
133-155,124-D-Weekday-56,9693181-124-D-Weekday-56,"Airport/Linden",1331042,0,,1330184
133-155,124-D-Weekday-56,9693182-124-D-Weekday-56,"San Bruno BART",1331043,1,,1330185
131-155,124-D-Weekday-56,9693183-124-D-Weekday-56,"Airport/Linden",1311104,0,,1310111
131-155,124-D-Weekday-56,9693184-124-D-Weekday-56,"Airport/Linden",1311060,0,,1310111
131-155,124-D-Weekday-56,9693185-124-D-Weekday-56,"Serramonte Center",1311063,1,,1310110
131-155,124-D-Weekday-56,9693186-124-D-Weekday-56,"Airport/Linden",1311064,0,,1310111
133-155,124-D-Weekday-56,9693187-124-D-Weekday-56,"Airport/Linden",1331030,0,,1330184
133-155,124-D-Weekday-56,9693188-124-D-Weekday-56,"San Bruno BART",1331031,1,,1330185
133-155,124-D-Weekday-56,9693189-124-D-Weekday-56,"Airport/Linden",1331034,0,,1330184
131-155,124-D-Weekday-56,9693190-124-D-Weekday-56,"Serramonte Center",1311073,1,,1310110
131-155,124-D-Weekday-56,9693191-124-D-Weekday-56,"Airport/Linden",1311074,0,,1310111
131-155,124-D-Weekday-56,9693192-124-D-Weekday-56,"Airport/Linden",1311056,0,,1310111
131-155,124-D-Weekday-56,9693193-124-D-Weekday-56,"Serramonte Center",1311065,1,,1310110
131-155,124-D-Weekday-56,9693194-124-D-Weekday-56,"Airport/Linden",1311066,0,,1310111
131-155,124-D-Weekday-56,9693195-124-D-Weekday-56,"Serramonte Center",1311075,1,,1310110
133-155,124-D-Weekday-56,9693196-124-D-Weekday-56,"San Bruno BART",1331033,1,,1330185
133-155,124-D-Weekday-56,9693197-124-D-Weekday-56,"Airport/Linden",1331036,0,,1330184
131-155,124-D-Weekday-56,9693198-124-D-Weekday-56,"Airport/Linden",1311058,0,,1310111
131-155,124-D-Weekday-56,9693199-124-D-Weekday-56,"Serramonte Center",1311067,1,,1310110
131-155,124-D-Weekday-56,9693200-124-D-Weekday-56,"Airport/Linden",1311068,0,,1310111
131-155,124-D-Weekday-56,9693201-124-D-Weekday-56,"Serramonte Center",1311077,1,,1310110
131-155,124-D-Weekday-56,9693202-124-D-Weekday-56,"Serramonte Center",1311081,1,,1310110
131-155,124-D-Weekday-56,9693203-124-D-Weekday-56,"Airport/Linden",1311082,0,,1310111
131-155,124-D-Weekday-56,9693204-124-D-Weekday-56,"Serramonte Center",1311091,1,,1310110
131-155,124-D-Weekday-56,9693205-124-D-Weekday-56,"Airport/Linden",1311092,0,,1310111
133-155,124-D-Weekday-56,9693206-124-D-Weekday-56,"San Bruno BART",1331029,1,,1330185
133-155,124-D-Weekday-56,9693207-124-D-Weekday-56,"Airport/Linden",1331032,0,,1330184
131-155,124-D-Weekday-56,9693208-124-D-Weekday-56,"Serramonte Center",1311069,1,,1310110
131-155,124-D-Weekday-56,9693209-124-D-Weekday-56,"Airport/Linden",1311070,0,,1310111
133-155,124-D-Weekday-56,9693210-124-D-Weekday-56,"San Bruno BART",1331047,1,,1330185
133-155,124-D-Weekday-56,9693211-124-D-Weekday-56,"Airport/Linden",1331050,0,,1330184
133-155,124-D-Weekday-56,9693212-124-D-Weekday-56,"San Bruno BART",1331035,1,,1330185
133-155,124-D-Weekday-56,9693213-124-D-Weekday-56,"Airport/Linden",1331038,0,,1330184
131-155,124-D-Weekday-56,9693214-124-D-Weekday-56,"Serramonte Center",1311049,1,,1310110
131-155,124-D-Weekday-56,9693215-124-D-Weekday-56,"Airport/Linden",1311050,0,,1310111
131-155,124-D-Weekday-56,9693216-124-D-Weekday-56,"Serramonte Center",1311059,1,,1310110
131-155,124-D-Weekday-56,9693217-124-D-Weekday-56,"Airport/Linden",1311044,0,,1310111
131-155,124-D-Weekday-56,9693218-124-D-Weekday-56,"Serramonte Center",1311053,1,,1310110
131-155,124-D-Weekday-56,9693219-124-D-Weekday-56,"Airport/Linden",1311054,0,,1310111
133-155,124-D-Weekday-56,9693220-124-D-Weekday-56,"San Bruno BART",1331021,1,,1330185
133-155,124-D-Weekday-56,9693221-124-D-Weekday-56,"Airport/Linden",1331024,0,,1330184
131-155,124-D-Weekday-56,9693222-124-D-Weekday-56,"Airport/Linden",1311046,0,,1310111
131-155,124-D-Weekday-56,9693223-124-D-Weekday-56,"Serramonte Center",1311055,1,,1310110
131-155,124-D-Weekday-56,9693224-124-D-Weekday-56,"Serramonte Center",1311051,1,,1310110
131-155,124-D-Weekday-56,9693225-124-D-Weekday-56,"Airport/Linden",1311052,0,,1310111
133-155,124-D-Weekday-56,9693226-124-D-Weekday-56,"San Bruno BART",1331023,1,,1330185
133-155,124-D-Weekday-56,9693227-124-D-Weekday-56,"Airport/Linden",1331026,0,,1330184
131-155,124-D-Weekday-56,9693228-124-D-Weekday-56,"Serramonte Center",1311057,1,,1310110
133-155,124-D-Weekday-56,9693229-124-D-Weekday-56,"San Bruno BART",1331027,1,,1330185
131-155,124-D-Weekday-56,9693230-124-D-Weekday-56,"Airport/Linden",1311010,0,,1310111
131-155,124-D-Weekday-56,9693231-124-D-Weekday-56,"Serramonte Center",1311019,1,,1310110
131-155,124-D-Weekday-56,9693232-124-D-Weekday-56,"Airport/Linden",1311020,0,,1310111
131-155,124-D-Weekday-56,9693233-124-D-Weekday-56,"Serramonte Center",1311029,1,,1310110
131-155,124-D-Weekday-56,9693234-124-D-Weekday-56,"Airport/Linden",1311030,0,,1310111
131-155,124-D-Weekday-56,9693235-124-D-Weekday-56,"Serramonte Center",1311039,1,,1310110
131-155,124-D-Weekday-56,9693236-124-D-Weekday-56,"Airport/Linden",1311040,0,,1310111
131-155,124-D-Weekday-56,9693237-124-D-Weekday-56,"Serramonte Center",1311071,1,,1310110
131-155,124-D-Weekday-56,9693238-124-D-Weekday-56,"Serramonte Center",1311013,1,,1310110
