stop_id,accessibility_id,cardinal_direction,relative_position,stop_city
346040,2,SE,NS,Menlo Park
346041,2,SW,FS,Menlo Park
346042,2,NE,FS,Menlo Park
346044,2,SW,FS,Menlo Park
346045,2,NW,NS,Menlo Park
346046,2,NE,FS,Menlo Park
346047,2,SW,FS,Menlo Park
346048,2,NE,FS,Menlo Park
346049,2,NE,FS,Menlo Park
346051,2,SW,FS,Menlo Park
346054,2,NW,FS,Atherton
346057,2,NE,FS,Menlo Park
346059,2,SW,FS,Menlo Park
346065,2,SW,FS,Menlo Park
346067,2,NW,NS,Menlo Park
346069,2,NW,NS,Menlo Park
346070,2,SW,FS,Menlo Park
346071,2,WE,OP,Menlo Park
346073,2,NE,NS,Menlo Park
346074,2,SE,FS,Menlo Park
346075,2,SW,NS,Menlo Park
346076,2,NW,FS,Menlo Park
346078,2,NE,NS,Menlo Park
346079,2,SW,NS,Menlo Park
346083,2,SE,FS,Menlo Park
346085,2,SE,FS,Menlo Park
346086,2,NW,FS,Menlo Park
346087,2,SE,NS,Menlo Park
346089,2,SW,NS,Menlo Park
346092,2,SW,NS,Menlo Park
346099,2,SE,FS,Menlo Park
346101,2,SW,NS,Menlo Park
346103,2,NE,FS,Menlo Park
346104,2,NW,NS,Menlo Park
346106,2,SE,FS,Menlo Park
346109,2,SE,NS,Menlo Park
346110,2,NW,NS,Menlo Park
346112,2,NE,NS,Menlo Park
346113,2,SE,FS,Menlo Park
346114,2,SW,NS,Menlo Park
346115,2,SE,FS,Menlo Park
346116,2,SE,FS,Menlo Park
346117,2,SW,NS,Menlo Park
346118,2,SE,FS,Menlo Park
346119,2,SW,NS,Menlo Park
346124,2,WE,AT,Menlo Park
346129,2,NW,FS,Menlo Park
346130,2,SE,FS,Menlo Park
346131,2,NW,FS,Menlo Park
346133,2,SE,NS,Menlo Park
346134,2,SW,FS,Atherton
346135,2,SE,NS,County San Mateo
346140,2,NW,FS,Menlo Park
346147,2,NW,FS,Menlo Park
346148,2,SE,FS,Menlo Park
346150,2,NW,FS,Menlo Park
346151,2,NE,NS,Menlo Park
346152,2,SE,FS,Menlo Park
346153,2,SE,FS,Menlo Park
346154,2,SE,FS,Menlo Park
346155,2,NW,FS,Menlo Park
346156,2,SE,FS,Menlo Park
346157,2,SW,NS,Menlo Park
346158,2,NW,FS,Menlo Park
346159,2,SE,FS,Menlo Park
346160,2,SE,FS,Menlo Park
346161,2,NW,FS,Menlo Park
346162,2,NE,NS,Menlo Park
346166,2,NW,FS,Menlo Park
346170,2,NW,FS,Menlo Park
346171,2,NO,AT,Menlo Park
346173,2,NW,FS,Menlo Park
346175,2,NE,FS,Menlo Park
346177,2,SW,NS,Menlo Park
346179,2,NE,FS,Menlo Park
346180,2,SW,FS,Menlo Park
346181,2,NE,FS,Menlo Park
346182,2,SE,NS,Menlo Park
346183,2,SW,FS,Menlo Park
346184,2,SE,FS,Menlo Park
346185,2,SE,NS,Menlo Park
346186,2,SW,FS,Menlo Park
346187,2,SE,NS,Menlo Park
346188,2,WE,AT,Menlo Park
346189,2,NW,NS,Menlo Park
346190,2,NW,FS,Menlo Park
346191,2,SE,FS,Menlo Park
346200,2,NE,NS,Menlo Park
346201,2,NW,FS,Menlo Park
346202,2,SE,FS,Menlo Park
346203,2,SW,NS,Menlo Park
346600,2,SE,FS,Menlo Park
346601,2,NE,NS,Menlo Park
346606,2,SE,NS,Menlo Park
346610,2,NW,NS,Menlo Park
346612,2,NE,NS,Menlo Park
346614,2,NE,NS,Menlo Park
346615,2,NE,NS,Menlo Park
346616,2,NE,NS,Menlo Park
346618,2,NE,NS,Menlo Park
346900,2,SE,FS,County San Mateo
346901,2,NW,FS,County San Mateo
346912,2,NW,NS,Menlo Park
347001,2,SE,NS,Palo Alto
347016,2,NE,FS,Palo Alto
347017,2,SW,FS,Palo Alto
347026,2,SW,FS,Palo Alto
347027,2,SE,FS,Palo Alto
347028,2,SO,OP,Palo Alto
347029,2,NW,FS,Palo Alto
347030,2,SE,FS,Palo Alto
347031,2,NW,FS,Palo Alto
347032,2,SW,NS,Palo Alto
347059,2,SW,NS,Palo Alto
347060,2,NW,FS,Palo Alto
347062,2,SE,FS,Palo Alto
347063,2,NW,FS,Palo Alto
347064,2,SW,NS,Palo Alto
347065,2,NW,FS,Palo Alto
347066,2,SE,FS,Palo Alto
347067,2,NE,NS,Palo Alto
347068,2,SE,FS,Palo Alto
347082,2,EA,AT,Palo Alto
347084,2,EA,AT,Palo Alto
347085,2,EA,AT,Palo Alto
347602,2,SW,NS,Palo Alto
347603,2,SE,NS,Palo Alto
347605,2,NW,FS,Palo Alto
347609,2,EA,AT,Palo Alto
351001,2,WE,AT,Brisbane
351002,2,EA,OP,Brisbane
351005,2,SW,FS,Brisbane
351006,2,NE,FS,Brisbane
351007,2,WE,OP,Brisbane
351008,2,NE,FS,Brisbane
351009,2,SW,FS,Brisbane
351010,2,SE,NS,Brisbane
351011,2,SW,FS,Brisbane
351012,2,NE,FS,Brisbane
351014,2,NW,FS,Brisbane
351015,2,SW,NS,Brisbane
351027,2,NE,FS,Brisbane
351500,2,NW,NS,Brisbane
351602,2,SE,NS,Brisbane
361005,2,SE,FS,Foster City
361007,2,SO,OP,Foster City
361008,2,SO,OP,Foster City
361013,2,NE,NS,Foster City
361015,2,SE,FS,Foster City
361016,2,NW,NS,Foster City
361017,2,NO,OP,Foster City
361018,2,SE,FS,Foster City
361019,2,NE,NS,Foster City
361020,2,SE,FS,Foster City
361022,2,NW,NS,Foster City
361024,2,SW,NS,Foster City
361026,2,SW,FS,Foster City
361027,2,SW,FS,Foster City
361029,2,NE,NS,Foster City
361030,2,NW,NS,Foster City
361032,2,SW,FS,Foster City
361037,2,SE,NS,Foster City
361041,2,EA,AT,Foster City
361060,2,NE,FS,Foster City
361061,2,NE,FS,Foster City
361062,2,SE,NS,Foster City
361063,2,NE,FS,Foster City
361064,2,NE,FS,Foster City
361065,2,SW,FS,Foster City
361066,2,NE,FS,Foster City
361069,2,NE,FS,Foster City
361070,2,SE,NS,Foster City
361071,2,EA,OP,Foster City
361072,2,SW,FS,Foster City
361073,2,NE,NS,Foster City
361074,2,NE,FS,Foster City
361075,2,NE,FS,Foster City
361076,2,NE,FS,Foster City
361077,2,NE,FS,Foster City
361082,2,NW,FS,Foster City
361083,2,NE,FS,Foster City
361092,2,SE,FS,Foster City
361094,2,NW,FS,Foster City
361096,2,NW,FS,Foster City
361098,2,SE,FS,Foster City
361099,2,NW,FS,Foster City
361101,2,SE,FS,Foster City
361103,2,NE,NS,Foster City
361104,2,NW,FS,Foster City
361105,2,SE,FS,Foster City
361108,2,SE,FS,Foster City
361109,2,NW,FS,Foster City
361110,2,NW,FS,Foster City
361111,2,NE,NS,Foster City
361112,2,NW,FS,Foster City
361200,2,SO,OP,Foster City
361201,2,SO,OP,Foster City
361202,2,NE,NS,Foster City
361203,2,SW,NS,Foster City
361204,2,NO,OP,Foster City
361205,2,SW,FS,Foster City
361206,2,NO,OP,Foster City
361208,2,NE,FS,Foster City
361209,2,SE,NS,Foster City
361210,2,SE,NS,Foster City
361212,2,SW,NS,Foster City
361215,2,SE,NS,Foster City
361518,2,SO,AT,Foster City
361519,2,NW,NS,Foster City
361520,2,SW,NS,Foster City
361600,2,SE,NS,Foster City
361602,2,NW,FS,Foster City
361604,2,SW,FS,Foster City
361605,2,NW,NS,Foster City
361606,2,SW,FS,Foster City
361607,2,NO,AT,Foster City
361608,2,NW,FS,Foster City
361619,2,NE,FS,Foster City
361621,2,SW,NS,Foster City
361622,2,SE,FS,Foster City
361623,2,NW,FS,Foster City
361624,2,NE,NS,Foster City
362005,2,SE,FS,Redwood City
362008,2,SE,FS,Redwood City
362010,2,SE,FS,Redwood City
362014,2,NE,NS,Redwood City
362015,2,SE,FS,Redwood City
362019,2,NW,FS,Redwood City
362059,2,NW,FS,Redwood City
362176,2,SE,FS,Redwood City
362400,2,NW,NS,Redwood City
362402,2,SE,FS,Redwood City
362403,2,SE,FS,Redwood City
362404,2,SW,FS,Redwood City
362405,2,SW,FS,Redwood City
362406,2,SW,FS,Redwood City
362407,2,SW,FS,Redwood City
362408,2,SW,FS,Redwood City
362409,2,NW,FS,Redwood City
362410,2,NW,FS,Redwood City
362411,2,NW,FS,Redwood City
362412,2,NW,FS,Redwood City
362413,2,SW,FS,Redwood City
362415,2,SE,NS,Redwood City
362417,2,SE,NS,Redwood City
362600,2,SE,FS,County San Mateo
362601,2,SE,FS,Redwood City
362602,2,NW,FS,Redwood City
362603,2,NW,FS,Redwood City
362604,2,SW,FS,Redwood City
362605,2,NW,FS,Redwood City
363001,2,NE,NS,East Palo Alto
363002,2,NW,FS,East Palo Alto
363003,2,SE,FS,East Palo Alto
363004,2,NE,NS,East Palo Alto
363005,2,NW,FS,East Palo Alto
363006,2,SW,NS,East Palo Alto
363007,2,SE,FS,East Palo Alto
363008,2,SW,NS,East Palo Alto
363009,2,NO,,East Palo Alto
363013,2,NW,NS,East Palo Alto
363014,2,EA,OP,East Palo Alto
363015,2,NW,NS,East Palo Alto
363016,2,NE,FS,East Palo Alto
363017,2,NE,FS,East Palo Alto
363018,2,SW,FS,East Palo Alto
363020,2,SW,NS,East Palo Alto
363021,2,SW,NS,East Palo Alto
363022,2,NW,FS,East Palo Alto
363023,2,NE,FS,East Palo Alto
363024,2,SW,FS,East Palo Alto
363026,2,NW,NS,East Palo Alto
363027,2,NE,FS,East Palo Alto
363028,2,WE,OP,East Palo Alto
363029,2,SO,,East Palo Alto
363032,2,NE,NS,East Palo Alto
363033,2,SW,NS,East Palo Alto
363037,2,SW,NS,East Palo Alto
363039,2,NW,FS,East Palo Alto
363040,2,SE,FS,East Palo Alto
363041,2,NW,FS,East Palo Alto
363042,2,NE,NS,East Palo Alto
363043,2,SE,FS,East Palo Alto
363044,2,SW,NS,East Palo Alto
363048,2,NE,NS,East Palo Alto
363049,2,NW,NS,East Palo Alto
363050,2,NE,FS,East Palo Alto
363051,2,NW,NS,East Palo Alto
363052,2,NE,FS,East Palo Alto
363053,2,WE,OP,East Palo Alto
363054,2,NE,FS,East Palo Alto
363055,2,NE,NS,East Palo Alto
363060,2,NE,FS,East Palo Alto
363062,2,NE,FS,East Palo Alto
363063,2,NW,NS,East Palo Alto
363064,2,WE,AT,East Palo Alto
363065,2,SW,FS,East Palo Alto
363066,2,NE,FS,East Palo Alto
363067,2,NW,NS,East Palo Alto
363068,2,SW,FS,Palo Alto
363074,2,SE,NS,Palo Alto
363080,2,SE,FS,East Palo Alto
363101,2,SW,FS,Menlo Park
363102,2,SE,NS,East Palo Alto
363103,2,NW,NS,East Palo Alto
363104,2,NE,FS,East Palo Alto
363600,2,EA,OP,East Palo Alto
363601,2,SW,NS,East Palo Alto
363602,2,SW,NS,East Palo Alto
363604,2,SE,FS,East Palo Alto
363605,2,NW,FS,East Palo Alto
363606,2,NW,FS,East Palo Alto
363607,2,NW,FS,East Palo Alto
363608,2,NE,FS,East Palo Alto
363609,2,NW,NS,East Palo Alto
363610,2,SO,AT,East Palo Alto
363611,2,NW,FS,East Palo Alto
363612,2,SE,FS,East Palo Alto
363613,2,NW,NS,East Palo Alto
615001,2,SW,FS,Half Moon Bay
733401,2,SO,,South San Francisco
733402,2,SO,,South San Francisco
733403,2,SO,,South San Francisco
733404,2,SO,,South San Francisco
