route_id,service_id,trip_headsign,trip_id,direction_id,block_id,shape_id
41,1_merged_422181218,Martinez AMTRAK,4226057,1,,38443
29,1_merged_422181218,San Ramon Transit Center via San Ramon Valley Blvd,42196213,1,,38370
29,3_merged_422181219,San Ramon Transit Center via San Ramon Valley Blvd,42196215,1,,38370
29,2_merged_422181220,San Ramon Transit Center via San Ramon Valley Blvd,42196214,1,,38370
24,4_merged_422181222,BART Concord,42175012,0,,38357
12,1_merged_422181206,Diablo Valley College,121001070,1,,
12,1_merged_422181206,Diablo Valley College,121001073,1,,
10,2_merged_422181208,John Muir Medical Center,100002023,0,,
32,1_merged_422181218,BART Lafayette via Saint Mary's College,42224428,0,,38375
32,2_merged_422181220,BART Lafayette via Saint Mary's College,42224429,0,,38375
12,1_merged_422181206,Diablo Valley College,121001076,1,,
12,1_merged_422181206,Diablo Valley College,121001079,1,,
23,4_merged_422181210,Diablo Valley College via Monument,230004011,0,,
23,4_merged_422181210,Diablo Valley College via Monument,230004010,0,,
23,4_merged_422181210,Diablo Valley College via Monument,230004015,0,,
10,2_merged_422181208,John Muir Medical Center,100002026,0,,
39,2_merged_422181208,San Ramon Transit Center,390002080,0,,
23,4_merged_422181210,Diablo Valley College via Monument,230004019,0,,
23,4_merged_422181210,Diablo Valley College via Monument,230004018,0,,
32,5_merged_422181209,BART Orinda via Saint Mary's College,321005028,1,,
4,3_merged_422181219,BART Concord,42109263,1,,38315
39,2_merged_422181208,San Ramon Transit Center,390002089,0,,
4,1_merged_422181218,BART Concord,42109261,1,,38315
2,3_merged_422181219,BART Concord,42102072,1,,38310
28,3_merged_422181207,BART Dublin via Bollinger Canyon,280003048,0,,
2,2_merged_422181220,BART Concord,42102071,1,,38310
29,2_merged_422181208,BART Dublin via San Ramon Valley Blvd,290002029,0,,
28,3_merged_422181207,BART Dublin via Windemere Pkwy,280003042,0,,
29,2_merged_422181208,BART Dublin via San Ramon Valley Blvd,290002026,0,,
29,2_merged_422181208,BART Dublin via San Ramon Valley Blvd,290002020,0,,
28,3_merged_422181207,BART Dublin via Bollinger Canyon,280003045,0,,
6,2_merged_422181208,AMTRAK via Downtown Pleasant Hill,60002005,0,,
6,2_merged_422181208,AMTRAK via Downtown Pleasant Hill,60002002,0,,
6,2_merged_422181208,AMTRAK via Downtown Pleasant Hill,60002008,0,,
19,2_merged_422181208,Martinez Shuttle,190002038,0,,
10,1_merged_422181206,John Muir Medical Center,100001007,0,,
4,1_merged_422181206,BART Pleasant Hill,40001040,0,,
4,1_merged_422181206,BART Pleasant Hill,40001046,0,,
19,2_merged_422181208,Martinez Shuttle,190002032,0,,
19,2_merged_422181208,Martinez Shuttle,190002035,0,,
34,1_merged_422181218,Diablo Valley College via BART Pleasant Hill,42244422,1,,38419
35,3_merged_422181207,Airport Plaza,350003018,0,,
30,2_merged_422181208,BART Walnut Creek,301002071,1,,
30,2_merged_422181208,BART Walnut Creek,301002076,1,,
2,1_merged_422181206,Clayton,20001052,0,,
13,2_merged_422181208,BART Walnut Creek,131002047,1,,
13,2_merged_422181208,BART Walnut Creek,131002044,1,,
2,1_merged_422181206,Clayton,20001055,0,,
2,1_merged_422181206,Clayton,20001058,0,,
10,3_merged_422181207,John Muir Medical Center,100003009,0,,
15,6_merged_422181212,,151006007,1,,
10,3_merged_422181207,John Muir Medical Center,100003003,0,,
34,1_merged_422181206,Diablo Valley College via BART Pleasant Hill,341001010,1,,
10,3_merged_422181207,John Muir Medical Center,100003006,0,,
26,5_merged_422181209,Diablo Valley College via Diamond Blvd,261005003,1,,
26,5_merged_422181209,Diablo Valley College via Diamond Blvd,261005002,1,,
26,5_merged_422181209,Diablo Valley College via Diamond Blvd,261005007,1,,
26,5_merged_422181209,Diablo Valley College via Diamond Blvd,261005006,1,,
30,4_merged_422181222,BART Walnut Creek,42210350,1,,38372
10,3_merged_422181219,John Muir Medical Center,42124821,0,,38327
34,1_merged_422181206,Diablo Valley College via BART Pleasant Hill,341001019,1,,
32,5_merged_422181221,BART Orinda via Saint Mary's College,42229427,1,,38376
12,3_merged_422181219,BART Concord,42128357,0,,38331
12,2_merged_422181220,BART Concord,42128356,0,,38331
12,1_merged_422181218,BART Concord,42128355,0,,38331
5,3_merged_422181219,BART Concord via BART Pleasant Hill,42110318,0,,38316
40,3_merged_422181207,San Ramon Transit Center,401003021,1,,
26,5_merged_422181221,BART Concord via Diamond Blvd,4218322,0,,38361
40,3_merged_422181207,San Ramon Transit Center,401003027,1,,
40,3_merged_422181207,San Ramon Transit Center,401003024,1,,
7,3_merged_422181207,BART North Concord via John Muir Medical Center,70003006,0,,
7,3_merged_422181207,BART North Concord via John Muir Medical Center,70003003,0,,
7,3_merged_422181207,BART North Concord via John Muir Medical Center,70003009,0,,
2,1_merged_422181206,BART Concord,21001121,1,,
31,1_merged_422181206,BART Walnut Creek,311001010,1,,
41,2_merged_422181208,BART Walnut Creek,410002041,0,,
6,2_merged_422181208,BART Concord via Downtown Pleasant Hill,61002032,1,,
31,1_merged_422181206,BART Walnut Creek,311001013,1,,
41,2_merged_422181208,BART Walnut Creek,410002044,0,,
6,2_merged_422181208,BART Concord via Downtown Pleasant Hill,61002035,1,,
31,1_merged_422181206,BART Walnut Creek,311001016,1,,
41,2_merged_422181208,BART Walnut Creek,410002047,0,,
6,2_merged_422181208,BART Concord via Downtown Pleasant Hill,61002038,1,,
31,1_merged_422181206,BART Walnut Creek,311001019,1,,
28,3_merged_422181207,San Ramon via Bollinger Canyon,281003012,1,,
28,3_merged_422181207,San Ramon via Bollinger Canyon,281003015,1,,
30,3_merged_422181207,Broadway Plaza,300003054,0,,
33,2_merged_422181220,BART Pleasant Hill,42239423,1,,38416
30,3_merged_422181207,Broadway Plaza,300003059,0,,
30,4_merged_422181222,Broadway Plaza,422086117,0,,38371
14,3_merged_422181207,BART Lafayette via Mount Diablo Blvd,141003027,1,,
14,3_merged_422181207,BART Lafayette via Mount Diablo Blvd,141003024,1,,
14,3_merged_422181207,BART Lafayette via Mount Diablo Blvd,141003021,1,,
23,4_merged_422181222,BART Concord,42169614,1,,38356
39,1_merged_422181206,Bishop Ranch,391001043,1,,
39,1_merged_422181206,Bishop Ranch,391001040,1,,
39,1_merged_422181206,BART Walnut Creek,391001046,1,,
13,2_merged_422181220,San Ramon Transit Center,42136844,0,,38333
13,3_merged_422181219,San Ramon Transit Center,42136845,0,,38333
39,1_merged_422181206,BART Walnut Creek,391001049,1,,
1,2_merged_422181220,Shadelands via BART Walnut Creek,42094026,1,,38307
13,1_merged_422181218,San Ramon Transit Center,42136843,0,,38333
30,4_merged_422181222,Broadway Plaza,42207764,0,,38371
30,1_merged_422181206,Broadway Plaza,300001101,0,,
18,1_merged_422181218,Martinez AMTRAK,42151231,1,,38346
30,1_merged_422181206,Broadway Plaza,300001106,0,,
18,3_merged_422181219,Martinez AMTRAK,42151233,1,,38346
1,2_merged_422181208,Shadelands via BART Walnut Creek,11002017,1,,
13,3_merged_422181207,San Ramon Transit Center,130003021,0,,
2,2_merged_422181208,BART Concord,21002101,1,,
1,2_merged_422181208,Shadelands via BART Walnut Creek,11002011,1,,
21,4_merged_422181222,BART Concord,42156933,0,,38351
6,3_merged_422181219,AMTRAK via Downtown Pleasant Hill,42114969,0,,38318
6,2_merged_422181220,AMTRAK via Downtown Pleasant Hill,42114968,0,,38318
30,1_merged_422181218,BART Walnut Creek,4220237,1,,38372
30,2_merged_422181220,BART Walnut Creek,4220238,1,,38372
30,3_merged_422181219,BART Walnut Creek,4220239,1,,38372
1,2_merged_422181220,Rossmoor via BART Walnut Creek,42092523,0,,38305
19,3_merged_422181219,Martinez Shuttle,42152639,0,,38347
6,3_merged_422181207,BART Concord via Downtown Pleasant Hill,61003072,1,,
41,2_merged_422181220,BART Walnut Creek,42259732,0,,38442
41,3_merged_422181219,BART Walnut Creek,42259733,0,,38442
2,1_merged_422181218,BART Concord,42099497,1,,38310
19,1_merged_422181218,Martinez Shuttle,42152637,0,,38347
11,3_merged_422181219,Trotter Way,4212616,0,,38329
13,2_merged_422181220,San Ramon Transit Center,42136268,0,,38333
13,3_merged_422181219,San Ramon Transit Center,42136269,0,,38333
12,1_merged_422181206,BART Concord,120001055,0,,
12,1_merged_422181206,BART Concord,120001052,0,,
27,4_merged_422181210,San Ramon,270004008,0,,
27,4_merged_422181210,San Ramon,270004009,0,,
27,4_merged_422181210,San Ramon,270004005,0,,
27,4_merged_422181210,San Ramon,270004003,0,,
12,1_merged_422181206,BART Concord,120001058,0,,
27,4_merged_422181210,San Ramon,270004001,0,,
1,1_merged_422181206,Rossmoor via BART Walnut Creek,10001031,0,,
1,1_merged_422181206,Rossmoor via BART Walnut Creek,10001034,0,,
1,1_merged_422181206,Rossmoor via BART Walnut Creek,10001037,0,,
2,2_merged_422181220,BART Concord,42099498,1,,38310
28,3_merged_422181219,BART Dublin via Bollinger Canyon,42191560,0,,38366
32,4_merged_422181222,BART Lafayette via Saint Mary's College,42227943,0,,38375
4,2_merged_422181220,BART Pleasant Hill,4210512,0,,38314
4,3_merged_422181219,BART Pleasant Hill,4210513,0,,38314
4,1_merged_422181218,BART Pleasant Hill,4210511,0,,38314
31,2_merged_422181220,Creekside,42219032,0,,38373
41,2_merged_422181220,Martinez AMTRAK,42261023,1,,38443
41,1_merged_422181218,Martinez AMTRAK,42261022,1,,38443
41,3_merged_422181219,Martinez AMTRAK,42261024,1,,38443
38,1_merged_422181206,BART Walnut Creek via Danville Park and Ride,381001013,1,,
38,1_merged_422181206,BART Walnut Creek via Danville Park and Ride,381001010,1,,
38,1_merged_422181206,BART Walnut Creek via Danville Park and Ride,381001016,1,,
38,1_merged_422181206,BART Walnut Creek via Danville Park and Ride,381001019,1,,
14,3_merged_422181219,BART Lafayette via Mount Diablo Blvd,42140918,1,,38336
14,2_merged_422181220,BART Lafayette via Mount Diablo Blvd,42140917,1,,38336
14,1_merged_422181218,BART Lafayette via Mount Diablo Blvd,42140916,1,,38336
39,3_merged_422181219,BART Walnut Creek,42254427,1,,38435
39,2_merged_422181220,BART Walnut Creek,42254426,1,,38435
36,1_merged_422181206,ACE Train Station,360001001,0,,
36,1_merged_422181206,ACE Train Station,360001007,0,,
36,1_merged_422181206,ACE Train Station,360001004,0,,
13,2_merged_422181208,San Ramon Transit Center,130002041,0,,
18,3_merged_422181219,BART North Concord via VA Clinic/Diablo Valley College,42149724,0,,38343
13,2_merged_422181208,San Ramon Transit Center,130002047,0,,
18,1_merged_422181218,BART North Concord via VA Clinic/Diablo Valley College,42149722,0,,38343
13,2_merged_422181208,San Ramon Transit Center,130002044,0,,
3,1_merged_422181206,BART Pleasant Hill,31001022,1,,
3,1_merged_422181206,BART Pleasant Hill,31001025,1,,
13,3_merged_422181207,BART Walnut Creek,131003072,1,,
3,1_merged_422181206,BART Pleasant Hill,31001028,1,,
12,2_merged_422181220,BART Concord,42128986,0,,38331
12,3_merged_422181219,BART Concord,42128987,0,,38331
12,1_merged_422181218,BART Concord,42128985,0,,38331
30,3_merged_422181207,BART Walnut Creek,301003064,1,,
30,3_merged_422181207,BART Walnut Creek,301003067,1,,
30,5_merged_422181221,Broadway Plaza,42213046,0,,38371
28,3_merged_422181219,San Ramon via Bollinger Canyon,42193463,1,,38368
28,2_merged_422181220,San Ramon via Bollinger Canyon,42193462,1,,38368
28,1_merged_422181218,San Ramon via Bollinger Canyon,42193461,1,,38368
20,4_merged_422181210,Rossmoor via BART Walnut Creek,200004009,0,,
20,4_merged_422181210,Rossmoor via BART Walnut Creek,200004008,0,,
4,2_merged_422181220,BART Pleasant Hill,42106029,0,,38314
20,4_merged_422181210,Rossmoor via BART Walnut Creek,200004005,0,,
20,4_merged_422181210,Rossmoor via BART Walnut Creek,200004004,0,,
20,4_merged_422181210,Rossmoor,200004001,0,,
7,1_merged_422181206,BART Concord via John Muir Medical Center,71001007,1,,
16,11_merged_422181215,,4214522,0,,38339
7,1_merged_422181206,BART Concord via John Muir Medical Center,71001004,1,,
26,5_merged_422181221,BART Concord via Diamond Blvd,42184325,0,,38361
7,1_merged_422181206,BART Concord via John Muir Medical Center,71001001,1,,
7,1_merged_422181218,BART North Concord via John Muir Medical Center,42117916,0,,38321
6,1_merged_422181206,AMTRAK via Downtown Pleasant Hill,60001004,0,,
6,1_merged_422181206,AMTRAK via Downtown Pleasant Hill,60001007,0,,
29,2_merged_422181208,San Ramon Transit Center via San Ramon Valley Blvd,291002008,1,,
6,1_merged_422181206,AMTRAK via Downtown Pleasant Hill,60001001,0,,
29,2_merged_422181208,San Ramon Transit Center via San Ramon Valley Blvd,291002002,1,,
29,2_merged_422181208,San Ramon Transit Center via San Ramon Valley Blvd,291002005,1,,
39,2_merged_422181220,San Ramon Transit Center,42251317,0,,38430
3,3_merged_422181219,BART Concord,42103118,0,,38312
3,1_merged_422181218,BART Concord,42103116,0,,38312
3,2_merged_422181220,BART Concord,42103117,0,,38312
7,1_merged_422181218,BART North Concord via John Muir Medical Center,42118637,0,,38321
12,3_merged_422181219,Diablo Valley College,42131642,1,,38332
12,2_merged_422181220,Diablo Valley College,42131641,1,,38332
12,1_merged_422181218,Diablo Valley College,42131640,1,,38332
30,2_merged_422181208,Broadway Plaza,300002130,0,,
33,2_merged_422181208,BART Pleasant Hill,331002005,1,,
4,2_merged_422181220,BART Pleasant Hill,42106544,0,,38314
30,2_merged_422181208,Broadway Plaza,300002133,0,,
4,1_merged_422181218,BART Pleasant Hill,42106543,0,,38314
33,2_merged_422181208,BART Pleasant Hill,331002002,1,,
30,2_merged_422181208,Broadway Plaza,300002138,0,,
33,1_merged_422181218,BART Pleasant Hill,42241688,1,,38416
41,1_merged_422181218,BART Walnut Creek,4225884,0,,38442
41,2_merged_422181220,BART Walnut Creek,4225885,0,,38442
41,3_merged_422181219,BART Walnut Creek,4225886,0,,38442
33,1_merged_422181206,BART Pleasant Hill,331001070,1,,
12,2_merged_422181208,BART Concord,120002083,0,,
12,2_merged_422181208,BART Concord,120002086,0,,
12,2_merged_422181208,BART Concord,120002089,0,,
4,2_merged_422181208,BART Pleasant Hill,40002044,0,,
4,2_merged_422181208,BART Pleasant Hill,40002041,0,,
13,2_merged_422181220,BART Walnut Creek,42138868,1,,38334
7,2_merged_422181220,BART North Concord via John Muir Medical Center,42118638,0,,38321
6,1_merged_422181218,AMTRAK via Downtown Pleasant Hill,42114246,0,,38318
6,2_merged_422181220,AMTRAK via Downtown Pleasant Hill,42114247,0,,38318
13,3_merged_422181219,BART Walnut Creek,42138869,1,,38334
4,1_merged_422181206,BART Concord,41001037,1,,
6,3_merged_422181219,AMTRAK via Downtown Pleasant Hill,42114248,0,,38318
4,1_merged_422181206,BART Concord,41001034,1,,
4,1_merged_422181206,BART Concord,41001031,1,,
37,3_merged_422181207,BART Walnut Creek,370003006,0,,
37,3_merged_422181207,BART Walnut Creek,370003003,0,,
28,1_merged_422181218,BART Dublin via Windemere Pkwy,42190837,0,,38365
28,3_merged_422181219,BART Dublin via Windemere Pkwy,42190839,0,,38365
28,2_merged_422181220,BART Dublin via Windemere Pkwy,42190838,0,,38365
37,3_merged_422181207,BART Walnut Creek,370003009,0,,
11,3_merged_422181207,Trotter Way,110003003,0,,
11,3_merged_422181207,Trotter Way,110003006,0,,
20,4_merged_422181222,Rossmoor via BART Walnut Creek,42153514,0,,38348
11,3_merged_422181207,Trotter Way,110003009,0,,
8,1_merged_422181206,BART Pleasant Hill,80001019,0,,
8,1_merged_422181206,BART Pleasant Hill,80001010,0,,
8,1_merged_422181206,BART Pleasant Hill,80001013,0,,
33,3_merged_422181219,BART Pleasant Hill,42240042,1,,38416
8,1_merged_422181206,BART Pleasant Hill,80001016,0,,
12,1_merged_422181218,BART Concord,42130113,0,,38331
12,2_merged_422181220,BART Concord,42130114,0,,38331
12,3_merged_422181219,BART Concord,42130115,0,,38331
21,5_merged_422181221,BART Concord,4216007,0,,38351
27,5_merged_422181209,BART Walnut Creek,271005002,1,,
27,5_merged_422181209,BART Walnut Creek,271005003,1,,
27,5_merged_422181209,BART Walnut Creek,271005006,1,,
27,5_merged_422181209,BART Walnut Creek,271005007,1,,
39,3_merged_422181207,San Ramon Transit Center,390003045,0,,
39,3_merged_422181207,San Ramon Transit Center,390003042,0,,
39,3_merged_422181207,San Ramon Transit Center,390003048,0,,
6,3_merged_422181219,AMTRAK via Downtown Pleasant Hill,42113733,0,,38318
6,2_merged_422181220,AMTRAK via Downtown Pleasant Hill,42113732,0,,38318
6,1_merged_422181218,AMTRAK via Downtown Pleasant Hill,42113731,0,,38318
29,1_merged_422181206,BART Dublin via San Ramon Valley Blvd,290001028,0,,
29,1_merged_422181206,BART Dublin via San Ramon Valley Blvd,290001025,0,,
7,1_merged_422181218,BART North Concord via John Muir Medical Center,42118019,0,,38321
23,5_merged_422181221,BART Concord,42173621,1,,38356
29,1_merged_422181206,BART Dublin via San Ramon Valley Blvd,290001022,0,,
30,2_merged_422181220,Broadway Plaza,42198761,0,,38371
32,1_merged_422181218,BART Orinda via Saint Mary's College,42226556,1,,38376
12,3_merged_422181207,BART Concord,120003021,0,,
34,3_merged_422181219,BART Walnut Creek via BART Pleasant Hill,42242833,0,,38417
12,3_merged_422181207,BART Concord,120003024,0,,
12,3_merged_422181207,BART Concord,120003027,0,,
30,5_merged_422181209,Broadway Plaza,300005105,0,,
41,3_merged_422181219,Martinez AMTRAK,42261230,1,,38443
30,1_merged_422181218,Broadway Plaza,42198760,0,,38371
30,5_merged_422181209,Broadway Plaza,300005109,0,,
33,2_merged_422181220,Shadelands,42236320,0,,38415
33,3_merged_422181219,Shadelands,42236321,0,,38415
8,2_merged_422181220,Martinez AMTRAK,42122720,1,,38324
8,3_merged_422181219,Martinez AMTRAK,42122721,1,,38324
13,1_merged_422181206,BART Walnut Creek,131001007,1,,
19,3_merged_422181219,Martinez Shuttle,42151918,0,,38347
13,1_merged_422181206,BART Walnut Creek,131001004,1,,
33,1_merged_422181218,BART Pleasant Hill,42240967,1,,38416
13,1_merged_422181206,BART Walnut Creek,131001001,1,,
33,3_merged_422181219,BART Pleasant Hill,42240969,1,,38416
33,2_merged_422181220,BART Pleasant Hill,42240968,1,,38416
32,3_merged_422181207,BART Orinda via Saint Mary's College,321003015,1,,
19,2_merged_422181220,Martinez Shuttle,42151917,0,,38347
19,1_merged_422181218,Martinez Shuttle,42151916,0,,38347
14,2_merged_422181208,BART Lafayette via Mount Diablo Blvd,141002014,1,,
14,2_merged_422181208,BART Lafayette via Mount Diablo Blvd,141002017,1,,
14,2_merged_422181208,BART Lafayette via Mount Diablo Blvd,141002011,1,,
25,4_merged_422181222,Martinez via Downtown Pleasant Hill,4217757,0,,38359
38,2_merged_422181208,BART Walnut Creek via Danville Park and Ride,381002017,1,,
38,2_merged_422181208,BART Walnut Creek via Danville Park and Ride,381002014,1,,
38,2_merged_422181208,BART Walnut Creek via Danville Park and Ride,381002011,1,,
21,5_merged_422181221,Kirker Pass,42163126,1,,38352
4,1_merged_422181218,BART Concord,42109467,1,,38315
4,2_merged_422181220,BART Concord,42109468,1,,38315
4,3_merged_422181219,BART Concord,42109469,1,,38315
32,3_merged_422181219,BART Lafayette via Saint Mary's College,42225157,0,,38375
32,2_merged_422181220,BART Lafayette via Saint Mary's College,42225156,0,,38375
32,1_merged_422181218,BART Lafayette via Saint Mary's College,42225155,0,,38375
6,3_merged_422181207,AMTRAK via Downtown Pleasant Hill,60003042,0,,
6,3_merged_422181207,AMTRAK via Downtown Pleasant Hill,60003045,0,,
35,2_merged_422181220,Airport Plaza,42246414,0,,38420
6,3_merged_422181207,AMTRAK via Downtown Pleasant Hill,60003048,0,,
1,1_merged_422181218,Rossmoor via BART Walnut Creek,42092728,0,,38305
1,2_merged_422181220,Rossmoor via BART Walnut Creek,42092729,0,,38305
29,2_merged_422181220,San Ramon Transit Center via San Ramon Valley Blvd,42196729,1,,38370
29,1_merged_422181218,San Ramon Transit Center via San Ramon Valley Blvd,42196728,1,,38370
12,1_merged_422181206,Diablo Valley College,121001055,1,,
12,1_merged_422181206,Diablo Valley College,121001052,1,,
29,2_merged_422181220,San Ramon Transit Center via San Ramon Valley Blvd,4219595,1,,38370
29,1_merged_422181218,San Ramon Transit Center via San Ramon Valley Blvd,4219594,1,,38370
29,3_merged_422181219,San Ramon Transit Center via San Ramon Valley Blvd,4219596,1,,38370
12,1_merged_422181206,Diablo Valley College,121001058,1,,
23,4_merged_422181210,Diablo Valley College via Monument,230004035,0,,
23,4_merged_422181210,Diablo Valley College via Monument,230004034,0,,
23,4_merged_422181210,Diablo Valley College via Monument,230004031,0,,
23,4_merged_422181210,Diablo Valley College via Monument,230004030,0,,
32,5_merged_422181221,BART Lafayette via Saint Mary's College,42228719,0,,38375
28,3_merged_422181207,BART Dublin via Bollinger Canyon,280003060,0,,
28,3_merged_422181207,BART Dublin via Bollinger Canyon,280003063,0,,
21,4_merged_422181210,BART Concord,210004044,0,,
12,2_merged_422181220,BART Concord,42127629,0,,38331
39,3_merged_422181219,Bishop Ranch,42254636,1,,38434
21,4_merged_422181210,BART Concord,210004042,0,,
39,2_merged_422181220,Bishop Ranch,42254635,1,,38434
7,2_merged_422181208,BART North Concord via John Muir Medical Center,70002041,0,,
7,2_merged_422181208,BART North Concord via John Muir Medical Center,70002047,0,,
7,2_merged_422181208,BART North Concord via John Muir Medical Center,70002044,0,,
4,1_merged_422181206,BART Pleasant Hill,40001061,0,,
4,1_merged_422181206,BART Pleasant Hill,40001064,0,,
4,1_merged_422181206,BART Pleasant Hill,40001067,0,,
17,12_merged_422181205,,170012006,0,,
25,5_merged_422181221,BART Pleasant Hill via AMTRAK,42180010,1,,38360
13,2_merged_422181208,BART Walnut Creek,131002068,1,,
13,2_merged_422181208,BART Walnut Creek,131002065,1,,
30,2_merged_422181208,BART Walnut Creek,301002014,1,,
13,2_merged_422181208,BART Walnut Creek,131002062,1,,
30,2_merged_422181208,BART Walnut Creek,301002011,1,,
10,3_merged_422181207,John Muir Medical Center,100003027,0,,
8,1_merged_422181218,BART Pleasant Hill,42120610,0,,38323
10,3_merged_422181207,John Muir Medical Center,100003024,0,,
7,1_merged_422181218,BART Concord via John Muir Medical Center,42120340,1,,38322
7,2_merged_422181220,BART Concord via John Muir Medical Center,42120341,1,,38322
10,3_merged_422181207,John Muir Medical Center,100003021,0,,
15,5_merged_422181209,,151005017,1,,
15,5_merged_422181209,,151005014,1,,
15,5_merged_422181209,,151005011,1,,
30,2_merged_422181220,Broadway Plaza,422016190,0,,38371
30,3_merged_422181219,Broadway Plaza,422016191,0,,38371
38,2_merged_422181208,San Ramon Transit Center via Danville Park and Ride,380002023,0,,
38,2_merged_422181208,San Ramon Transit Center via Danville Park and Ride,380002020,0,,
3,2_merged_422181220,BART Concord,42103323,0,,38312
3,1_merged_422181218,BART Concord,42103322,0,,38312
3,3_merged_422181219,BART Concord,42103324,0,,38312
6,2_merged_422181208,AMTRAK via Downtown Pleasant Hill,60002029,0,,
6,2_merged_422181208,AMTRAK via Downtown Pleasant Hill,60002023,0,,
6,2_merged_422181208,AMTRAK via Downtown Pleasant Hill,60002020,0,,
6,2_merged_422181208,AMTRAK via Downtown Pleasant Hill,60002026,0,,
2,1_merged_422181218,BART Concord,42101879,1,,38310
29,3_merged_422181219,BART Dublin via San Ramon Valley Blvd,42195433,0,,38369
26,5_merged_422181221,BART Concord via Diamond Blvd,4218346,0,,38361
7,2_merged_422181220,BART North Concord via John Muir Medical Center,42118844,0,,38321
7,3_merged_422181219,BART North Concord via John Muir Medical Center,42118845,0,,38321
7,1_merged_422181218,BART North Concord via John Muir Medical Center,42118843,0,,38321
8,1_merged_422181218,BART Pleasant Hill,42121422,0,,38323
12,2_merged_422181220,BART Concord,42129398,0,,38331
12,3_merged_422181219,BART Concord,42129399,0,,38331
7,3_merged_422181207,BART North Concord via John Muir Medical Center,70003021,0,,
7,3_merged_422181207,BART North Concord via John Muir Medical Center,70003027,0,,
7,3_merged_422181207,BART North Concord via John Muir Medical Center,70003024,0,,
12,1_merged_422181218,BART Concord,42129397,0,,38331
33,1_merged_422181218,BART Pleasant Hill,42240143,1,,38416
2,1_merged_422181206,BART Concord,21001106,1,,
33,3_merged_422181219,BART Pleasant Hill,42240145,1,,38416
2,1_merged_422181206,BART Concord,21001100,1,,
2,1_merged_422181206,BART Concord,21001103,1,,
2,1_merged_422181206,BART Concord,21001109,1,,
10,1_merged_422181218,John Muir Medical Center,42124510,0,,38327
10,3_merged_422181219,John Muir Medical Center,42124512,0,,38327
31,1_merged_422181206,BART Walnut Creek,311001076,1,,
6,2_merged_422181208,BART Concord via Downtown Pleasant Hill,61002017,1,,
6,2_merged_422181208,BART Concord via Downtown Pleasant Hill,61002014,1,,
41,2_merged_422181208,BART Walnut Creek,410002023,0,,
31,1_merged_422181206,BART Walnut Creek,311001070,1,,
6,2_merged_422181208,BART Concord via Downtown Pleasant Hill,61002011,1,,
26,4_merged_422181222,Diablo Valley College via Diamond Blvd,42182412,1,,38362
31,1_merged_422181206,BART Walnut Creek,311001079,1,,
30,5_merged_422181209,BART Walnut Creek,301005097,1,,
30,5_merged_422181209,BART Walnut Creek,301005091,1,,
12,3_merged_422181219,Diablo Valley College,42131539,1,,38332
31,3_merged_422181207,Creekside,310003021,0,,
31,3_merged_422181207,Creekside,310003027,0,,
31,3_merged_422181207,Creekside,310003024,0,,
30,4_merged_422181222,BART Walnut Creek,42210137,1,,38372
36,1_merged_422181218,ACE Train Station,42246713,0,,38422
10,3_merged_422181219,John Muir Medical Center,4212436,0,,38327
10,2_merged_422181220,John Muir Medical Center,4212435,0,,38327
12,3_merged_422181207,Diablo Valley College,121003096,1,,
12,3_merged_422181207,Diablo Valley College,121003090,1,,
12,3_merged_422181207,Diablo Valley College,121003093,1,,
12,3_merged_422181207,Diablo Valley College,121003099,1,,
30,1_merged_422181218,Broadway Plaza,42199283,0,,38371
1,2_merged_422181220,Rossmoor via BART Walnut Creek,42092111,0,,38305
1,1_merged_422181218,Rossmoor via BART Walnut Creek,42092110,0,,38305
5,2_merged_422181220,BART Concord via BART Pleasant Hill,42110729,0,,38316
5,1_merged_422181218,BART Concord via BART Pleasant Hill,42110728,0,,38316
30,3_merged_422181219,Broadway Plaza,42199285,0,,38371
9,1_merged_422181218,BART Concord,4212281,0,,38325
9,2_merged_422181220,BART Concord,4212282,0,,38325
9,3_merged_422181219,BART Concord,4212283,0,,38325
13,3_merged_422181207,San Ramon Transit Center,130003009,0,,
1,2_merged_422181208,Shadelands via BART Walnut Creek,11002038,1,,
30,1_merged_422181206,Broadway Plaza,300001168,0,,
1,2_merged_422181208,Shadelands via BART Walnut Creek,11002035,1,,
13,3_merged_422181207,San Ramon Transit Center,130003003,0,,
39,2_merged_422181208,BART Walnut Creek,391002080,1,,
13,3_merged_422181207,San Ramon Transit Center,130003006,0,,
1,2_merged_422181208,Shadelands via BART Walnut Creek,11002032,1,,
3,2_merged_422181208,BART Pleasant Hill,31002020,1,,
3,2_merged_422181208,BART Pleasant Hill,31002023,1,,
3,2_merged_422181208,BART Pleasant Hill,31002026,1,,
3,2_merged_422181208,BART Pleasant Hill,31002029,1,,
30,2_merged_422181220,BART Walnut Creek,4220212,1,,38372
6,3_merged_422181207,BART Concord via Downtown Pleasant Hill,61003054,1,,
6,3_merged_422181207,BART Concord via Downtown Pleasant Hill,61003057,1,,
30,1_merged_422181218,BART Walnut Creek,4220211,1,,38372
6,3_merged_422181207,BART Concord via Downtown Pleasant Hill,61003051,1,,
30,4_merged_422181222,Broadway Plaza,422092153,0,,38371
14,3_merged_422181207,BART Lafayette via Mount Diablo Blvd,141003009,1,,
22,5_merged_422181221,BART Concord via BART Pleasant Hill,4216617,0,,38353
14,3_merged_422181207,BART Lafayette via Mount Diablo Blvd,141003006,1,,
