timetable_id,stop_id,stop_sequence,stop_name,connected_routes
27,5351,27,Fairfield Transportation Center (FTC),"1/FTC/Walmart, 20/Fairfield/Vacaville, 30/Sacramento/Davis/Fairfield, 3/FTC/Solano Town Center/Walmart, 40/WC/PH BART - Vacaville/Fairfield, 5/FTC/Suisun Senior Center, 7AT/Rodriguez High School, 7BT/Solano Town Center, 7/ FTC/Solano College/Cordelia Library, 90/FTC/El Cerrito Del Norte BART/Suisun City Amtrak"
28,28609,1,Atlantic Ave and Orchid St (Walmart),"1/FTC/Walmart, 3/FTC/Solano Town Center/Walmart, 4/Smart & Final/Travis Air Force Base"
28,28731,2,N Texas St and Marigold Dr,1/FTC/Walmart
28,28732,3,Dickson Hill Rd and N Texas St,1/FTC/Walmart
28,28733,4,Dickson Hill Rd and El Camino Dr,1/FTC/Walmart
28,28734,5,Dover Ave and Dickson Hill Rd,1/FTC/Walmart
28,28735,6,Doverwood Apartments,1/FTC/Walmart
28,28606,7,Cement Hill Rd and Dover Ave,"1/FTC/Walmart, 4/Smart & Final/Travis Air Force Base"
28,28607,8,Cement Hill Rd and Camrose Ave,"1/FTC/Walmart, 4/Smart & Final/Travis Air Force Base"
28,28608,9,Cement Hill Rd and  Elmhurst Cir (Fairfield High School),"1/FTC/Walmart, 4/Smart & Final/Travis Air Force Base"
28,28620,10,Hawthorne Dr and N Texas St,"1/FTC/Walmart, 4/Smart & Final/Travis Air Force Base"
28,28621,11,Orchid St and Larkspur Ln,"1/FTC/Walmart, 4/Smart & Final/Travis Air Force Base"
28,28666,12,Atlantic Ave and North Texas St.  ,"1/FTC/Walmart, 3/FTC/Solano Town Center/Walmart, 4/Smart & Final/Travis Air Force Base"
28,28542,13,N Texas St and Alaska Ave,1/FTC/Walmart
28,28543,14,N Texas St and E Pacific Ave,1/FTC/Walmart
28,28544,15,N Texas St and E Tabor Ave,1/FTC/Walmart
28,28545,16,N Texas St and Acacia Ave (Foodmax),"1/FTC/Walmart, 2/Route 2 - Solano Town Ctr/Huntington Ct"
28,28546,17,N Texas St and Travis Blvd,"1/FTC/Walmart, 2/Route 2 - Solano Town Ctr/Huntington Ct"
28,28593,18,N Texas fs E Bell,1/FTC/Walmart
28,28594,19,N Texas St and E Kentucky St,1/FTC/Walmart
28,28595,20,Texas St and Clay St,1/FTC/Walmart
28,28736,21,Washington St and Empire St (Armijo High School),1/FTC/Walmart
28,28551,22,Kentucky St and Webster St,"1/FTC/Walmart, 7AT3/Green Valley MS"
28,28552,23,Kentucky St Madison St (Civic Center),"1/FTC/Walmart, 7AT3/Green Valley MS"
28,28597,24,W Texas St and Pennsylvania Ave,"1/FTC/Walmart, 7AT3/Green Valley MS, 7AT/Rodriguez High School"
28,28670,25,W Texas St and Gregory Lane,"1/FTC/Walmart, 7AT3/Green Valley MS, 7AT/Rodriguez High School"
28,28671,26,W Texas St and 5th St,"1/FTC/Walmart, 7AT3/Green Valley MS, 7AT/Rodriguez High School"
28,5351,27,Fairfield Transportation Center (FTC),"1/FTC/Walmart, 20/Fairfield/Vacaville, 30/Sacramento/Davis/Fairfield, 3/FTC/Solano Town Center/Walmart, 40/WC/PH BART - Vacaville/Fairfield, 5/FTC/Suisun Senior Center, 7AT/Rodriguez High School, 7BT/Solano Town Center, 7/ FTC/Solano College/Cordelia Library, 90/FTC/El Cerrito Del Norte BART/Suisun City Amtrak"
29,5310,1,Huntington Ct & Walters Rd,"2/Route 2 - Solano Town Ctr/Huntington Ct, 4/Smart & Final/Travis Air Force Base"
29,28579,2,Walters Rd and Walters Ct,2/Route 2 - Solano Town Ctr/Huntington Ct
29,28580,3,Walters Rd and Granada Dr,2/Route 2 - Solano Town Ctr/Huntington Ct
29,28581,4,E Tabor Ave and Solano Rd,2/Route 2 - Solano Town Ctr/Huntington Ct
29,28582,5,E Tabor Ave and Tolenas Rd,2/Route 2 - Solano Town Ctr/Huntington Ct
29,28583,6,E Tabor Ave and Davis Dr,2/Route 2 - Solano Town Ctr/Huntington Ct
29,28584,7,E Tabor Ave and Villa Ct,2/Route 2 - Solano Town Ctr/Huntington Ct
29,28585,8,E Tabor Ave and Manor Pl  (Tabor Park),2/Route 2 - Solano Town Ctr/Huntington Ct
29,28586,9,E Tabor and Falcon Dr (Grange Middle School),2/Route 2 - Solano Town Ctr/Huntington Ct
29,28587,10,E Tabor Ave and Cardinal Way,2/Route 2 - Solano Town Ctr/Huntington Ct
29,28588,11,E Tabor Ave and Dover Ave,2/Route 2 - Solano Town Ctr/Huntington Ct
29,28589,12,E Tabor Ave and San Salvador St,2/Route 2 - Solano Town Ctr/Huntington Ct
29,28545,13,N Texas St and Acacia Ave (Foodmax),"1/FTC/Walmart, 2/Route 2 - Solano Town Ctr/Huntington Ct"
29,28546,14,N Texas St and Travis Blvd,"1/FTC/Walmart, 2/Route 2 - Solano Town Ctr/Huntington Ct"
29,28547,15,Travis Blvd. & Clay St.,"2/Route 2 - Solano Town Ctr/Huntington Ct, 6/Solano Town Ctr/Suisun Senior Ctr/Montebello Dr"
