route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
36,20170910-7,20170910-36534,Canal via San Rafael Transit Center,0,1293728,360066
36,20170910-7,20170910-36535,Marin City via San Rafael Transit Center,1,1293731,360040
36,20170910-7,20170910-36536,Canal via San Rafael Transit Center,0,1293731,360066
36,20170910-7,20170910-36537,Marin City via San Rafael Transit Center,1,1293729,360040
36,20170910-7,20170910-36538,Canal via San Rafael Transit Center,0,1293729,360066
36,20170910-7,20170910-36539,Marin City via San Rafael Transit Center,1,1293728,360040
36,20170910-7,20170910-36540,Canal via San Rafael Transit Center,0,1293728,360066
36,20170910-7,20170910-36541,Marin City via San Rafael Transit Center,1,1293731,360040
36,20170910-7,20170910-36542,Canal via San Rafael Transit Center,0,1293731,360066
36,20170910-7,20170910-36543,Marin City via San Rafael Transit Center,1,1293729,360040
36,20170910-7,20170910-36544,Canal via San Rafael Transit Center,0,1293729,360066
36,20170910-7,20170910-36545,San Rafael Transit Center,1,1293728,360063
36,20170910-7,20170910-36546,Canal via San Rafael Transit Center,0,1293728,360066
17,20170910-8,20170910-17801,Sausalito via Mill Valley,1,1293792,170109
17,20170910-8,20170910-17802,San Rafael Transit Center via Mill Valley,0,1293792,170107
17,20170910-8,20170910-17803,Sausalito via Mill Valley,1,1293795,170109
17,20170910-8,20170910-17804,San Rafael Transit Center via Mill Valley,0,1293795,170107
17,20170910-8,20170910-17805,Sausalito via Mill Valley,1,1293792,170109
17,20170910-8,20170910-17806,San Rafael Transit Center via Mill Valley,0,1293792,170107
17,20170910-8,20170910-17807,Sausalito via Mill Valley,1,1293795,170109
17,20170910-8,20170910-17808,San Rafael Transit Center via Mill Valley,0,1293795,170107
17,20170910-8,20170910-17809,Sausalito via Mill Valley,1,1293792,170109
17,20170910-8,20170910-17810,San Rafael Transit Center via Mill Valley,0,1293792,170107
17,20170910-8,20170910-17811,Sausalito via Mill Valley,1,1293795,170109
17,20170910-8,20170910-17812,San Rafael Transit Center via Mill Valley,0,1293795,170107
17,20170910-8,20170910-17813,Sausalito via Mill Valley,1,1293792,170109
17,20170910-8,20170910-17814,San Rafael Transit Center via Mill Valley,0,1293792,170107
17,20170910-8,20170910-17815,Sausalito via Mill Valley,1,1293795,170109
17,20170910-8,20170910-17816,San Rafael Transit Center via Mill Valley,0,1293795,170107
17,20170910-8,20170910-17817,Sausalito via Mill Valley,1,1293792,170109
17,20170910-8,20170910-17818,San Rafael Transit Center via Mill Valley,0,1293792,170107
17,20170910-8,20170910-17819,Sausalito via Mill Valley,1,1293795,170109
17,20170910-8,20170910-17820,San Rafael Transit Center via Mill Valley,0,1293795,170107
17,20170910-8,20170910-17821,Sausalito via Mill Valley,1,1293792,170109
17,20170910-8,20170910-17822,San Rafael Transit Center via Mill Valley,0,1293792,170107
17,20170910-8,20170910-17823,Sausalito via Mill Valley,1,1293795,170109
17,20170910-8,20170910-17824,San Rafael Transit Center via Mill Valley,0,1293795,170107
17,20170910-8,20170910-17825,Sausalito via Mill Valley,1,1293792,170109
