timetable_id,route_id,direction_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday,route_label,service_notes,direction_label,orientation
27,313,1,20170828,20190101,1,1,1,1,1,0,0,Modesto/ Patterson,"Starting August 28, 2017 (Monday-Friday)",Southbound,horizontal
28,315,0,20170828,20190101,0,0,0,0,0,1,0,Modesto/ Riverbank/ Oakdale,"Starting August 28, 2017 (Saturday only)",Northbound,horizontal
29,315,0,20170828,20190101,1,1,1,1,1,0,0,Modesto/ Riverbank/ Oakdale,"Starting August 28, 2017 (Monday-Friday)",Northbound,horizontal
30,315,1,20170828,20190101,0,0,0,0,0,1,0,Modesto/ Riverbank/ Oakdale,"Starting August 28, 2017 (Saturday only)",Southbound,horizontal
31,315,1,20170828,20190101,1,1,1,1,1,0,0,Modesto/ Riverbank/ Oakdale,"Starting August 28, 2017 (Monday-Friday)",Southbound,horizontal
32,316,0,20160822,20190101,1,1,1,1,1,0,0,Modesto/ Turlock/ Merced,Year-round Calendar (Monday-Friday),Northbound,horizontal
33,316,1,20160822,20190101,1,1,1,1,1,0,0,Modesto/ Turlock/ Merced,Year-round Calendar (Monday-Friday),Southbound,horizontal
34,6042,0,20170301,20190101,0,0,0,0,0,1,0,Olive,Year Round (Saturday only),Clockwise,horizontal
35,6042,0,20170301,20190101,1,1,1,1,1,0,0,Olive,Year Round (Monday-Friday),Clockwise,horizontal
36,6045,0,20170301,20190101,0,0,0,0,0,1,0,Soderquist,Year Round (Saturday only),Outbound,horizontal
37,6045,0,20170301,20190101,1,1,1,1,1,0,0,Soderquist,Year Round (Monday-Friday),Outbound,horizontal
38,6045,1,20170301,20190101,0,0,0,0,0,1,0,Soderquist,Year Round (Saturday only),Inbound,horizontal
39,6045,1,20170301,20190101,1,1,1,1,1,0,0,Soderquist,Year Round (Monday-Friday),Inbound,horizontal
40,4978,0,20170828,20190101,1,1,1,1,1,0,0,StaRT BART Commuter,"Starting August 28, 2017 (Monday-Friday)",Eastbound,horizontal
41,4978,1,20170828,20190101,1,1,1,1,1,0,0,StaRT BART Commuter,"Starting August 28, 2017 (Monday-Friday)",Westbound,horizontal
42,319,,20160822,20190101,1,1,1,1,1,0,0,Waterford Dial-A-Ride,Year-round Calendar (Monday-Friday),,horizontal
43,317,0,20170828,20190101,0,0,0,0,0,1,0,Waterford / Modesto,"Starting August 28, 2017 (Saturday only)",(Loop),horizontal
44,317,0,20170828,20190101,1,1,1,1,1,0,0,Waterford / Modesto,"Starting August 28, 2017 (Monday-Friday)",(Loop),horizontal
45,1095,0,20170828,20190101,0,0,0,0,0,1,0,West-Gustine/Newman/Patterson/Crows Landing,"Starting August 28, 2017 (Saturday only)",Northbound,horizontal
46,1095,0,20170828,20190101,1,1,1,1,1,0,0,West-Gustine/Newman/Patterson/Crows Landing,"Starting August 28, 2017 (Monday-Friday)",Northbound,horizontal
47,1095,1,20170828,20190101,0,0,0,0,0,1,0,West-Gustine/Newman/Patterson/Crows Landing,"Starting August 28, 2017 (Saturday only)",Southbound,horizontal
48,1095,1,20170828,20190101,1,1,1,1,1,0,0,West-Gustine/Newman/Patterson/Crows Landing,"Starting August 28, 2017 (Monday-Friday)",Southbound,horizontal
