route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_short_name,bikes_allowed,wheelchair_accessible
11,73047,t515-sl4-p4BB-r3A,,0,3004,5a5d4ad9-e479-4bc5-b81a-0f46638bffa1,,0,0
11,73049,t515-sl3-p3F8-r54,,0,2020,5a5d4ad9-e479-4bc5-b81a-0f46638bffa1,,0,0
11,73049,t500-sl3-p4C7-r21,,0,13,585e63ce-1ca0-4e76-a0eb-a46be46c9b20,,0,0
11,73047,t500-sl4-p4C6-r3B,,0,3005,585e63ce-1ca0-4e76-a0eb-a46be46c9b20,,0,0
11,73047,t504-sl4-p4C6-r3A,,0,3004,585e63ce-1ca0-4e76-a0eb-a46be46c9b20,,0,0
11,73049,t504-sl3-p4C7-r22,,0,2016,585e63ce-1ca0-4e76-a0eb-a46be46c9b20,,0,0
11,73047,t507-sl4-p4C6-r3C,,0,3006,585e63ce-1ca0-4e76-a0eb-a46be46c9b20,,0,0
11,73047,t50B-sl4-p4C6-r3B,,0,3005,585e63ce-1ca0-4e76-a0eb-a46be46c9b20,,0,0
11,73049,t50B-sl3-p4C7-r21,,0,13,585e63ce-1ca0-4e76-a0eb-a46be46c9b20,,0,0
11,73047,t50E-sl4-p4C6-r3A,,0,3004,585e63ce-1ca0-4e76-a0eb-a46be46c9b20,,0,0
11,73047,t229-sl4-p4C6-r3C,,0,3006,585e63ce-1ca0-4e76-a0eb-a46be46c9b20,,0,0
11,73047,t513-sl4-p4C6-r3B,,0,3005,585e63ce-1ca0-4e76-a0eb-a46be46c9b20,,0,0
11,73049,t61-sl3-p4D1-r20,,1,2014,3591f3c9-3fd2-4f93-a342-9bfce15f8027,,0,0
11,73049,t4FB-sl3-p4E5-r21,,1,13,3591f3c9-3fd2-4f93-a342-9bfce15f8027,,0,0
11,73047,t4FB-sl4-p4E9-r3B,,1,3005,3591f3c9-3fd2-4f93-a342-9bfce15f8027,,0,0
11,73047,t4FF-sl4-p4E9-r3A,,1,3004,3591f3c9-3fd2-4f93-a342-9bfce15f8027,,0,0
11,73047,t502-sl4-p4EA-r3C,,1,3006,3591f3c9-3fd2-4f93-a342-9bfce15f8027,,0,0
11,73047,t506-sl4-p4EA-r3B,,1,3005,3591f3c9-3fd2-4f93-a342-9bfce15f8027,,0,0
11,73047,t50C-sl4-p4D0-r3C,,1,3006,3591f3c9-3fd2-4f93-a342-9bfce15f8027,,0,0
11,73049,t510-sl3-p4E4-r21,,1,13,3591f3c9-3fd2-4f93-a342-9bfce15f8027,,0,0
11,73047,t4BC-sl4-p4EB-r3A,,1,3004,3591f3c9-3fd2-4f93-a342-9bfce15f8027,,0,0
11,73049,t4F8-sl3-p4CA-r21,,0,13,a2ad2bef-7047-4c5e-ba28-1a83e4cfcfae,,0,0
11,73049,t507-sl3-p4CA-r20,,0,2014,a2ad2bef-7047-4c5e-ba28-1a83e4cfcfae,,0,0
11,73048,t674-sl2-p4DE-rB,,1,1101,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73049,t67F-sl3-p4E6-r20,,1,2014,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73048,t676-sl2-p4E0-rB,,1,1101,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
11,73047,t687-sl4-p4D2-r3B,,1,3005,cb1f5bae-8fc3-4b92-baf9-fc259b50151a,,0,0
