timetable_id,stop_id,stop_sequence,stop_name,connected_routes
3,757151,61,Geyserville Ave. & Tzabaco Creek Rd.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757152,62,Geyserville Ave. & Walden St.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757153,63,Geyserville Ave. (Geyserville Park & Ride),"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757154,64,Geyserville Ave. & Geysers Ridge Rd.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757155,65,Geyserville Ave. & Canyon Rd.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757156,66,Geyserville Rd. & East of Hwy. 101,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,2335914,67,Geyserville Ave. & Barilani Rd.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757157,68,Geyserville Rd. & Zanzi Ln.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757158,69,Asti Rd. & Washington School Rd.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757159,70,Asti,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757160,71,Asti Rd. & Theresa Dr.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757161,72,Theresa Dr.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757176,73,Dutcher Creek Rd. & Hiatt Rd.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757162,74,Cloverdale Blvd. & Sandholm Dr.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757163,75,Cloverdale Blvd. & Church Ln.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
