shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence,shape_dist_traveled
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.3864722,37.8070715,7,1533.27944510
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.3908281,37.8106655,8,2086.68940390
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.3908281,37.8106655,9,2086.68940390
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.3908281,37.8106655,10,2086.68940390
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.3970079,37.8135982,11,2720.78535750
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.3970079,37.8135982,12,2720.78535750
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4041533,37.8148357,13,3364.78120500
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4041533,37.8148357,14,3364.78120500
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.411406,37.8148187,15,4003.40431430
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.411406,37.8148187,16,4003.40431430
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4143672,37.8134456,17,4305.41817100
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4143672,37.8134456,18,4305.41817100
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4141097,37.8111232,19,4564.18709300
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.412259,37.809525,20,4805.07290810
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.412259,37.809525,21,4805.07290810
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4122599,37.8095267,22,4805.28007410
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4122635,37.8095361,23,4806.36627710
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4122635,37.8095361,24,4806.36627710
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4349022,37.8257855,25,7494.52737590
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4349022,37.8257855,26,7494.52737590
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4349022,37.8257855,27,7494.52737590
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4484634,37.8421903,28,9671.80597140
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4484634,37.8421903,29,9671.80597150
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.452755,37.8583204,30,11501.54812460
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.452755,37.8583204,31,11501.54812460
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4460602,37.8652322,32,12468.81825190
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4352047,37.8686935,33,13498.36923320
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4352047,37.8686935,34,13498.36923320
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4352047,37.8686935,35,13498.36923320
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4352047,37.8686935,36,13498.36923320
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4352047,37.8686935,37,13498.36923330
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.4352047,37.8686935,38,13498.36923330
499ef578-d18e-46b4-978b-f6d0d64fbcf0,-122.435241,37.868787,39,13509.22183280
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.412259,37.809525,1,0.00000000
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.4168777,37.8140559,2,646.77590030
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.4168777,37.8140559,3,646.77590030
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.4227142,37.8206328,4,1539.51822330
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.4227142,37.8206328,5,1539.51822330
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.4306965,37.8302599,6,2818.44110940
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.4306965,37.8302599,7,2818.44110940
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.4367905,37.8389367,8,3920.83996650
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.4367905,37.8389367,9,3920.83996650
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.4429703,37.8487647,10,5139.77683690
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.4553312,37.8725697,11,7997.11859200
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.4553312,37.8725697,12,7997.11859200
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.4553312,37.8725697,13,7997.11859200
682cf343-d945-49d5-8bf5-9ebadf4a9196,-122.4550724,37.8728886,14,8039.20700620
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3934728,37.7955169,1,0.00000000
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3882961,37.7993404,2,622.86759390
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3882961,37.7993404,3,622.86759390
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3856354,37.803206,4,1111.74565340
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3856354,37.803206,5,1111.74565340
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3852921,37.8074105,6,1579.39433510
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3852921,37.8074105,7,1579.39433510
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3875237,37.811547,8,2078.80035300
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3875237,37.811547,9,2078.80035300
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3930168,37.8162257,10,2788.47108140
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3930168,37.8162257,11,2788.47108140
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3930168,37.8162257,12,2788.47108140
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3992825,37.8180564,13,3376.39155180
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3992825,37.8180564,14,3376.39155180
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.3992825,37.8180564,15,3376.39155180
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4053764,37.8190056,16,3923.20310820
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4053764,37.8190056,17,3923.20310820
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4106121,37.8186666,18,4385.72716180
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4106121,37.8186666,19,4385.72716180
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.412672,37.8170393,20,4641.69483060
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.412672,37.8170393,21,4641.69483060
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4130154,37.8136491,22,5019.20368700
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4122601,37.8095266,23,5481.57005480
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4122601,37.8095266,24,5481.57005480
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4194527,37.8172427,25,6546.74211890
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4194527,37.8172427,26,6546.74211890
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4258041,37.8237516,27,7460.33310520
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4258041,37.8237516,28,7460.33310520
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4335289,37.8340561,29,8790.97441800
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4335289,37.8340561,30,8790.97441800
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4378204,37.8401568,31,9566.35994530
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4378204,37.8401568,32,9566.35994540
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4447727,37.8500524,33,10823.66388390
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4447727,37.8500524,34,10823.66388390
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4503517,37.8588625,35,11917.86355560
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4503517,37.8588625,36,11917.86355560
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4536991,37.865571,37,12718.60942810
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4553323,37.8725713,38,13508.78327770
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4553323,37.8725713,39,13508.78327770
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4553323,37.8725713,40,13508.78327770
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4553323,37.8725713,41,13508.78327770
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4553323,37.8725713,42,13508.78327770
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4553323,37.8725713,43,13508.78327770
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4553323,37.8725713,44,13508.78327770
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.4553323,37.8725713,45,13508.78327780
8dca5319-fb37-4cc8-adbe-01d5560f572d,-122.455382,37.872644,46,13517.96087760
a23b54a1-89c6-4efd-8395-8d877f0a64b5,-122.435241,37.868787,1,0.00000000
a23b54a1-89c6-4efd-8395-8d877f0a64b5,-122.4413824,37.8687556,2,540.38605520
a23b54a1-89c6-4efd-8395-8d877f0a64b5,-122.4413824,37.8687556,3,540.38605520
a23b54a1-89c6-4efd-8395-8d877f0a64b5,-122.4472189,37.8665873,4,1107.53174350
a23b54a1-89c6-4efd-8395-8d877f0a64b5,-122.4472189,37.8665873,5,1107.53174350
a23b54a1-89c6-4efd-8395-8d877f0a64b5,-122.4498796,37.8613359,6,1735.67719960
a23b54a1-89c6-4efd-8395-8d877f0a64b5,-122.4474879,37.8526703,7,2720.26125750
a23b54a1-89c6-4efd-8395-8d877f0a64b5,-122.4474879,37.8526703,8,2720.26125750
a23b54a1-89c6-4efd-8395-8d877f0a64b5,-122.4154186,37.8120895,9,8036.07368620
a23b54a1-89c6-4efd-8395-8d877f0a64b5,-122.4122684,37.8095491,10,8431.61713840
a23b54a1-89c6-4efd-8395-8d877f0a64b5,-122.4122684,37.8095491,11,8431.61713840
a23b54a1-89c6-4efd-8395-8d877f0a64b5,-122.412259,37.809525,12,8434.42012610
c39b4994-b2c7-4af0-b000-9bf28d6a3427,-122.412259,37.809525,1,0.00000000
c39b4994-b2c7-4af0-b000-9bf28d6a3427,-122.477686,37.856185,2,7745.63545240
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.412259,37.809525,1,0.00000000
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.412293,37.809581,2,6.89911530
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.413399,37.810829,3,176.22971650
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.4152,37.812629,4,431.30946070
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.4161,37.813426,5,550.07770930
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.417161,37.814357,6,689.38415600
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.41829,37.815364,7,838.96753870
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.423752,37.819618,8,1512.93365810
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.424958,37.820564,9,1662.26540000
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.426888,37.82209,10,1902.18887000
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.428689,37.823406,11,2117.77831590
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.431084,37.825462,12,2428.48355770
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.432351,37.827091,13,2640.93108340
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.433854,37.829151,14,2905.10435850
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.435074,37.831226,15,3159.22717480
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.437432,37.83612,16,3740.73852610
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.439034,37.838806,17,4070.53609010
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.439766,37.840122,18,4230.18358190
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.440735,37.84185,19,4440.09045000
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.441681,37.84307,20,4599.05526280
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.442795,37.844829,21,4817.53177300
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.444085,37.846527,22,5037.55761010
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.445031,37.848354,23,5256.77057950
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.445801,37.849914,24,5442.71040940
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.447091,37.85181,25,5681.82627270
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.44732,37.852302,26,5740.03549470
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.44732,37.852302,27,5740.03549470
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.448029,37.853843,28,5922.10289920
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.448891,37.855541,29,6125.26488540
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.449837,37.857234,30,6330.79313160
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.450348,37.858726,31,6502.39283920
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.450654,37.859573,32,6600.18512510
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.450844,37.860454,33,6699.38981000
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.451081,37.862625,34,6941.25829200
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.45102,37.863166,35,7001.54542030
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.450783,37.863723,36,7066.79173430
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.450264,37.864418,37,7156.43748490
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.449318,37.865501,38,7302.65223720
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.447823,37.866935,39,7509.14291440
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.446923,37.867725,40,7627.29527480
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.446068,37.868347,41,7729.40307540
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.444832,37.869186,42,7872.57962950
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.44394,37.869533,43,7960.00586800
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.44336,37.86967,44,8013.25607680
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.442513,37.869747,45,8088.27005510
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.441094,37.869796,46,8213.24279680
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.440323,37.86977,47,8281.14254590
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.439454,37.86972,48,8357.80489870
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.438309,37.869541,49,8460.49121560
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.437325,37.869377,50,8548.96418950
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.436722,37.869251,51,8603.83324880
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.436097,37.869064,52,8662.61250710
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.435509,37.868919,53,8716.79517770
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.435326,37.868873,54,8733.68718850
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.435219,37.868801,55,8746.03641420
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.435219,37.868801,56,8746.03641420
dff0f20d-af82-481f-97f4-4b34004a9acf,-122.435202,37.8686924,57,8758.17872910
