timetable_id,stop_id,stop_sequence,stop_name,connected_routes
10,808858,26,Clark at Oak Ridge Park,"5/, 61/"
10,2328650,27,Stillwell at Rhinestone (Greenbelt),5/
10,808860,28,Stillwell at Cameo,"5/, 61/"
10,808861,29,Oak Knolls at Kenneth,"5/, 61/"
10,808862,30,Oak Knolls at Tilbury,"5/, 61/"
10,808863,31,Bradley at Patterson,"5/, 61/"
10,808865,32,Bradley at Village Dr,"5/, 61/"
10,808866,33,Bradley at Parkland,"5/, 61/"
10,808867,34,Foster at Bradley (Righetti High School),"5/, 61/"
10,808868,35,Foster at Hillview,"5/, 61/"
10,808869,36,Foster at YOYO Youth Center,"5/, 61/"
10,808870,37,Foster at Dartmouth,"5/, 61/"
10,808871,38,Foster at Jetty,"5/, 61/"
10,2328651,39,Orcutt Rd at Lakeview (Evergreen Shopping Ctr),"5/, 6/"
10,808873,40,Broadway at Starbuck's,"5/, 6/, 61/, 62/, 7/"
10,808750,41,McCoy at FoodMaxx,"2/, 5/, 6/, 61/, 62/, 7/"
10,808751,42,Miller at Betteravia (County Government Center),"2/, 5/, 6/, 62/"
10,808749,43,Betteravia at Target,"2/, 5/, 6/, 61/"
10,808874,44,Broadway at CVS Pharmacy,"5/, 6/, 61/"
10,808875,45,Broadway at Newlove,"5/, 6/, 61/"
10,808876,46,Broadway at Battles,"5/, 6/, 61/"
10,808837,47,Broadway at Enos,"5/, 6/"
10,808878,48,Broadway at Morrison (Across Santa Maria High School),"5/, 6/, 61/"
10,808879,49,Broadway at Jones,"5/, 6/, 61/"
10,808950,50,Main at Broadway (North Town Center Mall),"1/, 2/, 5/, 6/, 61/, 62/"
10,808728,51,Miller at Orange (Cook),"1/, 2/, 3/, 4/, 5/, 6/, 61/"
10,808706,52,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
11,808706,1,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
11,808834,2,Town Center Mall,"1/, 2/, 4/, 5/, 6/, 61/, 62/, /Guadalupe Flyer"
11,808835,3,Broadway at Jones,"5/, 6/, 61/"
11,808836,4,Broadway at Morrison (Santa Maria High School),"5/, 6/, 61/"
11,808877,5,Broadway at Stowell,"5/, 6/, 61/, /The Breeze 100"
11,808838,6,Broadway at Newlove,"5/, 6/, 61/"
11,808839,7,Broadway at Carmen Ln,"5/, 6/, 61/"
11,808840,8,Betteravia at Panda Express,"5/, 6/, 62/, 7/, /7 Evening, 8/"
11,808841,9,McCoy at Albertsons,"5/, 6/, 61/, 62/, 7/, /7 Evening, 8/"
11,808880,10,Orcutt Rd at Lakeview,"5/, 6/"
11,808881,11,Foster Rd at Michelle,6/
11,808882,12,Foster Rd at Lockford,6/
11,808883,13,Bradley at Foster Rd (Righetti High School),6/
11,808884,14,Bradley at Country Hill,6/
11,808885,15,Bradley at Basque,6/
11,808886,16,Oak Knolls at Sweetbriar,6/
11,808887,17,Oak Knolls at Harmony Ln,6/
11,808888,18,Stillwell at Cameo (Green Belt),6/
11,808889,19,Clark at Kenneth,6/
11,808890,20,Clark Ave at Oak Knolls Shopping Center,6/
11,808956,21,Rice Ranch at Domino,6/
11,808891,22,Rice Ranch at Princeton,6/
11,808892,23,Rice Ranch Rd at Orcutt Rd,6/
11,808893,24,Orcutt Rd at Valley View,6/
11,808894,25,Orcutt Rd at Clark,6/
11,808895,26,Clark Ave at Pacific,6/
11,808896,27,Blosser Rd at Old Mill,6/
11,808844,28,Airport Mobile Home Park,"5/, 6/, 61/"
11,2329734,29,Foster at Probation,6/
11,808899,30,Foster at Foodbank,"6/, 61/"
11,2328651,31,Orcutt Rd at Lakeview (Evergreen Shopping Ctr),"5/, 6/"
11,808873,32,Broadway at Starbuck's,"5/, 6/, 61/, 62/, 7/"
11,808750,33,McCoy at FoodMaxx,"2/, 5/, 6/, 61/, 62/, 7/"
11,808751,34,Miller at Betteravia (County Government Center),"2/, 5/, 6/, 62/"
11,808749,35,Betteravia at Target,"2/, 5/, 6/, 61/"
11,808874,36,Broadway at CVS Pharmacy,"5/, 6/, 61/"
11,808875,37,Broadway at Newlove,"5/, 6/, 61/"
11,808876,38,Broadway at Battles,"5/, 6/, 61/"
11,808837,39,Broadway at Enos,"5/, 6/"
11,808878,40,Broadway at Morrison (Across Santa Maria High School),"5/, 6/, 61/"
11,808879,41,Broadway at Jones,"5/, 6/, 61/"
11,808950,42,Main at Broadway (North Town Center Mall),"1/, 2/, 5/, 6/, 61/, 62/"
11,808728,43,Miller at Orange (Cook),"1/, 2/, 3/, 4/, 5/, 6/, 61/"
11,808706,44,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
12,808706,1,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
12,808834,2,Town Center Mall,"1/, 2/, 4/, 5/, 6/, 61/, 62/, /Guadalupe Flyer"
12,808835,3,Broadway at Jones,"5/, 6/, 61/"
12,808836,4,Broadway at Morrison (Santa Maria High School),"5/, 6/, 61/"
12,808877,5,Broadway at Stowell,"5/, 6/, 61/, /The Breeze 100"
12,808838,6,Broadway at Newlove,"5/, 6/, 61/"
12,808839,7,Broadway at Carmen Ln,"5/, 6/, 61/"
12,808840,8,Betteravia at Panda Express,"5/, 6/, 62/, 7/, /7 Evening, 8/"
12,808841,9,McCoy at Albertsons,"5/, 6/, 61/, 62/, 7/, /7 Evening, 8/"
12,808880,10,Orcutt Rd at Lakeview,"5/, 6/"
12,808881,11,Foster Rd at Michelle,6/
12,808882,12,Foster Rd at Lockford,6/
12,808883,13,Bradley at Foster Rd (Righetti High School),6/
12,808884,14,Bradley at Country Hill,6/
12,808885,15,Bradley at Basque,6/
12,808886,16,Oak Knolls at Sweetbriar,6/
12,808887,17,Oak Knolls at Harmony Ln,6/
12,808888,18,Stillwell at Cameo (Green Belt),6/
12,808889,19,Clark at Kenneth,6/
12,808890,20,Clark Ave at Oak Knolls Shopping Center,6/
12,808956,21,Rice Ranch at Domino,6/
12,808891,22,Rice Ranch at Princeton,6/
12,808892,23,Rice Ranch Rd at Orcutt Rd,6/
12,808893,24,Orcutt Rd at Valley View,6/
12,808894,25,Orcutt Rd at Clark,6/
12,808895,26,Clark Ave at Pacific,6/
12,808896,27,Blosser Rd at Old Mill,6/
12,808844,28,Airport Mobile Home Park,"5/, 6/, 61/"
12,2329734,29,Foster at Probation,6/
12,808899,30,Foster at Foodbank,"6/, 61/"
12,2328651,31,Orcutt Rd at Lakeview (Evergreen Shopping Ctr),"5/, 6/"
12,808873,32,Broadway at Starbuck's,"5/, 6/, 61/, 62/, 7/"
12,808750,33,McCoy at FoodMaxx,"2/, 5/, 6/, 61/, 62/, 7/"
12,808751,34,Miller at Betteravia (County Government Center),"2/, 5/, 6/, 62/"
12,808749,35,Betteravia at Target,"2/, 5/, 6/, 61/"
12,808874,36,Broadway at CVS Pharmacy,"5/, 6/, 61/"
12,808875,37,Broadway at Newlove,"5/, 6/, 61/"
