trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops
t_158536_b_2753_tn_10,,,768447,12,,0,0,4858.09633930078,0,0
t_158536_b_2753_tn_10,,,768326,13,,0,0,5099.09579786186,0,0
t_158536_b_2753_tn_10,,,768315,14,,0,0,5577.83901918447,0,0
t_158536_b_2753_tn_10,,,768316,15,,0,0,5892.00230615608,0,0
t_158536_b_2753_tn_10,,,768317,16,,0,0,6519.6861119357,0,0
t_158536_b_2753_tn_10,11:04:00,11:04:00,768530,17,,0,0,7127.81676788157,0,0
t_158536_b_2753_tn_10,,,768477,18,,0,0,7616.13314768659,0,0
t_158536_b_2753_tn_10,11:09:00,11:09:00,768525,19,,0,0,9124.71457395969,0,0
t_158536_b_2753_tn_10,,,768460,20,,0,0,10843.2005237106,0,0
t_158536_b_2753_tn_10,,,768448,21,,0,0,11546.1361688968,0,0
t_158536_b_2753_tn_10,,,768443,22,,0,0,11887.4809122468,0,0
t_158536_b_2753_tn_10,,,768469,23,,0,0,12190.1530355881,0,0
t_158536_b_2753_tn_10,11:15:00,11:15:00,768471,24,,0,0,12367.9880675194,0,0
t_158536_b_2753_tn_10,,,768441,25,,0,0,12674.8930886308,0,0
t_158536_b_2753_tn_10,,,768474,26,,0,0,12975.8790144303,0,0
t_158536_b_2753_tn_10,,,768453,27,,0,0,13161.9702499764,0,0
t_158536_b_2753_tn_10,,,768438,28,,0,0,13435.9548102136,0,0
t_158536_b_2753_tn_10,,,768434,29,,0,0,13919.460614623,0,0
t_158536_b_2753_tn_10,,,768432,30,,0,0,14164.7971052288,0,0
t_158536_b_2753_tn_10,,,768429,31,,0,0,14465.6969820489,0,0
t_158536_b_2753_tn_10,11:25:00,11:25:00,768348,32,,0,0,15784.9087869106,0,0
t_158536_b_2753_tn_10,,,768521,33,,0,0,16064.7155119766,0,0
t_158536_b_2753_tn_10,,,768421,34,,0,0,17456.3344106654,0,0
t_158536_b_2753_tn_10,,,768456,35,,0,0,18528.4902527919,0,0
t_158536_b_2753_tn_10,,,768451,36,,0,0,19367.7236217585,0,0
t_158536_b_2753_tn_10,,,768482,37,,0,0,19651.727937419,0,0
t_158536_b_2753_tn_10,,,768459,38,,0,0,20018.4243796739,0,0
t_158536_b_2753_tn_10,11:38:00,11:38:00,768444,39,,0,0,20210.2187506198,0,0
t_158536_b_2753_tn_10,,,768467,40,,0,0,20548.3387354132,0,0
t_158536_b_2753_tn_10,11:41:00,11:41:00,768424,41,,0,0,21551.4672210114,0,0
t_158536_b_2753_tn_10,,,768418,42,,0,0,21884.3386654321,0,0
t_158536_b_2753_tn_10,,,768435,43,,0,0,22317.9243813076,0,0
t_158536_b_2753_tn_10,,,768422,44,,0,0,22863.888015838,0,0
t_158536_b_2753_tn_10,,,768425,45,,0,0,23405.2759732485,0,0
t_158536_b_2753_tn_10,,,768541,46,,0,0,24788.2231359594,0,0
t_158536_b_2753_tn_10,11:51:00,11:51:00,768583,47,,0,0,25030.92440028,0,0
t_158536_b_2753_tn_11,11:15:00,11:15:00,768583,1,,0,0,0,0,0
t_158536_b_2753_tn_11,11:18:00,11:18:00,768452,2,,0,0,1423.43650551189,0,0
t_158536_b_2753_tn_11,,,768428,3,,0,0,1658.60703896329,0,0
t_158536_b_2753_tn_11,,,768431,4,,0,0,1899.27294151705,0,0
t_158536_b_2753_tn_11,,,768433,5,,0,0,2341.75101142137,0,0
t_158536_b_2753_tn_11,,,768463,6,,0,0,2603.40839941618,0,0
t_158536_b_2753_tn_11,,,768437,7,,0,0,3214.76564702194,0,0
t_158536_b_2753_tn_11,11:22:00,11:22:00,768464,8,,0,0,3646.66436268227,0,0
t_158536_b_2753_tn_11,,,768442,9,,0,0,3890.63196371115,0,0
t_158536_b_2753_tn_11,,,768314,10,,0,0,4232.29592153142,0,0
t_158536_b_2753_tn_11,,,768455,11,,0,0,4465.61089184314,0,0
t_158536_b_2753_tn_11,,,768447,12,,0,0,4858.09633930078,0,0
t_158536_b_2753_tn_11,,,768326,13,,0,0,5099.09579786186,0,0
t_158536_b_2753_tn_11,,,768315,14,,0,0,5577.83901918447,0,0
t_158536_b_2753_tn_11,,,768316,15,,0,0,5892.00230615608,0,0
t_158536_b_2753_tn_11,,,768317,16,,0,0,6519.6861119357,0,0
t_158536_b_2753_tn_11,11:34:00,11:34:00,768530,17,,0,0,7127.81676788157,0,0
t_158536_b_2753_tn_11,,,768477,18,,0,0,7616.13314768659,0,0
t_158536_b_2753_tn_11,11:39:00,11:39:00,768525,19,,0,0,9124.71457395969,0,0
t_158536_b_2753_tn_11,,,768460,20,,0,0,10843.2005237106,0,0
t_158536_b_2753_tn_11,,,768448,21,,0,0,11546.1361688968,0,0
t_158536_b_2753_tn_11,,,768443,22,,0,0,11887.4809122468,0,0
t_158536_b_2753_tn_11,,,768469,23,,0,0,12190.1530355881,0,0
t_158536_b_2753_tn_11,11:45:00,11:45:00,768471,24,,0,0,12367.9880675194,0,0
t_158536_b_2753_tn_11,,,768441,25,,0,0,12674.8930886308,0,0
t_158536_b_2753_tn_11,,,768474,26,,0,0,12975.8790144303,0,0
t_158536_b_2753_tn_11,,,768453,27,,0,0,13161.9702499764,0,0
t_158536_b_2753_tn_11,,,768438,28,,0,0,13435.9548102136,0,0
t_158536_b_2753_tn_11,,,768434,29,,0,0,13919.460614623,0,0
t_158536_b_2753_tn_11,,,768432,30,,0,0,14164.7971052288,0,0
t_158536_b_2753_tn_11,,,768429,31,,0,0,14465.6969820489,0,0
t_158536_b_2753_tn_11,11:55:00,11:55:00,768348,32,,0,0,15784.9087869106,0,0
t_158536_b_2753_tn_11,,,768521,33,,0,0,16064.7155119766,0,0
t_158536_b_2753_tn_11,,,768421,34,,0,0,17456.3344106654,0,0
t_158536_b_2753_tn_11,,,768456,35,,0,0,18528.4902527919,0,0
t_158536_b_2753_tn_11,,,768451,36,,0,0,19367.7236217585,0,0
t_158536_b_2753_tn_11,,,768482,37,,0,0,19651.727937419,0,0
t_158536_b_2753_tn_11,,,768459,38,,0,0,20018.4243796739,0,0
t_158536_b_2753_tn_11,12:08:00,12:08:00,768444,39,,0,0,20210.2187506198,0,0
t_158536_b_2753_tn_11,,,768467,40,,0,0,20548.3387354132,0,0
t_158536_b_2753_tn_11,12:11:00,12:11:00,768424,41,,0,0,21551.4672210114,0,0
t_158536_b_2753_tn_11,,,768418,42,,0,0,21884.3386654321,0,0
t_158536_b_2753_tn_11,,,768435,43,,0,0,22317.9243813076,0,0
t_158536_b_2753_tn_11,,,768422,44,,0,0,22863.888015838,0,0
t_158536_b_2753_tn_11,,,768425,45,,0,0,23405.2759732485,0,0
t_158536_b_2753_tn_11,,,768541,46,,0,0,24788.2231359594,0,0
t_158536_b_2753_tn_11,12:21:00,12:21:00,768583,47,,0,0,25030.92440028,0,0
t_158536_b_2753_tn_12,11:45:00,11:45:00,768583,1,,0,0,0,0,0
t_158536_b_2753_tn_12,11:48:00,11:48:00,768452,2,,0,0,1423.43650551189,0,0
t_158536_b_2753_tn_12,,,768428,3,,0,0,1658.60703896329,0,0
t_158536_b_2753_tn_12,,,768431,4,,0,0,1899.27294151705,0,0
t_158536_b_2753_tn_12,,,768433,5,,0,0,2341.75101142137,0,0
t_158536_b_2753_tn_12,,,768463,6,,0,0,2603.40839941618,0,0
t_158536_b_2753_tn_12,,,768437,7,,0,0,3214.76564702194,0,0
t_158536_b_2753_tn_12,11:52:00,11:52:00,768464,8,,0,0,3646.66436268227,0,0
t_158536_b_2753_tn_12,,,768442,9,,0,0,3890.63196371115,0,0
t_158536_b_2753_tn_12,,,768314,10,,0,0,4232.29592153142,0,0
t_158536_b_2753_tn_12,,,768455,11,,0,0,4465.61089184314,0,0
t_158536_b_2753_tn_12,,,768447,12,,0,0,4858.09633930078,0,0
t_158536_b_2753_tn_12,,,768326,13,,0,0,5099.09579786186,0,0
t_158536_b_2753_tn_12,,,768315,14,,0,0,5577.83901918447,0,0
t_158536_b_2753_tn_12,,,768316,15,,0,0,5892.00230615608,0,0
t_158536_b_2753_tn_12,,,768317,16,,0,0,6519.6861119357,0,0
t_158536_b_2753_tn_12,12:04:00,12:04:00,768530,17,,0,0,7127.81676788157,0,0
t_158536_b_2753_tn_12,,,768477,18,,0,0,7616.13314768659,0,0
t_158536_b_2753_tn_12,12:09:00,12:09:00,768525,19,,0,0,9124.71457395969,0,0
t_158536_b_2753_tn_12,,,768460,20,,0,0,10843.2005237106,0,0
t_158536_b_2753_tn_12,,,768448,21,,0,0,11546.1361688968,0,0
t_158536_b_2753_tn_12,,,768443,22,,0,0,11887.4809122468,0,0
t_158536_b_2753_tn_12,,,768469,23,,0,0,12190.1530355881,0,0
t_158536_b_2753_tn_12,12:15:00,12:15:00,768471,24,,0,0,12367.9880675194,0,0
t_158536_b_2753_tn_12,,,768441,25,,0,0,12674.8930886308,0,0
t_158536_b_2753_tn_12,,,768474,26,,0,0,12975.8790144303,0,0
t_158536_b_2753_tn_12,,,768453,27,,0,0,13161.9702499764,0,0
t_158536_b_2753_tn_12,,,768438,28,,0,0,13435.9548102136,0,0
t_158536_b_2753_tn_12,,,768434,29,,0,0,13919.460614623,0,0
t_158536_b_2753_tn_12,,,768432,30,,0,0,14164.7971052288,0,0
t_158536_b_2753_tn_12,,,768429,31,,0,0,14465.6969820489,0,0
t_158536_b_2753_tn_12,12:25:00,12:25:00,768348,32,,0,0,15784.9087869106,0,0
t_158536_b_2753_tn_12,,,768521,33,,0,0,16064.7155119766,0,0
t_158536_b_2753_tn_12,,,768421,34,,0,0,17456.3344106654,0,0
t_158536_b_2753_tn_12,,,768456,35,,0,0,18528.4902527919,0,0
t_158536_b_2753_tn_12,,,768451,36,,0,0,19367.7236217585,0,0
t_158536_b_2753_tn_12,,,768482,37,,0,0,19651.727937419,0,0
t_158536_b_2753_tn_12,,,768459,38,,0,0,20018.4243796739,0,0
t_158536_b_2753_tn_12,12:38:00,12:38:00,768444,39,,0,0,20210.2187506198,0,0
t_158536_b_2753_tn_12,,,768467,40,,0,0,20548.3387354132,0,0
t_158536_b_2753_tn_12,12:41:00,12:41:00,768424,41,,0,0,21551.4672210114,0,0
t_158536_b_2753_tn_12,,,768418,42,,0,0,21884.3386654321,0,0
t_158536_b_2753_tn_12,,,768435,43,,0,0,22317.9243813076,0,0
t_158536_b_2753_tn_12,,,768422,44,,0,0,22863.888015838,0,0
t_158536_b_2753_tn_12,,,768425,45,,0,0,23405.2759732485,0,0
t_158536_b_2753_tn_12,,,768541,46,,0,0,24788.2231359594,0,0
t_158536_b_2753_tn_12,12:51:00,12:51:00,768583,47,,0,0,25030.92440028,0,0
t_158536_b_2753_tn_13,12:15:00,12:15:00,768583,1,,0,0,0,0,0
t_158536_b_2753_tn_13,12:18:00,12:18:00,768452,2,,0,0,1423.43650551189,0,0
t_158536_b_2753_tn_13,,,768428,3,,0,0,1658.60703896329,0,0
t_158536_b_2753_tn_13,,,768431,4,,0,0,1899.27294151705,0,0
t_158536_b_2753_tn_13,,,768433,5,,0,0,2341.75101142137,0,0
t_158536_b_2753_tn_13,,,768463,6,,0,0,2603.40839941618,0,0
t_158536_b_2753_tn_13,,,768437,7,,0,0,3214.76564702194,0,0
t_158536_b_2753_tn_13,12:22:00,12:22:00,768464,8,,0,0,3646.66436268227,0,0
t_158536_b_2753_tn_13,,,768442,9,,0,0,3890.63196371115,0,0
t_158536_b_2753_tn_13,,,768314,10,,0,0,4232.29592153142,0,0
t_158536_b_2753_tn_13,,,768455,11,,0,0,4465.61089184314,0,0
t_158536_b_2753_tn_13,,,768447,12,,0,0,4858.09633930078,0,0
t_158536_b_2753_tn_13,,,768326,13,,0,0,5099.09579786186,0,0
t_158536_b_2753_tn_13,,,768315,14,,0,0,5577.83901918447,0,0
t_158536_b_2753_tn_13,,,768316,15,,0,0,5892.00230615608,0,0
t_158536_b_2753_tn_13,,,768317,16,,0,0,6519.6861119357,0,0
t_158536_b_2753_tn_13,12:34:00,12:34:00,768530,17,,0,0,7127.81676788157,0,0
t_158536_b_2753_tn_13,,,768477,18,,0,0,7616.13314768659,0,0
t_158536_b_2753_tn_13,12:39:00,12:39:00,768525,19,,0,0,9124.71457395969,0,0
t_158536_b_2753_tn_13,,,768460,20,,0,0,10843.2005237106,0,0
t_158536_b_2753_tn_13,,,768448,21,,0,0,11546.1361688968,0,0
t_158536_b_2753_tn_13,,,768443,22,,0,0,11887.4809122468,0,0
t_158536_b_2753_tn_13,,,768469,23,,0,0,12190.1530355881,0,0
t_158536_b_2753_tn_13,12:45:00,12:45:00,768471,24,,0,0,12367.9880675194,0,0
t_158536_b_2753_tn_13,,,768441,25,,0,0,12674.8930886308,0,0
t_158536_b_2753_tn_13,,,768474,26,,0,0,12975.8790144303,0,0
t_158536_b_2753_tn_13,,,768453,27,,0,0,13161.9702499764,0,0
t_158536_b_2753_tn_13,,,768438,28,,0,0,13435.9548102136,0,0
t_158536_b_2753_tn_13,,,768434,29,,0,0,13919.460614623,0,0
t_158536_b_2753_tn_13,,,768432,30,,0,0,14164.7971052288,0,0
t_158536_b_2753_tn_13,,,768429,31,,0,0,14465.6969820489,0,0
t_158536_b_2753_tn_13,12:55:00,12:55:00,768348,32,,0,0,15784.9087869106,0,0
t_158536_b_2753_tn_13,,,768521,33,,0,0,16064.7155119766,0,0
t_158536_b_2753_tn_13,,,768421,34,,0,0,17456.3344106654,0,0
t_158536_b_2753_tn_13,,,768456,35,,0,0,18528.4902527919,0,0
t_158536_b_2753_tn_13,,,768451,36,,0,0,19367.7236217585,0,0
t_158536_b_2753_tn_13,,,768482,37,,0,0,19651.727937419,0,0
t_158536_b_2753_tn_13,,,768459,38,,0,0,20018.4243796739,0,0
t_158536_b_2753_tn_13,13:08:00,13:08:00,768444,39,,0,0,20210.2187506198,0,0
t_158536_b_2753_tn_13,,,768467,40,,0,0,20548.3387354132,0,0
t_158536_b_2753_tn_13,13:11:00,13:11:00,768424,41,,0,0,21551.4672210114,0,0
t_158536_b_2753_tn_13,,,768418,42,,0,0,21884.3386654321,0,0
t_158536_b_2753_tn_13,,,768435,43,,0,0,22317.9243813076,0,0
t_158536_b_2753_tn_13,,,768422,44,,0,0,22863.888015838,0,0
t_158536_b_2753_tn_13,,,768425,45,,0,0,23405.2759732485,0,0
t_158536_b_2753_tn_13,,,768541,46,,0,0,24788.2231359594,0,0
t_158536_b_2753_tn_13,13:21:00,13:21:00,768583,47,,0,0,25030.92440028,0,0
t_158536_b_2753_tn_14,12:45:00,12:45:00,768583,1,,0,0,0,0,0
t_158536_b_2753_tn_14,12:48:00,12:48:00,768452,2,,0,0,1423.43650551189,0,0
t_158536_b_2753_tn_14,,,768428,3,,0,0,1658.60703896329,0,0
t_158536_b_2753_tn_14,,,768431,4,,0,0,1899.27294151705,0,0
t_158536_b_2753_tn_14,,,768433,5,,0,0,2341.75101142137,0,0
t_158536_b_2753_tn_14,,,768463,6,,0,0,2603.40839941618,0,0
t_158536_b_2753_tn_14,,,768437,7,,0,0,3214.76564702194,0,0
t_158536_b_2753_tn_14,12:52:00,12:52:00,768464,8,,0,0,3646.66436268227,0,0
t_158536_b_2753_tn_14,,,768442,9,,0,0,3890.63196371115,0,0
t_158536_b_2753_tn_14,,,768314,10,,0,0,4232.29592153142,0,0
t_158536_b_2753_tn_14,,,768455,11,,0,0,4465.61089184314,0,0
t_158536_b_2753_tn_14,,,768447,12,,0,0,4858.09633930078,0,0
t_158536_b_2753_tn_14,,,768326,13,,0,0,5099.09579786186,0,0
t_158536_b_2753_tn_14,,,768315,14,,0,0,5577.83901918447,0,0
t_158536_b_2753_tn_14,,,768316,15,,0,0,5892.00230615608,0,0
t_158536_b_2753_tn_14,,,768317,16,,0,0,6519.6861119357,0,0
t_158536_b_2753_tn_14,13:04:00,13:04:00,768530,17,,0,0,7127.81676788157,0,0
t_158536_b_2753_tn_14,,,768477,18,,0,0,7616.13314768659,0,0
t_158536_b_2753_tn_14,13:09:00,13:09:00,768525,19,,0,0,9124.71457395969,0,0
t_158536_b_2753_tn_14,,,768460,20,,0,0,10843.2005237106,0,0
t_158536_b_2753_tn_14,,,768448,21,,0,0,11546.1361688968,0,0
t_158536_b_2753_tn_14,,,768443,22,,0,0,11887.4809122468,0,0
t_158536_b_2753_tn_14,,,768469,23,,0,0,12190.1530355881,0,0
t_158536_b_2753_tn_14,13:15:00,13:15:00,768471,24,,0,0,12367.9880675194,0,0
t_158536_b_2753_tn_14,,,768441,25,,0,0,12674.8930886308,0,0
t_158536_b_2753_tn_14,,,768474,26,,0,0,12975.8790144303,0,0
t_158536_b_2753_tn_14,,,768453,27,,0,0,13161.9702499764,0,0
t_158536_b_2753_tn_14,,,768438,28,,0,0,13435.9548102136,0,0
t_158536_b_2753_tn_14,,,768434,29,,0,0,13919.460614623,0,0
t_158536_b_2753_tn_14,,,768432,30,,0,0,14164.7971052288,0,0
t_158536_b_2753_tn_14,,,768429,31,,0,0,14465.6969820489,0,0
t_158536_b_2753_tn_14,13:25:00,13:25:00,768348,32,,0,0,15784.9087869106,0,0
t_158536_b_2753_tn_14,,,768521,33,,0,0,16064.7155119766,0,0
t_158536_b_2753_tn_14,,,768421,34,,0,0,17456.3344106654,0,0
t_158536_b_2753_tn_14,,,768456,35,,0,0,18528.4902527919,0,0
t_158536_b_2753_tn_14,,,768451,36,,0,0,19367.7236217585,0,0
t_158536_b_2753_tn_14,,,768482,37,,0,0,19651.727937419,0,0
t_158536_b_2753_tn_14,,,768459,38,,0,0,20018.4243796739,0,0
t_158536_b_2753_tn_14,13:38:00,13:38:00,768444,39,,0,0,20210.2187506198,0,0
t_158536_b_2753_tn_14,,,768467,40,,0,0,20548.3387354132,0,0
t_158536_b_2753_tn_14,13:41:00,13:41:00,768424,41,,0,0,21551.4672210114,0,0
t_158536_b_2753_tn_14,,,768418,42,,0,0,21884.3386654321,0,0
t_158536_b_2753_tn_14,,,768435,43,,0,0,22317.9243813076,0,0
t_158536_b_2753_tn_14,,,768422,44,,0,0,22863.888015838,0,0
t_158536_b_2753_tn_14,,,768425,45,,0,0,23405.2759732485,0,0
t_158536_b_2753_tn_14,,,768541,46,,0,0,24788.2231359594,0,0
t_158536_b_2753_tn_14,13:51:00,13:51:00,768583,47,,0,0,25030.92440028,0,0
t_158536_b_2753_tn_15,13:15:00,13:15:00,768583,1,,0,0,0,0,0
t_158536_b_2753_tn_15,13:18:00,13:18:00,768452,2,,0,0,1423.43650551189,0,0
t_158536_b_2753_tn_15,,,768428,3,,0,0,1658.60703896329,0,0
t_158536_b_2753_tn_15,,,768431,4,,0,0,1899.27294151705,0,0
t_158536_b_2753_tn_15,,,768433,5,,0,0,2341.75101142137,0,0
t_158536_b_2753_tn_15,,,768463,6,,0,0,2603.40839941618,0,0
t_158536_b_2753_tn_15,,,768437,7,,0,0,3214.76564702194,0,0
t_158536_b_2753_tn_15,13:22:00,13:22:00,768464,8,,0,0,3646.66436268227,0,0
t_158536_b_2753_tn_15,,,768442,9,,0,0,3890.63196371115,0,0
t_158536_b_2753_tn_15,,,768314,10,,0,0,4232.29592153142,0,0
t_158536_b_2753_tn_15,,,768455,11,,0,0,4465.61089184314,0,0
t_158536_b_2753_tn_15,,,768447,12,,0,0,4858.09633930078,0,0
t_158536_b_2753_tn_15,,,768326,13,,0,0,5099.09579786186,0,0
t_158536_b_2753_tn_15,,,768315,14,,0,0,5577.83901918447,0,0
t_158536_b_2753_tn_15,,,768316,15,,0,0,5892.00230615608,0,0
t_158536_b_2753_tn_15,,,768317,16,,0,0,6519.6861119357,0,0
t_158536_b_2753_tn_15,13:34:00,13:34:00,768530,17,,0,0,7127.81676788157,0,0
t_158536_b_2753_tn_15,,,768477,18,,0,0,7616.13314768659,0,0
t_158536_b_2753_tn_15,13:39:00,13:39:00,768525,19,,0,0,9124.71457395969,0,0
t_158536_b_2753_tn_15,,,768460,20,,0,0,10843.2005237106,0,0
t_158536_b_2753_tn_15,,,768448,21,,0,0,11546.1361688968,0,0
t_158536_b_2753_tn_15,,,768443,22,,0,0,11887.4809122468,0,0
t_158536_b_2753_tn_15,,,768469,23,,0,0,12190.1530355881,0,0
t_158536_b_2753_tn_15,13:45:00,13:45:00,768471,24,,0,0,12367.9880675194,0,0
t_158536_b_2753_tn_15,,,768441,25,,0,0,12674.8930886308,0,0
t_158536_b_2753_tn_15,,,768474,26,,0,0,12975.8790144303,0,0
t_158536_b_2753_tn_15,,,768453,27,,0,0,13161.9702499764,0,0
t_158536_b_2753_tn_15,,,768438,28,,0,0,13435.9548102136,0,0
t_158536_b_2753_tn_15,,,768434,29,,0,0,13919.460614623,0,0
t_158536_b_2753_tn_15,,,768432,30,,0,0,14164.7971052288,0,0
t_158536_b_2753_tn_15,,,768429,31,,0,0,14465.6969820489,0,0
t_158536_b_2753_tn_15,13:55:00,13:55:00,768348,32,,0,0,15784.9087869106,0,0
t_158536_b_2753_tn_15,,,768521,33,,0,0,16064.7155119766,0,0
t_158536_b_2753_tn_15,,,768421,34,,0,0,17456.3344106654,0,0
t_158536_b_2753_tn_15,,,768456,35,,0,0,18528.4902527919,0,0
t_158536_b_2753_tn_15,,,768451,36,,0,0,19367.7236217585,0,0
t_158536_b_2753_tn_15,,,768482,37,,0,0,19651.727937419,0,0
t_158536_b_2753_tn_15,,,768459,38,,0,0,20018.4243796739,0,0
t_158536_b_2753_tn_15,14:08:00,14:08:00,768444,39,,0,0,20210.2187506198,0,0
t_158536_b_2753_tn_15,,,768467,40,,0,0,20548.3387354132,0,0
t_158536_b_2753_tn_15,14:11:00,14:11:00,768424,41,,0,0,21551.4672210114,0,0
t_158536_b_2753_tn_15,,,768418,42,,0,0,21884.3386654321,0,0
t_158536_b_2753_tn_15,,,768435,43,,0,0,22317.9243813076,0,0
t_158536_b_2753_tn_15,,,768422,44,,0,0,22863.888015838,0,0
t_158536_b_2753_tn_15,,,768425,45,,0,0,23405.2759732485,0,0
t_158536_b_2753_tn_15,,,768541,46,,0,0,24788.2231359594,0,0
t_158536_b_2753_tn_15,14:21:00,14:21:00,768583,47,,0,0,25030.92440028,0,0
t_158536_b_2753_tn_16,13:45:00,13:45:00,768583,1,,0,0,0,0,0
t_158536_b_2753_tn_16,13:48:00,13:48:00,768452,2,,0,0,1423.43650551189,0,0
t_158536_b_2753_tn_16,,,768428,3,,0,0,1658.60703896329,0,0
t_158536_b_2753_tn_16,,,768431,4,,0,0,1899.27294151705,0,0
t_158536_b_2753_tn_16,,,768433,5,,0,0,2341.75101142137,0,0
t_158536_b_2753_tn_16,,,768463,6,,0,0,2603.40839941618,0,0
t_158536_b_2753_tn_16,,,768437,7,,0,0,3214.76564702194,0,0
t_158536_b_2753_tn_16,13:52:00,13:52:00,768464,8,,0,0,3646.66436268227,0,0
t_158536_b_2753_tn_16,,,768442,9,,0,0,3890.63196371115,0,0
t_158536_b_2753_tn_16,,,768314,10,,0,0,4232.29592153142,0,0
t_158536_b_2753_tn_16,,,768455,11,,0,0,4465.61089184314,0,0
t_158536_b_2753_tn_16,,,768447,12,,0,0,4858.09633930078,0,0
t_158536_b_2753_tn_16,,,768326,13,,0,0,5099.09579786186,0,0
t_158536_b_2753_tn_16,,,768315,14,,0,0,5577.83901918447,0,0
t_158536_b_2753_tn_16,,,768316,15,,0,0,5892.00230615608,0,0
t_158536_b_2753_tn_16,,,768317,16,,0,0,6519.6861119357,0,0
t_158536_b_2753_tn_16,14:04:00,14:04:00,768530,17,,0,0,7127.81676788157,0,0
t_158536_b_2753_tn_16,,,768477,18,,0,0,7616.13314768659,0,0
t_158536_b_2753_tn_16,14:09:00,14:09:00,768525,19,,0,0,9124.71457395969,0,0
t_158536_b_2753_tn_16,,,768460,20,,0,0,10843.2005237106,0,0
t_158536_b_2753_tn_16,,,768448,21,,0,0,11546.1361688968,0,0
t_158536_b_2753_tn_16,,,768443,22,,0,0,11887.4809122468,0,0
t_158536_b_2753_tn_16,,,768469,23,,0,0,12190.1530355881,0,0
t_158536_b_2753_tn_16,14:15:00,14:15:00,768471,24,,0,0,12367.9880675194,0,0
t_158536_b_2753_tn_16,,,768441,25,,0,0,12674.8930886308,0,0
t_158536_b_2753_tn_16,,,768474,26,,0,0,12975.8790144303,0,0
t_158536_b_2753_tn_16,,,768453,27,,0,0,13161.9702499764,0,0
t_158536_b_2753_tn_16,,,768438,28,,0,0,13435.9548102136,0,0
t_158536_b_2753_tn_16,,,768434,29,,0,0,13919.460614623,0,0
t_158536_b_2753_tn_16,,,768432,30,,0,0,14164.7971052288,0,0
t_158536_b_2753_tn_16,,,768429,31,,0,0,14465.6969820489,0,0
t_158536_b_2753_tn_16,14:25:00,14:25:00,768348,32,,0,0,15784.9087869106,0,0
t_158536_b_2753_tn_16,,,768521,33,,0,0,16064.7155119766,0,0
t_158536_b_2753_tn_16,,,768421,34,,0,0,17456.3344106654,0,0
t_158536_b_2753_tn_16,,,768456,35,,0,0,18528.4902527919,0,0
t_158536_b_2753_tn_16,,,768451,36,,0,0,19367.7236217585,0,0
t_158536_b_2753_tn_16,,,768482,37,,0,0,19651.727937419,0,0
t_158536_b_2753_tn_16,,,768459,38,,0,0,20018.4243796739,0,0
t_158536_b_2753_tn_16,14:38:00,14:38:00,768444,39,,0,0,20210.2187506198,0,0
t_158536_b_2753_tn_16,,,768467,40,,0,0,20548.3387354132,0,0
t_158536_b_2753_tn_16,14:41:00,14:41:00,768424,41,,0,0,21551.4672210114,0,0
t_158536_b_2753_tn_16,,,768418,42,,0,0,21884.3386654321,0,0
t_158536_b_2753_tn_16,,,768435,43,,0,0,22317.9243813076,0,0
t_158536_b_2753_tn_16,,,768422,44,,0,0,22863.888015838,0,0
t_158536_b_2753_tn_16,,,768425,45,,0,0,23405.2759732485,0,0
t_158536_b_2753_tn_16,,,768541,46,,0,0,24788.2231359594,0,0
t_158536_b_2753_tn_16,14:51:00,14:51:00,768583,47,,0,0,25030.92440028,0,0
t_158536_b_2753_tn_17,14:15:00,14:15:00,768583,1,,0,0,0,0,0
t_158536_b_2753_tn_17,14:18:00,14:18:00,768452,2,,0,0,1423.43650551189,0,0
t_158536_b_2753_tn_17,,,768428,3,,0,0,1658.60703896329,0,0
t_158536_b_2753_tn_17,,,768431,4,,0,0,1899.27294151705,0,0
t_158536_b_2753_tn_17,,,768433,5,,0,0,2341.75101142137,0,0
t_158536_b_2753_tn_17,,,768463,6,,0,0,2603.40839941618,0,0
t_158536_b_2753_tn_17,,,768437,7,,0,0,3214.76564702194,0,0
t_158536_b_2753_tn_17,14:22:00,14:22:00,768464,8,,0,0,3646.66436268227,0,0
t_158536_b_2753_tn_17,,,768442,9,,0,0,3890.63196371115,0,0
t_158536_b_2753_tn_17,,,768314,10,,0,0,4232.29592153142,0,0
t_158536_b_2753_tn_17,,,768455,11,,0,0,4465.61089184314,0,0
t_158536_b_2753_tn_17,,,768447,12,,0,0,4858.09633930078,0,0
t_158536_b_2753_tn_17,,,768326,13,,0,0,5099.09579786186,0,0
t_158536_b_2753_tn_17,,,768315,14,,0,0,5577.83901918447,0,0
t_158536_b_2753_tn_17,,,768316,15,,0,0,5892.00230615608,0,0
t_158536_b_2753_tn_17,,,768317,16,,0,0,6519.6861119357,0,0
t_158536_b_2753_tn_17,14:34:00,14:34:00,768530,17,,0,0,7127.81676788157,0,0
t_158536_b_2753_tn_17,,,768477,18,,0,0,7616.13314768659,0,0
t_158536_b_2753_tn_17,14:39:00,14:39:00,768525,19,,0,0,9124.71457395969,0,0
t_158536_b_2753_tn_17,,,768460,20,,0,0,10843.2005237106,0,0
t_158536_b_2753_tn_17,,,768448,21,,0,0,11546.1361688968,0,0
t_158536_b_2753_tn_17,,,768443,22,,0,0,11887.4809122468,0,0
