trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
21211053667,14:00:00,14:00:00,NYP,1,0,1
21211053667,14:13:00,14:15:00,NWK,2,0,1
21211053667,15:07:00,15:10:00,PHL,3,0,0
21211053667,15:27:00,15:29:00,WIL,4,0,0
21211053667,16:11:00,16:13:00,BAL,5,0,0
21211053667,16:24:00,16:26:00,BWI,6,0,0
21211053667,16:53:00,16:53:00,WAS,7,0,0
21221053656,17:00:00,17:00:00,WAS,1,0,1
21221053656,17:28:00,17:30:00,BAL,2,0,0
21221053656,18:11:00,18:11:00,WIL,3,0,0
21221053656,18:30:00,18:32:00,PHL,4,0,0
21221053656,19:14:00,19:14:00,MET,5,1,0
21221053656,19:29:00,19:29:00,NWK,6,1,0
21221053656,19:49:00,19:49:00,NYP,7,0,0
21221053658,17:00:00,17:00:00,WAS,1,0,1
21221053658,17:28:00,17:30:00,BAL,2,0,0
21221053658,18:11:00,18:11:00,WIL,3,0,0
21221053658,18:30:00,18:32:00,PHL,4,0,0
21221053658,19:14:00,19:14:00,MET,5,1,0
21221053658,19:29:00,19:29:00,NWK,6,1,0
21221053658,19:49:00,19:49:00,NYP,7,0,0
21221053661,17:00:00,17:00:00,WAS,1,0,1
21221053661,17:28:00,17:30:00,BAL,2,0,0
21221053661,18:11:00,18:11:00,WIL,3,0,0
21221053661,18:30:00,18:32:00,PHL,4,0,0
21221053661,19:14:00,19:14:00,MET,5,1,0
21221053661,19:29:00,19:29:00,NWK,6,1,0
21221053661,19:49:00,19:49:00,NYP,7,0,0
21241053668,18:00:00,18:00:00,WAS,1,0,1
21241053668,18:28:00,18:30:00,BAL,2,0,0
21241053668,19:11:00,19:11:00,WIL,3,0,0
21241053668,19:30:00,19:32:00,PHL,4,0,0
21241053668,20:16:00,20:16:00,MET,5,1,0
21241053668,20:31:00,20:32:00,NWK,6,1,0
21241053668,20:53:00,20:53:00,NYP,7,0,0
21241053670,18:00:00,18:00:00,WAS,1,0,1
21241053670,18:28:00,18:30:00,BAL,2,0,0
21241053670,19:11:00,19:11:00,WIL,3,0,0
21241053670,19:30:00,19:32:00,PHL,4,0,0
21241053670,20:16:00,20:16:00,MET,5,1,0
21241053670,20:31:00,20:32:00,NWK,6,1,0
21241053670,20:53:00,20:53:00,NYP,7,0,0
21241053671,18:00:00,18:00:00,WAS,1,0,1
21241053671,18:28:00,18:30:00,BAL,2,0,0
21241053671,19:11:00,19:11:00,WIL,3,0,0
21241053671,19:30:00,19:32:00,PHL,4,0,0
21241053671,20:14:00,20:14:00,MET,5,1,0
21241053671,20:29:00,20:30:00,NWK,6,1,0
21241053671,20:49:00,20:49:00,NYP,7,0,0
21241053673,18:00:00,18:00:00,WAS,1,0,1
21241053673,18:28:00,18:30:00,BAL,2,0,0
21241053673,19:11:00,19:11:00,WIL,3,0,0
21241053673,19:30:00,19:32:00,PHL,4,0,0
21241053673,20:14:00,20:14:00,MET,5,1,0
21241053673,20:29:00,20:30:00,NWK,6,1,0
21241053673,20:49:00,20:49:00,NYP,7,0,0
21261053674,19:00:00,19:00:00,WAS,1,0,1
21261053674,19:28:00,19:30:00,BAL,2,0,0
21261053674,20:13:00,20:13:00,WIL,3,0,0
21261053674,20:32:00,20:35:00,PHL,4,0,0
21261053674,21:00:00,21:00:00,TRE,5,0,0
21261053674,21:18:00,21:18:00,MET,6,1,0
21261053674,21:33:00,21:33:00,NWK,7,1,0
21261053674,21:52:00,21:52:00,NYP,8,0,0
21261053676,19:00:00,19:00:00,WAS,1,0,1
21261053676,19:28:00,19:30:00,BAL,2,0,0
21261053676,20:13:00,20:13:00,WIL,3,0,0
21261053676,20:32:00,20:35:00,PHL,4,0,0
21261053676,21:00:00,21:00:00,TRE,5,0,0
21261053676,21:18:00,21:18:00,MET,6,1,0
21261053676,21:33:00,21:33:00,NWK,7,1,0
21261053676,21:52:00,21:52:00,NYP,8,0,0
21261053679,19:00:00,19:00:00,WAS,1,0,1
21261053679,19:28:00,19:30:00,BAL,2,0,0
21261053679,20:13:00,20:13:00,WIL,3,0,0
21261053679,20:32:00,20:35:00,PHL,4,0,0
21261053679,21:00:00,21:00:00,TRE,5,0,0
21261053679,21:18:00,21:18:00,MET,6,1,0
21261053679,21:33:00,21:33:00,NWK,7,1,0
21261053679,21:52:00,21:52:00,NYP,8,0,0
21281053823,20:00:00,20:00:00,WAS,1,0,1
21281053823,20:29:00,20:30:00,BAL,2,0,0
21281053823,21:13:00,21:13:00,WIL,3,0,0
21281053823,21:32:00,21:35:00,PHL,4,0,0
21281053823,22:17:00,22:17:00,MET,5,1,0
21281053823,22:31:00,22:31:00,NWK,6,1,0
21281053823,22:50:00,22:50:00,NYP,7,0,0
21281053825,20:00:00,20:00:00,WAS,1,0,1
21281053825,20:29:00,20:30:00,BAL,2,0,0
21281053825,21:13:00,21:13:00,WIL,3,0,0
21281053825,21:32:00,21:35:00,PHL,4,0,0
21281053825,22:17:00,22:17:00,MET,5,1,0
21281053825,22:31:00,22:31:00,NWK,6,1,0
21281053825,22:50:00,22:50:00,NYP,7,0,0
21281053828,20:00:00,20:00:00,WAS,1,0,1
21281053828,20:29:00,20:30:00,BAL,2,0,0
21281053828,21:13:00,21:13:00,WIL,3,0,0
21281053828,21:32:00,21:35:00,PHL,4,0,0
21281053828,22:17:00,22:17:00,MET,5,1,0
21281053828,22:31:00,22:31:00,NWK,6,1,0
21281053828,22:50:00,22:50:00,NYP,7,0,0
21501057071,5:00:00,5:00:00,WAS,1,0,1
21501057071,5:29:00,5:30:00,BAL,2,0,0
21501057071,6:11:00,6:11:00,WIL,3,0,0
21501057071,6:30:00,6:32:00,PHL,4,0,0
21501057071,7:28:00,7:28:00,NWK,5,0,0
21501057071,7:45:00,8:00:00,NYP,6,0,0
21501057071,8:45:00,8:47:00,STM,7,0,0
21501057071,9:34:00,9:36:00,NHV,8,0,0
21501057071,10:53:00,10:53:00,PVD,9,0,0
21501057071,11:25:00,11:25:00,RTE,10,1,0
21501057071,11:34:00,11:34:00,BBY,11,1,0
21501057071,11:40:00,11:40:00,BOS,12,0,0
21501057072,5:00:00,5:00:00,WAS,1,0,1
21501057072,5:29:00,5:30:00,BAL,2,0,0
21501057072,6:11:00,6:11:00,WIL,3,0,0
21501057072,6:30:00,6:32:00,PHL,4,0,0
21501057072,7:28:00,7:28:00,NWK,5,0,0
21501057072,7:45:00,8:00:00,NYP,6,0,0
21501057072,8:45:00,8:47:00,STM,7,0,0
21501057072,9:34:00,9:36:00,NHV,8,0,0
21501057072,10:58:00,10:59:00,PVD,9,0,0
21501057072,11:32:00,11:32:00,RTE,10,1,0
21501057072,11:41:00,11:41:00,BBY,11,1,0
21501057072,11:47:00,11:47:00,BOS,12,0,0
21501057073,5:00:00,5:00:00,WAS,1,0,1
21501057073,5:29:00,5:30:00,BAL,2,0,0
21501057073,6:11:00,6:11:00,WIL,3,0,0
21501057073,6:30:00,6:32:00,PHL,4,0,0
21501057073,7:28:00,7:28:00,NWK,5,0,0
21501057073,7:45:00,8:00:00,NYP,6,0,0
21501057073,8:45:00,8:47:00,STM,7,0,0
21501057073,9:34:00,9:36:00,NHV,8,0,0
21501057073,10:53:00,10:53:00,PVD,9,0,0
21501057073,11:25:00,11:25:00,RTE,10,1,0
21501057073,11:34:00,11:34:00,BBY,11,1,0
21501057073,11:40:00,11:40:00,BOS,12,0,0
21501057075,5:00:00,5:00:00,WAS,1,0,1
21501057075,5:29:00,5:30:00,BAL,2,0,0
21501057075,6:11:00,6:11:00,WIL,3,0,0
21501057075,6:30:00,6:32:00,PHL,4,0,0
21501057075,7:28:00,7:28:00,NWK,5,0,0
21501057075,7:45:00,8:00:00,NYP,6,0,0
21501057075,8:45:00,8:47:00,STM,7,0,0
21501057075,9:34:00,9:36:00,NHV,8,0,0
21501057075,10:53:00,10:53:00,PVD,9,0,0
21501057075,11:25:00,11:25:00,RTE,10,1,0
21501057075,11:34:00,11:34:00,BBY,11,1,0
21501057075,11:40:00,11:40:00,BOS,12,0,0
21501057076,5:00:00,5:00:00,WAS,1,0,1
21501057076,5:29:00,5:30:00,BAL,2,0,0
21501057076,6:11:00,6:11:00,WIL,3,0,0
21501057076,6:30:00,6:32:00,PHL,4,0,0
21501057076,7:28:00,7:28:00,NWK,5,0,0
21501057076,7:45:00,8:00:00,NYP,6,0,0
21501057076,8:45:00,8:47:00,STM,7,0,0
21501057076,9:34:00,9:36:00,NHV,8,0,0
21501057076,10:58:00,10:59:00,PVD,9,0,0
21501057076,11:32:00,11:32:00,RTE,10,1,0
21501057076,11:41:00,11:41:00,BBY,11,1,0
21501057076,11:47:00,11:47:00,BOS,12,0,0
21501057077,5:00:00,5:00:00,WAS,1,0,1
21501057077,5:29:00,5:30:00,BAL,2,0,0
21501057077,6:11:00,6:11:00,WIL,3,0,0
21501057077,6:30:00,6:32:00,PHL,4,0,0
21501057077,7:28:00,7:28:00,NWK,5,0,0
21501057077,7:45:00,8:00:00,NYP,6,0,0
21501057077,8:45:00,8:47:00,STM,7,0,0
21501057077,9:34:00,9:36:00,NHV,8,0,0
21501057077,10:53:00,10:53:00,PVD,9,0,0
21501057077,11:25:00,11:25:00,RTE,10,1,0
21501057077,11:34:00,11:34:00,BBY,11,1,0
21501057077,11:40:00,11:40:00,BOS,12,0,0
21501057079,5:00:00,5:00:00,WAS,1,0,1
21501057079,5:29:00,5:30:00,BAL,2,0,0
21501057079,6:11:00,6:11:00,WIL,3,0,0
21501057079,6:30:00,6:32:00,PHL,4,0,0
21501057079,7:28:00,7:28:00,NWK,5,0,0
21501057079,7:45:00,8:00:00,NYP,6,0,0
21501057079,8:45:00,8:47:00,STM,7,0,0
21501057079,9:34:00,9:36:00,NHV,8,0,0
21501057079,10:53:00,10:53:00,PVD,9,0,0
21501057079,11:25:00,11:25:00,RTE,10,1,0
21501057079,11:34:00,11:34:00,BBY,11,1,0
21501057079,11:40:00,11:40:00,BOS,12,0,0
21511053691,5:05:00,5:05:00,BOS,1,0,1
21511053691,5:10:00,5:10:00,BBY,2,0,1
21511053691,5:19:00,5:19:00,RTE,3,0,1
21511053691,5:38:00,5:40:00,PVD,4,0,0
21511053691,6:24:00,6:24:00,NLC,5,0,0
21511053691,7:04:00,7:06:00,NHV,6,0,0
21511053691,7:52:00,7:52:00,STM,7,0,0
21511053691,8:44:00,9:00:00,NYP,8,0,0
21511053691,9:13:00,9:15:00,NWK,9,0,0
21511053691,10:07:00,10:10:00,PHL,10,0,0
21511053691,10:27:00,10:29:00,WIL,11,0,0
21511053691,11:11:00,11:13:00,BAL,12,0,0
21511053691,11:24:00,11:26:00,BWI,13,0,0
21511053691,11:53:00,11:53:00,WAS,14,0,0
21511053693,5:05:00,5:05:00,BOS,1,0,1
21511053693,5:10:00,5:10:00,BBY,2,0,1
21511053693,5:19:00,5:19:00,RTE,3,0,1
21511053693,5:38:00,5:40:00,PVD,4,0,0
21511053693,6:24:00,6:24:00,NLC,5,0,0
21511053693,7:04:00,7:06:00,NHV,6,0,0
21511053693,7:52:00,7:52:00,STM,7,0,0
21511053693,8:44:00,9:00:00,NYP,8,0,0
21511053693,9:13:00,9:15:00,NWK,9,0,0
21511053693,10:07:00,10:10:00,PHL,10,0,0
21511053693,10:27:00,10:29:00,WIL,11,0,0
21511053693,11:11:00,11:13:00,BAL,12,0,0
21511053693,11:24:00,11:26:00,BWI,13,0,0
21511053693,11:53:00,11:53:00,WAS,14,0,0
21511053695,5:05:00,5:05:00,BOS,1,0,1
21511053695,5:10:00,5:10:00,BBY,2,0,1
21511053695,5:19:00,5:19:00,RTE,3,0,1
21511053695,5:38:00,5:40:00,PVD,4,0,0
21511053695,6:24:00,6:24:00,NLC,5,0,0
21511053695,7:04:00,7:06:00,NHV,6,0,0
21511053695,7:52:00,7:52:00,STM,7,0,0
21511053695,8:44:00,9:00:00,NYP,8,0,0
21511053695,9:13:00,9:15:00,NWK,9,0,0
21511053695,10:07:00,10:10:00,PHL,10,0,0
21511053695,10:27:00,10:29:00,WIL,11,0,0
21511053695,11:11:00,11:13:00,BAL,12,0,0
21511053695,11:24:00,11:26:00,BWI,13,0,0
21511053695,11:53:00,11:53:00,WAS,14,0,0
21531053685,6:05:00,6:05:00,BOS,1,0,1
21531053685,6:11:00,6:11:00,BBY,2,0,1
21531053685,6:19:00,6:21:00,RTE,3,0,1
21531053685,6:41:00,6:43:00,PVD,4,0,0
21531053685,8:12:00,8:14:00,NHV,5,0,0
21531053685,9:00:00,9:00:00,STM,6,0,0
21531053685,9:45:00,10:00:00,NYP,7,0,0
21531053685,10:13:00,10:15:00,NWK,8,0,0
21531053685,11:07:00,11:10:00,PHL,9,0,0
21531053685,11:27:00,11:29:00,WIL,10,0,0
21531053685,12:11:00,12:13:00,BAL,11,0,0
21531053685,12:24:00,12:26:00,BWI,12,0,0
21531053685,12:53:00,12:53:00,WAS,13,0,0
21531053687,6:05:00,6:05:00,BOS,1,0,1
21531053687,6:11:00,6:11:00,BBY,2,0,1
21531053687,6:19:00,6:21:00,RTE,3,0,1
21531053687,6:41:00,6:43:00,PVD,4,0,0
21531053687,8:12:00,8:14:00,NHV,5,0,0
21531053687,9:00:00,9:00:00,STM,6,0,0
21531053687,9:45:00,10:00:00,NYP,7,0,0
21531053687,10:13:00,10:15:00,NWK,8,0,0
21531053687,11:07:00,11:10:00,PHL,9,0,0
21531053687,11:27:00,11:29:00,WIL,10,0,0
21531053687,12:11:00,12:13:00,BAL,11,0,0
21531053687,12:24:00,12:26:00,BWI,12,0,0
21531053687,12:53:00,12:53:00,WAS,13,0,0
21531053690,6:05:00,6:05:00,BOS,1,0,1
21531053690,6:11:00,6:11:00,BBY,2,0,1
21531053690,6:19:00,6:21:00,RTE,3,0,1
21531053690,6:41:00,6:43:00,PVD,4,0,0
21531053690,8:12:00,8:14:00,NHV,5,0,0
21531053690,9:00:00,9:00:00,STM,6,0,0
21531053690,9:45:00,10:00:00,NYP,7,0,0
21531053690,10:13:00,10:15:00,NWK,8,0,0
21531053690,11:07:00,11:10:00,PHL,9,0,0
21531053690,11:27:00,11:29:00,WIL,10,0,0
21531053690,12:11:00,12:13:00,BAL,11,0,0
21531053690,12:24:00,12:26:00,BWI,12,0,0
21531053690,12:53:00,12:53:00,WAS,13,0,0
21541053696,7:00:00,7:00:00,WAS,1,0,1
21541053696,7:21:00,7:21:00,BWI,2,0,0
21541053696,7:32:00,7:34:00,BAL,3,0,0
21541053696,8:15:00,8:15:00,WIL,4,0,0
21541053696,8:34:00,8:36:00,PHL,5,0,0
21541053696,9:30:00,9:30:00,NWK,6,0,0
21541053696,9:46:00,10:03:00,NYP,7,0,0
21541053696,10:46:00,10:48:00,STM,8,0,0
21541053696,11:35:00,11:37:00,NHV,9,0,0
21541053696,12:56:00,12:56:00,PVD,10,0,0
21541053696,13:28:00,13:28:00,RTE,11,1,0
21541053696,13:39:00,13:39:00,BBY,12,1,0
21541053696,13:45:00,13:45:00,BOS,13,0,0
21541053698,7:00:00,7:00:00,WAS,1,0,1
21541053698,7:21:00,7:21:00,BWI,2,0,0
21541053698,7:32:00,7:34:00,BAL,3,0,0
21541053698,8:15:00,8:15:00,WIL,4,0,0
21541053698,8:34:00,8:36:00,PHL,5,0,0
21541053698,9:30:00,9:30:00,NWK,6,0,0
21541053698,9:46:00,10:03:00,NYP,7,0,0
21541053698,10:46:00,10:48:00,STM,8,0,0
21541053698,11:35:00,11:37:00,NHV,9,0,0
21541053698,12:56:00,12:56:00,PVD,10,0,0
21541053698,13:28:00,13:28:00,RTE,11,1,0
21541053698,13:39:00,13:39:00,BBY,12,1,0
21541053698,13:45:00,13:45:00,BOS,13,0,0
21541053700,7:00:00,7:00:00,WAS,1,0,1
21541053700,7:21:00,7:21:00,BWI,2,0,0
21541053700,7:32:00,7:34:00,BAL,3,0,0
21541053700,8:15:00,8:15:00,WIL,4,0,0
21541053700,8:34:00,8:36:00,PHL,5,0,0
21541053700,9:30:00,9:30:00,NWK,6,0,0
21541053700,9:46:00,10:03:00,NYP,7,0,0
21541053700,10:46:00,10:48:00,STM,8,0,0
21541053700,11:35:00,11:37:00,NHV,9,0,0
21541053700,12:56:00,12:56:00,PVD,10,0,0
21541053700,13:28:00,13:28:00,RTE,11,1,0
21541053700,13:39:00,13:39:00,BBY,12,1,0
21541053700,13:45:00,13:45:00,BOS,13,0,0
21551053707,7:15:00,7:15:00,BOS,1,0,1
21551053707,7:20:00,7:20:00,BBY,2,0,1
21551053707,7:29:00,7:29:00,RTE,3,0,1
21551053707,7:48:00,7:50:00,PVD,4,0,0
21551053707,9:59:00,9:59:00,STM,5,0,0
21551053707,10:45:00,11:00:00,NYP,6,0,0
21551053707,11:13:00,11:15:00,NWK,7,0,0
21551053707,11:26:00,11:28:00,MET,8,0,0
21551053707,12:10:00,12:13:00,PHL,9,0,0
21551053707,12:30:00,12:32:00,WIL,10,0,0
21551053707,13:14:00,13:16:00,BAL,11,0,0
21551053707,13:53:00,13:53:00,WAS,12,0,0
21551053709,7:15:00,7:15:00,BOS,1,0,1
