route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
61,1058558,6811058558,Brunswick Amtrak,681,0,152
61,1065289,6821065289,Boston North Station Amtrak,682,1,153
61,1065290,6821065290,Boston North Station Amtrak,682,1,153
61,1065291,6821065291,Boston North Station Amtrak,682,1,153
61,1065292,6821065292,Boston North Station Amtrak,682,1,153
61,1065293,6821065293,Boston North Station Amtrak,682,1,153
61,1065295,6821065295,Boston North Station Amtrak,682,1,153
61,1065287,6821065287,Boston North Station Amtrak,682,1,153
61,1065288,6821065288,Boston North Station Amtrak,682,1,153
61,1059173,6831059173,Portland Transportation Center Amtrak,683,0,156
61,1058561,6831058561,Portland Transportation Center Amtrak,683,0,156
61,1058562,6831058562,Portland Transportation Center Amtrak,683,0,156
61,1058564,6831058564,Portland Transportation Center Amtrak,683,0,156
61,1058566,6831058566,Portland Transportation Center Amtrak,683,0,156
61,1058567,6831058567,Portland Transportation Center Amtrak,683,0,156
61,1059091,6841059091,Boston North Station Amtrak,684,1,157
61,1058534,6841058534,Boston North Station Amtrak,684,1,157
61,1058535,6841058535,Boston North Station Amtrak,684,1,157
61,1058537,6841058537,Boston North Station Amtrak,684,1,157
61,1058539,6841058539,Boston North Station Amtrak,684,1,157
61,1058540,6841058540,Boston North Station Amtrak,684,1,157
61,1059092,6851059092,Brunswick Amtrak,685,0,152
61,1057412,6851057412,Brunswick Amtrak,685,0,152
61,1057414,6851057414,Brunswick Amtrak,685,0,152
61,1057416,6851057416,Brunswick Amtrak,685,0,152
61,1057417,6851057417,Brunswick Amtrak,685,0,152
61,1058541,6861058541,Boston North Station Amtrak,686,1,157
61,1058543,6861058543,Boston North Station Amtrak,686,1,157
61,1058544,6861058544,Boston North Station Amtrak,686,1,157
61,1058546,6861058546,Boston North Station Amtrak,686,1,157
61,1058548,6861058548,Boston North Station Amtrak,686,1,157
61,1058549,6861058549,Boston North Station Amtrak,686,1,157
61,1059094,6871059094,Portland Transportation Center Amtrak,687,0,156
61,1059093,6871059093,Portland Transportation Center Amtrak,687,0,156
61,1057427,6871057427,Portland Transportation Center Amtrak,687,0,156
61,1057428,6871057428,Portland Transportation Center Amtrak,687,0,156
61,1057430,6871057430,Portland Transportation Center Amtrak,687,0,156
61,1057432,6871057432,Portland Transportation Center Amtrak,687,0,156
61,1057433,6871057433,Portland Transportation Center Amtrak,687,0,156
61,1057434,6871057434,Portland Transportation Center Amtrak,687,0,156
61,1059095,6881059095,Boston North Station Amtrak,688,1,153
61,1057436,6881057436,Boston North Station Amtrak,688,1,153
61,1057438,6881057438,Boston North Station Amtrak,688,1,153
61,1057440,6881057440,Boston North Station Amtrak,688,1,153
61,1057441,6881057441,Boston North Station Amtrak,688,1,153
61,1065296,6891065296,Portland Transportation Center Amtrak,689,0,156
61,1065297,6891065297,Portland Transportation Center Amtrak,689,0,156
61,1065298,6891065298,Portland Transportation Center Amtrak,689,0,156
61,1065299,6891065299,Portland Transportation Center Amtrak,689,0,156
61,1065300,6891065300,Portland Transportation Center Amtrak,689,0,156
61,1065301,6891065301,Portland Transportation Center Amtrak,689,0,156
61,1065302,6891065302,Portland Transportation Center Amtrak,689,0,156
61,1065303,6891065303,Portland Transportation Center Amtrak,689,0,156
61,1065304,6891065304,Portland Transportation Center Amtrak,689,0,156
61,1065306,6891065306,Portland Transportation Center Amtrak,689,0,156
61,1065307,6891065307,Portland Transportation Center Amtrak,689,0,156
61,1065308,6891065308,Portland Transportation Center Amtrak,689,0,156
61,1065309,6891065309,Portland Transportation Center Amtrak,689,0,156
61,1065310,6891065310,Portland Transportation Center Amtrak,689,0,156
61,1065311,6891065311,Portland Transportation Center Amtrak,689,0,156
61,1065312,6891065312,Portland Transportation Center Amtrak,689,0,156
61,1065325,6891065325,Portland Transportation Center Amtrak,689,0,156
61,1065313,6891065313,Portland Transportation Center Amtrak,689,0,156
61,1065314,6891065314,Portland Transportation Center Amtrak,689,0,156
61,1065315,6891065315,Portland Transportation Center Amtrak,689,0,156
61,1065316,6891065316,Portland Transportation Center Amtrak,689,0,156
61,1065317,6891065317,Portland Transportation Center Amtrak,689,0,156
61,1065318,6891065318,Portland Transportation Center Amtrak,689,0,156
61,1065319,6891065319,Portland Transportation Center Amtrak,689,0,156
61,1065320,6891065320,Portland Transportation Center Amtrak,689,0,156
61,1065321,6891065321,Portland Transportation Center Amtrak,689,0,156
61,1065322,6891065322,Portland Transportation Center Amtrak,689,0,156
61,1065323,6891065323,Portland Transportation Center Amtrak,689,0,156
61,1065324,6891065324,Portland Transportation Center Amtrak,689,0,156
61,1065326,6891065326,Portland Transportation Center Amtrak,689,0,156
61,1065327,6891065327,Portland Transportation Center Amtrak,689,0,156
61,1065328,6891065328,Portland Transportation Center Amtrak,689,0,156
61,1065329,6891065329,Portland Transportation Center Amtrak,689,0,156
61,1065330,6891065330,Portland Transportation Center Amtrak,689,0,156
61,1065331,6891065331,Portland Transportation Center Amtrak,689,0,156
61,1065332,6891065332,Portland Transportation Center Amtrak,689,0,156
61,1065333,6891065333,Portland Transportation Center Amtrak,689,0,156
61,1065334,6891065334,Portland Transportation Center Amtrak,689,0,156
61,1065335,6891065335,Portland Transportation Center Amtrak,689,0,156
61,1065336,6891065336,Portland Transportation Center Amtrak,689,0,156
61,1065337,6891065337,Portland Transportation Center Amtrak,689,0,156
61,1065338,6891065338,Portland Transportation Center Amtrak,689,0,156
61,1065339,6891065339,Portland Transportation Center Amtrak,689,0,156
61,1065340,6891065340,Portland Transportation Center Amtrak,689,0,156
61,1059136,6901059136,Boston North Station Amtrak,690,1,157
61,1057443,6901057443,Boston North Station Amtrak,690,1,157
61,1057444,6901057444,Boston North Station Amtrak,690,1,157
61,1057445,6901057445,Boston North Station Amtrak,690,1,157
61,1057446,6901057446,Boston North Station Amtrak,690,1,157
61,1059468,6911059468,Brunswick Amtrak,691,0,152
61,1057450,6911057450,Brunswick Amtrak,691,0,152
61,1057451,6911057451,Brunswick Amtrak,691,0,152
61,1057447,6911057447,Brunswick Amtrak,691,0,152
61,1057448,6911057448,Brunswick Amtrak,691,0,152
61,1059138,6921059138,Boston North Station Amtrak,692,1,153
61,1057453,6921057453,Boston North Station Amtrak,692,1,153
61,1057454,6921057454,Boston North Station Amtrak,692,1,153
61,1057455,6921057455,Boston North Station Amtrak,692,1,153
61,1057456,6921057456,Boston North Station Amtrak,692,1,153
61,1059139,6931059139,Portland Transportation Center Amtrak,693,0,156
61,1057458,6931057458,Portland Transportation Center Amtrak,693,0,156
61,1057459,6931057459,Portland Transportation Center Amtrak,693,0,156
61,1057460,6931057460,Portland Transportation Center Amtrak,693,0,156
61,1057461,6931057461,Portland Transportation Center Amtrak,693,0,156
61,1059140,6941059140,Boston North Station Amtrak,694,1,157
61,1057462,6941057462,Boston North Station Amtrak,694,1,157
61,1057464,6941057464,Boston North Station Amtrak,694,1,157
61,1057465,6941057465,Boston North Station Amtrak,694,1,157
61,1057466,6941057466,Boston North Station Amtrak,694,1,157
61,1059168,6951059168,Brunswick Amtrak,695,0,152
61,1057468,6951057468,Brunswick Amtrak,695,0,152
61,1057469,6951057469,Brunswick Amtrak,695,0,152
61,1057470,6951057470,Brunswick Amtrak,695,0,152
61,1057471,6951057471,Brunswick Amtrak,695,0,152
61,1059169,6961059169,Boston North Station Amtrak,696,1,157
61,1057473,6961057473,Boston North Station Amtrak,696,1,157
61,1057474,6961057474,Boston North Station Amtrak,696,1,157
61,1057475,6961057475,Boston North Station Amtrak,696,1,157
61,1057476,6961057476,Boston North Station Amtrak,696,1,157
61,1059170,6971059170,Portland Transportation Center Amtrak,697,0,156
61,1059171,6971059171,Portland Transportation Center Amtrak,697,0,156
61,1057479,6971057479,Portland Transportation Center Amtrak,697,0,156
61,1057480,6971057480,Portland Transportation Center Amtrak,697,0,156
61,1057481,6971057481,Portland Transportation Center Amtrak,697,0,156
61,1057482,6971057482,Portland Transportation Center Amtrak,697,0,156
61,1057483,6971057483,Portland Transportation Center Amtrak,697,0,156
61,1057484,6971057484,Portland Transportation Center Amtrak,697,0,156
61,1057485,6971057485,Portland Transportation Center Amtrak,697,0,156
61,1059172,6981059172,Boston North Station Amtrak,698,1,153
61,1057487,6981057487,Boston North Station Amtrak,698,1,153
61,1057488,6981057488,Boston North Station Amtrak,698,1,153
61,1057489,6981057489,Boston North Station Amtrak,698,1,153
61,1057490,6981057490,Boston North Station Amtrak,698,1,153
61,1059469,6991059469,Portland Transportation Center Amtrak,699,0,156
61,1059470,6991059470,Portland Transportation Center Amtrak,699,0,156
61,1059471,6991059471,Portland Transportation Center Amtrak,699,0,156
61,1059472,6991059472,Portland Transportation Center Amtrak,699,0,156
61,1059473,6991059473,Portland Transportation Center Amtrak,699,0,156
61,1059474,6991059474,Portland Transportation Center Amtrak,699,0,156
61,1059475,6991059475,Portland Transportation Center Amtrak,699,0,156
61,1059476,6991059476,Portland Transportation Center Amtrak,699,0,156
61,1059477,6991059477,Portland Transportation Center Amtrak,699,0,156
61,1059478,6991059478,Portland Transportation Center Amtrak,699,0,156
61,1059479,6991059479,Portland Transportation Center Amtrak,699,0,156
61,1059480,6991059480,Portland Transportation Center Amtrak,699,0,156
61,1059481,6991059481,Portland Transportation Center Amtrak,699,0,156
61,1059482,6991059482,Portland Transportation Center Amtrak,699,0,156
61,1059483,6991059483,Portland Transportation Center Amtrak,699,0,156
61,1059484,6991059484,Portland Transportation Center Amtrak,699,0,156
61,1059485,6991059485,Portland Transportation Center Amtrak,699,0,156
61,1059486,6991059486,Portland Transportation Center Amtrak,699,0,156
61,1059487,6991059487,Portland Transportation Center Amtrak,699,0,156
61,1059488,6991059488,Portland Transportation Center Amtrak,699,0,156
61,1059489,6991059489,Portland Transportation Center Amtrak,699,0,156
61,1059490,6991059490,Portland Transportation Center Amtrak,699,0,156
61,1059491,6991059491,Portland Transportation Center Amtrak,699,0,156
61,1059492,6991059492,Portland Transportation Center Amtrak,699,0,156
61,1059493,6991059493,Portland Transportation Center Amtrak,699,0,156
61,1059494,6991059494,Portland Transportation Center Amtrak,699,0,156
61,1059495,6991059495,Portland Transportation Center Amtrak,699,0,156
61,1059496,6991059496,Portland Transportation Center Amtrak,699,0,156
61,1059497,6991059497,Portland Transportation Center Amtrak,699,0,156
61,1059498,6991059498,Portland Transportation Center Amtrak,699,0,156
61,1059499,6991059499,Portland Transportation Center Amtrak,699,0,156
75,1062744,271062744,Portland Union Station Amtrak,27,0,11
75,1062745,271062745,Portland Union Station Amtrak,27,0,11
75,1062746,271062746,Portland Union Station Amtrak,27,0,11
75,1062741,281062741,Chicago Union Station Amtrak,28,1,13
75,1062742,281062742,Chicago Union Station Amtrak,28,1,13
75,1062743,281062743,Chicago Union Station Amtrak,28,1,13
75,1062747,71062747,Seattle King Street Station Amtrak,7,0,184
75,1062748,71062748,Seattle King Street Station Amtrak,7,0,184
75,1062749,71062749,Seattle King Street Station Amtrak,7,0,184
75,1062750,81062750,Chicago Union Station Amtrak,8,1,186
75,1061320,81061320,Chicago Union Station Amtrak,8,1,186
75,1062751,81062751,Chicago Union Station Amtrak,8,1,186
75,1062752,81062752,Chicago Union Station Amtrak,8,1,186
74,1056534,2301056534,New York Penn Station,230,1,136
74,1055897,2301055897,New York Penn Station,230,1,136
74,1055473,2301055473,New York Penn Station,230,1,136
74,1055475,2301055475,New York Penn Station,230,1,136
74,1052712,2321052712,New York Penn Station,232,1,136
74,1046770,2321046770,New York Penn Station,232,1,136
74,1046772,2321046772,New York Penn Station,232,1,136
74,1052714,2331052714,Albany-Rensselaer Amtrak,233,0,138
74,1052720,2341052720,New York Penn Station,234,1,136
74,1046782,2341046782,New York Penn Station,234,1,136
74,1046784,2341046784,New York Penn Station,234,1,136
74,1056535,2351056535,Albany-Rensselaer Amtrak,235,0,138
74,1055900,2351055900,Albany-Rensselaer Amtrak,235,0,138
74,1055481,2351055481,Albany-Rensselaer Amtrak,235,0,138
74,1055476,2351055476,Albany-Rensselaer Amtrak,235,0,138
74,1052721,2361052721,New York Penn Station,236,1,136
74,1046786,2361046786,New York Penn Station,236,1,136
74,1046788,2361046788,New York Penn Station,236,1,136
74,1055901,2371055901,Albany-Rensselaer Amtrak,237,0,138
74,1055902,2371055902,Albany-Rensselaer Amtrak,237,0,138
74,1055904,2371055904,Albany-Rensselaer Amtrak,237,0,138
74,1055906,2371055906,Albany-Rensselaer Amtrak,237,0,138
74,1052722,2381052722,New York Penn Station,238,1,136
74,1050101,2381050101,New York Penn Station,238,1,136
74,1050102,2381050102,New York Penn Station,238,1,136
74,1056536,2391056536,Albany-Rensselaer Amtrak,239,0,138
74,1055910,2391055910,Albany-Rensselaer Amtrak,239,0,138
74,1055912,2391055912,Albany-Rensselaer Amtrak,239,0,138
74,1055914,2391055914,Albany-Rensselaer Amtrak,239,0,138
74,1050139,2401050139,New York Penn Station,240,1,136
74,1055918,2411055918,Albany-Rensselaer Amtrak,241,0,138
74,1055919,2411055919,Albany-Rensselaer Amtrak,241,0,138
74,1056537,2421056537,New York Penn Station,242,1,136
74,1055917,2421055917,New York Penn Station,242,1,136
74,1055494,2421055494,New York Penn Station,242,1,136
74,1055496,2421055496,New York Penn Station,242,1,136
74,1055925,2431055925,Albany-Rensselaer Amtrak,243,0,138
74,1055920,2431055920,Albany-Rensselaer Amtrak,243,0,138
74,1055922,2431055922,Albany-Rensselaer Amtrak,243,0,138
74,1055924,2431055924,Albany-Rensselaer Amtrak,243,0,138
74,1052731,2441052731,New York Penn Station,244,1,136
74,1055926,2451055926,Albany-Rensselaer Amtrak,245,0,138
74,1055927,2451055927,Albany-Rensselaer Amtrak,245,0,138
74,1055929,2451055929,Albany-Rensselaer Amtrak,245,0,138
74,1055931,2451055931,Albany-Rensselaer Amtrak,245,0,138
74,1052743,2501052743,New York Penn Station,250,1,136
74,1046815,2501046815,New York Penn Station,250,1,136
74,1046816,2501046816,New York Penn Station,250,1,136
74,1052742,2521052742,New York Penn Station,252,1,136
74,1046812,2521046812,New York Penn Station,252,1,136
74,1046813,2521046813,New York Penn Station,252,1,136
74,1052744,2531052744,Albany-Rensselaer Amtrak,253,0,138
74,1046818,2531046818,Albany-Rensselaer Amtrak,253,0,138
74,1046819,2531046819,Albany-Rensselaer Amtrak,253,0,138
74,1052745,2541052745,New York Penn Station,254,1,136
74,1040506,2541040506,New York Penn Station,254,1,136
74,1040507,2541040507,New York Penn Station,254,1,136
74,1052746,2551052746,Albany-Rensselaer Amtrak,255,0,138
74,1052762,2561052762,New York Penn Station,256,1,136
74,1040520,2561040520,New York Penn Station,256,1,136
74,1040521,2561040521,New York Penn Station,256,1,136
74,1055961,2591055961,Albany-Rensselaer Amtrak,259,0,138
74,1055958,2591055958,Albany-Rensselaer Amtrak,259,0,138
74,1055959,2591055959,Albany-Rensselaer Amtrak,259,0,138
74,1055960,2591055960,Albany-Rensselaer Amtrak,259,0,138
74,1052764,2601052764,New York Penn Station,260,1,136
74,1046827,2601046827,New York Penn Station,260,1,136
74,1046828,2601046828,New York Penn Station,260,1,136
74,1055935,2611055935,Albany-Rensselaer Amtrak,261,0,138
74,1055932,2611055932,Albany-Rensselaer Amtrak,261,0,138
74,1055933,2611055933,Albany-Rensselaer Amtrak,261,0,138
74,1055934,2611055934,Albany-Rensselaer Amtrak,261,0,138
74,1055936,2801055936,New York Penn Station,280,1,137
74,1055937,2801055937,New York Penn Station,280,1,137
74,1055939,2801055939,New York Penn Station,280,1,137
74,1055940,2801055940,New York Penn Station,280,1,137
74,1055941,2801055941,New York Penn Station,280,1,137
74,1055943,2801055943,New York Penn Station,280,1,137
74,1055945,2801055945,New York Penn Station,280,1,137
74,1055947,2801055947,New York Penn Station,280,1,137
74,1055948,2811055948,Niagara Falls Amtrak,281,0,139
74,1050860,2811050860,Niagara Falls Amtrak,281,0,139
74,1050861,2811050861,Niagara Falls Amtrak,281,0,139
74,1050862,2811050862,Niagara Falls Amtrak,281,0,139
74,1050863,2811050863,Niagara Falls Amtrak,281,0,139
74,1050864,2811050864,Niagara Falls Amtrak,281,0,139
74,1050138,2821050138,New York Penn Station,282,1,137
74,1055949,2831055949,Niagara Falls Amtrak,283,0,139
74,1050866,2831050866,Niagara Falls Amtrak,283,0,139
74,1050867,2831050867,Niagara Falls Amtrak,283,0,139
74,1050868,2831050868,Niagara Falls Amtrak,283,0,139
74,1055950,2841055950,New York Penn Station,284,1,137
74,1055951,2841055951,New York Penn Station,284,1,137
74,1055952,2841055952,New York Penn Station,284,1,137
74,1055953,2841055953,New York Penn Station,284,1,137
74,1055954,2841055954,New York Penn Station,284,1,137
74,1055955,2841055955,New York Penn Station,284,1,137
74,1055956,2841055956,New York Penn Station,284,1,137
74,1055957,2881055957,New York Penn Station,288,1,137
74,1050876,2881050876,New York Penn Station,288,1,137
74,1050878,2881050878,New York Penn Station,288,1,137
74,1050879,2881050879,New York Penn Station,288,1,137
74,1050880,2881050880,New York Penn Station,288,1,137
74,1050881,2881050881,New York Penn Station,288,1,137
74,1050883,2881050883,New York Penn Station,288,1,137
74,1050884,2881050884,New York Penn Station,288,1,137
82,1052833,2901052833,New York Penn Station,290,1,16
82,1050949,2901050949,New York Penn Station,290,1,16
82,1050951,2901050951,New York Penn Station,290,1,16
82,1050953,2901050953,New York Penn Station,290,1,16
82,1052835,2911052835,Rutland Amtrak,291,0,15
82,1052837,2921052837,New York Penn Station,292,1,16
82,1046853,2921046853,New York Penn Station,292,1,16
82,1046854,2921046854,New York Penn Station,292,1,16
82,1052834,2931052834,Rutland Amtrak,293,0,15
82,1052836,2961052836,New York Penn Station,296,1,16
82,1040546,2961040546,New York Penn Station,296,1,16
82,1040547,2961040547,New York Penn Station,296,1,16
86,1054000,8211054000,Fort Worth Intermodal Transportation Center,821,1,18
86,1054001,8221054001,Oklahoma City Amtrak,822,0,17
54,1065884,3291065884,Milwaukee Intermodal Station Amtrak,329,0,19
54,984665,329984665,Milwaukee Intermodal Station Amtrak,329,0,19
54,1065886,3301065886,Chicago Union Station Amtrak,330,1,20
54,984668,330984668,Chicago Union Station Amtrak,330,1,20
54,1065888,3311065888,Milwaukee Intermodal Station Amtrak,331,0,19
54,1065889,3311065889,Milwaukee Intermodal Station Amtrak,331,0,19
54,1065890,3321065890,Chicago Union Station Amtrak,332,1,20
54,1065891,3321065891,Chicago Union Station Amtrak,332,1,20
54,1065864,3331065864,Milwaukee Intermodal Station Amtrak,333,0,19
54,1065865,3331065865,Milwaukee Intermodal Station Amtrak,333,0,19
54,1065866,3341065866,Chicago Union Station Amtrak,334,1,20
54,1065867,3341065867,Chicago Union Station Amtrak,334,1,20
54,1065868,3351065868,Milwaukee Intermodal Station Amtrak,335,0,19
54,1065869,3351065869,Milwaukee Intermodal Station Amtrak,335,0,19
54,1065870,3361065870,Chicago Union Station Amtrak,336,1,20
54,1065871,3361065871,Chicago Union Station Amtrak,336,1,20
54,1065872,3371065872,Milwaukee Intermodal Station Amtrak,337,0,19
54,1065873,3371065873,Milwaukee Intermodal Station Amtrak,337,0,19
54,1065874,3381065874,Chicago Union Station Amtrak,338,1,20
54,1065875,3381065875,Chicago Union Station Amtrak,338,1,20
54,1065876,3391065876,Milwaukee Intermodal Station Amtrak,339,0,19
54,1065877,3391065877,Milwaukee Intermodal Station Amtrak,339,0,19
54,1065878,3401065878,Chicago Union Station Amtrak,340,1,20
54,1065879,3401065879,Chicago Union Station Amtrak,340,1,20
54,1065880,3411065880,Milwaukee Intermodal Station Amtrak,341,0,19
54,1065881,3411065881,Milwaukee Intermodal Station Amtrak,341,0,19
54,1065882,3421065882,Chicago Union Station Amtrak,342,1,20
54,1065883,3421065883,Chicago Union Station Amtrak,342,1,20
54,1065892,3431065892,Milwaukee Intermodal Station Amtrak,343,0,19
54,1065893,3431065893,Milwaukee Intermodal Station Amtrak,343,0,19
54,1065894,3441065894,Chicago Union Station Amtrak,344,1,20
54,1065895,3441065895,Chicago Union Station Amtrak,344,1,20
54,1065896,3441065896,Chicago Union Station Amtrak,344,1,20
54,1065897,3441065897,Chicago Union Station Amtrak,344,1,20
54,1065898,3441065898,Chicago Union Station Amtrak,344,1,20
54,1065899,3441065899,Chicago Union Station Amtrak,344,1,20
59,1058276,8501058276,Indianapolis Amtrak,850,1,140
59,1058277,8501058277,Indianapolis Amtrak,850,1,140
59,1058279,8511058279,Chicago Union Station Amtrak,851,0,141
59,1058278,8511058278,Chicago Union Station Amtrak,851,0,141
56,1060222,3921060222,Chicago Union Station Amtrak,392,0,121
56,1060223,3921060223,Chicago Union Station Amtrak,392,0,121
56,1060224,3921060224,Chicago Union Station Amtrak,392,0,121
56,1060225,3921060225,Chicago Union Station Amtrak,392,0,121
56,1053469,3931053469,Carbondale Amtrak,393,1,122
93,1053466,3801053466,Chicago Union Station Amtrak,380,1,124
93,1053467,3831053467,Quincy Amtrak,383,0,123
94,1055071,6001055071,Philadelphia 30th Street Station Amtrak,600,1,22
94,1055073,6001055073,Philadelphia 30th Street Station Amtrak,600,1,22
94,1055075,6001055075,Philadelphia 30th Street Station Amtrak,600,1,22
94,1054995,6011054995,Harrisburg Amtrak,601,0,25
94,1054997,6011054997,Harrisburg Amtrak,601,0,25
94,1054999,6011054999,Harrisburg Amtrak,601,0,25
94,1055076,6051055076,Harrisburg Amtrak,605,0,25
94,1055078,6051055078,Harrisburg Amtrak,605,0,25
94,1055080,6051055080,Harrisburg Amtrak,605,0,25
94,1055081,6071055081,Harrisburg Amtrak,607,0,25
94,1055083,6071055083,Harrisburg Amtrak,607,0,25
94,1055085,6071055085,Harrisburg Amtrak,607,0,25
94,1055087,6091055087,Harrisburg Amtrak,609,0,25
94,1055088,6091055088,Harrisburg Amtrak,609,0,25
94,1055090,6091055090,Harrisburg Amtrak,609,0,25
94,1053940,6101053940,Philadelphia 30th Street Station Amtrak,610,1,22
94,1052081,6101052081,Philadelphia 30th Street Station Amtrak,610,1,22
94,1053969,6111053969,Harrisburg Amtrak,611,0,25
94,1052165,6111052165,Harrisburg Amtrak,611,0,25
94,1053970,6121053970,Philadelphia 30th Street Station Amtrak,612,1,22
94,1052168,6121052168,Philadelphia 30th Street Station Amtrak,612,1,22
94,1052169,6121052169,Philadelphia 30th Street Station Amtrak,612,1,22
94,1052170,6121052170,Philadelphia 30th Street Station Amtrak,612,1,22
94,1053941,6151053941,Harrisburg Amtrak,615,0,25
94,1052084,6151052084,Harrisburg Amtrak,615,0,25
94,1052085,6151052085,Harrisburg Amtrak,615,0,25
94,1052086,6151052086,Harrisburg Amtrak,615,0,25
94,1055092,6181055092,Philadelphia 30th Street Station Amtrak,618,1,22
94,1055093,6181055093,Philadelphia 30th Street Station Amtrak,618,1,22
94,1055096,6181055096,Philadelphia 30th Street Station Amtrak,618,1,22
94,1055000,6191055000,Harrisburg Amtrak,619,0,25
94,1055001,6191055001,Harrisburg Amtrak,619,0,25
94,1055003,6191055003,Harrisburg Amtrak,619,0,25
94,1055005,6191055005,Harrisburg Amtrak,619,0,25
94,1055006,6201055006,Philadelphia 30th Street Station Amtrak,620,1,22
94,1055008,6201055008,Philadelphia 30th Street Station Amtrak,620,1,22
94,1055010,6201055010,Philadelphia 30th Street Station Amtrak,620,1,22
94,1055011,6221055011,Philadelphia 30th Street Station Amtrak,622,1,22
94,1055013,6221055013,Philadelphia 30th Street Station Amtrak,622,1,22
94,1055015,6221055015,Philadelphia 30th Street Station Amtrak,622,1,22
94,1053972,6371053972,Philadelphia 30th Street Station Amtrak,637,1,24
94,1052178,6371052178,Philadelphia 30th Street Station Amtrak,637,1,24
94,1052179,6371052179,Philadelphia 30th Street Station Amtrak,637,1,24
94,1052180,6371052180,Philadelphia 30th Street Station Amtrak,637,1,24
94,1055016,6391055016,Philadelphia 30th Street Station Amtrak,639,1,24
94,1055018,6391055018,Philadelphia 30th Street Station Amtrak,639,1,24
94,1055020,6391055020,Philadelphia 30th Street Station Amtrak,639,1,24
94,1055973,6401055973,New York Penn Station,640,1,21
94,1055974,6401055974,New York Penn Station,640,1,21
94,1055975,6401055975,New York Penn Station,640,1,21
94,1055507,6401055507,New York Penn Station,640,1,21
94,1055509,6401055509,New York Penn Station,640,1,21
94,1055097,6411055097,Harrisburg Amtrak,641,0,23
94,1055099,6411055099,Harrisburg Amtrak,641,0,23
94,1055101,6411055101,Harrisburg Amtrak,641,0,23
94,1055985,6421055985,New York Penn Station,642,1,21
94,1055986,6421055986,New York Penn Station,642,1,21
94,1055987,6421055987,New York Penn Station,642,1,21
94,1055535,6421055535,New York Penn Station,642,1,21
94,1055537,6421055537,New York Penn Station,642,1,21
94,1055976,6431055976,Harrisburg Amtrak,643,0,23
94,1055977,6431055977,Harrisburg Amtrak,643,0,23
94,1055978,6431055978,Harrisburg Amtrak,643,0,23
94,1055514,6431055514,Harrisburg Amtrak,643,0,23
94,1055516,6431055516,Harrisburg Amtrak,643,0,23
94,1055031,6441055031,New York Penn Station,644,1,21
94,1055033,6441055033,New York Penn Station,644,1,21
94,1055035,6441055035,New York Penn Station,644,1,21
94,1055107,6451055107,Harrisburg Amtrak,645,0,23
94,1055109,6451055109,Harrisburg Amtrak,645,0,23
94,1055111,6451055111,Harrisburg Amtrak,645,0,23
94,1055036,6461055036,New York Penn Station,646,1,21
94,1055038,6461055038,New York Penn Station,646,1,21
94,1055040,6461055040,New York Penn Station,646,1,21
94,1055112,6471055112,Harrisburg Amtrak,647,0,23
94,1055114,6471055114,Harrisburg Amtrak,647,0,23
94,1055116,6471055116,Harrisburg Amtrak,647,0,23
94,1055041,6481055041,New York Penn Station,648,1,21
94,1055043,6481055043,New York Penn Station,648,1,21
94,1055045,6481055045,New York Penn Station,648,1,21
94,1055046,6491055046,Harrisburg Amtrak,649,0,23
94,1055048,6491055048,Harrisburg Amtrak,649,0,23
94,1055050,6491055050,Harrisburg Amtrak,649,0,23
94,1055988,6501055988,New York Penn Station,650,1,21
94,1055989,6501055989,New York Penn Station,650,1,21
94,1055990,6501055990,New York Penn Station,650,1,21
94,1055542,6501055542,New York Penn Station,650,1,21
94,1055544,6501055544,New York Penn Station,650,1,21
94,1055979,6511055979,Harrisburg Amtrak,651,0,23
94,1055980,6511055980,Harrisburg Amtrak,651,0,23
94,1055981,6511055981,Harrisburg Amtrak,651,0,23
94,1055521,6511055521,Harrisburg Amtrak,651,0,23
94,1055523,6511055523,Harrisburg Amtrak,651,0,23
94,1055982,6521055982,New York Penn Station,652,1,21
94,1055983,6521055983,New York Penn Station,652,1,21
94,1055984,6521055984,New York Penn Station,652,1,21
94,1055528,6521055528,New York Penn Station,652,1,21
94,1055530,6521055530,New York Penn Station,652,1,21
94,1055991,6531055991,Harrisburg Amtrak,653,0,23
94,1055992,6531055992,Harrisburg Amtrak,653,0,23
94,1055993,6531055993,Harrisburg Amtrak,653,0,23
94,1055549,6531055549,Harrisburg Amtrak,653,0,23
94,1055551,6531055551,Harrisburg Amtrak,653,0,23
94,1055061,6541055061,New York Penn Station,654,1,21
94,1055063,6541055063,New York Penn Station,654,1,21
94,1055065,6541055065,New York Penn Station,654,1,21
94,1055994,6551055994,Harrisburg Amtrak,655,0,23
94,1055995,6551055995,Harrisburg Amtrak,655,0,23
94,1055996,6551055996,Harrisburg Amtrak,655,0,23
94,1055556,6551055556,Harrisburg Amtrak,655,0,23
94,1055558,6551055558,Harrisburg Amtrak,655,0,23
94,1055066,6561055066,New York Penn Station,656,1,21
94,1055068,6561055068,New York Penn Station,656,1,21
94,1055070,6561055070,New York Penn Station,656,1,21
94,1053957,6581053957,New York Penn Station,658,1,21
94,1052131,6581052131,New York Penn Station,658,1,21
94,1053958,6601053958,New York Penn Station,660,1,21
94,1052133,6601052133,New York Penn Station,660,1,21
94,1052134,6601052134,New York Penn Station,660,1,21
94,1053959,6611053959,Harrisburg Amtrak,661,0,23
