service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1043667,1,1,1,1,1,0,0,20170705,20180705
1053486,1,1,1,1,1,0,0,20170328,20170526
1043544,1,1,1,1,1,0,0,20170530,20170703
1043546,1,1,1,1,1,0,0,20170705,20180705
1053487,1,1,1,1,1,0,0,20170328,20170526
1043549,1,1,1,1,1,0,0,20170530,20170703
1043551,1,1,1,1,1,0,0,20170705,20180705
1053517,1,1,1,1,1,0,0,20170328,20170526
1043675,1,1,1,1,1,0,0,20170530,20170703
1043677,1,1,1,1,1,0,0,20170705,20180705
1053488,1,1,1,1,1,0,0,20170328,20170526
1043554,1,1,1,1,1,0,0,20170530,20170703
1043556,1,1,1,1,1,0,0,20170705,20180705
1053489,1,1,1,1,1,0,0,20170328,20170526
1043559,1,1,1,1,1,0,0,20170530,20170703
1043561,1,1,1,1,1,0,0,20170705,20180705
1053518,1,1,1,1,1,0,0,20170328,20170526
1043680,1,1,1,1,1,0,0,20170530,20170703
1043682,1,1,1,1,1,0,0,20170705,20180705
1053490,1,1,1,1,1,0,0,20170328,20170526
1043564,1,1,1,1,1,0,0,20170530,20170703
1043566,1,1,1,1,1,0,0,20170705,20180705
1053519,1,1,1,1,1,0,0,20170328,20170526
1043685,1,1,1,1,1,0,0,20170530,20170703
1043687,1,1,1,1,1,0,0,20170705,20180705
1053491,1,1,1,1,1,0,0,20170328,20170526
1043569,1,1,1,1,1,0,0,20170530,20170703
1043571,1,1,1,1,1,0,0,20170705,20180705
1053492,1,1,1,1,1,0,0,20170328,20170526
1043574,1,1,1,1,1,0,0,20170530,20170703
1043576,1,1,1,1,1,0,0,20170705,20180705
1053493,1,1,1,1,1,0,0,20170328,20170526
1043579,1,1,1,1,1,0,0,20170530,20170703
1043581,1,1,1,1,1,0,0,20170705,20180705
1053494,1,1,1,1,1,0,0,20170328,20170526
1043584,1,1,1,1,1,0,0,20170530,20170703
1043586,1,1,1,1,1,0,0,20170705,20180705
1053520,1,1,1,1,1,0,0,20170328,20170526
1043689,1,1,1,1,1,0,0,20170530,20170703
1043692,1,1,1,1,1,0,0,20170705,20180705
1053495,1,1,1,1,1,0,0,20170328,20170526
1043589,1,1,1,1,1,0,0,20170530,20170703
1043591,1,1,1,1,1,0,0,20170705,20180705
1053521,1,1,1,1,1,0,0,20170328,20170526
1043695,1,1,1,1,1,0,0,20170530,20170703
1043697,1,1,1,1,1,0,0,20170705,20180705
1053496,1,1,1,1,1,0,0,20170328,20170526
1043594,1,1,1,1,1,0,0,20170530,20170703
1043596,1,1,1,1,1,0,0,20170705,20180705
1053497,1,1,1,1,1,0,0,20170328,20170526
1043599,1,1,1,1,1,0,0,20170530,20170703
1043601,1,1,1,1,1,0,0,20170705,20180705
1053498,1,1,1,1,1,0,0,20170328,20170526
1043604,1,1,1,1,1,0,0,20170530,20170703
1043606,1,1,1,1,1,0,0,20170705,20180705
1055782,1,1,1,1,1,0,0,20170330,20170516
1055783,0,0,1,0,0,0,0,20170517,20170517
1055784,1,1,1,1,1,0,0,20170518,20170526
1055786,1,1,1,1,1,0,0,20170530,20170703
1055788,1,1,1,1,1,0,0,20170705,20180705
1057723,1,1,1,1,1,0,0,20170402,20170516
1057725,1,1,1,1,1,0,0,20170518,20170526
1057727,1,1,1,1,1,0,0,20170530,20170703
1057729,1,1,1,1,1,0,0,20170705,20180705
1053499,1,1,1,1,1,0,0,20170328,20170526
1043609,1,1,1,1,1,0,0,20170530,20170703
1043611,1,1,1,1,1,0,0,20170705,20180705
1053500,1,1,1,1,1,0,0,20170328,20170526
1043614,1,1,1,1,1,0,0,20170530,20170703
1043616,1,1,1,1,1,0,0,20170705,20180705
1053523,0,0,0,0,0,1,1,20170328,20180505
1043704,1,0,0,0,0,0,0,20170529,20170529
1043705,0,1,0,0,0,0,0,20170704,20170704
1053524,0,0,0,0,0,1,1,20170328,20180505
1043707,1,0,0,0,0,0,0,20170529,20170529
1043708,0,1,0,0,0,0,0,20170704,20170704
1053501,0,0,0,0,0,1,1,20170328,20180505
1043618,1,0,0,0,0,0,0,20170529,20170529
1043619,0,1,0,0,0,0,0,20170704,20170704
1053525,0,0,0,0,0,1,1,20170328,20180505
1043710,1,0,0,0,0,0,0,20170529,20170529
1043711,0,1,0,0,0,0,0,20170704,20170704
1053502,0,0,0,0,0,1,1,20170328,20180505
1043621,1,0,0,0,0,0,0,20170529,20170529
1043622,0,1,0,0,0,0,0,20170704,20170704
1053526,0,0,0,0,0,1,1,20170328,20180505
1043713,1,0,0,0,0,0,0,20170529,20170529
1043714,0,1,0,0,0,0,0,20170704,20170704
1053503,0,0,0,0,0,1,1,20170328,20180505
1043624,1,0,0,0,0,0,0,20170529,20170529
1043625,0,1,0,0,0,0,0,20170704,20170704
1053527,0,0,0,0,0,1,1,20170328,20180505
1043716,1,0,0,0,0,0,0,20170529,20170529
1043717,0,1,0,0,0,0,0,20170704,20170704
1053504,0,0,0,0,0,1,1,20170328,20180505
1043627,1,0,0,0,0,0,0,20170529,20170529
1043628,0,1,0,0,0,0,0,20170704,20170704
1053528,0,0,0,0,0,1,1,20170328,20180505
1043719,1,0,0,0,0,0,0,20170529,20170529
1043720,0,1,0,0,0,0,0,20170704,20170704
1053529,0,0,0,0,0,1,1,20170328,20180505
1043722,1,0,0,0,0,0,0,20170529,20170529
1043723,0,1,0,0,0,0,0,20170704,20170704
1053505,0,0,0,0,0,1,1,20170328,20180505
1043630,1,0,0,0,0,0,0,20170529,20170529
1043631,0,1,0,0,0,0,0,20170704,20170704
1053506,0,0,0,0,0,1,1,20170328,20180505
1043633,1,0,0,0,0,0,0,20170529,20170529
1043634,0,1,0,0,0,0,0,20170704,20170704
1053507,0,0,0,0,0,1,1,20170328,20180505
1043636,1,0,0,0,0,0,0,20170529,20170529
1043637,0,1,0,0,0,0,0,20170704,20170704
1053508,0,0,0,0,0,1,1,20170328,20180505
1043639,1,0,0,0,0,0,0,20170529,20170529
1043640,0,1,0,0,0,0,0,20170704,20170704
1053509,0,0,0,0,0,1,1,20170328,20180505
1043642,1,0,0,0,0,0,0,20170529,20170529
1043643,0,1,0,0,0,0,0,20170704,20170704
1053510,0,0,0,0,0,1,1,20170328,20180505
1043645,1,0,0,0,0,0,0,20170529,20170529
1043646,0,1,0,0,0,0,0,20170704,20170704
1053511,0,0,0,0,0,1,1,20170328,20180505
1043648,1,0,0,0,0,0,0,20170529,20170529
1043649,0,1,0,0,0,0,0,20170704,20170704
1053512,0,0,0,0,0,1,1,20170328,20180505
1043651,1,0,0,0,0,0,0,20170529,20170529
1043652,0,1,0,0,0,0,0,20170704,20170704
1053530,0,0,0,0,0,1,1,20170328,20180505
1043725,1,0,0,0,0,0,0,20170529,20170529
1043726,0,1,0,0,0,0,0,20170704,20170704
1053532,0,0,0,0,0,1,1,20170328,20180505
1043731,1,0,0,0,0,0,0,20170529,20170529
1043732,0,1,0,0,0,0,0,20170704,20170704
1053531,0,0,0,0,0,1,1,20170328,20180505
1043728,1,0,0,0,0,0,0,20170529,20170529
1043729,0,1,0,0,0,0,0,20170704,20170704
1061853,1,1,1,1,1,1,1,20170417,20180505
1061854,1,1,1,1,1,1,1,20170417,20180505
1061867,0,1,0,1,0,0,0,20170417,20170427
1061868,0,0,0,0,0,1,0,20170417,20170429
1058270,0,1,0,1,0,0,0,20170502,20180505
1058271,0,0,0,0,0,1,0,20170506,20180506
1061870,0,0,0,0,0,0,1,20170417,20170430
1061869,0,0,1,0,1,0,0,20170417,20170428
1058274,0,0,1,0,1,0,0,20170503,20180505
1058275,0,0,0,0,0,0,1,20170507,20180507
1052802,1,1,1,1,1,1,1,20170328,20180505
1052803,1,1,1,1,1,1,1,20170328,20180505
1063089,1,1,1,1,1,0,0,20170420,20170501
1063090,0,0,0,0,0,1,1,20170422,20180505
1063091,0,1,1,0,0,0,0,20170502,20170503
1063092,1,1,1,1,1,0,0,20170504,20170516
1063094,1,1,1,1,1,0,0,20170518,20180518
1063095,1,1,1,1,1,0,0,20170420,20170501
1063096,0,0,0,0,0,1,1,20170422,20180505
1063097,0,1,1,0,0,0,0,20170502,20170503
1063098,1,1,1,1,1,0,0,20170504,20170516
1063100,1,1,1,1,1,0,0,20170518,20180518
1061871,1,1,1,1,1,1,1,20170417,20180505
1061872,1,1,1,1,1,1,1,20170417,20170427
1061873,0,0,0,0,1,1,0,20170428,20170429
1061874,1,1,1,1,1,1,1,20170430,20170511
1061875,0,0,0,0,1,1,0,20170512,20170519
1061876,1,1,1,1,0,0,1,20170514,20170518
1061877,1,1,1,1,1,1,1,20170520,20180520
1065280,1,1,1,1,1,1,1,20170427,20170501
1065281,1,1,1,1,1,1,1,20170502,20170511
1065282,1,1,1,1,1,1,1,20170512,20180512
1065283,1,1,1,1,1,1,1,20170427,20170501
1065284,1,1,1,1,1,1,1,20170502,20170511
1065285,1,1,1,1,1,1,1,20170512,20180512
1061865,1,1,1,1,1,1,1,20170417,20180505
1062184,1,1,1,1,0,0,1,20170417,20180505
1062183,0,0,0,0,1,1,0,20170417,20180505
1057392,1,1,1,1,1,0,0,20170402,20170526
1057394,1,1,1,1,1,0,0,20170530,20170703
1057396,1,1,1,1,1,0,0,20170705,20180705
1058550,1,1,1,1,1,0,0,20170406,20170505
1058552,1,1,1,1,1,0,0,20170512,20170519
1058553,1,1,1,1,1,0,0,20170522,20170526
1058555,1,1,1,1,1,0,0,20170530,20170703
1058557,1,1,1,1,1,0,0,20170705,20170922
1058558,1,1,1,1,1,0,0,20170925,20180925
1065289,1,1,1,1,1,0,0,20170427,20170505
1065290,1,0,1,0,0,0,0,20170508,20170510
1065291,0,1,0,0,0,0,0,20170509,20170509
1065292,1,1,1,1,1,0,0,20170511,20170519
1065293,1,1,1,1,1,0,0,20170522,20170526
1065295,1,1,1,1,1,0,0,20170530,20170703
1065287,1,1,1,1,1,0,0,20170705,20170922
1065288,1,1,1,1,1,0,0,20170925,20180925
1059173,1,1,1,1,1,0,0,20170408,20170505
1058561,1,1,1,1,1,0,0,20170512,20170519
1058562,1,1,1,1,1,0,0,20170522,20170526
1058564,1,1,1,1,1,0,0,20170530,20170703
1058566,1,1,1,1,1,0,0,20170705,20170922
1058567,1,1,1,1,1,0,0,20170925,20180925
1059091,1,1,1,1,1,0,0,20170408,20170505
1058534,1,1,1,1,1,0,0,20170512,20170519
1058535,1,1,1,1,1,0,0,20170522,20170526
1058537,1,1,1,1,1,0,0,20170530,20170703
1058539,1,1,1,1,1,0,0,20170705,20170922
1058540,1,1,1,1,1,0,0,20170925,20180925
1059092,1,1,1,1,1,0,0,20170408,20170519
1057412,1,1,1,1,1,0,0,20170522,20170526
1057414,1,1,1,1,1,0,0,20170530,20170703
1057416,1,1,1,1,1,0,0,20170705,20170922
1057417,1,1,1,1,1,0,0,20170925,20180925
1058541,1,1,1,1,1,0,0,20170406,20170505
1058543,1,1,1,1,1,0,0,20170512,20170519
1058544,1,1,1,1,1,0,0,20170522,20170526
1058546,1,1,1,1,1,0,0,20170530,20170703
1058548,1,1,1,1,1,0,0,20170705,20170922
1058549,1,1,1,1,1,0,0,20170925,20180925
1059094,0,0,0,0,1,0,0,20170408,20170519
1059093,1,1,1,1,0,0,0,20170408,20170518
1057427,1,1,1,1,0,0,0,20170522,20170525
1057428,0,0,0,0,1,0,0,20170526,20170922
1057430,1,1,1,1,0,0,0,20170530,20170703
1057432,1,1,1,1,0,0,0,20170705,20170921
1057433,1,1,1,1,0,0,0,20170925,20180925
1057434,0,0,0,0,1,0,0,20170929,20180929
1059095,1,1,1,1,1,0,0,20170408,20170519
1057436,1,1,1,1,1,0,0,20170522,20170526
1057438,1,1,1,1,1,0,0,20170530,20170703
1057440,1,1,1,1,1,0,0,20170705,20170922
1057441,1,1,1,1,1,0,0,20170925,20180925
1065296,1,1,1,1,0,0,0,20170427,20170504
1065297,0,0,0,0,1,0,0,20170428,20170428
1065298,0,0,0,0,1,0,0,20170505,20170505
1065299,1,1,1,1,0,0,0,20170508,20170518
1065300,0,0,0,0,1,0,0,20170512,20170512
1065301,0,0,0,0,1,0,0,20170519,20170519
1065302,1,0,0,0,0,0,0,20170522,20170522
1065303,0,1,1,1,0,0,0,20170523,20170525
1065304,0,0,0,0,1,0,0,20170526,20170526
1065306,1,1,1,1,0,0,0,20170530,20170608
1065307,0,0,0,0,1,0,0,20170602,20170602
1065308,0,0,0,0,1,0,0,20170609,20170609
1065309,1,1,0,0,0,0,0,20170612,20170613
1065310,1,1,1,1,0,0,0,20170614,20170622
1065311,0,0,0,0,1,0,0,20170616,20170616
1065312,0,0,0,0,1,0,0,20170623,20170623
1065325,1,1,1,1,0,0,0,20170626,20170629
1065313,0,0,0,0,1,0,0,20170630,20170630
1065314,1,0,0,0,0,0,0,20170703,20170703
1065315,0,1,0,0,0,0,0,20170704,20170704
1065316,1,1,1,1,0,0,0,20170705,20170712
1065317,0,0,0,0,1,0,0,20170707,20170804
1065318,1,1,1,1,0,0,0,20170713,20170720
