timetable_id,route_id,direction_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday,route_label,service_notes,direction_label,orientation
40,7078,0,20171221,20180408,1,1,1,1,1,1,1,TART Highway 89 Night Service,Night Service Winter (All days of week),Northbound,horizontal
41,7078,1,20171221,20180408,1,1,1,1,1,1,1,TART Highway 89 Night Service,Night Service Winter (All days of week),Southbound,horizontal
42,90,0,20160329,20190101,1,1,1,1,1,1,1,TART Mainline,Year Round (All days of week),Eastbound,horizontal
43,90,1,20160329,20190101,1,1,1,1,1,1,1,TART Mainline,Year Round (All days of week),Westbound,horizontal
44,7079,0,20171221,20180408,1,1,1,1,1,1,1,TART Mainline Night Service,Night Service Winter (All days of week),Northbound,horizontal
45,7079,1,20171221,20180408,1,1,1,1,1,1,1,TART Mainline Night Service,Night Service Winter (All days of week),Southbound,horizontal
46,2595,0,20150701,20190101,1,1,1,1,1,1,1,"Truckee, Northstar",Current schedule (All days of week),Outbound,horizontal
47,2595,1,20150701,20190101,1,1,1,1,1,1,1,"Truckee, Northstar",Current schedule (All days of week),Inbound,horizontal
48,2595,0,20171215,20180331,1,1,1,1,1,1,1,"Truckee, Northstar",Seasonal supplemental service (All days of week),Outbound,horizontal
49,2595,1,20171215,20180331,1,1,1,1,1,1,1,"Truckee, Northstar",Seasonal supplemental service (All days of week),Inbound,horizontal
50,5413,0,20171117,20180331,1,1,1,1,1,1,1,Yellow,Ski Shuttles (All days of week),Eastbound,horizontal
51,5413,1,20171117,20180331,1,1,1,1,1,1,1,Yellow,Ski Shuttles (All days of week),Westbound,horizontal
