trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
757889,,,22094,12,,,,
757889,,,22357,13,,,,
757889,06:45:00,06:45:00,22092,14,,,,
757889,,,22106,15,,,,
757889,,,22260,16,,,,
757889,06:48:00,06:48:00,22249,17,,,,
757889,,,22294,18,,,,
757889,,,22261,19,,,,
757889,,,22250,20,,,,
757889,06:52:00,06:52:00,22081,21,,,,
757889,,,22082,22,,,,
757889,,,22085,23,,,,
757889,,,22091,24,,,,
757889,,,22088,25,,,,
757889,06:56:00,06:56:00,22087,26,,,,
757889,,,22280,27,,,,
757889,,,22281,28,,,,
757889,,,22103,29,,,,
757889,,,22104,30,,,,
757889,07:01:00,07:01:00,22110,31,,,,
757889,,,22118,32,,,,
757889,,,22120,33,,,,
757889,07:04:00,07:04:00,22023,34,,,,
757889,,,22014,35,,,,
757889,,,22001,36,,,,
757889,,,22168,37,,,,
757889,07:20:00,07:20:00,22256,38,,1,,
757888,20:10:00,20:10:00,22258,1,,,,
757888,,,22169,2,,,,
757888,,,22000,3,,,,
757888,,,22013,4,,,,
757888,20:16:00,20:16:00,22022,5,,,,
757888,,,22024,6,,,,
757888,,,22121,7,,,,
757888,,,22119,8,,,,
757888,20:19:00,20:19:00,22111,9,,,,
757888,,,22105,10,,,,
757888,,,22102,11,,,,
757888,,,22094,12,,,,
757888,,,22357,13,,,,
757888,20:25:00,20:25:00,22092,14,,,,
757888,,,22106,15,,,,
757888,,,22260,16,,,,
757888,20:28:00,20:28:00,22249,17,,,,
757888,,,22294,18,,,,
757888,,,22261,19,,,,
757888,,,22250,20,,,,
757888,20:32:00,20:32:00,22081,21,,,,
757888,,,22082,22,,,,
757888,,,22085,23,,,,
757888,,,22091,24,,,,
757888,,,22088,25,,,,
757888,20:36:00,20:36:00,22087,26,,,,
757888,,,22280,27,,,,
757888,,,22281,28,,,,
757888,,,22103,29,,,,
757888,,,22104,30,,,,
757888,20:41:00,20:41:00,22110,31,,,,
757888,,,22118,32,,,,
757888,,,22120,33,,,,
757888,20:44:00,20:44:00,22023,34,,,,
757888,,,22014,35,,,,
757888,,,22001,36,,,,
757888,,,22168,37,,,,
757888,21:00:00,21:00:00,22256,38,,1,,
750671,09:00:00,09:00:00,22273,1,,,,
750671,09:02:00,09:02:00,22160,2,,,,
750671,,,22301,3,,,,
750671,,,22157,4,,,,
750671,,,22153,5,,,,
750671,09:05:00,09:05:00,22154,6,,,,
750671,,,22134,7,,,,
750671,,,22136,8,,,,
750671,,,22139,9,,,,
750671,,,22140,10,,,,
750671,,,22142,11,,,,
750671,09:12:00,09:12:00,22144,12,,,,
750671,,,22143,13,,,,
750671,,,22141,14,,,,
750671,,,22138,15,,,,
750671,09:14:00,09:14:00,22137,16,,,,
750671,,,22135,17,,,,
750671,09:17:00,09:17:00,22155,18,,,,
750671,,,22156,19,,,,
750671,,,22158,20,,,,
750671,,,22302,21,,,,
750671,09:19:00,09:19:00,22159,22,,,,
750671,09:30:00,09:30:00,22167,23,,1,,
750670,08:00:00,08:00:00,22273,1,,,,
750670,08:02:00,08:02:00,22160,2,,,,
750670,,,22301,3,,,,
750670,,,22157,4,,,,
750670,,,22153,5,,,,
750670,08:05:00,08:05:00,22154,6,,,,
750670,,,22134,7,,,,
750670,,,22136,8,,,,
750670,,,22139,9,,,,
750670,,,22140,10,,,,
750670,,,22142,11,,,,
750670,08:12:00,08:12:00,22144,12,,,,
750670,,,22143,13,,,,
750670,,,22141,14,,,,
750670,,,22138,15,,,,
750670,08:14:00,08:14:00,22137,16,,,,
750670,,,22135,17,,,,
750670,08:17:00,08:17:00,22155,18,,,,
750670,,,22156,19,,,,
750670,,,22158,20,,,,
750670,,,22302,21,,,,
750670,08:19:00,08:19:00,22159,22,,,,
750670,08:30:00,08:30:00,22167,23,,1,,
750673,11:00:00,11:00:00,22273,1,,,,
750673,11:02:00,11:02:00,22160,2,,,,
750673,,,22301,3,,,,
750673,,,22157,4,,,,
750673,,,22153,5,,,,
750673,11:05:00,11:05:00,22154,6,,,,
750673,,,22134,7,,,,
750673,,,22136,8,,,,
750673,,,22139,9,,,,
750673,,,22140,10,,,,
750673,,,22142,11,,,,
750673,11:12:00,11:12:00,22144,12,,,,
750673,,,22143,13,,,,
750673,,,22141,14,,,,
750673,,,22138,15,,,,
750673,11:14:00,11:14:00,22137,16,,,,
750673,,,22135,17,,,,
750673,11:17:00,11:17:00,22155,18,,,,
750673,,,22156,19,,,,
750673,,,22158,20,,,,
750673,,,22302,21,,,,
750673,11:19:00,11:19:00,22159,22,,,,
750673,11:30:00,11:30:00,22167,23,,1,,
750672,10:00:00,10:00:00,22273,1,,,,
750672,10:02:00,10:02:00,22160,2,,,,
750672,,,22301,3,,,,
750672,,,22157,4,,,,
750672,,,22153,5,,,,
750672,10:05:00,10:05:00,22154,6,,,,
750672,,,22134,7,,,,
750672,,,22136,8,,,,
750672,,,22139,9,,,,
750672,,,22140,10,,,,
750672,,,22142,11,,,,
750672,10:12:00,10:12:00,22144,12,,,,
750672,,,22143,13,,,,
750672,,,22141,14,,,,
750672,,,22138,15,,,,
750672,10:14:00,10:14:00,22137,16,,,,
750672,,,22135,17,,,,
750672,10:17:00,10:17:00,22155,18,,,,
750672,,,22156,19,,,,
750672,,,22158,20,,,,
750672,,,22302,21,,,,
750672,10:19:00,10:19:00,22159,22,,,,
750672,10:30:00,10:30:00,22167,23,,1,,
750675,07:20:00,07:20:00,22273,1,,,,
750675,07:22:00,07:22:00,22160,2,,,,
750675,,,22301,3,,,,
750675,,,22157,4,,,,
750675,,,22153,5,,,,
750675,07:25:00,07:25:00,22154,6,,,,
750675,,,22134,7,,,,
750675,,,22136,8,,,,
750675,,,22139,9,,,,
750675,,,22140,10,,,,
750675,,,22142,11,,,,
750675,07:32:00,07:32:00,22144,12,,,,
750675,,,22143,13,,,,
750675,,,22141,14,,,,
750675,,,22138,15,,,,
750675,07:34:00,07:34:00,22137,16,,,,
750675,,,22135,17,,,,
750675,07:37:00,07:37:00,22155,18,,,,
750675,,,22156,19,,,,
750675,,,22158,20,,,,
750675,,,22302,21,,,,
750675,07:39:00,07:39:00,22159,22,,,,
750675,07:50:00,07:50:00,22167,23,,1,,
750674,12:00:00,12:00:00,22273,1,,,,
750674,12:02:00,12:02:00,22160,2,,,,
750674,,,22301,3,,,,
750674,,,22157,4,,,,
750674,,,22153,5,,,,
750674,12:05:00,12:05:00,22154,6,,,,
750674,,,22134,7,,,,
750674,,,22136,8,,,,
750674,,,22139,9,,,,
750674,,,22140,10,,,,
750674,,,22142,11,,,,
750674,12:12:00,12:12:00,22144,12,,,,
750674,,,22143,13,,,,
750674,,,22141,14,,,,
750674,,,22138,15,,,,
750674,12:14:00,12:14:00,22137,16,,,,
750674,,,22135,17,,,,
750674,12:17:00,12:17:00,22155,18,,,,
750674,,,22156,19,,,,
750674,,,22158,20,,,,
750674,,,22302,21,,,,
750674,12:19:00,12:19:00,22159,22,,,,
750674,12:30:00,12:30:00,22167,23,,1,,
750677,09:20:00,09:20:00,22273,1,,,,
750677,09:22:00,09:22:00,22160,2,,,,
750677,,,22301,3,,,,
750677,,,22157,4,,,,
750677,,,22153,5,,,,
750677,09:25:00,09:25:00,22154,6,,,,
750677,,,22134,7,,,,
750677,,,22136,8,,,,
750677,,,22139,9,,,,
750677,,,22140,10,,,,
750677,,,22142,11,,,,
750677,09:32:00,09:32:00,22144,12,,,,
750677,,,22143,13,,,,
750677,,,22141,14,,,,
750677,,,22138,15,,,,
750677,09:34:00,09:34:00,22137,16,,,,
750677,,,22135,17,,,,
750677,09:37:00,09:37:00,22155,18,,,,
750677,,,22156,19,,,,
750677,,,22158,20,,,,
750677,,,22302,21,,,,
750677,09:39:00,09:39:00,22159,22,,,,
750677,09:50:00,09:50:00,22167,23,,1,,
750676,08:20:00,08:20:00,22273,1,,,,
750676,08:22:00,08:22:00,22160,2,,,,
750676,,,22301,3,,,,
750676,,,22157,4,,,,
750676,,,22153,5,,,,
750676,08:25:00,08:25:00,22154,6,,,,
750676,,,22134,7,,,,
750676,,,22136,8,,,,
750676,,,22139,9,,,,
750676,,,22140,10,,,,
750676,,,22142,11,,,,
750676,08:32:00,08:32:00,22144,12,,,,
750676,,,22143,13,,,,
750676,,,22141,14,,,,
750676,,,22138,15,,,,
750676,08:34:00,08:34:00,22137,16,,,,
750676,,,22135,17,,,,
750676,08:37:00,08:37:00,22155,18,,,,
750676,,,22156,19,,,,
750676,,,22158,20,,,,
750676,,,22302,21,,,,
750676,08:39:00,08:39:00,22159,22,,,,
750676,08:50:00,08:50:00,22167,23,,1,,
751210,11:37:00,11:37:00,22305,1,,,,
751210,,,22304,2,,,,
751210,11:40:00,11:40:00,22289,3,,,,
751210,,,22287,4,,,,
751210,11:43:00,11:43:00,22240,5,,,,
751210,,,22173,6,,,,
751210,11:50:00,11:50:00,22256,7,,1,,
751211,12:07:00,12:07:00,22305,1,,,,
751211,,,22304,2,,,,
751211,12:10:00,12:10:00,22289,3,,,,
751211,,,22287,4,,,,
751211,12:13:00,12:13:00,22240,5,,,,
751211,,,22173,6,,,,
751211,12:20:00,12:20:00,22256,7,,1,,
751212,12:47:00,12:47:00,22305,1,,,,
751212,,,22304,2,,,,
751212,12:50:00,12:50:00,22289,3,,,,
751212,,,22287,4,,,,
751212,12:53:00,12:53:00,22240,5,,,,
751212,,,22173,6,,,,
751212,13:00:00,13:00:00,22256,7,,1,,
758517,14:50:00,14:50:00,22257,1,,,,
758517,,,22169,2,,,,
758517,,,22000,3,,,,
758517,14:54:00,14:54:00,22002,4,,,,
758517,,,22004,5,,,,
758517,14:57:00,14:57:00,22035,6,,,,
758517,,,22037,7,,,,
758517,14:59:00,14:59:00,22041,8,,,,
758517,,,22297,9,,,,
758517,,,22174,10,,,,
758517,15:01:00,15:01:00,22254,11,,,,
758517,,,22255,12,,,,
758517,,,22045,13,,,,
758517,15:05:00,15:05:00,22038,14,,,,
758517,,,22036,15,,,,
758517,,,22034,16,,,,
758517,,,22242,17,,,,
758517,15:10:00,15:10:00,22003,18,,,,
758517,,,22001,19,,,,
758517,,,22168,20,,,,
758517,15:20:00,15:20:00,22256,21,,1,,
751214,13:47:00,13:47:00,22305,1,,,,
751214,,,22304,2,,,,
751214,13:50:00,13:50:00,22289,3,,,,
751214,,,22287,4,,,,
751214,13:53:00,13:53:00,22240,5,,,,
751214,,,22173,6,,,,
751214,14:00:00,14:00:00,22256,7,,1,,
751215,14:17:00,14:17:00,22305,1,,,,
751215,,,22304,2,,,,
751215,14:20:00,14:20:00,22289,3,,,,
751215,,,22287,4,,,,
751215,14:23:00,14:23:00,22240,5,,,,
751215,,,22173,6,,,,
751215,14:30:00,14:30:00,22256,7,,1,,
751216,14:47:00,14:47:00,22305,1,,,,
751216,,,22304,2,,,,
751216,14:50:00,14:50:00,22289,3,,,,
751216,,,22287,4,,,,
751216,14:53:00,14:53:00,22240,5,,,,
751216,,,22173,6,,,,
751216,15:00:00,15:00:00,22256,7,,1,,
751217,15:17:00,15:17:00,22305,1,,,,
751217,,,22304,2,,,,
751217,15:20:00,15:20:00,22289,3,,,,
751217,,,22287,4,,,,
751217,15:23:00,15:23:00,22240,5,,,,
751217,,,22173,6,,,,
751217,15:30:00,15:30:00,22256,7,,1,,
751218,15:47:00,15:47:00,22305,1,,,,
751218,,,22304,2,,,,
751218,15:50:00,15:50:00,22289,3,,,,
751218,,,22287,4,,,,
751218,15:53:00,15:53:00,22240,5,,,,
751218,,,22173,6,,,,
751218,16:00:00,16:00:00,22256,7,,1,,
751219,16:17:00,16:17:00,22305,1,,,,
751219,,,22304,2,,,,
751219,16:20:00,16:20:00,22289,3,,,,
751219,,,22287,4,,,,
751219,16:23:00,16:23:00,22240,5,,,,
751219,,,22173,6,,,,
751219,16:30:00,16:30:00,22256,7,,1,,
758518,15:50:00,15:50:00,22257,1,,,,
758518,,,22169,2,,,,
758518,,,22000,3,,,,
758518,15:54:00,15:54:00,22002,4,,,,
758518,,,22004,5,,,,
758518,15:57:00,15:57:00,22035,6,,,,
758518,,,22037,7,,,,
758518,15:59:00,15:59:00,22041,8,,,,
758518,,,22297,9,,,,
758518,,,22174,10,,,,
758518,16:01:00,16:01:00,22254,11,,,,
758518,,,22255,12,,,,
758518,,,22045,13,,,,
758518,16:05:00,16:05:00,22038,14,,,,
758518,,,22036,15,,,,
758518,,,22034,16,,,,
758518,,,22242,17,,,,
758518,16:10:00,16:10:00,22003,18,,,,
758518,,,22001,19,,,,
758518,,,22168,20,,,,
758518,16:20:00,16:20:00,22256,21,,1,,
758519,16:50:00,16:50:00,22257,1,,,,
758519,,,22169,2,,,,
758519,,,22000,3,,,,
758519,16:54:00,16:54:00,22002,4,,,,
758519,,,22004,5,,,,
758519,16:57:00,16:57:00,22035,6,,,,
758519,,,22037,7,,,,
758519,16:59:00,16:59:00,22041,8,,,,
758519,,,22297,9,,,,
758519,,,22174,10,,,,
758519,17:01:00,17:01:00,22254,11,,,,
758519,,,22255,12,,,,
758519,,,22045,13,,,,
758519,17:05:00,17:05:00,22038,14,,,,
758519,,,22036,15,,,,
758519,,,22034,16,,,,
758519,,,22242,17,,,,
758519,17:10:00,17:10:00,22003,18,,,,
758519,,,22001,19,,,,
758519,,,22168,20,,,,
758519,17:20:00,17:20:00,22256,21,,1,,
750299,08:00:00,08:00:00,22274,1,,,,
750299,08:04:00,08:04:00,22230,2,,,,
750299,,,22185,3,,,,
750299,,,22189,4,,,,
750299,,,22188,5,,,,
750299,,,22186,6,,,,
750299,,,22191,7,,,,
750299,,,22193,8,,,,
750299,08:09:00,08:09:00,22194,9,,,,
750299,,,22195,10,,,,
750299,,,22192,11,,,,
750299,,,22187,12,,,,
750299,,,22190,13,,,,
750299,,,22292,14,,,,
750299,08:13:00,08:13:00,22179,15,,,,
750299,08:20:00,08:20:00,22167,16,,1,,
750298,13:10:00,13:10:00,22274,1,,,,
750298,13:14:00,13:14:00,22230,2,,,,
750298,,,22185,3,,,,
750298,,,22189,4,,,,
750298,,,22188,5,,,,
750298,,,22186,6,,,,
750298,,,22191,7,,,,
750298,,,22193,8,,,,
750298,13:19:00,13:19:00,22194,9,,,,
750298,,,22195,10,,,,
750298,,,22192,11,,,,
750298,,,22187,12,,,,
750298,,,22190,13,,,,
750298,,,22292,14,,,,
750298,13:23:00,13:23:00,22179,15,,,,
750298,13:30:00,13:30:00,22167,16,,1,,
750293,18:10:00,18:10:00,22274,1,,,,
750293,18:14:00,18:14:00,22230,2,,,,
750293,,,22185,3,,,,
750293,,,22189,4,,,,
750293,,,22188,5,,,,
750293,,,22186,6,,,,
750293,,,22191,7,,,,
750293,,,22193,8,,,,
750293,18:19:00,18:19:00,22194,9,,,,
750293,,,22195,10,,,,
750293,,,22192,11,,,,
750293,,,22187,12,,,,
750293,,,22190,13,,,,
750293,,,22292,14,,,,
750293,18:23:00,18:23:00,22179,15,,,,
750293,18:30:00,18:30:00,22167,16,,1,,
750292,19:10:00,19:10:00,22274,1,,,,
750292,19:14:00,19:14:00,22230,2,,,,
750292,,,22185,3,,,,
750292,,,22189,4,,,,
750292,,,22188,5,,,,
750292,,,22186,6,,,,
750292,,,22191,7,,,,
750292,,,22193,8,,,,
750292,19:19:00,19:19:00,22194,9,,,,
750292,,,22195,10,,,,
750292,,,22192,11,,,,
750292,,,22187,12,,,,
750292,,,22190,13,,,,
750292,,,22292,14,,,,
750292,19:23:00,19:23:00,22179,15,,,,
750292,19:30:00,19:30:00,22167,16,,1,,
750291,20:10:00,20:10:00,22274,1,,,,
750291,20:14:00,20:14:00,22230,2,,,,
750291,,,22185,3,,,,
750291,,,22189,4,,,,
750291,,,22188,5,,,,
750291,,,22186,6,,,,
750291,,,22191,7,,,,
750291,,,22193,8,,,,
750291,20:19:00,20:19:00,22194,9,,,,
750291,,,22195,10,,,,
750291,,,22192,11,,,,
750291,,,22187,12,,,,
750291,,,22190,13,,,,
750291,,,22292,14,,,,
750291,20:23:00,20:23:00,22179,15,,,,
750291,20:30:00,20:30:00,22167,16,,1,,
750290,09:00:00,09:00:00,22274,1,,,,
750290,09:04:00,09:04:00,22230,2,,,,
750290,,,22185,3,,,,
750290,,,22189,4,,,,
750290,,,22188,5,,,,
750290,,,22186,6,,,,
750290,,,22191,7,,,,
750290,,,22193,8,,,,
750290,09:09:00,09:09:00,22194,9,,,,
750290,,,22195,10,,,,
750290,,,22192,11,,,,
750290,,,22187,12,,,,
750290,,,22190,13,,,,
750290,,,22292,14,,,,
750290,09:13:00,09:13:00,22179,15,,,,
750290,09:20:00,09:20:00,22167,16,,1,,
750297,14:10:00,14:10:00,22274,1,,,,
750297,14:14:00,14:14:00,22230,2,,,,
750297,,,22185,3,,,,
750297,,,22189,4,,,,
750297,,,22188,5,,,,
750297,,,22186,6,,,,
750297,,,22191,7,,,,
750297,,,22193,8,,,,
750297,14:19:00,14:19:00,22194,9,,,,
750297,,,22195,10,,,,
750297,,,22192,11,,,,
750297,,,22187,12,,,,
750297,,,22190,13,,,,
750297,,,22292,14,,,,
750297,14:23:00,14:23:00,22179,15,,,,
750297,14:30:00,14:30:00,22167,16,,1,,
750296,15:10:00,15:10:00,22274,1,,,,
750296,15:14:00,15:14:00,22230,2,,,,
750296,,,22185,3,,,,
750296,,,22189,4,,,,
750296,,,22188,5,,,,
750296,,,22186,6,,,,
750296,,,22191,7,,,,
750296,,,22193,8,,,,
750296,15:19:00,15:19:00,22194,9,,,,
750296,,,22195,10,,,,
750296,,,22192,11,,,,
750296,,,22187,12,,,,
750296,,,22190,13,,,,
750296,,,22292,14,,,,
750296,15:23:00,15:23:00,22179,15,,,,
750296,15:30:00,15:30:00,22167,16,,1,,
750295,16:10:00,16:10:00,22274,1,,,,
750295,16:14:00,16:14:00,22230,2,,,,
750295,,,22185,3,,,,
750295,,,22189,4,,,,
750295,,,22188,5,,,,
750295,,,22186,6,,,,
750295,,,22191,7,,,,
750295,,,22193,8,,,,
750295,16:19:00,16:19:00,22194,9,,,,
750295,,,22195,10,,,,
750295,,,22192,11,,,,
750295,,,22187,12,,,,
750295,,,22190,13,,,,
750295,,,22292,14,,,,
750295,16:23:00,16:23:00,22179,15,,,,
750295,16:30:00,16:30:00,22167,16,,1,,
750294,17:10:00,17:10:00,22274,1,,,,
750294,17:14:00,17:14:00,22230,2,,,,
750294,,,22185,3,,,,
750294,,,22189,4,,,,
750294,,,22188,5,,,,
750294,,,22186,6,,,,
750294,,,22191,7,,,,
750294,,,22193,8,,,,
750294,17:19:00,17:19:00,22194,9,,,,
750294,,,22195,10,,,,
750294,,,22192,11,,,,
750294,,,22187,12,,,,
750294,,,22190,13,,,,
750294,,,22292,14,,,,
750294,17:23:00,17:23:00,22179,15,,,,
750294,17:30:00,17:30:00,22167,16,,1,,
750275,08:30:00,08:30:00,22274,1,,,,
750275,08:34:00,08:34:00,22230,2,,,,
750275,,,22185,3,,,,
750275,,,22189,4,,,,
750275,,,22188,5,,,,
750275,,,22186,6,,,,
750275,,,22191,7,,,,
750275,,,22193,8,,,,
750275,08:39:00,08:39:00,22194,9,,,,
750275,,,22195,10,,,,
750275,,,22192,11,,,,
750275,,,22187,12,,,,
750275,,,22190,13,,,,
750275,,,22292,14,,,,
750275,08:43:00,08:43:00,22179,15,,,,
750275,08:50:00,08:50:00,22167,16,,1,,
750274,07:30:00,07:30:00,22274,1,,,,
750274,07:34:00,07:34:00,22230,2,,,,
750274,,,22185,3,,,,
750274,,,22189,4,,,,
750274,,,22188,5,,,,
750274,,,22186,6,,,,
750274,,,22191,7,,,,
750274,,,22193,8,,,,
750274,07:39:00,07:39:00,22194,9,,,,
750274,,,22195,10,,,,
750274,,,22192,11,,,,
750274,,,22187,12,,,,
750274,,,22190,13,,,,
750274,,,22292,14,,,,
750274,07:43:00,07:43:00,22179,15,,,,
750274,07:50:00,07:50:00,22167,16,,1,,
750277,10:30:00,10:30:00,22274,1,,,,
750277,10:34:00,10:34:00,22230,2,,,,
750277,,,22185,3,,,,
750277,,,22189,4,,,,
750277,,,22188,5,,,,
750277,,,22186,6,,,,
750277,,,22191,7,,,,
750277,,,22193,8,,,,
750277,10:39:00,10:39:00,22194,9,,,,
750277,,,22195,10,,,,
750277,,,22192,11,,,,
750277,,,22187,12,,,,
750277,,,22190,13,,,,
750277,,,22292,14,,,,
750277,10:43:00,10:43:00,22179,15,,,,
750277,10:50:00,10:50:00,22167,16,,1,,
750276,09:30:00,09:30:00,22274,1,,,,
750276,09:34:00,09:34:00,22230,2,,,,
750276,,,22185,3,,,,
750276,,,22189,4,,,,
750276,,,22188,5,,,,
750276,,,22186,6,,,,
750276,,,22191,7,,,,
750276,,,22193,8,,,,
750276,09:39:00,09:39:00,22194,9,,,,
750276,,,22195,10,,,,
750276,,,22192,11,,,,
750276,,,22187,12,,,,
750276,,,22190,13,,,,
750276,,,22292,14,,,,
750276,09:43:00,09:43:00,22179,15,,,,
750276,09:50:00,09:50:00,22167,16,,1,,
750271,13:10:00,13:10:00,22274,1,,,,
750271,13:14:00,13:14:00,22230,2,,,,
750271,,,22185,3,,,,
750271,,,22189,4,,,,
750271,,,22188,5,,,,
750271,,,22186,6,,,,
750271,,,22191,7,,,,
750271,,,22193,8,,,,
750271,13:19:00,13:19:00,22194,9,,,,
750271,,,22195,10,,,,
750271,,,22192,11,,,,
750271,,,22187,12,,,,
750271,,,22190,13,,,,
750271,,,22292,14,,,,
750271,13:23:00,13:23:00,22179,15,,,,
750271,13:30:00,13:30:00,22167,16,,1,,
750270,14:10:00,14:10:00,22274,1,,,,
750270,14:14:00,14:14:00,22230,2,,,,
750270,,,22185,3,,,,
750270,,,22189,4,,,,
750270,,,22188,5,,,,
750270,,,22186,6,,,,
750270,,,22191,7,,,,
750270,,,22193,8,,,,
750270,14:19:00,14:19:00,22194,9,,,,
750270,,,22195,10,,,,
750270,,,22192,11,,,,
750270,,,22187,12,,,,
750270,,,22190,13,,,,
750270,,,22292,14,,,,
750270,14:23:00,14:23:00,22179,15,,,,
750270,14:30:00,14:30:00,22167,16,,1,,
750273,07:00:00,07:00:00,22274,1,,,,
750273,07:04:00,07:04:00,22230,2,,,,
750273,,,22185,3,,,,
750273,,,22189,4,,,,
750273,,,22188,5,,,,
750273,,,22186,6,,,,
750273,,,22191,7,,,,
750273,,,22193,8,,,,
750273,07:09:00,07:09:00,22194,9,,,,
750273,,,22195,10,,,,
750273,,,22192,11,,,,
750273,,,22187,12,,,,
750273,,,22190,13,,,,
750273,,,22292,14,,,,
750273,07:13:00,07:13:00,22179,15,,,,
750273,07:20:00,07:20:00,22167,16,,1,,
750272,08:00:00,08:00:00,22274,1,,,,
750272,08:04:00,08:04:00,22230,2,,,,
750272,,,22185,3,,,,
750272,,,22189,4,,,,
750272,,,22188,5,,,,
750272,,,22186,6,,,,
750272,,,22191,7,,,,
750272,,,22193,8,,,,
750272,08:09:00,08:09:00,22194,9,,,,
750272,,,22195,10,,,,
750272,,,22192,11,,,,
750272,,,22187,12,,,,
750272,,,22190,13,,,,
750272,,,22292,14,,,,
750272,08:13:00,08:13:00,22179,15,,,,
750272,08:20:00,08:20:00,22167,16,,1,,
750212,23:10:00,23:10:00,22258,1,,,,
750212,,,22169,2,,,,
750212,,,22000,3,,,,
750212,,,22005,4,,,,
750212,,,22007,5,,,,
750212,23:17:00,23:17:00,22011,6,,,,
750212,,,22031,7,,,,
750212,,,22033,8,,,,
750212,,,22076,9,,,,
750212,,,22075,10,,,,
750212,23:24:00,23:24:00,22073,11,,,,
750212,,,22073,12,,,,
750212,,,22234,13,,,,
750212,,,22237,14,,,,
750212,,,22070,15,,,,
750212,,,22300,16,,,,
750212,,,22067,17,,,,
750212,,,22235,18,,,,
750212,23:29:00,23:29:00,22066,19,,,,
750212,,,22243,20,,,,
750212,,,22061,21,,,,
750212,23:33:00,23:33:00,22062,22,,1,,
750279,12:40:00,12:40:00,22274,1,,,,
750279,12:44:00,12:44:00,22230,2,,,,
750279,,,22185,3,,,,
750279,,,22189,4,,,,
750279,,,22188,5,,,,
750279,,,22186,6,,,,
750279,,,22191,7,,,,
750279,,,22193,8,,,,
750279,12:49:00,12:49:00,22194,9,,,,
750279,,,22195,10,,,,
750279,,,22192,11,,,,
750279,,,22187,12,,,,
750279,,,22190,13,,,,
750279,,,22292,14,,,,
750279,12:53:00,12:53:00,22179,15,,,,
750279,13:00:00,13:00:00,22167,16,,1,,
750278,11:30:00,11:30:00,22274,1,,,,
750278,11:34:00,11:34:00,22230,2,,,,
750278,,,22185,3,,,,
750278,,,22189,4,,,,
750278,,,22188,5,,,,
750278,,,22186,6,,,,
750278,,,22191,7,,,,
750278,,,22193,8,,,,
750278,11:39:00,11:39:00,22194,9,,,,
750278,,,22195,10,,,,
750278,,,22192,11,,,,
750278,,,22187,12,,,,
750278,,,22190,13,,,,
750278,,,22292,14,,,,
750278,11:43:00,11:43:00,22179,15,,,,
750278,11:50:00,11:50:00,22167,16,,1,,
758460,14:50:00,14:50:00,22257,1,,,,
758460,,,22169,2,,,,
758460,,,22000,3,,,,
758460,14:54:00,14:54:00,22002,4,,,,
758460,,,22004,5,,,,
758460,14:57:00,14:57:00,22035,6,,,,
758460,,,22037,7,,,,
758460,14:59:00,14:59:00,22041,8,,,,
758460,,,22297,9,,,,
758460,,,22174,10,,,,
758460,15:01:00,15:01:00,22254,11,,,,
758460,,,22255,12,,,,
758460,,,22045,13,,,,
758460,15:05:00,15:05:00,22038,14,,,,
758460,,,22036,15,,,,
758460,,,22034,16,,,,
758460,,,22242,17,,,,
758460,15:10:00,15:10:00,22003,18,,,,
758460,,,22001,19,,,,
758460,,,22168,20,,,,
758460,15:20:00,15:20:00,22256,21,,1,,
758461,15:50:00,15:50:00,22257,1,,,,
758461,,,22169,2,,,,
758461,,,22000,3,,,,
758461,15:54:00,15:54:00,22002,4,,,,
758461,,,22004,5,,,,
758461,15:57:00,15:57:00,22035,6,,,,
758461,,,22037,7,,,,
758461,15:59:00,15:59:00,22041,8,,,,
758461,,,22297,9,,,,
758461,,,22174,10,,,,
758461,16:01:00,16:01:00,22254,11,,,,
758461,,,22255,12,,,,
758461,,,22045,13,,,,
758461,16:05:00,16:05:00,22038,14,,,,
758461,,,22036,15,,,,
758461,,,22034,16,,,,
758461,,,22242,17,,,,
758461,16:10:00,16:10:00,22003,18,,,,
758461,,,22001,19,,,,
758461,,,22168,20,,,,
758461,16:20:00,16:20:00,22256,21,,1,,
758462,16:50:00,16:50:00,22257,1,,,,
758462,,,22169,2,,,,
758462,,,22000,3,,,,
758462,16:54:00,16:54:00,22002,4,,,,
758462,,,22004,5,,,,
758462,16:57:00,16:57:00,22035,6,,,,
758462,,,22037,7,,,,
758462,16:59:00,16:59:00,22041,8,,,,
758462,,,22297,9,,,,
758462,,,22174,10,,,,
758462,17:01:00,17:01:00,22254,11,,,,
758462,,,22255,12,,,,
758462,,,22045,13,,,,
758462,17:05:00,17:05:00,22038,14,,,,
758462,,,22036,15,,,,
758462,,,22034,16,,,,
758462,,,22242,17,,,,
758462,17:10:00,17:10:00,22003,18,,,,
758462,,,22001,19,,,,
758462,,,22168,20,,,,
758462,17:20:00,17:20:00,22256,21,,1,,
758463,17:50:00,17:50:00,22257,1,,,,
758463,,,22169,2,,,,
758463,,,22000,3,,,,
758463,17:54:00,17:54:00,22002,4,,,,
758463,,,22004,5,,,,
758463,17:57:00,17:57:00,22035,6,,,,
758463,,,22037,7,,,,
758463,17:59:00,17:59:00,22041,8,,,,
758463,,,22297,9,,,,
758463,,,22174,10,,,,
758463,18:01:00,18:01:00,22254,11,,,,
758463,,,22255,12,,,,
758463,,,22045,13,,,,
758463,18:05:00,18:05:00,22038,14,,,,
758463,,,22036,15,,,,
