stop_id,stop_name,stop_lat,stop_lon
2345,Hauser Blvd & Fuller Ave.,34.068977,-118.350834
2346,Hauser Blvd. & Drexel Ave.,34.068273,-118.349859
2347,Hauser Blvd & Burnside Ave.,34.066488,-118.350324
2348,6th St. & Hauser Blvd.,34.064963,-118.351314
2349,6th St. & Burnside Ave.,34.065013,-118.349555
2350,6th St. & Cochran Ave.,34.064961,-118.347704
2351,La Brea Ave. & 6th St.,34.064827,-118.344134
2401,Beachwood Dr. & Westshire Dr.,34.119687,-118.321157
2402,Beachwood Dr. & Glen Oak St.,34.118691,-118.321513
2403,Beachwood Dr. & Glen Alder St.,34.116924,-118.321542
2404,Beachwood Dr. & Gower St.,34.115713,-118.321588
2405,Beachwood Dr. & Winans Dr.,34.113202,-118.321438
2406,Beachwood Dr. & Temple Hill Dr.,34.111649,-118.321459
2407,Beachwood Dr. & Scenic Ave.,34.109979,-118.321481
2408,Beachwood Dr. - Mid-block,34.107161,-118.321642
2410,Franklin Ave. & Vista Del Mar,34.105253,-118.324111
2412,Argyle Ave. & Hollywood Blvd. Red Line Station,34.10159,-118.324309
2413,Vine St. & Sunset Blvd.,34.098161,-118.326625
2414,Vine St. & Selma Ave.,34.099599,-118.32644
2415,Vine St. & Hollywood Blvd.,34.101571,-118.326925
2416,Argyle Ave. & Yucca St.,34.103884,-118.325267
2417,Franklin Ave. & Argyle Ave.,34.105162,-118.324813
2418,Beachwood Dr. & Franklin Ave.,34.105437,-118.321206
2419,Beachwood Dr. - Mid-block,34.107573,-118.321748
2420,Beachwood Dr. & Scenic Ave.,34.11027,-118.321592
2421,Beachwood Dr. & Temple Hill Dr.,34.111828,-118.321604
2422,Beachwood Dr. & Winans Dr.,34.113401,-118.321548
2423,Beachwood Dr. & Cheremoya Ave.,34.115488,-118.321534
2425,Beachwood Dr. & Glen Oak St.,34.118847,-118.32148
2426,Argyle Ave. & Yucca St.,34.103884,-118.325267
2427,Beachwood Dr. & Westshire Dr.,34.11988,-118.321073
2501,Argyle Ave. & Hollywood Blvd.,34.101469,-118.325332
2502,Sunset Blvd. & Gower St.,34.097908,-118.322808
2504,Gower St. & Lexington St.,34.092722,-118.322314
2505,Gower St. & Santa Monica Blvd.,34.090914,-118.322294
2506,Gower St. & Romaine St.,34.089045,-118.322298
2507,Gower St. & Waring Ave.,34.085535,-118.322328
2508,Melrose Ave. & Beachwood Dr.,34.083443,-118.321886
2509,Melrose Ave. & Windsor Blvd.,34.083429,-118.31985
2510,Melrose Ave. & Bronson Ave.,34.083414,-118.318174
2511,Melrose Ave. & Van Ness Ave.,34.083392,-118.316027
2512,Melrose Ave. & Wilton Pl.,34.083402,-118.313782
2513,Western Ave. & Melrose Ave.,34.083239,-118.309216
2514,Western Ave. & Maplewood Ave.,34.08058,-118.309189
2515,Western Ave. & Elmwood Ave.,34.078435,-118.309249
2516,Western Ave. & Beverly Blvd.,34.076582,-118.309246
2517,Western Ave. & 1st St.,34.07408,-118.309162
2519,Western Ave. & 3rd St.,34.068511,-118.309227
2520,Western Ave. & 4th St.,34.067337,-118.309185
2521,5th Street & Oxford Ave.,34.065271,-118.308234
2522,Oxford Ave. & 6th St.,34.06376,-118.307895
2523,Western Ave. & Wilshire Blvd.,34.062007,-118.308965
2524,Oxford Ave. & Wilshire Blvd.,34.06185024,-118.3080124855
2525,Western Ave. & 5th St.,34.065592,-118.309073
2526,Western Ave. & 4th St.,34.066933,-118.309161
2527,Western Ave. & 3rd St.,34.06877,-118.309062
2528,Western Ave. & 2nd St.,34.070945,-118.309082
2529,Western Ave. & 1st St.,34.073423,-118.309085
2530,Western Ave. & Beverly Blvd.,34.076412,-118.309109
2531,Western Ave. & Elmwood Ave.,34.078326,-118.309125
2532,Western Ave.& Maplewood Ave.,34.079878,-118.309137
2533,Melrose Ave. & Western Ave.,34.083573,-118.30955
2534,Melrose Ave. & Wilton Pl.,34.083573,-118.313915
2535,Melrose Ave.& Van Ness,34.083529,-118.315858
2536,Melrose Ave. & Bronson Ave.,34.083585,-118.317435
2537,Melrose Ave. & Windsor Blvd.,34.083558,-118.31928
2538,Melrose Ave. & Gower St.,34.083491,-118.322063
2539,Gower St. & Waring Ave.,34.0851,-118.322256
2540,Gower St. & Santa Monica Blvd.,34.090897,-118.322259
2541,Gower St. & Lexington St.,34.092707,-118.322265
2543,Sunset Blvd. & El Centro Ave.,34.09813,-118.323416
2600,Argyle Ave. & Hollywood Blvd.,34.102002,-118.325074
2603,Franklin Ave. & Beachwood Dr.,34.105183,-118.321424
2604,Franklin Ave. & Bronson Ave.,34.105211,-118.318293
2605,Franklin Ave. & Van Ness Ave.,34.105249,-118.315975
2606,Franklin Ave. & Wilton St.,34.105253,-118.313803
2607,Franklin Ave. & Western Ave.,34.105304,-118.309552
2608,Franklin Ave. & Harvard Blvd.,34.105316,-118.305167
2609,Franklin Ave. & Normandie Ave.,34.105296,-118.30076
2610,Franklin Ave. & Edgemont Ave.,34.105342,-118.296343
2611,Franklin Ave. & Vermont Ave.,34.105376,-118.292091
2612,Vermont Ave. & Melbourne Ave.,34.103782,-118.291839
2613,Vermont Ave. & Prospect Ave.,34.101961,-118.291857
2614,Vermont Ave. & Barnsdall Ave.,34.099248,-118.291879
2615,Vermont Ave. & Sunset Blvd.,34.098446,-118.291754
2616,Vermont Ave. & Fountain Ave.,34.095697,-118.291857
2617,Vermont Ave. & Lexington St.,34.093125,-118.291837
2618,Santa Monica Blvd. & Vermont Ave.,34.090948,-118.292223
2619,Santa Monica Blvd. & Berendo St.,34.090919,-118.293775
2620,Santa Monica Blvd. & Edgemont Ave.,34.090939,-118.295949
2621,Edgemont Ave. & Lexington St.,34.093329,-118.296051
2622,Fountain Ave. & EdgemontAve.,34.095428,-118.29645
2623,Fountain Ave. & Normandie Ave.,34.095266,-118.300864
2624,Fountain Ave. & Harvard Blvd.,34.095145,-118.304504
2625,Fountain Ave. & Serrano Ave.,34.095051,-118.306912
2626,Fountain Ave. & Western Ave.,34.095862,-118.308869
2627,Western Ave. & Fernwood Ave.,34.095666,-118.309151
2628,Sunset Blvd. & Western Ave.,34.098198,-118.309585
2629,Sunset Blvd. & Saint Andrews,34.098191,-118.311322
2630,Sunset Blvd. & Wilton Pl.,34.098161,-118.313279
2631,Sunset Blvd. & Van Ness Ave.,34.098185,-118.315525
2632,Sunset Blvd. & Bronson Ave.,34.098128,-118.317761
2633,Sunset Blvd. & Gordon St.,34.098152,-118.319547
2634,Gower St. & Sunset Blvd.,34.097312,-118.322355
2635,Gower St. & Fountain Ave.,34.094564,-118.322455
2636,Fountain Ave. & Vine St.,34.094423,-118.326394
2637,Fountain Ave. & Cahuenga Blvd.,34.0944,-118.328698
2638,Santa Monica Blvd. & Edgemont Ave.,34.090758,-118.295554
2639,Fountain Ave. & Wilcox Ave.,34.09439,-118.330848
2640,Fountain Ave. & Seward St.,34.09442,-118.333367
2641,Fountain Ave. & Las Palmas Ave.,34.094417,-118.336194
2642,Highland Ave. & Fountain Ave.,34.094735,-118.33854
2643,Highland Ave. & De Longpre Ave.,34.096059,-118.338538
2644,Highland Ave. & Sunset Blvd.,34.097642,-118.33856
2645,Highland Ave. & Hollywood Blvd.,34.102033,-118.338556
2647,Franklin Ave. & Cherokee Ave.,34.105146,-118.334925
2648,Whitley St. & Yucca St.,34.103351,-118.333316
2649,Hollywood Blvd. & Wilcox Ave.,34.101515,-118.331538
2650,Hollywood Blvd. & Cahuenga Blvd.,34.101536,-118.329839
2651,Hollywood Blvd. & Vine St.,34.102061,-118.327032
2652,Hollywood Blvd. & Vine St.,34.102061,-118.3292207
2653,Hollywood Blvd. & Cahuenga Blvd.,34.101764,-118.32902
2654,Hollywood Blvd.& Wilcox Ave.,34.10171,-118.330848
2655,Hollywood Blvd. & Whitley St.,34.101682,-118.33297
2656,Whitley St. & Yucca St.,34.103131,-118.333351
2657,Franklin Ave. & Whitley St.,34.105203,-118.333438
2658,Franklin Ave. & Las Palmas Ave.,34.105221,-118.335845
2659,Highland Ave. & Franklin Ave.,34.1017909,-118.3396693
2660,Highland Ave. & Hollywood Blvd.,34.101165,-118.338764
2661,Highland Ave. & Sunset Blvd.,34.098606,-118.338786
2662,Highland Ave.& De Longpre Ave.,34.096334,-118.338781
2663,Fountain Ave. & Las Palmas Ave.,34.094357,-118.336567
2664,Fountain Ave. & Seward St.,34.0943,-118.332758
2665,Fountain Ave. & Cole Ave.,34.094307,-118.330025
2666,Fountain Ave. & Cahuenga Blvd.,34.094282,-118.329025
2667,Fountain Ave. & Vine St.,34.09428,-118.326306
2668,Gower St. & Fountain Ave.,34.094577,-118.322242
2669,Sunset Blvd. & Gower St.,34.097927,-118.322107
2670,Sunset Blvd. & Gordon St.,34.097937,-118.320392
2671,Sunset Blvd. & Bronson Ave.,34.097978,-118.318147
2672,Sunset Blvd. & Van Ness Ave.,34.097979,-118.315893
2673,Sunset Blvd. & Wilton Pl.,34.098017,-118.313826
2674,Sunset Blvd. & Saint Andrews,34.098023,-118.310629
2675,Western Ave. & Sunset Blvd.,34.097744,-118.309299
2676,Western Ave. & Fernwood Ave.,34.096009,-118.309323
2677,Fountain Ave. & Western Ave.,34.094862,-118.308869
2678,Fountain Ave. & Serrano Ave.,34.094932,-118.307204
2679,Fountain Ave. & Harvard Blvd.,34.095145,-118.304504
2680,Fountain Ave. & Normandie Ave.,34.095198,-118.300202
2681,Fountain Ave. & Edgemont Ave.,34.095359,-118.296261
2682,Edgmont Ave. & Lexington Ave.,34.093281,-118.296176
2683,Santa Monica Blvd.& Berendo St.,34.090797,-118.293733
2684,Vermont Ave. & Santa Monica Blvd.,34.091285,-118.291659
2685,Vermont Ave. & Lexington St.,34.093282,-118.291683
2686,Vermont Ave. & Fountain Ave.,34.095047,-118.291697
2687,Vermont Ave. & Sunset Blvd.,34.09825361896915,-118.28777991235256
2688,Vermont Ave. & Hollywood Blvd.,34.10091249873785,-118.29166106879711
2689,Vermont Ave. & Prospect Ave.,34.102003,-118.291716
2690,Vermont Ave. & Melbourne Ave.,34.103402,-118.291688
2691,Franklin & New Hampshire Ave.,34.105512,-118.2950577
2692,Franklin Ave. & Edgemont Ave.,34.105421,-118.296011
2693,Franklin Ave. & Normandie Ave.,34.105414,-118.300876
2694,Franklin Ave. & Harvard Blvd.,34.105433,-118.305198
2695,Franklin Ave. & Western Ave.,34.10545,-118.309599
2696,Franklin Ave. & Wilton Pl.,34.105417,-118.313425
2697,Franklin Ave. & Van Ness Ave.,34.105333,-118.315676
2698,Franklin Ave. & Bronson Ave.,34.105292,-118.317822
2699,Beachwood Dr. & Franklin Ave.,34.105289,-118.321594
2700,Argyle Ave. & Hollywood Blvd.,34.101906,-118.325518
2701,Chestnut Ave. & Comet St.,34.118965,-118.16973
2703,San Pasqual Ave. & Elgin St.,34.116415,-118.174921
2704,San Pasqual Ave. & Salonica St.,34.114449,-118.177909
2706,Ave. 64 & York Blvd.,34.114725,-118.181236
2707,Ave. 64 & Crescent St.,34.117099,-118.179866
2708,Ave. 64 & Pollard St.,34.119678,-118.178335
2709,Meridian St. & Vista Pl.,34.120167,-118.181288
2710,Figueroa St. & Meridian St.,34.119921,-118.183784
2711,York Blvd. & Figueroa St.,34.11485,-118.185118
2712,Figueroa St. & Piedmont Ave.,34.113908,-118.186074
2714,Figueroa St. & Ave. 60,34.111579,-118.189001
2715,Figueroa St. & Ave. 59,34.110755,-118.190694
2716,Figueroa St. & Ave. 57,34.109808,-118.192703
2717,Figueroa St. & Ave. 56,34.10888,-118.194454
2718,Figueroa St. & Ave. 54,34.107754,-118.196746
2719,Ave. 54 & Monte Vista St.,34.110021,-118.198535
2720,Ave. 54 & Abbott Pl.,34.112207,-118.199043
2721,Ave. 54 & Irvington Pl.,34.115338,-118.19905
2722,York Blvd. & Ave. 53,34.120276,-118.200325
2723,York Blvd. & Ave. 52,34.120705,-118.202424
2724,York Blvd. & Ave. 51,34.121103,-118.204598
2726,Ave. 51 & Eaton St.,34.126733,-118.203069
2727,Townsend Ave. & Oak Grove Dr.,34.131398,-118.201877
2728,Townsend Ave. & Yosemite Dr.,34.132779,-118.201722
2729,Townsend Ave. & Grandola Ave.,34.136442,-118.201405
2730,Colorado Blvd. & Mt. Royal Dr.,34.139591,-118.203188
2731,Colorado Blvd. & Argus Dr.,34.139481,-118.205857
2732,Colorado Blvd. & Highland View Ave.,34.139394,-118.208337
2733,Colorado Blvd. & Maywood Ave.,34.139337,-118.211388
2734,Colorado Blvd. & Eagle Rock Blvd.,34.13927,-118.214394
2735,Colorado Blvd. & Ellenwood Dr.,34.140085,-118.218741
2736,Colorado Blvd.& Sierra Villa Dr.,34.142169,-118.222724
2737,Broadway & Sumner Ave.,34.143394,-118.225106
2738,Colorado St. & Eagledale Ave.,34.14266,-118.227083
2739,Colorado Blvd. & Broadway,34.14269,-118.224856
2740,Colorado Blvd. & Sierra Villa Dr.,34.142124,-118.223217
2741,Colorado Blvd. & Ellenwood Dr.,34.139876,-118.218854
2742,Colorado Blvd. Eagle Rock Blvd.,34.139125,-118.214728
2743,Colorado Blvd. & Maywood Ave.,34.139094,-118.211373
2744,Colorado Blvd. & Highland View Ave.,34.139177,-118.208658
2745,Colorado Blvd. & Argus Dr.,34.139222,-118.2064
2746,Colorado Blvd. & Mt. Royal Dr.,34.139308,-118.20392
2747,Colorado Blvd. & Townsend Ave.,34.139379,-118.201801
2748,Townsend Ave. & Grandola Ave.,34.136669,-118.20154
2749,Townsend Ave. & Yosemite Dr.,34.133036,-118.201749
2751,Ave. 51 & Eaton St.,34.126859,-118.203103
2754,York Blvd. & Ave. 52,34.120848,-118.203927
2755,York Blvd. & Ave. 54,34.119984,-118.199365
2756,Ave. 54 & Irvington St.,34.116345,-118.199157
2757,Ave. 54 & Abbott Pl.,34.111896,-118.199164
2758,Ave. 54 & Monte Vista St.,34.10993,-118.198568
2759,Figueroa St. & Ave. 54,34.107923,-118.19597
2760,Figueroa St. & Ave. 56,34.108855,-118.194105
2764,Figueroa St. & Ave. 60,34.111469,-118.188775
2765,Figueroa St. & Ave. 61,34.112269,-118.187608
2766,Figueroa St. & Arroyo Glen St.,34.113537,-118.186209
2767,York Ave. & Figueroa St.,34.11525,-118.184442
2768,Figueroa St. & Hamlet St.,34.117595,-118.183404
2769,Figueroa St. & Meridian St.,34.119953,-118.183614
2770,Meridian St. & Fisher St.,34.120082,-118.181671
2771,Ave. 64 & Meridian St.,34.11991,-118.178326
2772,Ave. 64 & Crescent St.,34.117356,-118.179844
2773,York Blvd. & Ave. 64,34.114216,-118.181176
2774,San Pasqual Ave. & Salonica St.,34.114435,-118.177628
2775,San Pasqual Ave. & Elgin St.,34.116381,-118.174718
2776,San Pasqual Ave. & Hough St.,34.118233,-118.172297
2777,Ave 66 & York Blvd 66,34.113789,-118.179433
2801,Vermont Ave. & Wilshire Blvd.,34.061528,-118.29161
2802,Vermont Ave. & 6th St.,34.063991,-118.291558
2803,Vermont Ave. & 5th St.,34.065284,-118.291577
2804,Vermont Ave. & 4th St.,34.067156,-118.291583
2805,3rd St. & New Hampshire Ave.,34.069138,-118.292526
2806,3rd St. & Catalina St.,34.069133,-118.295248
2807,3rd St. & Alexandria Ave.,34.069152,-118.297696
2808,Normandie Ave. & 3rd St.,34.069142,-118.300178
2809,3rd St. & Kingsley Dr.,34.069101,-118.303363
2810,3rd St. & Hobart Blvd.,34.069108,-118.30522
2813,Western Ave. & 5th St.,34.065629,-118.309179
2814,Western Ave. & 6th St.,34.063983,-118.309251
2815,Western Ave. & Wilshire Blvd.,34.062147,-118.309007
2816,Western Ave. & 7th St.,34.060081,-118.309192
2817,Western Ave. & 8th St.,34.058342,-118.309172
2818,James M Wood Blvd./9th St. & Western Ave.,34.055818,-118.308908
2819,James M Wood Blvd. & Hobart Blvd.,34.055843,-118.305595
2820,James M Wood Blvd. & Kingsley Dr.,34.055839,-118.303288
2821,James M Wood Blvd. & Irolo St.,34.055845,-118.301148
2822,James M Wood Blvd. & Fedora St.,34.055888,-118.297461
2823,James M Wood Blvd. & Catalina St.,34.05591,-118.295562
2824,San Marino St. & Catalina St.,34.054468,-118.29502
2825,Olympic Blvd. & Catalina St.,34.052627,-118.294606
2826,Vermont Ave. & Olympic Blvd.,34.052732,-118.291573
2827,Vermont Ave. & James M Wood Blvd.,34.05573,-118.291582
2828,Vermont Ave. & 8th St.,34.057464,-118.291626
2829,Vermont Ave. & 7th St.,34.059992,-118.291594
2836,3rd St. & Hobart Blvd.,34.068943,-118.305569
2837,3rd St. & Kingsley Dr.,34.068966,-118.303172
2838,Normandie Ave. & 3rd St.,34.069203,-118.300271
2839,Normandie Ave. & 2nd St.,34.070939,-118.300379
2840,Normandie Ave. & 1st St.,34.0726,-118.30036
2841,1st St. & Alexandria Ave.,34.072738,-118.298269
2842,1st St. & Catalina St.,34.072733,-118.29567
2843,1st St. & New Hampshire Ave.,34.072744,-118.292703
2844,Vermont Ave. & 1st St.,34.072567,-118.291789
2845,Vermont Ave. & 2nd St.,34.070578,-118.291788
2846,Vermont Ave. & 3rd St.,34.068743,-118.29179
2847,Vermont Ave. & 4th St.,34.067582,-118.291793
2848,Vermont Ave. & 5th St.,34.065721,-118.291754
2849,Vermont Ave. & 6th St.,34.064008,-118.291761
2850,Vermont Ave. & Wilshire Blvd.,34.062666,-118.29171
2851,Vermont Ave. & 7th St.,34.059225,-118.291766
2852,Vermont Ave. & 8th St.,34.05808,-118.291708
2853,Vermont Ave. & James M Wood Blvd.,34.056131,-118.291714
2854,James M Wood Blvd. & New Hampshire Ave.,34.056012,-118.293053
2855,James M Wood Blvd. & Catalina St.,34.056008,-118.295223
2856,James M Wood Blvd. & Fedora St.,34.055953,-118.297436
2857,James M Wood Blvd. & Irolo St.,34.055955,-118.300731
2858,James M Wood Blvd. & Kingsley Dr.,34.05594,-118.302914
2859,James M Wood Blvd. & Hobart Blvd.,34.055989,-118.305085
2860,San Marino St. & Western Ave.,34.05451,-118.308936
2861,Western Ave. & 8th St.,34.057455,-118.309005
2862,Western Ave. & 7th St.,34.05947,-118.309028
3000,Northridge Metrolink Station,34.230059,-118.545062
3001,Parthenia St. & Wilbur Ave.,34.228325,-118.54557
3002,Parthenia St. & Vanalden Ave.,34.227838,-118.549294
3003,Parthenia St. & Tampa Ave.,34.228341,-118.554056
3004,Parthenia St. & Shirley Ave.,34.228325,-118.557684
3005,Corbin Ave. & Parthenia St.,34.228664,-118.562167
3006,Nordhoff Way & Corbin Ave.,34.231913,-118.561803
3007,Nordhoff St. & Tampa Ave.,34.235373,-118.553043
3008,Nordhoff St. & Vanalden Ave.,34.235365,-118.548859
3009,Nordhoff St. & Wilbur Ave.,34.235378,-118.544406
3010,Nordhoff St. & Yolanda Ave.,34.235394,-118.540147
3011,Reseda Blvd. & Nordhoff St.,34.235191,-118.536189
3012,Reseda Blvd. & Rayen St.,34.232017,-118.536208
3013,Reseda Blvd. & Parthenia St.,34.227858,-118.536227
3014,Reseda Blvd. & Chase St.,34.224705,-118.536204
3015,Reseda Blvd. & Roscoe Blvd.,34.220367,-118.536208
3016,Reseda Blvd. & Strathern St.,34.215741,-118.536196
3017,Reseda Blvd. & Ingomar St.,34.212116,-118.536175
3018,Reseda Blvd. & Saticoy St.,34.20807,-118.536191
3019,Reseda Blvd. & Valerio St.,34.204893,-118.536177
3020,Sherman Way & Reseda Blvd.,34.201207,-118.536481
3021,Sherman Way & Amigo Ave.,34.201235,-118.538895
3022,Sherman Way & Wilbur Ave.,34.201212,-118.544485
3023,Wilbur Ave. & Saticoy St.,34.208613,-118.544695
3024,Wilbur Ave. & Strathern St.,34.215855,-118.54471
3025,Wilbur Ave. & Roscoe Blvd.,34.220819,-118.544726
3026,Wilbur Ave. & Chase St.,34.224407,-118.544718
3100,Van Nuys Metrolink Station,34.210593,-118.448506
3101,Van Nuys Blvd. & Blythe St.,34.215519,-118.448613
3102,Van Nuys Blvd. & Lanark St.,34.218144,-118.448677
3103,Van Nuys Blvd. & Roscoe Blvd.,34.222312,-118.448676
3104,Van Nuys Blvd. & Chase St.,34.224488,-118.448656
3105,Parthenia St. & Tobias Ave.,34.228192,-118.452181
3106,Parthenia St. & Willis Ave.,34.228324,-118.455124
3107,Parthenia St. & Kester Ave.,34.228333,-118.457764
3108,Parthenia St. & Noble Ave.,34.228344,-118.461401
3109,Parthenia St. & Columbus Ave.,34.228335,-118.465753
3110,Sepulveda Blvd. & Parthenia St.,34.227815,-118.467821
3111,Sepulveda Blvd. & Chase St.,34.224805,-118.467834
3112,Sepulveda Blvd. & Roscoe Blvd.,34.221108,-118.467885
3113,Sepulveda Blvd. & Lanark St.,34.218084,-118.466562
3114,Sepulveda Blvd. & Raymer St.,34.213895,-118.466324
3115,Sepulveda Blvd. & Stagg St.,34.21184,-118.466352
3116,Saticoy St. & Sepulveda Blvd.,34.208346,-118.465738
3117,Saticoy St. & Noble Ave.,34.20836,-118.461457
3118,Saticoy St. & Kester Ave.,34.208369,-118.457746
3119,Kester Ave. & Valerio St.,34.204961,-118.457552
3120,Kester Ave. & Sherman Way,34.201492,-118.457569
3121,Kester Ave. & Hart St.,34.197208,-118.457555
3122,Kester Ave. & Vanowen St.,34.193587,-118.457559
3123,Kester Ave. & Kittridge St.,34.190001,-118.457559
3124,Victory Blvd. & Kester Ave.,34.18654,-118.45705
3125,Victory Blvd. & Cedros Ave.,34.186565,-118.453286
3126,Victory Blvd. & Van Nuys Blvd.,34.18656,-118.448265
3127,Victory Blvd. & Sylmar Ave.,34.186569,-118.446827
3128,Victory Blvd. & Tyrone Ave.,34.186558,-118.444528
3129,Sylvan St. & Sylmar Ave.,34.184711,-118.446403
3130,Sylmar Ave. & Victory Blvd.,34.186873,-118.446496
3131,Sylmar Ave. & Hamlin St.,34.188839,-118.44651
3133,Hazeltine Ave. & Vanowen St.,34.194175,-118.439896
3134,Hazeltine Ave. & Hart St.,34.197762,-118.439915
3135,Sherman Way & Hazeltine Ave.,34.201069,-118.439689
3136,Sherman Way & Tyrone Ave.,34.201274,-118.444681
3137,Van Nuys Blvd. & Sherman Way,34.201761,-118.448638
3138,Van Nuys Blvd. & Valerio St.,34.204593,-118.448651
3139,Van Nuys Blvd. & Saticoy St.,34.208816,-118.448668
3141,Van Nuys Blvd. & Saticoy St.,34.208626,-118.448896
3142,Van Nuys Blvd. & Valerio St.,34.205115,-118.448874
3143,Sherman Way & Van Nuys Blvd.,34.201108,-118.448205
3144,Sherman Way & Tyrone Ave.,34.201107,-118.444503
3145,Hazeltine Ave. & Sherman Way,34.200881,-118.440079
3146,Hazeltine Ave. & Hart St.,34.197314,-118.440097
3147,Hazeltine Ave. & Vanowen St.,34.194308,-118.44009
3148,Vanowen St. & Tyrone Ave.,34.194024,-118.444765
3149,Sylmar Ave. & Hamlin St.,34.18844,-118.446607
3150,Sylmar Ave. & Victory Blvd.,34.18636,-118.446605
3151,Sylvan St. & Sylmar Ave.,34.184588,-118.446339
3152,Victory Blvd. & Tyrone Ave.,34.186774,-118.444699
3153,Victory Blvd. & Sylmar Ave.,34.186745,-118.446393
3154,Victory Blvd. & Van Nuys Blvd.,34.186781,-118.449123
3155,Victory Blvd. & Cedros Ave.,34.186765,-118.452954
3156,Victory Blvd. & Kester Ave.,34.186761,-118.457285
3157,Kester Ave. & Kittridge St.,34.190024,-118.457372
3158,Kester Ave. & Vanowen St.,34.194231,-118.457374
3159,Kester Ave. & Hart St.,34.197422,-118.457378
3160,Kester Ave. & Sherman Way,34.200942,-118.457391
3161,Kester Ave. & Valerio St.,34.205073,-118.457369
3162,Saticoy St. & Kester Ave.,34.208531,-118.457758
3163,Saticoy St. & Noble Ave.,34.20856,-118.461944
3164,Saticoy St. & Sepulveda Blvd.,34.208514,-118.465928
3165,Sepulveda Blvd. & Stagg St.,34.211962,-118.466088
3166,Sepulveda Blvd. & Raymer St.,34.214104,-118.466041
3167,Sepulveda Blvd. & Lanark St.,34.21877,-118.466584
3168,Sepulveda Blvd. & Roscoe Blvd.,34.221744,-118.4676
3169,Sepulveda Blvd. & Chase St.,34.224522,-118.467578
3170,Parthenia St. & Sepulveda Blvd.,34.228045,-118.467537
3171,Parthenia St. & Columbus  Ave.,34.228165,-118.465164
3172,Parthenia St. & Noble Ave.,34.228083,-118.461252
3173,Parthenia St. & Kester Ave.,34.228039,-118.45714
3174,Parthenia St. & Willis Ave.,34.228044,-118.454997
3175,Parthenia St. & Tobias Ave.,34.227778,-118.451792
3176,Van Nuys Blvd. & Vesper Ave.,34.226369,-118.449685
3177,Van Nuys Blvd. & Chase St.,34.224455,-118.448945
3178,Van Nuys Blvd. & Roscoe Blvd.,34.22067,-118.448884
3179,Van Nuys Blvd. & Lanark St.,34.218123,-118.448871
3180,Van Nuys Blvd. & Blythe St.,34.215294,-118.448889
3200,Laurel Canyon Blvd. & Ventura Blvd.,34.144048,-118.395316
3201,Laurel Canyon Blvd. & Valleyheart Dr.,34.146526,-118.39629
3202,Moorpark St. & Laurel Canyon Blvd.,34.150381,-118.396862
3203,Moorpark St. & Laurelgrove Ave.,34.150417,-118.400735
3204,Moorpark St. & Babcock Ave.,34.150446,-118.40607
3205,Moorpark St. & Bellaire Ave.,34.150436,-118.40968
3207,Moorpark St. & Ethel Ave.,34.150427,-118.418407
3208,Moorpark St. & Fulton Ave.,34.150432,-118.422927
3209,Moorpark St. & Allot Ave.,34.150432,-118.427857
3210,Moorpark St. & Woodman Ave.,34.150434,-118.431763
3211,Moorpark St. & Stern Ave.,34.150431,-118.435352
3212,Moorpark St. & Hazeltine Ave.,34.150507,-118.439815
3213,Hazeltine Ave. & Milbank St.,34.152864,-118.439869
3215,Hazeltine Ave. & Riverside Dr,34.157248,-118.439958
3216,Hazeltine Ave. & Huston St.,34.159284,-118.439917
3217,Hazeltine Ave. & Magnolia Blvd.,34.165068,-118.439932
3218,Hazeltine Ave. & Chandler Blvd.,34.169195,-118.439892
3219,Hazeltine Ave. & Burbank Blvd.,34.172477,-118.439876
3220,Hazeltine Ave. & Hatteras St.,34.175602,-118.439894
3221,Hazeltine Ave. & Oxnard St.,34.179675,-118.4399
3222,Hazeltine Ave. & Calvert St.,34.181954,-118.439907
3223,Sylvan St. & Hazeltine Ave.,34.18472,-118.440267
3225,Van Nuys Blvd. & Delano St.,34.182765,-118.448847
3226,Oxnard St. & Van Nuys Blvd.,34.179277,-118.448327
3227,Oxnard St. & Tyrone Ave.,34.179277,-118.444447
3228,Oxnard St. & Hazeltine Ave.,34.179315,-118.439525
3229,Oxnard St. & Ranchito Ave.,34.179299,-118.435828
3230,Oxnard St. & Woodman Ave.,34.179301,-118.43085
3231,Oxnard St. & Hillview Park Ave.,34.179309,-118.428096
3232,Fulton Ave. & Oxnard St.,34.178829,-118.422577
3233,Fulton Ave. & Hatteras St.,34.175827,-118.422584
3234,Burbank Blvd. & Fulton Ave.,34.171986,-118.421965
3235,Burbank Blvd. & Ethel Ave.,34.172008,-118.418391
3236,Burbank Blvd. & Coldwater Canyon  Ave.,34.1720222222222,-118.413994444444
3237,Burbank Blvd. & Bellaire Ave.,34.171999,-118.409781
3238,Whitsett Ave. & Burbank Blvd.,34.171822,-118.405348
3239,Whitsett Ave. & Chandler Blvd.,34.167921,-118.405347
3240,Whitsett Ave. & Magnolia Blvd.,34.165011,-118.405335
3241,Whitsett Ave. & Addison St.,34.161658,-118.405334
3242,Whitsett Ave. & Riverside Dr.,34.157799,-118.405334
3243,Whitsett Ave. & Sarah St.,34.153668,-118.405312
3244,Whitsett Ave. & Moorpark St.,34.149983,-118.405283
3245,Whitsett Ave. & Valley Spring Ln.,34.146877,-118.405272
3246,Ventura Blvd. & Whitsett Ave.,34.142606,-118.404866
3247,Ventura Blvd. & Laurelgrove Ave.,34.14298,-118.400536
