trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
"RTD6744510","16:57:00","16:57:00","12135124","7",,"0","0",,1
"RTD6744511","17:00:00","17:00:00","12135125","1",,"0","0",,1
"RTD6744511","17:03:00","17:03:00","12011435","2",,"0","0",,1
"RTD6744511","17:07:00","17:07:00","12011351","3",,"0","0",,1
"RTD6744511","17:30:00","17:30:00","12172250","4",,"0","0",,1
"RTD6744511","17:52:00","17:52:00","12011350","5",,"0","0",,1
"RTD6744511","17:54:00","17:54:00","12011435","6",,"0","0",,1
"RTD6744511","17:57:00","17:57:00","12135124","7",,"0","0",,1
"RTD6744491","17:00:00","17:00:00","12135125","1",,"0","0",,1
"RTD6744491","17:03:00","17:03:00","12011435","2",,"0","0",,1
"RTD6744491","17:07:00","17:07:00","12011351","3",,"0","0",,1
"RTD6744491","17:30:00","17:30:00","12172250","4",,"0","0",,1
"RTD6744491","17:52:00","17:52:00","12011350","5",,"0","0",,1
"RTD6744491","17:54:00","17:54:00","12011435","6",,"0","0",,1
"RTD6744491","17:57:00","17:57:00","12135124","7",,"0","0",,1
"RTD6055426","6:00:00","6:00:00","12011431","1",,"0","0",,1
"RTD6055426","6:04:00","6:04:00","12011386","2",,"0","0",,1
"RTD6055426","6:08:00","6:08:00","12011322","3",,"0","0",,1
"RTD6055426","6:12:00","6:12:00","12011347","4",,"0","0",,1
"RTD6055426","6:17:00","6:17:00","12011445","5",,"0","0",,1
"RTD6055426","6:22:00","6:22:00","12135124","6",,"0","0",,1
"RTD6055494","7:52:00","7:52:00","12011431","1",,"0","0",,1
"RTD6055494","7:56:00","7:56:00","12011386","2",,"0","0",,1
"RTD6055494","8:00:00","8:00:00","12011322","3",,"0","0",,1
"RTD6055494","8:04:00","8:04:00","12011347","4",,"0","0",,1
"RTD6055494","8:09:00","8:09:00","12011445","5",,"0","0",,1
"RTD6055494","8:14:00","8:14:00","12135124","6",,"0","0",,1
"RTD6055495","17:00:00","17:00:00","12135125","1",,"0","0",,1
"RTD6055495","17:40:00","17:40:00","12011430","2",,"0","0",,1
"RTD6055495","17:45:00","17:45:00","12011377","3",,"0","0",,1
"RTD6055495","17:48:00","17:48:00","1537439","4",,"0","0",,1
"RTD6055495","17:52:00","17:52:00","12011431","5",,"0","0",,1
"RTD6055427","18:00:00","18:00:00","12135125","1",,"0","0",,1
"RTD6055427","18:10:00","18:10:00","12011430","2",,"0","0",,1
"RTD6055427","18:15:00","18:15:00","12011377","3",,"0","0",,1
"RTD6055427","18:18:00","18:18:00","1537439","4",,"0","0",,1
"RTD6055427","18:22:00","18:22:00","12011431","5",,"0","0",,1
"RTD6055428","6:00:00","6:00:00","12135125","1",,"0","0",,1
