route_id,service_id,trip_id,trip_headsign,block_id,shape_id,trip_index,trp_time_end,trp_place_end,trp_place_end_descr,trp_trip_ST,trp_block,trp_operating_days
19-119,20182D-vs20182D-Weekday-08,3426710-20182D-vs20182D-Weekday-08,"19 - University via Lower Bay",587821,190011,6261,21:12:00,scmc,"Santa Cruz Metro Center",0,1901,
16-119,20182D-vs20182D-Weekday-08,3426711-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587732,160014,6262,07:17:00,scmc,"Santa Cruz Metro Center",0,1601,
16-119,20182D-vs20182D-Weekday-08,3426712-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587813,160014,6263,07:32:00,scmc,"Santa Cruz Metro Center",0,7101,
16-119,20182D-vs20182D-Weekday-08,3426713-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587806,160014,6264,07:47:00,scmc,"Santa Cruz Metro Center",0,1603,
16-119,20182D-vs20182D-Weekday-08,3426714-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587732,160014,6265,08:17:00,scmc,"Santa Cruz Metro Center",0,1601,
16-119,20182D-vs20182D-Weekday-08,3426715-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587806,160014,6266,08:47:00,scmc,"Santa Cruz Metro Center",0,1603,
16-119,20182D-vs20182D-Weekday-08,3426716-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587732,160014,6267,09:22:00,scmc,"Santa Cruz Metro Center",0,1601,
16-119,20182D-vs20182D-Weekday-08,3426717-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587806,160014,6268,09:52:00,scmc,"Santa Cruz Metro Center",0,1603,
16-119,20182D-vs20182D-Weekday-08,3426718-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587732,160014,6269,10:22:00,scmc,"Santa Cruz Metro Center",0,1601,
16-119,20182D-vs20182D-Weekday-08,3426719-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587806,160014,6270,10:52:00,scmc,"Santa Cruz Metro Center",0,1603,
16-119,20182D-vs20182D-Weekday-08,3426720-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587732,160014,6271,11:22:00,scmc,"Santa Cruz Metro Center",0,1601,
16-119,20182D-vs20182D-Weekday-08,3426721-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587745,160014,6272,11:52:00,scmc,"Santa Cruz Metro Center",0,1602,
16-119,20182D-vs20182D-Weekday-08,3426722-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587806,160014,6273,12:22:00,scmc,"Santa Cruz Metro Center",0,1603,
16-119,20182D-vs20182D-Weekday-08,3426723-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587745,160014,6274,12:52:00,scmc,"Santa Cruz Metro Center",0,1602,
16-119,20182D-vs20182D-Weekday-08,3426724-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587826,160014,6275,13:22:00,scmc,"Santa Cruz Metro Center",0,2001,
16-119,20182D-vs20182D-Weekday-08,3426725-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587818,160014,6276,13:52:00,scmc,"Santa Cruz Metro Center",0,1604,
16-119,20182D-vs20182D-Weekday-08,3426726-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587745,160014,6277,14:22:00,scmc,"Santa Cruz Metro Center",0,1602,
16-119,20182D-vs20182D-Weekday-08,3426727-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587818,160014,6278,14:52:00,scmc,"Santa Cruz Metro Center",0,1604,
16-119,20182D-vs20182D-Weekday-08,3426728-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587745,160014,6279,15:22:00,scmc,"Santa Cruz Metro Center",0,1602,
16-119,20182D-vs20182D-Weekday-08,3426729-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587828,160014,6280,15:52:00,scmc,"Santa Cruz Metro Center",0,1605,
16-119,20182D-vs20182D-Weekday-08,3426730-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587745,160014,6281,16:22:00,scmc,"Santa Cruz Metro Center",0,1602,
16-119,20182D-vs20182D-Weekday-08,3426731-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587828,160014,6282,16:52:00,scmc,"Santa Cruz Metro Center",0,1605,
16-119,20182D-vs20182D-Weekday-08,3426732-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587745,160014,6283,17:22:00,scmc,"Santa Cruz Metro Center",0,1602,
16-119,20182D-vs20182D-Weekday-08,3426733-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587828,160014,6284,17:52:00,scmc,"Santa Cruz Metro Center",0,1605,
16-119,20182D-vs20182D-Weekday-08,3426734-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587745,160014,6285,18:22:00,scmc,"Santa Cruz Metro Center",0,1602,
16-119,20182D-vs20182D-Weekday-08,3426735-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587828,160014,6286,18:52:00,scmc,"Santa Cruz Metro Center",0,1605,
16-119,20182D-vs20182D-Weekday-08,3426736-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587745,160014,6287,19:17:00,scmc,"Santa Cruz Metro Center",0,1602,
16-119,20182D-vs20182D-Weekday-08,3426737-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587732,160014,6288,19:47:00,scmc,"Santa Cruz Metro Center",0,1601,
16-119,20182D-vs20182D-Weekday-08,3426738-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587745,160014,6289,20:17:00,scmc,"Santa Cruz Metro Center",0,1602,
16-119,20182D-vs20182D-Weekday-08,3426739-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587732,160014,6290,20:47:00,scmc,"Santa Cruz Metro Center",0,1601,
16-119,20182D-vs20182D-Weekday-08,3426740-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587745,160014,6291,21:17:00,scmc,"Santa Cruz Metro Center",0,1602,
16-119,20182D-vs20182D-Weekday-08,3426741-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587732,160014,6292,21:47:00,scmc,"Santa Cruz Metro Center",0,1601,
16-119,20182D-vs20182D-Weekday-08,3426742-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587801,160014,6293,22:17:00,scmc,"Santa Cruz Metro Center",0,7110,
16-119,20182D-vs20182D-Weekday-08,3426743-20182D-vs20182D-Weekday-08,"16 - University via Laurel East",587732,160014,6294,22:47:00,scmc,"Santa Cruz Metro Center",0,1601,
20-119,20182D-vs20182D-Weekday-08,3426744-20182D-vs20182D-Weekday-08,"20 - University via Westside",587826,200018,6295,08:18:00,scmc,"Santa Cruz Metro Center",0,2001,
20-119,20182D-vs20182D-Weekday-08,3426745-20182D-vs20182D-Weekday-08,"20 - University via Westside",587811,200017,6296,09:20:00,scmc,"Santa Cruz Metro Center",0,1903,
20-119,20182D-vs20182D-Weekday-08,3426746-20182D-vs20182D-Weekday-08,"20 - University via Westside",587815,200013,6297,10:15:00,scmc,"Santa Cruz Metro Center",0,1902,
20-119,20182D-vs20182D-Weekday-08,3426747-20182D-vs20182D-Weekday-08,"20 - University via Westside",587822,200013,6298,11:15:00,scmc,"Santa Cruz Metro Center",0,7105,
20-119,20182D-vs20182D-Weekday-08,3426748-20182D-vs20182D-Weekday-08,"20 - University via Westside",587826,200013,6299,12:15:00,scmc,"Santa Cruz Metro Center",0,2001,
20-119,20182D-vs20182D-Weekday-08,3426749-20182D-vs20182D-Weekday-08,"20 - University via Westside",587815,200013,6300,13:15:00,scmc,"Santa Cruz Metro Center",0,1902,
20-119,20182D-vs20182D-Weekday-08,3426750-20182D-vs20182D-Weekday-08,"20 - University via Westside",587809,200017,6301,14:20:00,scmc,"Santa Cruz Metro Center",0,6906,
20-119,20182D-vs20182D-Weekday-08,3426751-20182D-vs20182D-Weekday-08,"20 - University via Westside",587812,200013,6302,15:15:00,scmc,"Santa Cruz Metro Center",0,6902,
20-119,20182D-vs20182D-Weekday-08,3426752-20182D-vs20182D-Weekday-08,"20 - University via Westside",587816,200013,6303,16:15:00,scmc,"Santa Cruz Metro Center",0,6904,
20-119,20182D-vs20182D-Weekday-08,3426753-20182D-vs20182D-Weekday-08,"20 - University via Westside",587801,200017,6304,17:20:00,scmc,"Santa Cruz Metro Center",0,7110,
20-119,20182D-vs20182D-Weekday-08,3426754-20182D-vs20182D-Weekday-08,"20 - University via Westside",587759,200017,6305,18:20:00,scmc,"Santa Cruz Metro Center",0,3510,
20-119,20182D-vs20182D-Weekday-08,3426755-20182D-vs20182D-Weekday-08,"20 - University via Safeway",587757,200021,6306,19:20:00,scmc,"Santa Cruz Metro Center",0,7107,
20-119,20182D-vs20182D-Weekday-08,3426756-20182D-vs20182D-Weekday-08,"20 - University via Safeway",587752,200021,6307,20:20:00,scmc,"Santa Cruz Metro Center",0,6804,
20-119,20182D-vs20182D-Weekday-08,3426757-20182D-vs20182D-Weekday-08,"20 - University via Safeway",587800,200021,6308,21:20:00,scmc,"Santa Cruz Metro Center",0,0402,
35A-119,20182D-vs20182D-Weekday-08,3426758-20182D-vs20182D-Weekday-08,"35A - Hwy 9 - Mt. Store",587730,35A0033,6309,07:28:00,mtnstr,"Mountain Store",0,3501,
35A-119,20182D-vs20182D-Weekday-08,3426759-20182D-vs20182D-Weekday-08,"35A - Hwy 9 - Mt. Store",587735,35A0033,6310,08:28:00,mtnstr,"Mountain Store",0,3505,
35A-119,20182D-vs20182D-Weekday-08,3426760-20182D-vs20182D-Weekday-08,"35A - Hwy 9 - Mt. Store",587739,35A0033,6311,09:28:00,mtnstr,"Mountain Store",0,3502,
35A-119,20182D-vs20182D-Weekday-08,3426761-20182D-vs20182D-Weekday-08,"35A - Hwy 9 - Mt. Store",587733,35A0033,6312,10:28:00,mtnstr,"Mountain Store",0,3503,
35A-119,20182D-vs20182D-Weekday-08,3426762-20182D-vs20182D-Weekday-08,"35A - Hwy 9 - Mt. Store",587754,35A0033,6313,11:28:00,mtnstr,"Mountain Store",0,3506,
35A-119,20182D-vs20182D-Weekday-08,3426763-20182D-vs20182D-Weekday-08,"35A - Hwy 9 - Mt. Store",587744,35A0033,6314,12:28:00,mtnstr,"Mountain Store",0,3507,
35A-119,20182D-vs20182D-Weekday-08,3426764-20182D-vs20182D-Weekday-08,"35A - Hwy 9 - Mt. Store",587734,35A0033,6315,13:28:00,mtnstr,"Mountain Store",0,3504,
35A-119,20182D-vs20182D-Weekday-08,3426765-20182D-vs20182D-Weekday-08,"35A - Hwy 9 - Mt. Store",587754,35A0033,6316,14:28:00,mtnstr,"Mountain Store",0,3506,
35A-119,20182D-vs20182D-Weekday-08,3426766-20182D-vs20182D-Weekday-08,"35A - Hwy 9 - Mt. Store",587733,35A0033,6317,15:28:00,mtnstr,"Mountain Store",0,3503,
35A-119,20182D-vs20182D-Weekday-08,3426767-20182D-vs20182D-Weekday-08,"35A - Hwy 9 - Mt. Store",587734,35A0033,6318,16:28:00,mtnstr,"Mountain Store",0,3504,
35A-119,20182D-vs20182D-Weekday-08,3426768-20182D-vs20182D-Weekday-08,"35A - Hwy 9 - Mt. Store",587758,35A0033,6319,17:28:00,mtnstr,"Mountain Store",0,3511,
35A-119,20182D-vs20182D-Weekday-08,3426769-20182D-vs20182D-Weekday-08,"35A - Hwy 9 - Mt. Store",587800,35A0033,6320,18:28:00,mtnstr,"Mountain Store",0,0402,
35A-119,20182D-vs20182D-Weekday-08,3426770-20182D-vs20182D-Weekday-08,"35A - Glen Arbor - Country Club",587734,35A0035,6321,08:00:00,cnclb,"Country Club",0,3504,
35A-119,20182D-vs20182D-Weekday-08,3426771-20182D-vs20182D-Weekday-08,"35A - Glen Arbor - Country Club",587754,35A0035,6322,09:00:00,cnclb,"Country Club",0,3506,
35A-119,20182D-vs20182D-Weekday-08,3426772-20182D-vs20182D-Weekday-08,"35A - Glen Arbor - Country Club",587730,35A0035,6323,10:00:00,cnclb,"Country Club",0,3501,
35A-119,20182D-vs20182D-Weekday-08,3426773-20182D-vs20182D-Weekday-08,"35A - Glen Arbor - Country Club",587736,35A0035,6324,16:00:00,cnclb,"Country Club",0,3509,
35A-119,20182D-vs20182D-Weekday-08,3426774-20182D-vs20182D-Weekday-08,"35A - Glen Arbor - Country Club",587751,35A0035,6325,17:00:00,cnclb,"Country Club",0,3508,
35A-119,20182D-vs20182D-Weekday-08,3426775-20182D-vs20182D-Weekday-08,"35A - Glen Arbor - Country Club",587750,35A0035,6326,18:00:00,cnclb,"Country Club",0,6803,
35-119,20182D-vs20182D-Weekday-08,3426776-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro",587730,350039,6327,08:43:00,scmc,"Santa Cruz Metro Center",0,3501,
35-119,20182D-vs20182D-Weekday-08,3426777-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro",587735,350039,6328,09:43:00,scmc,"Santa Cruz Metro Center",0,3505,
35-119,20182D-vs20182D-Weekday-08,3426778-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro",587739,350039,6329,10:43:00,scmc,"Santa Cruz Metro Center",0,3502,
35-119,20182D-vs20182D-Weekday-08,3426779-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro",587733,350039,6330,11:43:00,scmc,"Santa Cruz Metro Center",0,3503,
35-119,20182D-vs20182D-Weekday-08,3426780-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro",587754,350039,6331,12:43:00,scmc,"Santa Cruz Metro Center",0,3506,
35-119,20182D-vs20182D-Weekday-08,3426781-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro",587744,350039,6332,13:43:00,scmc,"Santa Cruz Metro Center",0,3507,
35-119,20182D-vs20182D-Weekday-08,3426782-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro",587734,350039,6333,14:43:00,scmc,"Santa Cruz Metro Center",0,3504,
35-119,20182D-vs20182D-Weekday-08,3426783-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro",587754,350039,6334,15:43:00,scmc,"Santa Cruz Metro Center",0,3506,
35-119,20182D-vs20182D-Weekday-08,3426784-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro",587733,350039,6335,16:43:00,scmc,"Santa Cruz Metro Center",0,3503,
35-119,20182D-vs20182D-Weekday-08,3426785-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro",587734,350039,6336,17:43:00,scmc,"Santa Cruz Metro Center",0,3504,
35-119,20182D-vs20182D-Weekday-08,3426786-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro",587758,350039,6337,18:43:00,scmc,"Santa Cruz Metro Center",0,3511,
35-119,20182D-vs20182D-Weekday-08,3426787-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro",587800,350039,6338,19:43:00,scmc,"Santa Cruz Metro Center",0,0402,
35-119,20182D-vs20182D-Weekday-08,3426788-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro",587751,350039,6339,20:35:00,scmc,"Santa Cruz Metro Center",0,3508,
35-119,20182D-vs20182D-Weekday-08,3426789-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro via Glen Arbor",587739,350061,6340,08:15:00,scmc,"Santa Cruz Metro Center",0,3502,
35-119,20182D-vs20182D-Weekday-08,3426790-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro via Glen Arbor",587734,350061,6341,09:15:00,scmc,"Santa Cruz Metro Center",0,3504,
35-119,20182D-vs20182D-Weekday-08,3426791-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro via Glen Arbor",587754,350061,6342,10:15:00,scmc,"Santa Cruz Metro Center",0,3506,
35-119,20182D-vs20182D-Weekday-08,3426792-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro via Glen Arbor",587730,350061,6343,11:15:00,scmc,"Santa Cruz Metro Center",0,3501,
35-119,20182D-vs20182D-Weekday-08,3426793-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro via Glen Arbor",587736,350061,6344,17:15:00,scmc,"Santa Cruz Metro Center",0,3509,
35-119,20182D-vs20182D-Weekday-08,3426794-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro via Glen Arbor",587751,350061,6345,18:15:00,scmc,"Santa Cruz Metro Center",0,3508,
35-119,20182D-vs20182D-Weekday-08,3426795-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro via Glen Arbor",587750,350061,6346,19:15:00,scmc,"Santa Cruz Metro Center",0,6803,
35-119,20182D-vs20182D-Weekday-08,3426796-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro via Glen Arbor",587734,350061,6347,20:15:00,scmc,"Santa Cruz Metro Center",0,3504,
71-119,20182D-vs20182D-Weekday-08,3426797-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587810,710012,6348,08:00:00,wtc,"Watsonville Transit Center",0,7104,
71-119,20182D-vs20182D-Weekday-08,3426798-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587805,710012,6349,09:00:00,wtc,"Watsonville Transit Center",0,7102,
71-119,20182D-vs20182D-Weekday-08,3426799-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587807,710012,6350,10:00:00,wtc,"Watsonville Transit Center",0,7108,
71-119,20182D-vs20182D-Weekday-08,3426800-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587823,710012,6351,11:00:00,wtc,"Watsonville Transit Center",0,6903,
71-119,20182D-vs20182D-Weekday-08,3426801-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587813,710012,6352,12:00:00,wtc,"Watsonville Transit Center",0,7101,
71-119,20182D-vs20182D-Weekday-08,3426802-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587804,710012,6353,13:05:00,wtc,"Watsonville Transit Center",0,7103,
71-119,20182D-vs20182D-Weekday-08,3426803-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587825,710012,6354,14:05:00,wtc,"Watsonville Transit Center",0,7106,
71-119,20182D-vs20182D-Weekday-08,3426804-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587824,710012,6355,15:05:00,wtc,"Watsonville Transit Center",0,9101,
71-119,20182D-vs20182D-Weekday-08,3426805-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587757,710012,6356,16:15:00,wtc,"Watsonville Transit Center",0,7107,
71-119,20182D-vs20182D-Weekday-08,3426806-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587819,710012,6357,17:20:00,wtc,"Watsonville Transit Center",0,6905,
71-119,20182D-vs20182D-Weekday-08,3426807-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587827,710012,6358,18:25:00,wtc,"Watsonville Transit Center",0,7113,
71-119,20182D-vs20182D-Weekday-08,3426808-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587803,710012,6359,19:10:00,wtc,"Watsonville Transit Center",0,7111,
71-119,20182D-vs20182D-Weekday-08,3426809-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587801,710012,6360,20:05:00,wtc,"Watsonville Transit Center",0,7110,
71-119,20182D-vs20182D-Weekday-08,3426810-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587812,710016,6361,07:44:00,scmc,"Santa Cruz Metro Center",0,6902,
71-119,20182D-vs20182D-Weekday-08,3426811-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587825,710016,6362,09:00:00,scmc,"Santa Cruz Metro Center",0,7106,
71-119,20182D-vs20182D-Weekday-08,3426812-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587810,710016,6363,10:00:00,scmc,"Santa Cruz Metro Center",0,7104,
71-119,20182D-vs20182D-Weekday-08,3426813-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587807,710016,6364,12:00:00,scmc,"Santa Cruz Metro Center",0,7108,
71-119,20182D-vs20182D-Weekday-08,3426814-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587808,710016,6365,13:00:00,scmc,"Santa Cruz Metro Center",0,7109,
71-119,20182D-vs20182D-Weekday-08,3426815-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587813,710016,6366,14:00:00,scmc,"Santa Cruz Metro Center",0,7101,
71-119,20182D-vs20182D-Weekday-08,3426816-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587804,710016,6367,15:00:00,scmc,"Santa Cruz Metro Center",0,7103,
71-119,20182D-vs20182D-Weekday-08,3426817-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587801,710016,6368,16:05:00,scmc,"Santa Cruz Metro Center",0,7110,
71-119,20182D-vs20182D-Weekday-08,3426818-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587824,710016,6369,17:10:00,scmc,"Santa Cruz Metro Center",0,9101,
71-119,20182D-vs20182D-Weekday-08,3426819-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587757,710016,6370,18:05:00,scmc,"Santa Cruz Metro Center",0,7107,
71-119,20182D-vs20182D-Weekday-08,3426820-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587819,710016,6371,19:00:00,scmc,"Santa Cruz Metro Center",0,6905,
71-119,20182D-vs20182D-Weekday-08,3426821-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587827,710016,6372,19:55:00,scmc,"Santa Cruz Metro Center",0,7113,
71-119,20182D-vs20182D-Weekday-08,3426822-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587803,710016,6373,20:50:00,scmc,"Santa Cruz Metro Center",0,7111,
03-119,20182D-vs20182D-Weekday-08,3426823-20182D-vs20182D-Weekday-08,"03 - Mission - Long Marine Lab",587757,030005,6374,09:23:00,scmc,"Santa Cruz Metro Center",0,7107,
03-119,20182D-vs20182D-Weekday-08,3426824-20182D-vs20182D-Weekday-08,"03 - Mission - Long Marine Lab",587744,030005,6375,11:23:00,scmc,"Santa Cruz Metro Center",0,3507,
03-119,20182D-vs20182D-Weekday-08,3426825-20182D-vs20182D-Weekday-08,"03 - Mission - Long Marine Lab",587806,030005,6376,13:23:00,scmc,"Santa Cruz Metro Center",0,1603,
03-119,20182D-vs20182D-Weekday-08,3426826-20182D-vs20182D-Weekday-08,"03 - Mission - Long Marine Lab",587817,030005,6377,15:23:00,scmc,"Santa Cruz Metro Center",0,0401,
03-119,20182D-vs20182D-Weekday-08,3426827-20182D-vs20182D-Weekday-08,"03 - Mission - Long Marine Lab",587803,030005,6378,17:23:00,scmc,"Santa Cruz Metro Center",0,7111,
03-119,20182D-vs20182D-Weekday-08,3426828-20182D-vs20182D-Weekday-08,"03 - Mission - Long Marine Lab",587757,030005,6379,08:23:00,scmc,"Santa Cruz Metro Center",0,7107,
33-119,20182D-vs20182D-Weekday-08,3426829-20182D-vs20182D-Weekday-08,"33 - Lompico - Felton Fair",587728,330003,6380,07:24:00,feltfr,"Felton Fair",3,3351,
33-119,20182D-vs20182D-Weekday-08,3426830-20182D-vs20182D-Weekday-08,"33 - Lompico - Felton Fair",587729,330003,6381,15:28:00,feltfr,"Felton Fair",3,3371,
34-119,20182D-vs20182D-Weekday-08,3426831-20182D-vs20182D-Weekday-08,"34 - South Felton - Felton Fair",587728,340007,6382,07:48:00,feltfr,"Felton Fair",3,3351,
34-119,20182D-vs20182D-Weekday-08,3426832-20182D-vs20182D-Weekday-08,"34 - South Felton - Felton Fair",587729,340006,6383,16:00:00,feltfr,"Felton Fair",3,3371,
75-119,20182D-vs20182D-Weekday-08,3426833-20182D-vs20182D-Weekday-08,"75 - Green Valley/Wheelock",587741,750005,6384,07:13:00,wtc,"Watsonville Transit Center",0,7901,
40-119,20182D-vs20182D-Weekday-08,3426834-20182D-vs20182D-Weekday-08,"40 - Davenport - North Coast Beaches",587733,400016,6385,07:33:00,scmc,"Santa Cruz Metro Center",0,3503,
42-119,20182D-vs20182D-Weekday-08,3426835-20182D-vs20182D-Weekday-08,"42 - Davenport - Bonny Doon",587734,420009,6386,21:55:00,scmc,"Santa Cruz Metro Center",0,3504,
41-119,20182D-vs20182D-Weekday-08,3426836-20182D-vs20182D-Weekday-08,"41 - Bonny Doon",587731,410007,6387,07:20:00,scmc,"Santa Cruz Metro Center",0,4101,
69A-119,20182D-vs20182D-Weekday-08,3426837-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Watsonville TC",587809,69A0005,6388,19:15:00,wtc,"Watsonville Transit Center",0,6906,
66-119,20182D-vs20182D-Weekday-08,3426838-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587747,660007,6389,09:35:00,scmc,"Santa Cruz Metro Center",0,6802,
66-119,20182D-vs20182D-Weekday-08,3426839-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587746,660011,6390,08:27:00,scmc,"Santa Cruz Metro Center",0,6601,
66-119,20182D-vs20182D-Weekday-08,3426840-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587741,660009,6391,21:00:00,cpmal1,"Capitola Mall Lane 1",0,7901,
66-119,20182D-vs20182D-Weekday-08,3426841-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587743,660009,6392,19:30:00,cpmal1,"Capitola Mall Lane 1",0,7202,
66-119,20182D-vs20182D-Weekday-08,3426842-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587753,660009,6393,18:35:00,cpmal1,"Capitola Mall Lane 1",0,6602,
66-119,20182D-vs20182D-Weekday-08,3426843-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587744,660009,6394,17:25:00,cpmal1,"Capitola Mall Lane 1",0,3507,
66-119,20182D-vs20182D-Weekday-08,3426844-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587745,660007,6395,07:25:00,scmc,"Santa Cruz Metro Center",0,1602,
66-119,20182D-vs20182D-Weekday-08,3426845-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587746,660007,6396,06:20:00,scmc,"Santa Cruz Metro Center",0,6601,
71-119,20182D-vs20182D-Weekday-08,3426846-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587822,710012,6397,22:55:00,wtc,"Watsonville Transit Center",0,7105,
71-119,20182D-vs20182D-Weekday-08,3426847-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587802,710012,6398,20:55:00,wtc,"Watsonville Transit Center",0,7112,
66-119,20182D-vs20182D-Weekday-08,3426848-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587752,660009,6399,16:22:00,cpmal1,"Capitola Mall Lane 1",0,6804,
66-119,20182D-vs20182D-Weekday-08,3426849-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587730,660010,6400,15:25:00,cpmal1,"Capitola Mall Lane 1",0,3501,
66-119,20182D-vs20182D-Weekday-08,3426850-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587750,660009,6401,14:22:00,cpmal1,"Capitola Mall Lane 1",0,6803,
66-119,20182D-vs20182D-Weekday-08,3426851-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587753,660009,6402,13:20:00,cpmal1,"Capitola Mall Lane 1",0,6602,
66-119,20182D-vs20182D-Weekday-08,3426852-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587750,660007,6403,16:42:00,scmc,"Santa Cruz Metro Center",0,6803,
66-119,20182D-vs20182D-Weekday-08,3426853-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587730,660009,6404,12:18:00,cpmal1,"Capitola Mall Lane 1",0,3501,
