shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence,shape_dist_traveled
DB0073,-122.089431,37.531972,160173,
DB0073,-122.089134,37.532075,160174,
DB0073,-122.088764,37.532197,160175,
DB0073,-122.088479,37.532284,160176,
DB0073,-122.088019,37.532416,160177,
DB0073,-122.087766,37.53248,160178,
DB0073,-122.087374,37.532575,160179,
DB0073,-122.087079,37.532642,160180,
DB0073,-122.08678,37.532704,160181,
DB0073,-122.086445,37.532769,160182,
DB0073,-122.08613,37.53282,160183,
DB0073,-122.085827,37.53287,160184,
DB0073,-122.085566,37.532912,160185,
DB0073,-122.085343,37.532946,160186,
DB0073,-122.084874,37.533016,160187,
DB0073,-122.082968,37.533304,160188,
DB0073,-122.08248,37.53338,160189,
DB0073,-122.082005,37.533453,160190,
DB0073,-122.080754,37.533644,160191,
DB0073,-122.080155,37.533732,160192,
DB0073,-122.079885,37.533774,160193,
DB0073,-122.07969,37.533803,160194,
DB0073,-122.079334,37.533862,160195,
DB0073,-122.079155,37.533894,160196,
DB0073,-122.078984,37.533928,160197,
DB0073,-122.0787639,37.5339741,160198,
DB0073,-122.078638,37.534,160199,
DB0073,-122.07815,37.534108,160200,
DB0073,-122.077915,37.534165,160201,
DB0073,-122.077443,37.534293,160202,
DB0073,-122.077034,37.534422,160203,
DB0073,-122.076842,37.534486,160204,
DB0073,-122.076606,37.534566,160205,
DB0073,-122.076251,37.534692,160206,
DB0073,-122.076198,37.534712,160207,
DB0073,-122.075661,37.534914,160208,
DB0073,-122.075391,37.535011,160209,
DB0073,-122.075074,37.535132,160210,
DB0073,-122.074969,37.535175,160211,
DB0073,-122.074902,37.535202,160212,
DB0073,-122.074741,37.535271,160213,
DB0073,-122.0746861,37.5352962,160214,
DB0073,-122.074556,37.535357,160215,
DB0073,-122.074099,37.535588,160216,
DB0073,-122.073952,37.535661,160217,
DB0073,-122.073813,37.535732,160218,
DB0073,-122.073629,37.535833,160219,
DB0073,-122.073541,37.535885,160220,
DB0073,-122.07326,37.536044,160221,
DB0073,-122.073142,37.536113,160222,
DB0073,-122.073015,37.536185,160223,
DB0073,-122.072763,37.53633,160224,
DB0073,-122.072548,37.536455,160225,
DB0073,-122.072376,37.536558,160226,
DB0073,-122.0722115,37.5366602,160227,
DB0073,-122.071965,37.536815,160228,
DB0073,-122.071712,37.536981,160229,
DB0073,-122.0710169,37.5374697,160230,
DB0073,-122.070931,37.5375301,160231,
DB0073,-122.070721,37.537687,160232,
DB0073,-122.069949,37.538271,160233,
DB0073,-122.069408,37.538681,160234,
DB0073,-122.067768,37.539926,160235,
DB0073,-122.06751,37.54012,160236,
DB0073,-122.067367,37.5402255,160237,
DB0073,-122.0672908,37.5402834,160238,
DB0073,-122.067194,37.540358,160239,
DB0073,-122.067111,37.540422,160240,
DB0073,-122.06663,37.540787,160241,
DB0073,-122.065405,37.541717,160242,
DB0073,-122.065103,37.541952,160243,
DB0073,-122.064973,37.542043,160244,
DB0073,-122.064227,37.542612,160245,
DB0073,-122.063944,37.542824,160246,
DB0073,-122.063727,37.54299,160247,
DB0073,-122.063625,37.543069,160248,
DB0073,-122.063157,37.543415,160249,
DB0073,-122.062792,37.543692,160250,
DB0073,-122.062621,37.54382,160251,
DB0073,-122.062488,37.543926,160252,
DB0073,-122.06231,37.544061,160253,
DB0073,-122.06209,37.544225,160254,
DB0073,-122.061866,37.544396,160255,
DB0073,-122.061712,37.544512,160256,
DB0073,-122.061473,37.544694,160257,
DB0073,-122.061323,37.544807,160258,
DB0073,-122.06107,37.545,160259,
DB0073,-122.060815,37.545192,160260,
DB0073,-122.060225,37.54563,160261,
DB0073,-122.060017,37.545788,160262,
DB0073,-122.05969,37.546032,160263,
DB0073,-122.059482,37.546192,160264,
DB0073,-122.059291,37.546331,160265,
DB0073,-122.059058,37.546505,160266,
DB0073,-122.058921,37.546608,160267,
DB0073,-122.058465,37.546952,160268,
DB0073,-122.058217,37.547141,160269,
DB0073,-122.057746,37.547494,160270,
DB0073,-122.057512,37.547675,160271,
DB0073,-122.05725,37.547869,160272,
DB0073,-122.056956,37.548092,160273,
DB0073,-122.05677,37.548232,160274,
DB0073,-122.056621,37.548346,160275,
DB0073,-122.056248,37.548625,160276,
DB0073,-122.056075,37.548758,160277,
DB0073,-122.055591,37.549126,160278,
DB0073,-122.055439,37.54924,160279,
DB0073,-122.055296,37.549344,160280,
DB0073,-122.0551827,37.5494362,160281,
DB0073,-122.05502,37.549553,160282,
DB0073,-122.054894,37.549646,160283,
DB0073,-122.054701,37.549795,160284,
DB0073,-122.054671,37.549817,160285,
DB0073,-122.054465,37.549922,160286,
DB0073,-122.054325,37.549991,160287,
DB0073,-122.054256,37.55003,160288,
DB0073,-122.05404,37.550167,160289,
DB0073,-122.053876,37.550272,160290,
DB0073,-122.053514,37.550496,160291,
DB0073,-122.053329,37.550603,160292,
DB0073,-122.053123,37.550718,160293,
