timetable_id,route_id,direction_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday,route_label,service_notes,direction_label,orientation
157,1696,,20180120,20180121,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8-12 (All days of week),,horizontal
158,1697,,20180120,20180121,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8-12 (All days of week),,horizontal
159,1696,,20180122,20180124,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 10-9 (All days of week),,horizontal
160,1697,,20180122,20180124,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 10-9 (All days of week),,horizontal
161,1696,,20180125,20180125,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 9-9 (All days of week),,horizontal
162,1697,,20180125,20180125,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 9-9 (All days of week),,horizontal
163,1696,,20180126,20180128,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8-12 (All days of week),,horizontal
164,1697,,20180126,20180128,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 8-12 (All days of week),,horizontal
165,1696,,20180129,20180131,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 10-9 (All days of week),,horizontal
166,1697,,20180129,20180131,1,1,1,1,1,1,1,Harbor Blvd. Line,Disney Hours 10-9 (All days of week),,horizontal
167,1701,,20171223,20171230,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
168,1702,,20171223,20171230,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
169,1703,,20171223,20171230,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
170,1701,,20171231,20171231,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8 - 2 (All days of week),,horizontal
171,1702,,20171231,20171231,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8 - 2 (All days of week),,horizontal
172,1703,,20171231,20171231,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8 - 2 (All days of week),,horizontal
173,1701,,20180101,20180101,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-11 (All days of week),,horizontal
174,1702,,20180101,20180101,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-11 (All days of week),,horizontal
175,1703,,20180101,20180101,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-11 (All days of week),,horizontal
176,1701,,20180102,20180107,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
177,1702,,20180102,20180107,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
178,1703,,20180102,20180107,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
179,1701,,20180108,20180111,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-9 (All days of week),,horizontal
180,1702,,20180108,20180111,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-9 (All days of week),,horizontal
181,1703,,20180108,20180111,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-9 (All days of week),,horizontal
182,1701,,20180112,20180112,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-12 (All days of week),,horizontal
183,1702,,20180112,20180112,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-12 (All days of week),,horizontal
184,1703,,20180112,20180112,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-12 (All days of week),,horizontal
185,1701,,20180113,20180114,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
186,1702,,20180113,20180114,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
187,1703,,20180113,20180114,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
188,1701,,20180115,20180115,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-11 (All days of week),,horizontal
189,1702,,20180115,20180115,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-11 (All days of week),,horizontal
190,1703,,20180115,20180115,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-11 (All days of week),,horizontal
191,1701,,20180116,20180117,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 10-9 (All days of week),,horizontal
192,1702,,20180116,20180117,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 10-9 (All days of week),,horizontal
193,1703,,20180116,20180117,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 10-9 (All days of week),,horizontal
194,1701,,20180118,20180118,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 10-8 (All days of week),,horizontal
195,1702,,20180118,20180118,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 10-8 (All days of week),,horizontal
196,1703,,20180118,20180118,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 10-8 (All days of week),,horizontal
197,1701,,20180119,20180119,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-11 (All days of week),,horizontal
198,1702,,20180119,20180119,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-11 (All days of week),,horizontal
199,1703,,20180119,20180119,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-11 (All days of week),,horizontal
200,1701,,20180120,20180121,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
201,1702,,20180120,20180121,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
202,1703,,20180120,20180121,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 8-12 (All days of week),,horizontal
203,1701,,20180122,20180124,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 10-9 (All days of week),,horizontal
204,1702,,20180122,20180124,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 10-9 (All days of week),,horizontal
205,1703,,20180122,20180124,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 10-9 (All days of week),,horizontal
206,1701,,20180125,20180125,1,1,1,1,1,1,1,Hotel Circle Clementine Line,Disney Hours 9-9 (All days of week),,horizontal
