trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
110_14:12_Weekdays_7591,,,95152,17,,,,30041.367650467702
110_14:12_Weekdays_7591,,,95153,18,,,,31594.828751897214
110_14:12_Weekdays_7591,,,95154,19,,,,32925.04320404286
110_14:12_Weekdays_7591,,,95155,20,,,,34109.31740397562
110_14:12_Weekdays_7591,14:35:00,14:35:00,95725,21,,,,35725.58876789176
110_14:42_Weekdays_7592,14:42:00,14:42:00,95724,0,,,,6.02015434847946
110_14:42_Weekdays_7592,14:46:00,14:46:00,95623,1,,,,10132.362474308578
110_14:42_Weekdays_7592,,,95624,2,,,,12510.830595851541
110_14:42_Weekdays_7592,14:49:00,14:49:00,95719,3,,,,14407.082346311876
110_14:42_Weekdays_7592,,,95626,4,,,,15839.479478370115
110_14:42_Weekdays_7592,,,95627,5,,,,16678.491024382
110_14:42_Weekdays_7592,,,95628,6,,,,17856.68964772272
110_14:42_Weekdays_7592,,,95629,7,,,,19108.08488100823
110_14:42_Weekdays_7592,,,95630,8,,,,19941.31044126912
110_14:42_Weekdays_7592,14:54:00,14:54:00,95147,9,,,,20660.763719862025
110_14:42_Weekdays_7592,,,95148,10,,,,21648.46216809202
110_14:42_Weekdays_7592,,,95149,11,,,,22607.719035407925
110_14:42_Weekdays_7592,,,95227,12,,,,23748.939706667927
110_14:42_Weekdays_7592,14:59:00,14:59:00,95228,13,,,,25919.122609410013
110_14:42_Weekdays_7592,,,95230,14,,,,27471.60804595053
110_14:42_Weekdays_7592,,,95231,15,,,,28028.221124059153
110_14:42_Weekdays_7592,,,95232,16,,,,29171.03053518828
110_14:42_Weekdays_7592,,,95152,17,,,,30041.367650467702
110_14:42_Weekdays_7592,,,95153,18,,,,31594.828751897214
110_14:42_Weekdays_7592,,,95154,19,,,,32925.04320404286
110_14:42_Weekdays_7592,,,95155,20,,,,34109.31740397562
110_14:42_Weekdays_7592,15:05:00,15:05:00,95725,21,,,,35725.58876789176
110_15:12_Weekdays_7593,15:12:00,15:12:00,95724,0,,,,6.02015434847946
110_15:12_Weekdays_7593,15:16:00,15:16:00,95623,1,,,,10132.362474308578
110_15:12_Weekdays_7593,,,95624,2,,,,12510.830595851541
110_15:12_Weekdays_7593,15:19:00,15:19:00,95719,3,,,,14407.082346311876
110_15:12_Weekdays_7593,,,95626,4,,,,15839.479478370115
110_15:12_Weekdays_7593,,,95627,5,,,,16678.491024382
110_15:12_Weekdays_7593,,,95628,6,,,,17856.68964772272
110_15:12_Weekdays_7593,,,95629,7,,,,19108.08488100823
110_15:12_Weekdays_7593,,,95630,8,,,,19941.31044126912
110_15:12_Weekdays_7593,15:24:00,15:24:00,95147,9,,,,20660.763719862025
110_15:12_Weekdays_7593,,,95148,10,,,,21648.46216809202
110_15:12_Weekdays_7593,,,95149,11,,,,22607.719035407925
110_15:12_Weekdays_7593,,,95227,12,,,,23748.939706667927
110_15:12_Weekdays_7593,15:29:00,15:29:00,95228,13,,,,25919.122609410013
110_15:12_Weekdays_7593,,,95230,14,,,,27471.60804595053
110_15:12_Weekdays_7593,,,95231,15,,,,28028.221124059153
110_15:12_Weekdays_7593,,,95232,16,,,,29171.03053518828
110_15:12_Weekdays_7593,,,95152,17,,,,30041.367650467702
110_15:12_Weekdays_7593,,,95153,18,,,,31594.828751897214
110_15:12_Weekdays_7593,,,95154,19,,,,32925.04320404286
110_15:12_Weekdays_7593,,,95155,20,,,,34109.31740397562
110_15:12_Weekdays_7593,15:35:00,15:35:00,95725,21,,,,35725.58876789176
110_15:42_Weekdays_7594,15:42:00,15:42:00,95724,0,,,,6.02015434847946
110_15:42_Weekdays_7594,15:46:00,15:46:00,95623,1,,,,10132.362474308578
110_15:42_Weekdays_7594,,,95624,2,,,,12510.830595851541
110_15:42_Weekdays_7594,15:49:00,15:49:00,95719,3,,,,14407.082346311876
110_15:42_Weekdays_7594,,,95626,4,,,,15839.479478370115
110_15:42_Weekdays_7594,,,95627,5,,,,16678.491024382
110_15:42_Weekdays_7594,,,95628,6,,,,17856.68964772272
110_15:42_Weekdays_7594,,,95629,7,,,,19108.08488100823
110_15:42_Weekdays_7594,,,95630,8,,,,19941.31044126912
110_15:42_Weekdays_7594,15:54:00,15:54:00,95147,9,,,,20660.763719862025
110_15:42_Weekdays_7594,,,95148,10,,,,21648.46216809202
110_15:42_Weekdays_7594,,,95149,11,,,,22607.719035407925
110_15:42_Weekdays_7594,,,95227,12,,,,23748.939706667927
110_15:42_Weekdays_7594,15:59:00,15:59:00,95228,13,,,,25919.122609410013
110_15:42_Weekdays_7594,,,95230,14,,,,27471.60804595053
110_15:42_Weekdays_7594,,,95231,15,,,,28028.221124059153
110_15:42_Weekdays_7594,,,95232,16,,,,29171.03053518828
110_15:42_Weekdays_7594,,,95152,17,,,,30041.367650467702
110_15:42_Weekdays_7594,,,95153,18,,,,31594.828751897214
110_15:42_Weekdays_7594,,,95154,19,,,,32925.04320404286
110_15:42_Weekdays_7594,,,95155,20,,,,34109.31740397562
110_15:42_Weekdays_7594,16:05:00,16:05:00,95725,21,,,,35725.58876789176
110_16:12_Weekdays_7595,16:12:00,16:12:00,95724,0,,,,6.02015434847946
110_16:12_Weekdays_7595,16:16:00,16:16:00,95623,1,,,,10132.362474308578
110_16:12_Weekdays_7595,,,95624,2,,,,12510.830595851541
110_16:12_Weekdays_7595,16:19:00,16:19:00,95719,3,,,,14407.082346311876
110_16:12_Weekdays_7595,,,95626,4,,,,15839.479478370115
110_16:12_Weekdays_7595,,,95627,5,,,,16678.491024382
110_16:12_Weekdays_7595,,,95628,6,,,,17856.68964772272
110_16:12_Weekdays_7595,,,95629,7,,,,19108.08488100823
110_16:12_Weekdays_7595,,,95630,8,,,,19941.31044126912
110_16:12_Weekdays_7595,16:24:00,16:24:00,95147,9,,,,20660.763719862025
110_16:12_Weekdays_7595,,,95148,10,,,,21648.46216809202
110_16:12_Weekdays_7595,,,95149,11,,,,22607.719035407925
110_16:12_Weekdays_7595,,,95227,12,,,,23748.939706667927
110_16:12_Weekdays_7595,16:29:00,16:29:00,95228,13,,,,25919.122609410013
110_16:12_Weekdays_7595,,,95230,14,,,,27471.60804595053
110_16:12_Weekdays_7595,,,95231,15,,,,28028.221124059153
110_16:12_Weekdays_7595,,,95232,16,,,,29171.03053518828
110_16:12_Weekdays_7595,,,95152,17,,,,30041.367650467702
110_16:12_Weekdays_7595,,,95153,18,,,,31594.828751897214
110_16:12_Weekdays_7595,,,95154,19,,,,32925.04320404286
110_16:12_Weekdays_7595,,,95155,20,,,,34109.31740397562
110_16:12_Weekdays_7595,16:35:00,16:35:00,95725,21,,,,35725.58876789176
110_16:42_Weekdays_7596,16:42:00,16:42:00,95724,0,,,,6.02015434847946
110_16:42_Weekdays_7596,16:46:00,16:46:00,95623,1,,,,10132.362474308578
110_16:42_Weekdays_7596,,,95624,2,,,,12510.830595851541
110_16:42_Weekdays_7596,16:49:00,16:49:00,95719,3,,,,14407.082346311876
110_16:42_Weekdays_7596,,,95626,4,,,,15839.479478370115
110_16:42_Weekdays_7596,,,95627,5,,,,16678.491024382
110_16:42_Weekdays_7596,,,95628,6,,,,17856.68964772272
110_16:42_Weekdays_7596,,,95629,7,,,,19108.08488100823
110_16:42_Weekdays_7596,,,95630,8,,,,19941.31044126912
110_16:42_Weekdays_7596,16:54:00,16:54:00,95147,9,,,,20660.763719862025
110_16:42_Weekdays_7596,,,95148,10,,,,21648.46216809202
110_16:42_Weekdays_7596,,,95149,11,,,,22607.719035407925
110_16:42_Weekdays_7596,,,95227,12,,,,23748.939706667927
110_16:42_Weekdays_7596,16:59:00,16:59:00,95228,13,,,,25919.122609410013
110_16:42_Weekdays_7596,,,95230,14,,,,27471.60804595053
110_16:42_Weekdays_7596,,,95231,15,,,,28028.221124059153
110_16:42_Weekdays_7596,,,95232,16,,,,29171.03053518828
110_16:42_Weekdays_7596,,,95152,17,,,,30041.367650467702
110_16:42_Weekdays_7596,,,95153,18,,,,31594.828751897214
110_16:42_Weekdays_7596,,,95154,19,,,,32925.04320404286
110_16:42_Weekdays_7596,,,95155,20,,,,34109.31740397562
110_16:42_Weekdays_7596,17:05:00,17:05:00,95725,21,,,,35725.58876789176
110_17:12_Weekdays_7597,17:12:00,17:12:00,95724,0,,,,6.02015434847946
110_17:12_Weekdays_7597,17:16:00,17:16:00,95623,1,,,,10132.362474308578
110_17:12_Weekdays_7597,,,95624,2,,,,12510.830595851541
110_17:12_Weekdays_7597,17:19:00,17:19:00,95719,3,,,,14407.082346311876
110_17:12_Weekdays_7597,,,95626,4,,,,15839.479478370115
110_17:12_Weekdays_7597,,,95627,5,,,,16678.491024382
110_17:12_Weekdays_7597,,,95628,6,,,,17856.68964772272
110_17:12_Weekdays_7597,,,95629,7,,,,19108.08488100823
110_17:12_Weekdays_7597,,,95630,8,,,,19941.31044126912
110_17:12_Weekdays_7597,17:24:00,17:24:00,95147,9,,,,20660.763719862025
110_17:12_Weekdays_7597,,,95148,10,,,,21648.46216809202
110_17:12_Weekdays_7597,,,95149,11,,,,22607.719035407925
110_17:12_Weekdays_7597,,,95227,12,,,,23748.939706667927
110_17:12_Weekdays_7597,17:29:00,17:29:00,95228,13,,,,25919.122609410013
110_17:12_Weekdays_7597,,,95230,14,,,,27471.60804595053
110_17:12_Weekdays_7597,,,95231,15,,,,28028.221124059153
110_17:12_Weekdays_7597,,,95232,16,,,,29171.03053518828
110_17:12_Weekdays_7597,,,95152,17,,,,30041.367650467702
110_17:12_Weekdays_7597,,,95153,18,,,,31594.828751897214
110_17:12_Weekdays_7597,,,95154,19,,,,32925.04320404286
110_17:12_Weekdays_7597,,,95155,20,,,,34109.31740397562
110_17:12_Weekdays_7597,17:35:00,17:35:00,95725,21,,,,35725.58876789176
110_17:40_Weekdays_7598,17:40:00,17:40:00,95724,0,,,,6.02015434847946
110_17:40_Weekdays_7598,17:44:00,17:44:00,95623,1,,,,10132.362474308578
110_17:40_Weekdays_7598,,,95624,2,,,,12510.830595851541
110_17:40_Weekdays_7598,17:54:00,17:54:00,95719,3,,,,14407.082346311876
110_17:40_Weekdays_7598,,,95626,4,,,,15839.479478370115
110_17:40_Weekdays_7598,,,95627,5,,,,16678.491024382
110_17:40_Weekdays_7598,,,95628,6,,,,17856.68964772272
110_17:40_Weekdays_7598,,,95629,7,,,,19108.08488100823
110_17:40_Weekdays_7598,,,95630,8,,,,19941.31044126912
110_17:40_Weekdays_7598,17:59:00,17:59:00,95147,9,,,,20660.763719862025
110_17:40_Weekdays_7598,,,95148,10,,,,21648.46216809202
110_17:40_Weekdays_7598,,,95149,11,,,,22607.719035407925
110_17:40_Weekdays_7598,,,95227,12,,,,23748.939706667927
110_17:40_Weekdays_7598,18:02:00,18:02:00,95228,13,,,,25919.122609410013
110_17:40_Weekdays_7598,,,95230,14,,,,27471.60804595053
110_17:40_Weekdays_7598,,,95231,15,,,,28028.221124059153
110_17:40_Weekdays_7598,,,95232,16,,,,29171.03053518828
110_17:40_Weekdays_7598,,,95152,17,,,,30041.367650467702
110_17:40_Weekdays_7598,,,95153,18,,,,31594.828751897214
110_17:40_Weekdays_7598,,,95154,19,,,,32925.04320404286
110_17:40_Weekdays_7598,,,95155,20,,,,34109.31740397562
110_17:40_Weekdays_7598,18:05:00,18:05:00,95725,21,,,,35725.58876789176
110_18:12_Weekdays_7599,18:12:00,18:12:00,95724,0,,,,6.02015434847946
110_18:12_Weekdays_7599,18:16:00,18:16:00,95623,1,,,,10132.362474308578
110_18:12_Weekdays_7599,,,95624,2,,,,12510.830595851541
110_18:12_Weekdays_7599,18:19:00,18:19:00,95719,3,,,,14407.082346311876
110_18:12_Weekdays_7599,,,95626,4,,,,15839.479478370115
110_18:12_Weekdays_7599,,,95627,5,,,,16678.491024382
110_18:12_Weekdays_7599,,,95628,6,,,,17856.68964772272
110_18:12_Weekdays_7599,,,95629,7,,,,19108.08488100823
110_18:12_Weekdays_7599,,,95630,8,,,,19941.31044126912
110_18:12_Weekdays_7599,18:24:00,18:24:00,95147,9,,,,20660.763719862025
110_18:12_Weekdays_7599,,,95148,10,,,,21648.46216809202
110_18:12_Weekdays_7599,,,95149,11,,,,22607.719035407925
110_18:12_Weekdays_7599,,,95227,12,,,,23748.939706667927
110_18:12_Weekdays_7599,18:29:00,18:29:00,95228,13,,,,25919.122609410013
110_18:12_Weekdays_7599,,,95230,14,,,,27471.60804595053
110_18:12_Weekdays_7599,,,95231,15,,,,28028.221124059153
110_18:12_Weekdays_7599,,,95232,16,,,,29171.03053518828
110_18:12_Weekdays_7599,,,95152,17,,,,30041.367650467702
110_18:12_Weekdays_7599,,,95153,18,,,,31594.828751897214
110_18:12_Weekdays_7599,,,95154,19,,,,32925.04320404286
110_18:12_Weekdays_7599,,,95155,20,,,,34109.31740397562
110_18:12_Weekdays_7599,18:35:00,18:35:00,95725,21,,,,35725.58876789176
110_19:12_Weekdays_7600,19:12:00,19:12:00,95724,0,,,,6.02015434847946
110_19:12_Weekdays_7600,19:16:00,19:16:00,95623,1,,,,10132.362474308578
110_19:12_Weekdays_7600,,,95624,2,,,,12510.830595851541
110_19:12_Weekdays_7600,19:19:00,19:19:00,95719,3,,,,14407.082346311876
110_19:12_Weekdays_7600,,,95626,4,,,,15839.479478370115
110_19:12_Weekdays_7600,,,95627,5,,,,16678.491024382
110_19:12_Weekdays_7600,,,95628,6,,,,17856.68964772272
110_19:12_Weekdays_7600,,,95629,7,,,,19108.08488100823
110_19:12_Weekdays_7600,,,95630,8,,,,19941.31044126912
110_19:12_Weekdays_7600,19:24:00,19:24:00,95147,9,,,,20660.763719862025
110_19:12_Weekdays_7600,,,95148,10,,,,21648.46216809202
110_19:12_Weekdays_7600,,,95149,11,,,,22607.719035407925
110_19:12_Weekdays_7600,,,95227,12,,,,23748.939706667927
110_19:12_Weekdays_7600,19:29:00,19:29:00,95228,13,,,,25919.122609410013
110_19:12_Weekdays_7600,,,95230,14,,,,27471.60804595053
110_19:12_Weekdays_7600,,,95231,15,,,,28028.221124059153
110_19:12_Weekdays_7600,,,95232,16,,,,29171.03053518828
110_19:12_Weekdays_7600,,,95152,17,,,,30041.367650467702
110_19:12_Weekdays_7600,,,95153,18,,,,31594.828751897214
110_19:12_Weekdays_7600,,,95154,19,,,,32925.04320404286
110_19:12_Weekdays_7600,,,95155,20,,,,34109.31740397562
110_19:12_Weekdays_7600,19:35:00,19:35:00,95725,21,,,,35725.58876789176
110_20:12_Weekdays_7601,20:12:00,20:12:00,95724,0,,,,6.02015434847946
110_20:12_Weekdays_7601,20:16:00,20:16:00,95623,1,,,,10132.362474308578
110_20:12_Weekdays_7601,,,95624,2,,,,12510.830595851541
110_20:12_Weekdays_7601,20:19:00,20:19:00,95719,3,,,,14407.082346311876
110_20:12_Weekdays_7601,,,95626,4,,,,15839.479478370115
110_20:12_Weekdays_7601,,,95627,5,,,,16678.491024382
110_20:12_Weekdays_7601,,,95628,6,,,,17856.68964772272
110_20:12_Weekdays_7601,,,95629,7,,,,19108.08488100823
110_20:12_Weekdays_7601,,,95630,8,,,,19941.31044126912
110_20:12_Weekdays_7601,20:24:00,20:24:00,95147,9,,,,20660.763719862025
110_20:12_Weekdays_7601,,,95148,10,,,,21648.46216809202
110_20:12_Weekdays_7601,,,95149,11,,,,22607.719035407925
110_20:12_Weekdays_7601,,,95227,12,,,,23748.939706667927
110_20:12_Weekdays_7601,20:29:00,20:29:00,95228,13,,,,25919.122609410013
110_20:12_Weekdays_7601,,,95230,14,,,,27471.60804595053
110_20:12_Weekdays_7601,,,95231,15,,,,28028.221124059153
110_20:12_Weekdays_7601,,,95232,16,,,,29171.03053518828
110_20:12_Weekdays_7601,,,95152,17,,,,30041.367650467702
110_20:12_Weekdays_7601,,,95153,18,,,,31594.828751897214
110_20:12_Weekdays_7601,,,95154,19,,,,32925.04320404286
110_20:12_Weekdays_7601,,,95155,20,,,,34109.31740397562
110_20:12_Weekdays_7601,20:35:00,20:35:00,95725,21,,,,35725.58876789176
110_21:12_Weekdays_7602,21:12:00,21:12:00,95724,0,,,,6.02015434847946
110_21:12_Weekdays_7602,21:16:00,21:16:00,95623,1,,,,10132.362474308578
110_21:12_Weekdays_7602,,,95624,2,,,,12510.830595851541
110_21:12_Weekdays_7602,21:19:00,21:19:00,95719,3,,,,14407.082346311876
110_21:12_Weekdays_7602,,,95626,4,,,,15839.479478370115
110_21:12_Weekdays_7602,,,95627,5,,,,16678.491024382
110_21:12_Weekdays_7602,,,95628,6,,,,17856.68964772272
110_21:12_Weekdays_7602,,,95629,7,,,,19108.08488100823
110_21:12_Weekdays_7602,,,95630,8,,,,19941.31044126912
110_21:12_Weekdays_7602,21:24:00,21:24:00,95147,9,,,,20660.763719862025
110_21:12_Weekdays_7602,,,95148,10,,,,21648.46216809202
110_21:12_Weekdays_7602,,,95149,11,,,,22607.719035407925
110_21:12_Weekdays_7602,,,95227,12,,,,23748.939706667927
110_21:12_Weekdays_7602,21:29:00,21:29:00,95228,13,,,,25919.122609410013
110_21:12_Weekdays_7602,,,95230,14,,,,27471.60804595053
110_21:12_Weekdays_7602,,,95231,15,,,,28028.221124059153
110_21:12_Weekdays_7602,,,95232,16,,,,29171.03053518828
110_21:12_Weekdays_7602,,,95152,17,,,,30041.367650467702
110_21:12_Weekdays_7602,,,95153,18,,,,31594.828751897214
110_21:12_Weekdays_7602,,,95154,19,,,,32925.04320404286
110_21:12_Weekdays_7602,,,95155,20,,,,34109.31740397562
110_21:12_Weekdays_7602,21:35:00,21:35:00,95725,21,,,,35725.58876789176
110_06:12_Weekend_7856,06:12:00,06:12:00,95724,0,,,,6.02015434847946
110_06:12_Weekend_7856,06:16:00,06:16:00,95623,1,,,,10132.362474308578
110_06:12_Weekend_7856,,,95624,2,,,,12510.830595851541
110_06:12_Weekend_7856,06:19:00,06:19:00,95719,3,,,,14407.082346311876
110_06:12_Weekend_7856,,,95626,4,,,,15839.479478370115
110_06:12_Weekend_7856,,,95627,5,,,,16678.491024382
110_06:12_Weekend_7856,,,95628,6,,,,17856.68964772272
110_06:12_Weekend_7856,,,95629,7,,,,19108.08488100823
110_06:12_Weekend_7856,,,95630,8,,,,19941.31044126912
110_06:12_Weekend_7856,06:24:00,06:24:00,95147,9,,,,20660.763719862025
110_06:12_Weekend_7856,,,95148,10,,,,21648.46216809202
110_06:12_Weekend_7856,,,95149,11,,,,22607.719035407925
110_06:12_Weekend_7856,,,95227,12,,,,23748.939706667927
110_06:12_Weekend_7856,06:29:00,06:29:00,95228,13,,,,25919.122609410013
110_06:12_Weekend_7856,,,95230,14,,,,27471.60804595053
110_06:12_Weekend_7856,,,95231,15,,,,28028.221124059153
110_06:12_Weekend_7856,,,95232,16,,,,29171.03053518828
110_06:12_Weekend_7856,,,95152,17,,,,30041.367650467702
110_06:12_Weekend_7856,,,95153,18,,,,31594.828751897214
110_06:12_Weekend_7856,,,95154,19,,,,32925.04320404286
110_06:12_Weekend_7856,,,95155,20,,,,34109.31740397562
110_06:12_Weekend_7856,06:35:00,06:35:00,95725,21,,,,35725.58876789176
110_06:42_Weekend_7857,06:42:00,06:42:00,95724,0,,,,6.02015434847946
110_06:42_Weekend_7857,06:46:00,06:46:00,95623,1,,,,10132.362474308578
110_06:42_Weekend_7857,,,95624,2,,,,12510.830595851541
110_06:42_Weekend_7857,06:49:00,06:49:00,95719,3,,,,14407.082346311876
110_06:42_Weekend_7857,,,95626,4,,,,15839.479478370115
110_06:42_Weekend_7857,,,95627,5,,,,16678.491024382
110_06:42_Weekend_7857,,,95628,6,,,,17856.68964772272
110_06:42_Weekend_7857,,,95629,7,,,,19108.08488100823
110_06:42_Weekend_7857,,,95630,8,,,,19941.31044126912
110_06:42_Weekend_7857,06:54:00,06:54:00,95147,9,,,,20660.763719862025
110_06:42_Weekend_7857,,,95148,10,,,,21648.46216809202
110_06:42_Weekend_7857,,,95149,11,,,,22607.719035407925
110_06:42_Weekend_7857,,,95227,12,,,,23748.939706667927
110_06:42_Weekend_7857,06:59:00,06:59:00,95228,13,,,,25919.122609410013
110_06:42_Weekend_7857,,,95230,14,,,,27471.60804595053
110_06:42_Weekend_7857,,,95231,15,,,,28028.221124059153
110_06:42_Weekend_7857,,,95232,16,,,,29171.03053518828
110_06:42_Weekend_7857,,,95152,17,,,,30041.367650467702
110_06:42_Weekend_7857,,,95153,18,,,,31594.828751897214
110_06:42_Weekend_7857,,,95154,19,,,,32925.04320404286
110_06:42_Weekend_7857,,,95155,20,,,,34109.31740397562
110_06:42_Weekend_7857,07:05:00,07:05:00,95725,21,,,,35725.58876789176
110_07:12_Weekend_7858,07:12:00,07:12:00,95724,0,,,,6.02015434847946
110_07:12_Weekend_7858,07:16:00,07:16:00,95623,1,,,,10132.362474308578
110_07:12_Weekend_7858,,,95624,2,,,,12510.830595851541
110_07:12_Weekend_7858,07:19:00,07:19:00,95719,3,,,,14407.082346311876
110_07:12_Weekend_7858,,,95626,4,,,,15839.479478370115
110_07:12_Weekend_7858,,,95627,5,,,,16678.491024382
110_07:12_Weekend_7858,,,95628,6,,,,17856.68964772272
110_07:12_Weekend_7858,,,95629,7,,,,19108.08488100823
110_07:12_Weekend_7858,,,95630,8,,,,19941.31044126912
110_07:12_Weekend_7858,07:24:00,07:24:00,95147,9,,,,20660.763719862025
110_07:12_Weekend_7858,,,95148,10,,,,21648.46216809202
110_07:12_Weekend_7858,,,95149,11,,,,22607.719035407925
110_07:12_Weekend_7858,,,95227,12,,,,23748.939706667927
110_07:12_Weekend_7858,07:29:00,07:29:00,95228,13,,,,25919.122609410013
110_07:12_Weekend_7858,,,95230,14,,,,27471.60804595053
110_07:12_Weekend_7858,,,95231,15,,,,28028.221124059153
110_07:12_Weekend_7858,,,95232,16,,,,29171.03053518828
110_07:12_Weekend_7858,,,95152,17,,,,30041.367650467702
110_07:12_Weekend_7858,,,95153,18,,,,31594.828751897214
110_07:12_Weekend_7858,,,95154,19,,,,32925.04320404286
110_07:12_Weekend_7858,,,95155,20,,,,34109.31740397562
110_07:12_Weekend_7858,07:35:00,07:35:00,95725,21,,,,35725.58876789176
110_07:42_Weekend_7859,07:42:00,07:42:00,95724,0,,,,6.02015434847946
110_07:42_Weekend_7859,07:46:00,07:46:00,95623,1,,,,10132.362474308578
110_07:42_Weekend_7859,,,95624,2,,,,12510.830595851541
110_07:42_Weekend_7859,07:49:00,07:49:00,95719,3,,,,14407.082346311876
110_07:42_Weekend_7859,,,95626,4,,,,15839.479478370115
110_07:42_Weekend_7859,,,95627,5,,,,16678.491024382
110_07:42_Weekend_7859,,,95628,6,,,,17856.68964772272
110_07:42_Weekend_7859,,,95629,7,,,,19108.08488100823
110_07:42_Weekend_7859,,,95630,8,,,,19941.31044126912
110_07:42_Weekend_7859,07:54:00,07:54:00,95147,9,,,,20660.763719862025
110_07:42_Weekend_7859,,,95148,10,,,,21648.46216809202
110_07:42_Weekend_7859,,,95149,11,,,,22607.719035407925
110_07:42_Weekend_7859,,,95227,12,,,,23748.939706667927
110_07:42_Weekend_7859,07:59:00,07:59:00,95228,13,,,,25919.122609410013
110_07:42_Weekend_7859,,,95230,14,,,,27471.60804595053
110_07:42_Weekend_7859,,,95231,15,,,,28028.221124059153
110_07:42_Weekend_7859,,,95232,16,,,,29171.03053518828
110_07:42_Weekend_7859,,,95152,17,,,,30041.367650467702
110_07:42_Weekend_7859,,,95153,18,,,,31594.828751897214
110_07:42_Weekend_7859,,,95154,19,,,,32925.04320404286
110_07:42_Weekend_7859,,,95155,20,,,,34109.31740397562
110_07:42_Weekend_7859,08:05:00,08:05:00,95725,21,,,,35725.58876789176
110_08:12_Weekend_7860,08:12:00,08:12:00,95724,0,,,,6.02015434847946
110_08:12_Weekend_7860,08:16:00,08:16:00,95623,1,,,,10132.362474308578
110_08:12_Weekend_7860,,,95624,2,,,,12510.830595851541
110_08:12_Weekend_7860,08:19:00,08:19:00,95719,3,,,,14407.082346311876
110_08:12_Weekend_7860,,,95626,4,,,,15839.479478370115
110_08:12_Weekend_7860,,,95627,5,,,,16678.491024382
110_08:12_Weekend_7860,,,95628,6,,,,17856.68964772272
110_08:12_Weekend_7860,,,95629,7,,,,19108.08488100823
110_08:12_Weekend_7860,,,95630,8,,,,19941.31044126912
110_08:12_Weekend_7860,08:24:00,08:24:00,95147,9,,,,20660.763719862025
110_08:12_Weekend_7860,,,95148,10,,,,21648.46216809202
110_08:12_Weekend_7860,,,95149,11,,,,22607.719035407925
110_08:12_Weekend_7860,,,95227,12,,,,23748.939706667927
110_08:12_Weekend_7860,08:29:00,08:29:00,95228,13,,,,25919.122609410013
110_08:12_Weekend_7860,,,95230,14,,,,27471.60804595053
110_08:12_Weekend_7860,,,95231,15,,,,28028.221124059153
110_08:12_Weekend_7860,,,95232,16,,,,29171.03053518828
110_08:12_Weekend_7860,,,95152,17,,,,30041.367650467702
110_08:12_Weekend_7860,,,95153,18,,,,31594.828751897214
110_08:12_Weekend_7860,,,95154,19,,,,32925.04320404286
110_08:12_Weekend_7860,,,95155,20,,,,34109.31740397562
110_08:12_Weekend_7860,08:35:00,08:35:00,95725,21,,,,35725.58876789176
110_08:42_Weekend_7866,08:42:00,08:42:00,95724,0,,,,6.02015434847946
110_08:42_Weekend_7866,08:46:00,08:46:00,95623,1,,,,10132.362474308578
110_08:42_Weekend_7866,,,95624,2,,,,12510.830595851541
110_08:42_Weekend_7866,08:49:00,08:49:00,95719,3,,,,14407.082346311876
110_08:42_Weekend_7866,,,95626,4,,,,15839.479478370115
110_08:42_Weekend_7866,,,95627,5,,,,16678.491024382
110_08:42_Weekend_7866,,,95628,6,,,,17856.68964772272
110_08:42_Weekend_7866,,,95629,7,,,,19108.08488100823
110_08:42_Weekend_7866,,,95630,8,,,,19941.31044126912
110_08:42_Weekend_7866,08:54:00,08:54:00,95147,9,,,,20660.763719862025
110_08:42_Weekend_7866,,,95148,10,,,,21648.46216809202
110_08:42_Weekend_7866,,,95149,11,,,,22607.719035407925
110_08:42_Weekend_7866,,,95227,12,,,,23748.939706667927
110_08:42_Weekend_7866,08:59:00,08:59:00,95228,13,,,,25919.122609410013
110_08:42_Weekend_7866,,,95230,14,,,,27471.60804595053
110_08:42_Weekend_7866,,,95231,15,,,,28028.221124059153
110_08:42_Weekend_7866,,,95232,16,,,,29171.03053518828
110_08:42_Weekend_7866,,,95152,17,,,,30041.367650467702
110_08:42_Weekend_7866,,,95153,18,,,,31594.828751897214
110_08:42_Weekend_7866,,,95154,19,,,,32925.04320404286
110_08:42_Weekend_7866,,,95155,20,,,,34109.31740397562
110_08:42_Weekend_7866,09:05:00,09:05:00,95725,21,,,,35725.58876789176
110_09:12_Weekend_7867,09:12:00,09:12:00,95724,0,,,,6.02015434847946
110_09:12_Weekend_7867,09:16:00,09:16:00,95623,1,,,,10132.362474308578
110_09:12_Weekend_7867,,,95624,2,,,,12510.830595851541
110_09:12_Weekend_7867,09:19:00,09:19:00,95719,3,,,,14407.082346311876
110_09:12_Weekend_7867,,,95626,4,,,,15839.479478370115
110_09:12_Weekend_7867,,,95627,5,,,,16678.491024382
110_09:12_Weekend_7867,,,95628,6,,,,17856.68964772272
110_09:12_Weekend_7867,,,95629,7,,,,19108.08488100823
110_09:12_Weekend_7867,,,95630,8,,,,19941.31044126912
110_09:12_Weekend_7867,09:24:00,09:24:00,95147,9,,,,20660.763719862025
110_09:12_Weekend_7867,,,95148,10,,,,21648.46216809202
110_09:12_Weekend_7867,,,95149,11,,,,22607.719035407925
110_09:12_Weekend_7867,,,95227,12,,,,23748.939706667927
110_09:12_Weekend_7867,09:29:00,09:29:00,95228,13,,,,25919.122609410013
110_09:12_Weekend_7867,,,95230,14,,,,27471.60804595053
