trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,ba8a8dd2-bf06-44e2-b8ea-ec14ea810eba,11,0,0,5711
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,6a4bb48d-4de1-4407-bba3-073c330fe527,13,0,0,6528.24
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,17472b9e-9c4c-4804-94b1-9a3811489ff9,14,0,0,6741.85
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,0c579419-3c9d-4f8b-babf-127e5347e4d4,16,0,0,7325.23
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,63db2803-2a7b-443f-bd21-03d91ed5e41a,18,0,0,8058.77
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,12:54:00,12:54:00,1492a195-376c-4fb7-a7e4-0e58049e02d3,21,0,0,8601.41
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,58ae078a-c63c-44e6-a007-de7780a70223,23,0,0,12073.4
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,13690862-e93f-4f71-984b-5c3ab3f1e3bd,33,0,0,23419.55
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,cced6886-c59d-41f1-abc5-c6ea758e2b0e,36,0,0,25924.24
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,13:10:00,13:10:00,b09b71db-9c1e-43dc-b102-a3aee2312a42,40,0,0,28114.29
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,7cb3d766-f395-4921-a753-9cf83df3c02e,51,0,0,34406.86
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,87f0ca9b-29df-4519-a926-c8018920e8c3,52,0,0,34618.05
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,5316c863-9d10-4d56-b024-51f6859af5d0,63,0,0,36922.62
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,88c74e28-27e3-458e-8edf-4ca81946fbf6,68,0,0,39382.4
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,9c6bfb07-ca68-425a-b309-3dbaf7b1dc83,71,0,0,40060.34
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,bcb0b321-b8c1-411e-8dcb-1c6b8ad4fb8a,72,0,0,40294.53
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,,,d1114491-184b-41c4-b3d4-8ccd29164dea,73,0,0,40531.52
5f7d6045-6e2b-42e8-a8e0-f0c8f30fb63a,13:32:00,13:32:00,3f48139a-8851-45d0-8572-0a49b9d382d4,77,0,0,41002.09
9bac3a85-34f8-42e9-9461-37f22df31247,17:10:00,17:10:00,22079d95-cca0-4aed-abe6-7bf693b0a141,0,0,0,0
9bac3a85-34f8-42e9-9461-37f22df31247,,,e793cad9-f7ea-4da0-9164-f2161be35f92,3,0,0,421.29
9bac3a85-34f8-42e9-9461-37f22df31247,,,a1f95874-be70-480d-a98f-de8bebc163c0,4,0,0,681.08
9bac3a85-34f8-42e9-9461-37f22df31247,,,08fc1e41-157c-479c-b813-8a298e40e6fc,7,0,0,1322.23
9bac3a85-34f8-42e9-9461-37f22df31247,,,1fef3792-6d67-413d-8c30-4e0dc39176ad,8,0,0,1541.73
9bac3a85-34f8-42e9-9461-37f22df31247,,,fe0f4162-1790-4501-ba40-a9f4752954ff,11,0,0,2026.2
9bac3a85-34f8-42e9-9461-37f22df31247,,,bc068b26-0a47-40cd-ade0-95e6f4c3c5d8,12,0,0,2430.43
9bac3a85-34f8-42e9-9461-37f22df31247,,,4aa88568-1230-454a-9ae0-570661d54fbd,13,0,0,2557.19
9bac3a85-34f8-42e9-9461-37f22df31247,,,83fba755-fb40-42f1-8fec-502a8e666d66,15,0,0,2763.19
9bac3a85-34f8-42e9-9461-37f22df31247,,,652b5f2c-0437-43ef-9060-f824d48d539b,17,0,0,3056.08
9bac3a85-34f8-42e9-9461-37f22df31247,,,3d7c1aa3-b76b-4f47-b12f-3f377723162f,20,0,0,3517.51
9bac3a85-34f8-42e9-9461-37f22df31247,,,0177fb86-722b-4191-b72d-3956fadceaed,24,0,0,4305.82
9bac3a85-34f8-42e9-9461-37f22df31247,,,3e1555c9-1ab9-4d41-a2c9-48efbec74388,26,0,0,4591.78
9bac3a85-34f8-42e9-9461-37f22df31247,17:22:00,17:22:00,9d3ea1ee-2688-443b-bfa5-a6af7b2657cd,27,0,0,5069.4
9bac3a85-34f8-42e9-9461-37f22df31247,,,df1858f5-447d-4c07-8a6a-80e74ad4673e,30,0,0,5521.63
9bac3a85-34f8-42e9-9461-37f22df31247,,,c6be2115-fa29-405b-9f2c-33499a3f63b9,33,0,0,6180.69
9bac3a85-34f8-42e9-9461-37f22df31247,,,a3fa470d-df41-45cc-90b4-bc569cade9a6,36,0,0,6673.48
9bac3a85-34f8-42e9-9461-37f22df31247,,,a6648124-1c40-49c5-a8ba-c85f612d1189,38,0,0,7061.59
9bac3a85-34f8-42e9-9461-37f22df31247,,,16841379-9d95-43d1-b65f-f5dc8e2a7fe2,87,0,0,21751.83
9bac3a85-34f8-42e9-9461-37f22df31247,,,c6e15144-4d5f-490d-bf1f-88450912c2fb,91,0,0,22249.98
9bac3a85-34f8-42e9-9461-37f22df31247,,,8efaf0ff-115a-4bb1-81a7-dea1d0886ab4,95,0,0,22980.84
9bac3a85-34f8-42e9-9461-37f22df31247,,,0de94e66-3e43-43dd-8327-c78ef3b511cf,96,0,0,23574.89
9bac3a85-34f8-42e9-9461-37f22df31247,17:44:00,17:44:00,3e147bb1-388b-447a-b1b1-b31842d01bd2,98,0,0,23930.87
9bac3a85-34f8-42e9-9461-37f22df31247,,,e84e76ae-bd65-4d84-a1f6-584fdfe8ce49,100,0,0,24229.66
9bac3a85-34f8-42e9-9461-37f22df31247,,,bc1cf5b4-c569-49f9-bea6-938f351a4010,101,0,0,24597.75
9bac3a85-34f8-42e9-9461-37f22df31247,,,6cbfbcea-fa7f-4053-8296-af9bead4f891,102,0,0,24884.89
9bac3a85-34f8-42e9-9461-37f22df31247,,,08572162-f548-46de-9f72-006cf6cade2d,107,0,0,25556.93
9bac3a85-34f8-42e9-9461-37f22df31247,,,956f2104-6cef-4f05-8249-34b88772489d,109,0,0,25886.45
9bac3a85-34f8-42e9-9461-37f22df31247,,,a8261098-94be-4a79-b849-d165cad6a4c6,111,0,0,26280.85
9bac3a85-34f8-42e9-9461-37f22df31247,17:51:00,17:51:00,08e4e7b2-8edc-4ad0-8fdf-587b68570fcc,116,0,0,27222.33
9bac3a85-34f8-42e9-9461-37f22df31247,,,0511adfb-e938-4124-9d27-a5252f1c0519,118,0,0,27731.25
9bac3a85-34f8-42e9-9461-37f22df31247,,,87f84df3-d1f0-47b2-a2a2-b13de1df215f,120,0,0,28635.77
9bac3a85-34f8-42e9-9461-37f22df31247,,,3748011e-61f5-43a9-a504-538e609ab078,124,0,0,30065.94
9bac3a85-34f8-42e9-9461-37f22df31247,,,8e1b2ab5-8bab-4b96-a3d2-2e279c50d88e,128,0,0,30914.95
9bac3a85-34f8-42e9-9461-37f22df31247,,,235db08e-bab3-4948-b4da-600cccac7532,138,0,0,32121.77
9bac3a85-34f8-42e9-9461-37f22df31247,,,ca612bea-737f-4403-8a79-ef3fb5ac9175,142,0,0,32840.92
9bac3a85-34f8-42e9-9461-37f22df31247,18:03:00,18:03:00,0812b2da-daad-47c5-b839-adb655e3bc35,155,0,0,34524.13
9bac3a85-34f8-42e9-9461-37f22df31247,,,15c70203-073b-43b3-ab24-73473345cf96,159,0,0,35153.04
9bac3a85-34f8-42e9-9461-37f22df31247,,,a988d9a2-42d0-4f9b-8678-9ecfa1b48825,166,0,0,36449.94
9bac3a85-34f8-42e9-9461-37f22df31247,,,e15dcb4d-f54d-495d-8078-3ad5109ff0ca,169,0,0,36935.33
9bac3a85-34f8-42e9-9461-37f22df31247,,,339acfe4-3a07-44fd-8fd3-ba5ebb9140b7,170,0,0,37141.85
9bac3a85-34f8-42e9-9461-37f22df31247,,,1a8293f7-e8f5-4cb3-ac3a-d3b4bac68389,172,0,0,37549.13
9bac3a85-34f8-42e9-9461-37f22df31247,,,5c4e50f9-1b5b-43d2-a75c-32299714dd9e,173,0,0,37699.43
9bac3a85-34f8-42e9-9461-37f22df31247,18:24:00,18:24:00,3dfb2d0b-a59c-46f3-9107-77a90d04ad24,235,0,0,46460.37
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,12:50:00,12:50:00,22079d95-cca0-4aed-abe6-7bf693b0a141,0,0,0,0
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,e793cad9-f7ea-4da0-9164-f2161be35f92,3,0,0,418.97
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,a1f95874-be70-480d-a98f-de8bebc163c0,4,0,0,678.76
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,08fc1e41-157c-479c-b813-8a298e40e6fc,7,0,0,1319.45
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,f90e70bf-e38d-4a18-b220-a56e2bfa327c,8,0,0,1565.84
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,b739e437-5b2f-4cb3-8884-124cc83e6b7d,9,0,0,2154.2
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,eb609e64-c587-40c6-802c-3b5d1b97c466,10,0,0,2555.57
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,12:57:00,12:57:00,da56668a-4ce1-4e65-9b79-1c673e7e4dc8,11,0,0,2939.35
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,0177fb86-722b-4191-b72d-3956fadceaed,21,0,0,5432.07
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,3e1555c9-1ab9-4d41-a2c9-48efbec74388,23,0,0,5721.52
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,13:03:00,13:03:00,9d3ea1ee-2688-443b-bfa5-a6af7b2657cd,24,0,0,6199.14
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,df1858f5-447d-4c07-8a6a-80e74ad4673e,27,0,0,6649.77
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,c6be2115-fa29-405b-9f2c-33499a3f63b9,30,0,0,7314.93
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,a66d7701-bc4e-4b58-abf3-5232ab0eb548,53,0,0,36272.8
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,170cc5d6-7175-4e14-816e-17d741a843ff,55,0,0,37105.13
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,ddde5457-f4ac-4b78-b55a-116323bc122b,59,0,0,37682.1
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,b75868a5-5fc2-4bbd-a459-1c8d9cfa5c52,62,0,0,38001.48
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,13:28:00,13:28:00,d6914adc-b0cf-4be4-abbd-c1b72b671584,64,0,0,38275.08
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,9185b3e3-ee94-4e90-9790-7e99e8f050c4,67,0,0,38603.41
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,ce70b7a8-f1e4-4aa9-bc10-aa64fca20d0e,68,0,0,39013.67
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,4304acde-2c08-48cb-bb4b-80228469d857,70,0,0,39596.17
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,ab2ae94a-9a2b-4afd-88cc-c4a8308625ce,71,0,0,39813.59
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,e4c0f7af-a083-4aa6-869f-3ff7419d2e17,77,0,0,40863.41
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,85c91a44-1cad-4430-9fd1-1871674a8ec0,78,0,0,41269.85
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,be08a7c4-df81-4326-b53e-4765bf618a5b,79,0,0,41476.22
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,,,140b6763-45b3-4cb9-bded-ba46b0c58e01,80,0,0,42009.61
901ec1b5-4fce-48cd-a17a-8c254b6d8d32,13:40:00,13:40:00,3f48139a-8851-45d0-8572-0a49b9d382d4,83,0,0,42520.55
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,14:30:00,14:30:00,08701547-618e-48ef-9d6d-80be4f66d919,0,0,0,0
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,e793cad9-f7ea-4da0-9164-f2161be35f92,2,0,0,290.82
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,a1f95874-be70-480d-a98f-de8bebc163c0,3,0,0,550.61
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,c2c1d211-0013-4720-a404-65f1e4e0d62c,6,0,0,1085.11
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,efc95ed4-6763-4446-b82d-93bc1ad76a44,7,0,0,1292.07
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,dd0eef3e-20da-45ac-bd29-1e768d7e5540,8,0,0,1747.57
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,14:37:00,14:37:00,5978cf49-2ade-4de9-8b1a-0d334f4f01a8,10,0,0,2025.78
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,83fba755-fb40-42f1-8fec-502a8e666d66,11,0,0,2435.93
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,652b5f2c-0437-43ef-9060-f824d48d539b,12,0,0,2728.05
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,3d7c1aa3-b76b-4f47-b12f-3f377723162f,14,0,0,3188.25
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,a8ca680f-6b6e-4034-a5e3-514c437f0d24,15,0,0,3305.11
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,d8e554a8-cf59-4677-877d-57fa560561bc,17,0,0,3823.59
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,3df864b6-6378-430f-aeb9-4f0648d8895d,20,0,0,4430.01
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,14:44:00,14:44:00,77230086-c160-4510-857f-075ab7329985,22,0,0,4619.79
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,b0ce3f0a-20b8-44a5-85ec-0aa39cf02853,24,0,0,5665.99
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,1c8680b1-3323-4273-87a9-78de073a226d,27,0,0,6345.22
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,14:50:00,14:50:00,ac988a95-2fa1-40a0-a4e6-425ba3a19338,29,0,0,6859.5
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,f2e7a05a-3e12-45e8-9aae-e853c766bc54,31,0,0,7615.95
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,b895bf80-4182-4556-b8b5-6301adc20975,34,0,0,8426.16
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,7418d91f-c969-408b-b016-7a99b84839cb,36,0,0,8853.06
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,c30945a0-9991-48c9-b9eb-314d13f30dfe,38,0,0,9193.04
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,14:56:00,14:56:00,a66ed976-664a-4beb-b37d-5b1af4e33938,39,0,0,9522
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,3f844c14-767a-4c4b-ad39-a06bef0b6e13,41,0,0,9831.41
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,8cac5efa-bb5e-4dec-9c8f-85626dcf725e,42,0,0,10252.35
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,983da7c4-af42-43b7-bb20-d434f6d42f3e,46,0,0,10829.52
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,,,588a9f44-bbcc-4b02-91ba-08b00115e53c,47,0,0,11172.52
4a1b1b52-9964-4c7f-ad4f-c2ea9e0da318,15:05:00,15:05:00,c02cbeab-f8b6-4e38-88f0-8390364e3090,50,0,0,11752.63
149ddd4f-c033-4773-9648-c0bed2104a0b,18:38:00,18:38:00,36c121cc-64db-4839-b6c8-dd8e932d7f1d,0,0,0,0
149ddd4f-c033-4773-9648-c0bed2104a0b,,,81779622-54bf-41d4-a6cf-1f9034eb9882,5,0,0,390.96
149ddd4f-c033-4773-9648-c0bed2104a0b,,,8257d4e6-c30d-47d1-9c9b-e1d08d37baf3,6,0,0,472.64
149ddd4f-c033-4773-9648-c0bed2104a0b,,,608c505e-123e-4808-a601-cb5964c4219f,8,0,0,767.09
149ddd4f-c033-4773-9648-c0bed2104a0b,,,e97e91ef-a36d-4c65-a7ff-5f70ca6deb1f,10,0,0,1287
149ddd4f-c033-4773-9648-c0bed2104a0b,18:43:00,18:43:00,8c070ae5-82e5-4a10-b886-23b9074a8a0f,11,0,0,1773.41
149ddd4f-c033-4773-9648-c0bed2104a0b,,,659b6f2a-4c4b-4ab4-a158-bc2556651a7a,12,0,0,2584.16
149ddd4f-c033-4773-9648-c0bed2104a0b,,,a6373b2a-b131-4167-b8dd-4eeff1840eb6,13,0,0,2737.12
149ddd4f-c033-4773-9648-c0bed2104a0b,,,0eb8fe7e-1bef-4e06-85f1-979d6dc35973,14,0,0,3181.02
149ddd4f-c033-4773-9648-c0bed2104a0b,,,3417f56d-045d-45f2-9db5-8a55472162e8,15,0,0,3583.1
149ddd4f-c033-4773-9648-c0bed2104a0b,,,a9c1fe05-38f5-4036-844d-50145c3d4f2d,16,0,0,3870.47
149ddd4f-c033-4773-9648-c0bed2104a0b,18:48:00,18:48:00,294b4c09-a708-4409-b915-6c916b7c8d0f,17,0,0,4121.41
149ddd4f-c033-4773-9648-c0bed2104a0b,,,9f84d8ac-3bc7-4329-9aca-08d3b6dd945d,19,0,0,4437.92
149ddd4f-c033-4773-9648-c0bed2104a0b,,,8f621e4a-e213-4932-b3a0-2dad2a695524,20,0,0,4997.37
149ddd4f-c033-4773-9648-c0bed2104a0b,18:51:00,18:51:00,c6b2e95c-d581-4822-9d3a-84c7b4530bba,21,0,0,5533.18
149ddd4f-c033-4773-9648-c0bed2104a0b,,,ba1be8df-79b9-4be8-9fb6-cd2d5a6d0371,24,0,0,5931.06
149ddd4f-c033-4773-9648-c0bed2104a0b,,,82e9485b-81d3-48ea-9f0c-e27c556307b8,25,0,0,6339.43
149ddd4f-c033-4773-9648-c0bed2104a0b,,,94de1711-e245-4e9b-a151-b5bf498829e0,30,0,0,6833.95
149ddd4f-c033-4773-9648-c0bed2104a0b,,,8b3e4a20-95c8-4e66-ab06-1a3c5c4306e2,31,0,0,7269.47
149ddd4f-c033-4773-9648-c0bed2104a0b,,,be626fa8-d2ac-4873-be0f-95ba4fddd6d0,36,0,0,7870.81
149ddd4f-c033-4773-9648-c0bed2104a0b,,,ce8ddcff-6c5d-43b0-81ae-0c901c034f3c,37,0,0,8292.36
149ddd4f-c033-4773-9648-c0bed2104a0b,19:00:00,19:00:00,e968e145-26c8-4c0f-bd92-3de6cd174099,38,0,0,8560.12
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,11:20:00,11:20:00,c02cbeab-f8b6-4e38-88f0-8390364e3090,0,0,0,0
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,e1d4c76c-85e3-4df4-9cf1-7b6409ba41a4,2,0,0,426.9
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,ca20df5a-2635-4816-b53c-3900a83128a3,5,0,0,720.55
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,f664bef8-2a1c-4cec-a840-c3ab3bcdaaae,6,0,0,1082.98
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,935d9adb-787a-4f58-89d6-15385b9549c3,7,0,0,1433.08
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,11:27:00,11:27:00,c79c0c2a-5652-4eb8-8beb-802adf449934,8,0,0,1825.45
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,86a62c85-f247-47db-8cd8-1d72784500a4,9,0,0,2098.7
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,5891882a-7772-4b54-9ad1-767525203b20,10,0,0,2372.61
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,70644f56-7669-470b-8723-093e6b199e8c,15,0,0,2947.13
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,4ec357d0-41ef-4b57-b009-990471438a9b,18,0,0,3278.17
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,120c252b-0c0e-41bc-9099-1951db8d5fe2,22,0,0,3854.4
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,11:34:00,11:34:00,8c58d3e5-aee2-4405-94f2-dc8bc2622870,24,0,0,4136.03
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,08a51479-6253-43c1-9ed0-3964e97ed7d6,26,0,0,4373.62
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,7ea6a527-4929-49a5-9744-f14edc3ee7fa,27,0,0,4668.45
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,d7d6d407-3174-45ad-a566-015a0da358e4,28,0,0,4946.04
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,78942bc4-ed95-49ea-903e-6cfb28bb65ac,29,0,0,5360.95
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,11:37:00,11:37:00,ab2a2dbd-9710-4dd6-9419-531176de9bac,30,0,0,5610.24
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,40e08285-8d06-482b-821a-ddbc59755e53,31,0,0,6036.29
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,f60bbd65-f483-40ae-8f9c-80ae45f5c858,32,0,0,6564.11
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,525d01c1-8c83-41b5-8760-a674f94a2bec,33,0,0,6756.79
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,494bbb3b-c59d-4dd9-a4cd-9ddc4f153162,34,0,0,7284.29
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,eb5cf9cf-0a32-4f51-93f6-0c5cb0a3229b,35,0,0,7533.45
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,b26dbec1-f94c-4f02-9111-dde3bf53ffbe,36,0,0,8069.66
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,1d2e282c-a836-42d0-90a8-1c4a00c26d84,37,0,0,8432.85
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,1ff75020-bd8e-4548-a7bf-84c73f73d212,38,0,0,8714.37
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,,,35a8eb41-6060-4f5e-a416-8e08bb05c7eb,39,0,0,9015.57
1d40bf21-22fd-40c7-ac31-2ed56f40fde4,11:45:00,11:45:00,18f30aeb-84a0-47a6-b076-2d91c2bd8dad,41,0,0,10646.08
643f701d-8e1c-4295-8eaf-077970b8d28e,16:35:00,16:35:00,1562166b-8b0a-4b73-a0a0-907dc9822527,0,0,0,0
643f701d-8e1c-4295-8eaf-077970b8d28e,,,564004d6-2a20-4344-8545-24392929d962,2,0,0,274.53
643f701d-8e1c-4295-8eaf-077970b8d28e,,,3090e2fe-3c7d-4c99-8003-0ccd46ef9984,4,0,0,563.47
643f701d-8e1c-4295-8eaf-077970b8d28e,,,79599782-a0bc-4c9f-ab07-ce846fcbef82,8,0,0,1024.7
643f701d-8e1c-4295-8eaf-077970b8d28e,,,3aaf803c-75b4-40d6-9c16-2c5069f13903,9,0,0,1356.45
643f701d-8e1c-4295-8eaf-077970b8d28e,,,62f28eb7-abdc-469c-9f60-5492c02dfeb3,10,0,0,1766.17
643f701d-8e1c-4295-8eaf-077970b8d28e,,,550f83dc-02e4-412a-b162-75cf1b205353,12,0,0,2375.91
643f701d-8e1c-4295-8eaf-077970b8d28e,16:42:00,16:42:00,fccf4007-b186-4541-b7ae-2dd948de899b,13,0,0,3090.57
643f701d-8e1c-4295-8eaf-077970b8d28e,,,2b614c94-7c52-4e6a-81e6-4b3219bf208e,14,0,0,3569.66
643f701d-8e1c-4295-8eaf-077970b8d28e,,,4ade0ba0-42b8-4990-991f-a31973f00c4f,16,0,0,3847.08
643f701d-8e1c-4295-8eaf-077970b8d28e,,,9b670e69-c62c-4564-9e66-89f0e580e193,19,0,0,4572.78
643f701d-8e1c-4295-8eaf-077970b8d28e,,,25a1ca30-367d-41ff-92ba-4d9e9ddba5d2,27,0,0,5999.13
643f701d-8e1c-4295-8eaf-077970b8d28e,,,de92b3c6-3394-49eb-a578-f441663a06af,30,0,0,6399.22
643f701d-8e1c-4295-8eaf-077970b8d28e,,,063680fc-a01a-4afe-94da-9320cd0318f2,31,0,0,6674.64
643f701d-8e1c-4295-8eaf-077970b8d28e,16:51:00,16:51:00,059fd814-54ce-4cec-b427-ac6d4e1f61e8,34,0,0,7816.88
643f701d-8e1c-4295-8eaf-077970b8d28e,,,af3be52f-b068-49b5-98c7-c8a16d5ed4f4,36,0,0,8275.23
643f701d-8e1c-4295-8eaf-077970b8d28e,,,c3c38744-d0dd-4033-acc1-c68614abe47d,38,0,0,8781.37
643f701d-8e1c-4295-8eaf-077970b8d28e,,,02ba9e66-2848-4111-8287-e99437bb7901,40,0,0,9370.19
643f701d-8e1c-4295-8eaf-077970b8d28e,,,fcc1137b-83d9-41ae-a2dd-04bac4e1acf7,41,0,0,9527.2
643f701d-8e1c-4295-8eaf-077970b8d28e,17:00:00,17:00:00,b8e624be-8875-4fbd-8ad7-4cc98cb5efb8,49,0,0,11319.15
9cdd15f3-1d4c-4cce-8f12-af163018d1b6,07:10:00,07:10:00,3f48139a-8851-45d0-8572-0a49b9d382d4,0,0,0,0
9cdd15f3-1d4c-4cce-8f12-af163018d1b6,,,ec27e3f6-e156-4d2c-b77b-f1202442a064,14,0,0,2111.69
9cdd15f3-1d4c-4cce-8f12-af163018d1b6,,,97c1af90-5c52-4755-b034-2402ec177180,15,0,0,2479.25
9cdd15f3-1d4c-4cce-8f12-af163018d1b6,,,ac51f3d5-4007-4ad6-aaf2-359f2d2d4f77,16,0,0,2738.92
9cdd15f3-1d4c-4cce-8f12-af163018d1b6,,,9e2070e2-6300-4ee2-bd0a-1064dd7ba343,17,0,0,3006.48
9cdd15f3-1d4c-4cce-8f12-af163018d1b6,07:21:00,07:21:00,1507f184-ceb0-4b33-81b0-6a3b50a7ac59,25,0,0,5202.49
9cdd15f3-1d4c-4cce-8f12-af163018d1b6,,,19556d92-7f40-4ac1-ae35-14dbf3906d3f,32,0,0,6663.08
9cdd15f3-1d4c-4cce-8f12-af163018d1b6,,,d5901ea7-06bd-4b65-b970-9c47ece9e106,33,0,0,6873.91
9cdd15f3-1d4c-4cce-8f12-af163018d1b6,,,f3821fd9-aba9-4600-ba68-6a5c150638c4,34,0,0,7133.53
9cdd15f3-1d4c-4cce-8f12-af163018d1b6,,,dbb762ee-affc-4f60-b4e5-ba656e153719,36,0,0,7403.17
9cdd15f3-1d4c-4cce-8f12-af163018d1b6,07:25:00,07:25:00,a303c5d6-bb16-4144-adfe-e7c4e11894f7,42,0,0,8372.48
9cdd15f3-1d4c-4cce-8f12-af163018d1b6,07:30:00,07:30:00,3f48139a-8851-45d0-8572-0a49b9d382d4,51,0,0,9905.82
fc6f99eb-4dae-4eb8-b9bd-6179f1b14d8d,18:30:00,18:30:00,a01d771a-be3e-467d-9b68-764fc642ab31,0,0,0,0
fc6f99eb-4dae-4eb8-b9bd-6179f1b14d8d,,,c7f8df7f-24a9-4b21-a085-5b06829347ac,3,0,0,483.16
