stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,city_name,direction_id,ext_id,ext_userfield1
116,,East Grand Avenue @ Rabobank Bank WB,,35.11895100,-120.59436200,pisgrov,,0,,0,,,,
108,,East Grand Avenue @ West Branch Street EB,,35.12201300,-120.58201400,pisgrov,,0,,0,,,,
112,,East Grand Avenue @ West Branch Street WB,,35.12210800,-120.58235600,pisgrov,,0,,0,,,,
114,,East Grand Avenue at El Camino Real,,35.12075200,-120.58585600,pisgrov,,0,,0,,,,
047,,East Main Street at College Drive,,34.95296333,-120.42347610,smaria,,0,,0,,,,
595,,ECR (El Camino Real) at Atalaya,,35.51961330,-120.70242047,smatas,,0,,0,,,,
045,,El Camino Car Wash,,35.48470676,-120.66311270,smatas,,0,,0,,,3563,
034,,El Camino Real at Avenida Maria,,35.45746057,-120.64122320,smatas,,0,,0,,,,
077,,El Camino Real at Carmel Road NB,,35.43327575,-120.61509310,smatas,,0,,0,,,,
078,,El Camino Real at Carmel Road SB,,35.43292389,-120.61453520,smatas,,0,,0,,,,
039,,El Camino Real at El Bordo Avenue NB (Post Office),,35.46487757,-120.64745930,smatas,,0,,0,,,,
038,,El Camino Real at El Bordo Avenue SB (Post Office),,35.46449308,-120.64749960,smatas,,0,,0,,,,
080,,El Camino Real at El Camino Real Plaza Shopping Center SB,,35.47590021,-120.65536110,smatas,,0,,0,,,,
031,,El Camino Real at Encina Avenue NB,,35.39196500,-120.60681400,smatas,,0,,0,,,,
030,,El Camino Real at Encina Avenue SB,,35.39213800,-120.60712700,smatas,,0,,0,,,,
033,,El Camino Real at Garden Farms NB,,35.41834200,-120.60428000,smatas,,0,,0,,,,
032,,El Camino Real at Garden Farms SB,,35.41795600,-120.60447700,smatas,,0,,0,,,,
113,,El Camino Real at Halcyon Rd.(Park and Ride),,35.12280800,-120.58975800,pisgrov,,0,,0,,,,
